split_family,heldout_regime,model_id,family,description,n_features,n_test_cities,city,event_id,n_tokens,spearman,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,New York,102,1960,0.8499891664,0.9149168823,0.9140058367,0.6836734694
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,New York,103,2050,0.8453064997,0.9128148661,0.9125731215,0.6699029126
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,New York,104,2311,0.8320641378,0.9086645328,0.9096671045,0.6379310345
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,New York,105,2026,0.8445828779,0.9131626003,0.912812057,0.6666666667
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,New York,107,2148,0.8390847458,0.9116782673,0.911786895,0.6666666667
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,New York,109,2181,0.8374920268,0.9111066038,0.9113878545,0.6636363636
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,New York,110,1947,0.8481175054,0.9149168823,0.9140058367,0.6836734694
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,New York,121,2076,0.844486379,0.9125010035,0.9123569108,0.6730769231
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,New York,122,1959,0.8508663157,0.9149168823,0.9140058367,0.6836734694
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,Philadelphia,656,1966,0.9756584975,0.9895516492,0.9905253084,0.898989899
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,San Antonio,492,1259,0.987236036,0.9898453862,0.9908603249,0.9047619048
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,San Antonio,500,2715,0.9753715376,0.9753955104,0.9797039108,0.8382352941
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,San Antonio,501,1792,0.9799469924,0.9861066045,0.9876788915,0.8888888889
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,San Antonio,502,1242,0.9872484025,0.9898453862,0.9908603249,0.9047619048
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,San Antonio,507,1200,0.9833365516,0.9818927311,0.9852190083,0.8833333333
speed_impact_regime,speed_high,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,7,San Antonio,508,1200,0.9862214387,0.9884665262,0.9899916781,0.8833333333
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Austin,481,1200,0.5019480572,0.8251458329,0.8523829198,0.4333333333
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Austin,489,1200,0.5093237817,0.8161464717,0.8443036985,0.4333333333
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Austin,491,1200,0.4944605296,0.8003395232,0.8340118002,0.4333333333
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Chicago,146,1331,0.8216470195,0.8506320781,0.8499787688,0.4776119403
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Chicago,147,1332,0.8204251719,0.8290397978,0.8323261648,0.4626865672
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Chicago,149,1200,0.8430932463,0.8263112685,0.8309413155,0.4166666667
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Chicago,154,2226,0.700107962,0.8666834867,0.8586672512,0.5446428571
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Chicago,156,1753,0.7566641734,0.8748950895,0.8666483769,0.5454545455
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,New York,111,2098,0.7632269271,0.9443988984,0.9313877175,0.7333333333
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,New York,112,1462,0.8161902192,0.9064246248,0.9024968357,0.6486486486
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,New York,113,1360,0.8278609268,0.9216196702,0.9129652892,0.6470588235
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,New York,115,1320,0.7582189391,0.8931153458,0.8773592954,0.6363636364
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,New York,116,1230,0.8212089882,0.9050250826,0.8801282917,0.6290322581
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,New York,117,1284,0.8371239716,0.9215475286,0.9126735279,0.6307692308
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,New York,119,2182,0.4554365842,0.6117245533,0.5569530145,0.1818181818
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,New York,120,1439,0.8007384962,0.9220946454,0.90917311,0.6666666667
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,640,1286,0.7432353197,0.8399500317,0.8453136089,0.5538461538
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,641,1200,0.7449471054,0.820201894,0.8207463884,0.5166666667
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,642,1200,0.7488825111,0.8358463518,0.8426602995,0.5333333333
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,643,1265,0.7589065521,0.8437301887,0.8473716004,0.546875
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,646,1200,0.7606897291,0.8330810019,0.8395114574,0.5333333333
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,647,1200,0.7385971631,0.8456978816,0.8499381227,0.55
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,648,1764,0.6649967375,0.8178912371,0.8185408514,0.4943820225
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,649,1768,0.6559260106,0.8280998966,0.8286704563,0.5168539326
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,650,1368,0.7173923309,0.8348595988,0.8389510583,0.5217391304
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,651,1705,0.6717139175,0.8187028318,0.8210678475,0.488372093
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,653,2136,0.6351072845,0.8443966582,0.8393992837,0.5046728972
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,658,1386,0.4077927995,0.7157680959,0.6663702305,0.3
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,Philadelphia,659,1619,0.6904834057,0.8289903739,0.828021674,0.5061728395
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,San Antonio,495,1200,0.7072696765,0.8578959044,0.8605267683,0.55
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,San Antonio,498,1205,0.6915240111,0.8750435949,0.8731615972,0.5573770492
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,San Antonio,499,1200,0.7137373897,0.8716147452,0.8716074117,0.5666666667
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,San Antonio,505,1200,0.7103768073,0.8893174379,0.8829816054,0.5666666667
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,San Antonio,506,1200,0.6856698647,0.8363611462,0.8383832434,0.5166666667
speed_impact_regime,speed_low,H1_deficit_only,heuristic,deficit-only one-factor score,0,5,San Antonio,509,1200,0.7208882339,0.8779562889,0.8729250733,0.5666666667
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Austin,481,1200,0.8843594939,0.9267438645,0.9273791995,0.7
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Austin,489,1200,0.9054537197,0.9267438645,0.9273791995,0.7
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Austin,491,1200,0.8803386045,0.902024895,0.8769524486,0.6666666667
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Chicago,146,1331,0.8985032693,0.8837721594,0.8913735867,0.5223880597
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Chicago,147,1332,0.8983699054,0.8723849515,0.8817405597,0.5223880597
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Chicago,149,1200,0.8985685426,0.8616026056,0.8755419238,0.5
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Chicago,154,2226,0.9250963431,0.8908731259,0.8914026023,0.5178571429
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Chicago,156,1753,0.9028604241,0.8965739407,0.8990533967,0.5454545455
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,New York,111,2098,0.8827119345,0.9017214446,0.8944257492,0.580952381
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,New York,112,1462,0.8923790065,0.8833602513,0.881150783,0.5675675676
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,New York,113,1360,0.9167455642,0.8795420852,0.8784894126,0.5441176471
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,New York,115,1320,0.8968645772,0.8800202439,0.8654466974,0.5454545455
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,New York,116,1230,0.9131194269,0.8679273201,0.8526870875,0.5161290323
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,New York,117,1284,0.9184228218,0.8748255298,0.8753095939,0.5230769231
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,New York,119,2182,0.7040598452,0.6960935106,0.6271077793,0.2818181818
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,New York,120,1439,0.8960439184,0.8752540682,0.8755398957,0.5277777778
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,640,1286,0.9015409702,0.7972372048,0.8030178597,0.3538461538
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,641,1200,0.8865088934,0.8002834861,0.8054448579,0.3666666667
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,642,1200,0.8894182924,0.7888086984,0.797683347,0.35
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,643,1265,0.8994597424,0.8020124762,0.8064047433,0.359375
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,646,1200,0.8919342105,0.7896990328,0.7974297512,0.35
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,647,1200,0.8879982356,0.8002834861,0.8054448579,0.3666666667
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,648,1764,0.9200309928,0.8152449747,0.8131183363,0.3595505618
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,649,1768,0.9178397746,0.8176863073,0.8157615872,0.3595505618
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,650,1368,0.9016835494,0.8076934746,0.8100296725,0.3623188406
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,651,1705,0.9086859206,0.7991193099,0.8018434679,0.3372093023
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,653,2136,0.9301544282,0.823992784,0.8193269885,0.3644859813
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,658,1386,0.6702568665,0.7571173021,0.6696516866,0.3857142857
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,Philadelphia,659,1619,0.9184571089,0.7969321465,0.7990816766,0.3456790123
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,San Antonio,495,1200,0.9125186536,0.8915193963,0.888058612,0.5666666667
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,San Antonio,498,1205,0.8979401221,0.9002912781,0.8939414501,0.5737704918
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,San Antonio,499,1200,0.9103878822,0.8948687747,0.8903364546,0.5666666667
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,San Antonio,505,1200,0.9062046421,0.8926112015,0.8886853344,0.5666666667
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,San Antonio,506,1200,0.888659183,0.8629277898,0.8662544293,0.55
speed_impact_regime,speed_low,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,5,San Antonio,509,1200,0.9086933254,0.8948687747,0.8903364546,0.5666666667
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Austin,481,1200,0.01472062755,0.5011242375,0.4872141968,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Austin,489,1200,0.02259851288,0.5024942831,0.4832567063,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Austin,491,1200,0.00739949383,0.4925151122,0.4774448761,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Chicago,146,1331,-0.4379820995,0.394401878,0.3848063333,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Chicago,147,1332,-0.4610144191,0.4261835794,0.4254269671,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Chicago,149,1200,-0.4651064125,0.3653884346,0.3785572635,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Chicago,154,2226,-0.3635203563,0.4433451953,0.4386102535,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Chicago,156,1753,-0.4088506529,0.4323577273,0.4286369437,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,New York,111,2098,-0.09656541115,0.5166335748,0.4896242794,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,New York,112,1462,-0.07687317843,0.5432583545,0.5123616754,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,New York,113,1360,-0.06758235266,0.5406034973,0.5189291511,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,New York,115,1320,-0.1175865907,0.5232248682,0.5044280199,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,New York,116,1230,-0.08009832882,0.5112970444,0.4658661044,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,New York,117,1284,-0.07838425561,0.5509768748,0.5193446707,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,New York,119,2182,-0.09931096627,0.4184883905,0.3771568356,0.03636363636
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,New York,120,1439,-0.07277370595,0.5104002557,0.4815320831,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,640,1286,-0.3568539876,0.3870420795,0.3816165293,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,641,1200,-0.3848563148,0.3526054239,0.3413271307,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,642,1200,-0.3538019954,0.3392127536,0.3191219519,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,643,1265,-0.3536039536,0.3966117601,0.362253422,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,646,1200,-0.3273207244,0.3785223025,0.361361496,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,647,1200,-0.3396192438,0.3781329787,0.3707376449,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,648,1764,-0.3300692435,0.4307812412,0.4159393196,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,649,1768,-0.3275563932,0.4122159265,0.3992058743,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,650,1368,-0.3534756583,0.4065053465,0.391005564,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,651,1705,-0.3286539361,0.4245294633,0.4079428819,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,653,2136,-0.3081548672,0.4477695478,0.42853329,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,658,1386,-0.108075383,0.3869196655,0.3564983677,0.01428571429
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,Philadelphia,659,1619,-0.3122584903,0.4508174899,0.4371159868,0
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,San Antonio,495,1200,-0.01351056941,0.5934612679,0.5985156447,0.03333333333
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,San Antonio,498,1205,-0.03213889044,0.5907965656,0.597539767,0.04918032787
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,San Antonio,499,1200,-0.01265911742,0.599647241,0.6021563561,0.03333333333
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,San Antonio,505,1200,-0.003031569145,0.5903825621,0.5907655956,0.03333333333
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,San Antonio,506,1200,-0.03868743827,0.5820714806,0.5872176188,0.03333333333
speed_impact_regime,speed_low,H3_structure_only,heuristic,static structure-only one-factor score,0,5,San Antonio,509,1200,0.008880984486,0.594743535,0.5996986744,0.03333333333
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Austin,481,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Austin,489,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Austin,491,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Chicago,146,1331,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Chicago,147,1332,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Chicago,149,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Chicago,154,2226,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Chicago,156,1753,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,New York,111,2098,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,New York,112,1462,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,New York,113,1360,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,New York,115,1320,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,New York,116,1230,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,New York,117,1284,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,New York,119,2182,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,New York,120,1439,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,640,1286,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,641,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,642,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,643,1265,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,646,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,647,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,648,1764,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,649,1768,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,650,1368,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,651,1705,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,653,2136,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,658,1386,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,Philadelphia,659,1619,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,San Antonio,495,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,San Antonio,498,1205,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,San Antonio,499,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,San Antonio,505,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,San Antonio,506,1200,1,1,1,1
speed_impact_regime,speed_low,H4_activated_law,direct_law,hand-built activated bottleneck score,0,5,San Antonio,509,1200,1,1,1,1
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Austin,481,1200,0.9511529635,0.95107417,0.9531439307,0.75
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Austin,489,1200,0.9481079995,0.95107417,0.9531439307,0.75
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Austin,491,1200,0.9485309234,0.95107417,0.9531439307,0.75
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Chicago,146,1331,0.8956795956,0.9782507656,0.9828610619,0.8358208955
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Chicago,147,1332,0.8938799675,0.9782507656,0.9828610619,0.8358208955
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Chicago,149,1200,0.9177832171,0.9743645595,0.9806228187,0.85
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Chicago,154,2226,0.7823759187,0.9625824758,0.9705546607,0.7767857143
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Chicago,156,1753,0.8349434821,0.9697598243,0.9763219107,0.7840909091
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,New York,111,2098,0.7530651309,0.7937570908,0.7545616258,0.3428571429
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,New York,112,1462,0.8258975908,0.7027332772,0.6857953483,0.1351351351
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,New York,113,1360,0.8478475674,0.6891036121,0.6758445685,0.08823529412
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,New York,115,1320,0.8289426114,0.8305218172,0.8075546503,0.3181818182
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,New York,116,1230,0.8593527255,0.6914573347,0.6773076961,0.09677419355
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,New York,117,1284,0.8553195447,0.6925939086,0.6778144338,0.09230769231
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,New York,119,2182,0.8182974249,0.8712643993,0.8592048257,0.6090909091
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,New York,120,1439,0.8050705004,0.7516085285,0.7309782359,0.2361111111
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Philadelphia,640,1286,0.9070719889,0.9546632593,0.9631973549,0.7692307692
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Philadelphia,641,1200,0.9188118512,0.9618545557,0.9682871175,0.8
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Philadelphia,642,1200,0.9189175117,0.9618545557,0.9682871175,0.8
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Philadelphia,643,1265,0.9083854488,0.9576134773,0.9652318117,0.78125
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Philadelphia,646,1200,0.9189407363,0.9618545557,0.9682871175,0.8
speed_impact_regime,speed_low,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,5,Philadelphia,647,1200,0.9164827543,0.9618545557,0.9682871175,0.8
