model_id,heldout_city,feature,standardized_coef
P2_add_local_deficit,Dallas,b0_rank,-0.1631963129521427
P2_add_local_deficit,Dallas,h_total_rank,-0.18454247393830567
P2_add_local_deficit,Dallas,local_need_rank,-0.7801055541465514
P2_add_local_deficit,Houston,time_remaining_frac,0.09737862574925142
P2_add_local_deficit,Houston,delay_feasible,0.44364385513953886
P2_add_local_deficit,Houston,delay_fraction,-0.2443142003299003
P2_add_local_deficit,Houston,intervention_R,-0.7391754264786353
P2_add_local_deficit,Houston,intervention_C,-0.2189335048756287
P2_add_local_deficit,Houston,intervention_S,0.8212516359512578
P2_add_local_deficit,Houston,budget_fraction_of_baseline,-0.09799936542278924
P2_add_local_deficit,Houston,log_eta_per_cost,-1.1280191617201285
P2_add_local_deficit,Houston,eta_per_cost_rank,50.41939581554243
P2_add_local_deficit,Houston,local_remaining_rank,51.48498573557295
P2_add_local_deficit,Houston,access_remaining_rank,0.15621787387159072
P2_add_local_deficit,Houston,passive_b_rank,0.1909928737738536
P2_add_local_deficit,Houston,passive_ell_rank,-0.1556799978417463
P2_add_local_deficit,Houston,b0_rank,-0.12626027164288364
P2_add_local_deficit,Houston,h_total_rank,-0.2076368644806438
P2_add_local_deficit,Houston,local_need_rank,-0.8041887739751775
P2_add_local_deficit,New York,time_remaining_frac,0.11949878362892397
P2_add_local_deficit,New York,delay_feasible,0.5125761737881195
P2_add_local_deficit,New York,delay_fraction,0.2107787467305832
P2_add_local_deficit,New York,intervention_R,0.8940466097700693
P2_add_local_deficit,New York,intervention_C,0.3670411353361007
P2_add_local_deficit,New York,intervention_S,-1.0449612016805143
P2_add_local_deficit,New York,budget_fraction_of_baseline,0.13738379774977552
P2_add_local_deficit,New York,log_eta_per_cost,2.0209814022724637
P2_add_local_deficit,New York,eta_per_cost_rank,27.812451684868048
P2_add_local_deficit,New York,local_remaining_rank,28.926338940579438
P2_add_local_deficit,New York,access_remaining_rank,0.17853066493924455
