model_id,family,description,heldout_city,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,657,2060,92.3444984899787,0.9049628898547132,0.9792494282464836,0.982698486689587,0.8571428571428571,0.020750571753516356,0.9669553902793289,0.9710845297136328,0.7766990291262136,0.033044609720671136,0.9698110686824639,0.9720384845016364,0.7427184466019418,0.030188931317536083
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,658,1386,91.83634687358256,0.8353804304169304,0.8784581002117259,0.8953217166867797,0.5714285714285714,0.12154189978827412,0.8699049679179602,0.8788245339947461,0.5857142857142857,0.13009503208203976,0.8735425671374087,0.87916491916451,0.5827338129496403,0.12645743286259126
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,659,1619,89.42180203842159,0.9248027084314553,0.9705394519671627,0.9779668363140922,0.7647058823529411,0.029460548032837264,0.9683855444056326,0.9726735599470377,0.7901234567901234,0.031614455594367374,0.9731282478784513,0.9744969565640494,0.7901234567901234,0.026871752121548687
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,San Antonio,San Antonio,491,1205,92.942276609572,0.9534367436694742,0.9619302892240182,0.9741302919264166,0.7692307692307693,0.03806971077598176,0.9505627425885882,0.960668577628706,0.7213114754098361,0.049437257411411806,0.9765778726172908,0.9766156160102495,0.7933884297520661,0.023422127382709212
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,San Antonio,San Antonio,492,1259,59.105018736312,0.9513173453609692,0.9619302892341113,0.974130291930886,0.7692307692307693,0.03806971076588872,0.9614452222579809,0.9680133852682944,0.746031746031746,0.0385547777420191,0.9747727090265237,0.9760076357660169,0.7698412698412699,0.025227290973476313
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,San Antonio,San Antonio,493,1258,76.717419399818,0.9533356824185248,0.9619302893143264,0.9741302919827696,0.7692307692307693,0.03806971068567355,0.9614452222509652,0.9680133852678386,0.746031746031746,0.03855477774903482,0.9747727090346198,0.9760076357751548,0.7698412698412699,0.025227290965380234
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,San Antonio,San Antonio,494,1200,50.0031866536593,0.9537291037979764,0.9572003595640828,0.9718239308689323,0.75,0.04279964043591722,0.9573749683403366,0.9655437492673766,0.7333333333333333,0.04262503165966336,0.9794487386687786,0.9792003122320494,0.8,0.020551261331221427
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,San Antonio,San Antonio,495,1200,161.590779035563,0.9524305601333212,0.957200359539085,0.9718239308472558,0.75,0.042799640460915,0.9494820950769816,0.960055807838854,0.7166666666666667,0.05051790492301844,0.9764172937511458,0.9765066585717068,0.7916666666666666,0.02358270624885417
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,San Antonio,San Antonio,496,1200,47.2411358658787,0.9541737180213019,0.9572003595315111,0.971823930843706,0.75,0.04279964046848894,0.9573749683470112,0.9655437492687944,0.7333333333333333,0.04262503165298881,0.976393349604626,0.976974443635222,0.7916666666666666,0.023606650395374018
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,San Antonio,San Antonio,497,1200,78.96833935872701,0.952712091860663,0.9572003595296946,0.9718239308413371,0.75,0.04279964047030538,0.9573749683514653,0.9655437492695977,0.7333333333333333,0.042625031648534706,0.979448738652007,0.9792003122171571,0.8,0.02055126134799301
