model_id,family,description,heldout_city,n_features,n_tokens,n_events,pearson,spearman,mae,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
P1_clock_plus_efficiency,parameter_deconfounding,policy clock plus calibrated effectiveness per cost,Houston,9,4800,4,0.37062118627014334,0.5819854442086179,0.01837608872396266,0.4596307656119162,0.43678631612994895,0.08333333333333333,0.5403692343880838,0.608948556114506,0.5631273379602451,0.1,0.39105144388549395,0.6803960971678942,0.6281102919410395,0.13333333333333333,0.3196039028321058
P1_clock_plus_efficiency,parameter_deconfounding,policy clock plus calibrated effectiveness per cost,New York,9,50454,24,0.36352742765616897,0.45652751969835,0.042326679875314605,0.4149459561025544,0.3845329622316789,0.0,0.5850540438974456,0.4980821479792013,0.46733403998573636,0.03250428910380558,0.5019178520207987,0.5805527976504902,0.5393440228215052,0.061774261348106256,0.41944720234950983
P1_clock_plus_efficiency,parameter_deconfounding,policy clock plus calibrated effectiveness per cost,Philadelphia,9,33719,20,0.22119400843431475,0.4496059969720898,0.07618144307025064,0.4888643734726065,0.48310769538278153,0.0035714285714285713,0.5111356265273935,0.5483985762180911,0.5311096908591065,0.005714285714285714,0.45160142378190893,0.6048015816846682,0.578210541125144,0.0403708985500549,0.39519841831533176
P1_clock_plus_efficiency,parameter_deconfounding,policy clock plus calibrated effectiveness per cost,San Antonio,9,25076,19,0.234333491081936,0.5945489704613895,0.07496941123055045,0.5212293497887639,0.5189992263421143,0.0,0.4787706502112361,0.6330612015317447,0.6055350121995111,0.16348702840353857,0.3669387984682553,0.6727294062864793,0.643148920172126,0.20679615523170267,0.32727059371352074
P2_add_local_deficit,parameter_deconfounding,action mechanics plus local/passive deficit dynamics,Austin,16,18007,15,0.7149885328459579,0.664029879235326,0.04902503546366382,0.49271528668230297,0.46476735254932083,0.15470085470085468,0.507284713317697,0.6600845868560788,0.6045549271036463,0.19092896174863386,0.33991541314392115,0.7193828031889704,0.6648634586409237,0.24878328741965106,0.2806171968110296
P2_add_local_deficit,parameter_deconfounding,action mechanics plus local/passive deficit dynamics,Chicago,16,26081,13,0.5921596238911838,0.6501196051369641,0.027455196951202396,0.5262365878666424,0.5368119124686592,0.0870633120935988,0.4737634121333576,0.5677312508575143,0.5604526073067895,0.053286628656521264,0.4322687491424857,0.6359033035889591,0.6134415793848622,0.13313268432808434,0.3640966964110409
P2_add_local_deficit,parameter_deconfounding,action mechanics plus local/passive deficit dynamics,Dallas,16,12000,10,0.24334676630841212,0.36756064919442816,0.018649075395460357,0.6109223451241993,0.6110504099317661,0.0,0.3890776548758007,0.6502897508527136,0.6404033796525403,0.0,0.34971024914728643,0.6674865778052486,0.6560428791393115,0.08666666666666667,0.33251342219475144
P2_add_local_deficit,parameter_deconfounding,action mechanics plus local/passive deficit dynamics,Houston,16,4800,4,0.5253542671846847,0.5714368813534376,0.01686174682837455,0.44670793214049775,0.4286853184083401,0.0625,0.5532920678595022,0.5633808623926182,0.5276790162514372,0.05,0.4366191376073818,0.6321369989075252,0.5879694068676466,0.07500000000000001,0.36786300109247483
P2_add_local_deficit,parameter_deconfounding,action mechanics plus local/passive deficit dynamics,New York,16,50454,24,0.6589983515056513,0.6891586169828334,0.036469751010557834,0.4514172955139862,0.44110374841686634,0.002976190476190476,0.5485827044860139,0.5314002737651811,0.5094727540727944,0.0345746347706492,0.46859972623481894,0.6088986804668286,0.5748931657064879,0.09574790826241582,0.3911013195331714
P2_add_local_deficit,parameter_deconfounding,action mechanics plus local/passive deficit dynamics,Philadelphia,16,33719,20,0.5297713702070596,0.7054003535425556,0.0702374920285586,0.48341306547369073,0.48143265259309215,0.0035714285714285713,0.5165869345263092,0.5781522332705349,0.5520162983015705,0.06531599215100838,0.4218477667294651,0.6869741628976315,0.6405477938498998,0.20320113129906994,0.31302583710236853
