city,event_id,t,intervention,n_tokens,total_value,score_id,description,spearman,top10_value_capture,top10_ndcg,top10_precision
Houston,52,4,C,51,2.8801153161909996,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,52,4,C,51,2.8801153161909996,S3_structure_only,within-channel static OD structure only,0.05122171945701357,0.6021089920112197,0.5650769251811957,0.0
Houston,52,4,C,51,2.8801153161909996,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,52,4,C,51,2.8801153161909996,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,52,4,R,31,1.583918518966,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.12754168982937805,0.1163804952755198,0.0
Houston,52,4,R,31,1.583918518966,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,52,4,R,31,1.583918518966,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,52,4,R,31,1.583918518966,S3_structure_only,within-channel static OD structure only,-0.08588709677419355,0.517576213713891,0.5214122409025381,0.0
Houston,52,4,R,31,1.583918518966,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,52,4,R,31,1.583918518966,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,52,4,S,39,1.94586413966,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6904858299595142,0.3053168525668272,0.2417480956145493,0.0
Houston,52,4,S,39,1.94586413966,S1_deficit_only,within-channel local/access deficit only,0.626923076923077,0.6446127363269771,0.5801141868446169,0.0
Houston,52,4,S,39,1.94586413966,S2_exposure_only,within-channel OD exposure only,0.9898785425101214,1.0,1.0,1.0
Houston,52,4,S,39,1.94586413966,S3_structure_only,within-channel static OD structure only,-0.37267206477732795,0.6363273193894323,0.553799566733528,0.0
Houston,52,4,S,39,1.94586413966,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9898785425101214,1.0,1.0,1.0
Houston,52,4,S,39,1.94586413966,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,52,5,C,53,2.8718680478000005,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.1472883907866928,0.1310271671724509,0.0
Houston,52,5,C,53,2.8718680478000005,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,52,5,C,53,2.8718680478000005,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,52,5,C,53,2.8718680478000005,S3_structure_only,within-channel static OD structure only,-0.15295920012901146,0.5811132028797715,0.5456272155719535,0.0
Houston,52,5,C,53,2.8718680478000005,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,52,5,C,53,2.8718680478000005,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,52,5,R,29,1.2897586705796202,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999998,0.05438351869593378,0.04190483762612703,0.0
Houston,52,5,R,29,1.2897586705796202,S1_deficit_only,within-channel local/access deficit only,0.9999999999999998,1.0,1.0,1.0
Houston,52,5,R,29,1.2897586705796202,S2_exposure_only,within-channel OD exposure only,0.9999999999999998,1.0,1.0,1.0
Houston,52,5,R,29,1.2897586705796202,S3_structure_only,within-channel static OD structure only,0.11083743842364528,0.5021102924454263,0.5149078766589504,0.0
Houston,52,5,R,29,1.2897586705796202,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999998,1.0,1.0,1.0
Houston,52,5,R,29,1.2897586705796202,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999998,1.0,1.0,1.0
Houston,52,5,S,42,1.9974212035599999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.5906328498500932,0.31265506721279673,0.24941469770791713,0.0
Houston,52,5,S,42,1.9974212035599999,S1_deficit_only,within-channel local/access deficit only,0.3809253707155012,0.5837471524007963,0.5253774470831889,0.0
Houston,52,5,S,42,1.9974212035599999,S2_exposure_only,within-channel OD exposure only,0.9918969289360668,0.9985697102449744,0.9991801326963201,0.8
Houston,52,5,S,42,1.9974212035599999,S3_structure_only,within-channel static OD structure only,-0.3734705453366826,0.6395453666044552,0.5627417237190147,0.0
Houston,52,5,S,42,1.9974212035599999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9918969289360668,0.9985697102449744,0.9991801326963201,0.8
Houston,52,5,S,42,1.9974212035599999,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,52,6,C,54,2.758402782252,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.10671832946767247,0.0899466461548248,0.0
Houston,52,6,C,54,2.758402782252,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,52,6,C,54,2.758402782252,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,52,6,C,54,2.758402782252,S3_structure_only,within-channel static OD structure only,-0.03815513626834381,0.5850806719874424,0.5490677827558423,0.0
Houston,52,6,C,54,2.758402782252,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,52,6,C,54,2.758402782252,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,52,6,R,26,1.012362198428,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.05543372154478217,0.04898953379440628,0.0
Houston,52,6,R,26,1.012362198428,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,52,6,R,26,1.012362198428,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,52,6,R,26,1.012362198428,S3_structure_only,within-channel static OD structure only,0.045470085470085464,0.41057467726470404,0.41409930051955257,0.0
Houston,52,6,R,26,1.012362198428,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,52,6,R,26,1.012362198428,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,52,6,S,32,1.733821983917,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6836510263929618,0.19410483948669832,0.17334587585510544,0.0
Houston,52,6,S,32,1.733821983917,S1_deficit_only,within-channel local/access deficit only,0.5872434017595308,0.6446127363502772,0.5801141868706643,0.0
Houston,52,6,S,32,1.733821983917,S2_exposure_only,within-channel OD exposure only,0.9846041055718473,1.0,1.0,1.0
Houston,52,6,S,32,1.733821983917,S3_structure_only,within-channel static OD structure only,-0.3310117302052786,0.6363273194184812,0.5537995667528296,0.0
Houston,52,6,S,32,1.733821983917,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9846041055718473,1.0,1.0,1.0
Houston,52,6,S,32,1.733821983917,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,52,7,C,45,2.239736212938,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.08182363755368956,0.0666379163737899,0.0
Houston,52,7,C,45,2.239736212938,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,52,7,C,45,2.239736212938,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,52,7,C,45,2.239736212938,S3_structure_only,within-channel static OD structure only,0.0017127799736495386,0.48699494012137107,0.48394426909511107,0.0
Houston,52,7,C,45,2.239736212938,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,52,7,C,45,2.239736212938,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,52,7,S,37,1.7866983162399999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.7216690374585111,0.2494844373069381,0.21038762066549835,0.0
Houston,52,7,S,37,1.7866983162399999,S1_deficit_only,within-channel local/access deficit only,0.506638217164533,0.6592653519293413,0.5899191802385435,0.0
Houston,52,7,S,37,1.7866983162399999,S2_exposure_only,within-channel OD exposure only,0.9938359412043622,1.0,1.0,1.0
Houston,52,7,S,37,1.7866983162399999,S3_structure_only,within-channel static OD structure only,-0.4668089141773352,0.6363273195126737,0.5537995668910529,0.0
Houston,52,7,S,37,1.7866983162399999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9938359412043622,1.0,1.0,1.0
Houston,52,7,S,37,1.7866983162399999,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,52,8,C,36,1.6964789288370001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.13612669712342693,0.12412357523137013,0.0
Houston,52,8,C,36,1.6964789288370001,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,52,8,C,36,1.6964789288370001,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,52,8,C,36,1.6964789288370001,S3_structure_only,within-channel static OD structure only,-0.16241956241956243,0.5077605507457424,0.5244187138551887,0.0
Houston,52,8,C,36,1.6964789288370001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,52,8,C,36,1.6964789288370001,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,52,8,S,41,1.8183211045999998,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.7529616724738677,0.22336137568167763,0.18736848577348297,0.0
Houston,52,8,S,41,1.8183211045999998,S1_deficit_only,within-channel local/access deficit only,0.5728222996515681,0.6337517965828607,0.57638582455706,0.0
Houston,52,8,S,41,1.8183211045999998,S2_exposure_only,within-channel OD exposure only,0.9954703832752614,0.9985697102483454,0.999180132698281,0.8
Houston,52,8,S,41,1.8183211045999998,S3_structure_only,within-channel static OD structure only,-0.3623693379790941,0.626709465607294,0.5460758725312811,0.0
Houston,52,8,S,41,1.8183211045999998,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9954703832752614,0.9985697102483454,0.999180132698281,0.8
Houston,52,8,S,41,1.8183211045999998,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,52,9,C,25,1.120989871335,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.09371133308933717,0.08992619771959186,0.0
Houston,52,9,C,25,1.120989871335,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,52,9,C,25,1.120989871335,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,52,9,C,25,1.120989871335,S3_structure_only,within-channel static OD structure only,-0.08615384615384615,0.44544527327620553,0.4809428353932051,0.0
Houston,52,9,C,25,1.120989871335,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,52,9,C,25,1.120989871335,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,0,C,56,0.6337206956420001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.13991798237508551,0.12064417182061787,0.0
Houston,60,0,C,56,0.6337206956420001,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,60,0,C,56,0.6337206956420001,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,60,0,C,56,0.6337206956420001,S3_structure_only,within-channel static OD structure only,-0.15550239234449761,0.5569897148329731,0.5247074606296607,0.0
Houston,60,0,C,56,0.6337206956420001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,60,0,C,56,0.6337206956420001,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,1,C,57,0.63441059495,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.11997907306561932,0.10579959759817863,0.0
Houston,60,1,C,57,0.63441059495,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,60,1,C,57,0.63441059495,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,60,1,C,57,0.63441059495,S3_structure_only,within-channel static OD structure only,-0.00233341975628727,0.5635546474795258,0.5304005337933412,0.0
Houston,60,1,C,57,0.63441059495,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,60,1,C,57,0.63441059495,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,1,S,38,0.37555889453800007,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.7025932815406499,0.2829211502379243,0.25907377822907246,0.0
Houston,60,1,S,38,0.37555889453800007,S1_deficit_only,within-channel local/access deficit only,0.325309114782799,0.6446127364116876,0.5801141869557589,0.0
Houston,60,1,S,38,0.37555889453800007,S2_exposure_only,within-channel OD exposure only,0.9890578837947259,1.0,1.0,1.0
Houston,60,1,S,38,0.37555889453800007,S3_structure_only,within-channel static OD structure only,-0.18590655432760697,0.636327319558568,0.5537995668821459,0.0
Houston,60,1,S,38,0.37555889453800007,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9890578837947259,1.0,1.0,1.0
Houston,60,1,S,38,0.37555889453800007,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,2,C,54,0.621545598304,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.17084771521835818,0.14482798265768623,0.0
Houston,60,2,C,54,0.621545598304,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,60,2,C,54,0.621545598304,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,60,2,C,54,0.621545598304,S3_structure_only,within-channel static OD structure only,-0.08450543167524298,0.6021089919025145,0.565076925136682,0.0
Houston,60,2,C,54,0.621545598304,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,60,2,C,54,0.621545598304,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,60,2,R,53,0.5298719983899999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.10526956266292414,0.09413634710276376,0.0
Houston,60,2,R,53,0.5298719983899999,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,60,2,R,53,0.5298719983899999,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,60,2,R,53,0.5298719983899999,S3_structure_only,within-channel static OD structure only,-0.04926624737945492,0.5736245817460494,0.5346048727989866,0.0
Houston,60,2,R,53,0.5298719983899999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,60,2,R,53,0.5298719983899999,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,60,2,S,36,0.366667698101,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.7065637065637067,0.21787433117509755,0.18090359028691474,0.0
Houston,60,2,S,36,0.366667698101,S1_deficit_only,within-channel local/access deficit only,0.5431145431145432,0.6446127364631316,0.5801141869727585,0.0
Houston,60,2,S,36,0.366667698101,S2_exposure_only,within-channel OD exposure only,0.9871299871299872,1.0,1.0,1.0
Houston,60,2,S,36,0.366667698101,S3_structure_only,within-channel static OD structure only,-0.4424710424710425,0.6363273193257899,0.5537995666740978,0.0
Houston,60,2,S,36,0.366667698101,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9871299871299872,1.0,1.0,1.0
Houston,60,2,S,36,0.366667698101,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,3,C,51,0.5752367699524,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.09705953533007815,0.07522117726353536,0.0
Houston,60,3,C,51,0.5752367699524,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,60,3,C,51,0.5752367699524,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,60,3,C,51,0.5752367699524,S3_structure_only,within-channel static OD structure only,-0.006425339366515836,0.6021089920031503,0.56507692518208,0.0
Houston,60,3,C,51,0.5752367699524,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,60,3,C,51,0.5752367699524,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,60,3,R,37,0.3923360085940001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.09038067052754824,0.08005961684995754,0.0
Houston,60,3,R,37,0.3923360085940001,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,60,3,R,37,0.3923360085940001,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,60,3,R,37,0.3923360085940001,S3_structure_only,within-channel static OD structure only,0.009246088193456613,0.5626576860013677,0.5497496791677249,0.0
Houston,60,3,R,37,0.3923360085940001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,60,3,R,37,0.3923360085940001,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,60,3,S,46,0.418335067765,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6742522355843354,0.3092816571411718,0.25618999912362983,0.0
Houston,60,3,S,46,0.418335067765,S1_deficit_only,within-channel local/access deficit only,0.5264878199198273,0.6010234198485286,0.5555001028428399,0.0
Houston,60,3,S,46,0.418335067765,S2_exposure_only,within-channel OD exposure only,0.993709528214616,0.9985697101772676,0.9991801326575444,0.8
Houston,60,3,S,46,0.418335067765,S3_structure_only,within-channel static OD structure only,-0.2596978106691335,0.5939810890903194,0.5366234765255692,0.0
Houston,60,3,S,46,0.418335067765,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.993709528214616,0.9985697101772676,0.9991801326575444,0.8
Houston,60,3,S,46,0.418335067765,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,4,C,50,0.575424023642,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.1637277388541529,0.14358540663449226,0.0
Houston,60,4,C,50,0.575424023642,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,60,4,C,50,0.575424023642,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,60,4,C,50,0.575424023642,S3_structure_only,within-channel static OD structure only,-0.08629051620648259,0.5403569913232426,0.5196668728810078,0.0
Houston,60,4,C,50,0.575424023642,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,60,4,C,50,0.575424023642,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,60,4,R,38,0.33043633392000005,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.10419742701370265,0.0977752725937331,0.0
Houston,60,4,R,38,0.33043633392000005,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,60,4,R,38,0.33043633392000005,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,60,4,R,38,0.33043633392000005,S3_structure_only,within-channel static OD structure only,-0.13994966626545574,0.5246271106393691,0.509378453220654,0.0
Houston,60,4,R,38,0.33043633392000005,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,60,4,R,38,0.33043633392000005,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,4,S,43,0.412586192445,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6481425551192993,0.20794603614075777,0.17339969023821378,0.0
Houston,60,4,S,43,0.412586192445,S1_deficit_only,within-channel local/access deficit only,0.628511023859861,0.6832984470669752,0.6078364942302136,0.0
Houston,60,4,S,43,0.412586192445,S2_exposure_only,within-channel OD exposure only,0.9922983992751434,0.9985697102021629,0.9991801326718226,0.8
Houston,60,4,S,43,0.412586192445,S3_structure_only,within-channel static OD structure only,-0.252189670794322,0.649078914974419,0.5682065216593567,0.0
Houston,60,4,S,43,0.412586192445,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9922983992751434,0.9985697102021629,0.9991801326718226,0.8
Houston,60,4,S,43,0.412586192445,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,5,C,50,0.5417046026905,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.09859858016964802,0.08337519197788629,0.0
Houston,60,5,C,50,0.5417046026905,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,60,5,C,50,0.5417046026905,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,60,5,C,50,0.5417046026905,S3_structure_only,within-channel static OD structure only,0.03202881152460984,0.5880361334899212,0.5534204822036146,0.0
Houston,60,5,C,50,0.5417046026905,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,60,5,C,50,0.5417046026905,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,60,5,R,27,0.260913636567,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.1129959725491276,0.10860135096469452,0.0
Houston,60,5,R,27,0.260913636567,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,60,5,R,27,0.260913636567,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,60,5,R,27,0.260913636567,S3_structure_only,within-channel static OD structure only,-0.16788766788766787,0.49133102148023217,0.4859459833116297,0.0
Houston,60,5,R,27,0.260913636567,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,60,5,R,27,0.260913636567,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,60,5,S,36,0.359810033145,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6270270270270271,0.17969521366003866,0.14829572569647978,0.0
Houston,60,5,S,36,0.359810033145,S1_deficit_only,within-channel local/access deficit only,0.5377091377091378,0.6446127363536136,0.5801141869103783,0.0
Houston,60,5,S,36,0.359810033145,S2_exposure_only,within-channel OD exposure only,0.9871299871299872,1.0,1.0,1.0
Houston,60,5,S,36,0.359810033145,S3_structure_only,within-channel static OD structure only,-0.3564993564993565,0.6363273193485741,0.5537995667555281,0.0
Houston,60,5,S,36,0.359810033145,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9871299871299872,1.0,1.0,1.0
Houston,60,5,S,36,0.359810033145,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,6,C,45,0.5039941546569999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.13441495646593624,0.12047044603428983,0.0
Houston,60,6,C,45,0.5039941546569999,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,60,6,C,45,0.5039941546569999,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,60,6,C,45,0.5039941546569999,S3_structure_only,within-channel static OD structure only,-0.15599472990777336,0.5403569912594446,0.5196668728384816,0.0
Houston,60,6,C,45,0.5039941546569999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,60,6,C,45,0.5039941546569999,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,60,6,S,40,0.383633410931,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.7333958724202628,0.29603214091023444,0.2394423190560058,0.0
Houston,60,6,S,40,0.383633410931,S1_deficit_only,within-channel local/access deficit only,0.6320825515947469,0.6446127364400717,0.5801141869787151,0.0
Houston,60,6,S,40,0.383633410931,S2_exposure_only,within-channel OD exposure only,0.9917448405253286,1.0,1.0,1.0
Houston,60,6,S,40,0.383633410931,S3_structure_only,within-channel static OD structure only,-0.4347091932457787,0.5842605212595284,0.4916672441056606,0.0
Houston,60,6,S,40,0.383633410931,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9917448405253286,1.0,1.0,1.0
Houston,60,6,S,40,0.383633410931,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,7,C,47,0.45017342774900004,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.1170966354608052,0.10249575880319267,0.0
Houston,60,7,C,47,0.45017342774900004,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,60,7,C,47,0.45017342774900004,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,60,7,C,47,0.45017342774900004,S3_structure_only,within-channel static OD structure only,-0.04070305272895468,0.5968225014986998,0.5798117860673762,0.0
Houston,60,7,C,47,0.45017342774900004,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,60,7,C,47,0.45017342774900004,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,7,S,32,0.31308580663400004,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.8123167155425219,0.16770180015064917,0.14763188508884403,0.0
Houston,60,7,S,32,0.31308580663400004,S1_deficit_only,within-channel local/access deficit only,0.6480938416422287,0.6592653519122508,0.5899191801921304,0.0
Houston,60,7,S,32,0.31308580663400004,S2_exposure_only,within-channel OD exposure only,0.9908357771260996,1.0,1.0,1.0
Houston,60,7,S,32,0.31308580663400004,S3_structure_only,within-channel static OD structure only,-0.35850439882697943,0.6363273195239136,0.5537995668926639,0.0
Houston,60,7,S,32,0.31308580663400004,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9908357771260996,1.0,1.0,1.0
Houston,60,7,S,32,0.31308580663400004,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,8,C,34,0.3392433852445,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.13156435040202877,0.10577784973739292,0.0
Houston,60,8,C,34,0.3392433852445,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,60,8,C,34,0.3392433852445,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,60,8,C,34,0.3392433852445,S3_structure_only,within-channel static OD structure only,-0.11627196333078686,0.5797622967891228,0.5470388227773385,0.0
Houston,60,8,C,34,0.3392433852445,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
