city,event_id,event_start,baseline_objective,recoverable_fraction,top_1pct_value_share,top_5pct_value_share,top_10pct_value_share,marginal_value_gini,optimizer_selected_value_share,loss_magnitude_rank,recoverable_rank,top_tail_rank,decision_criticality_score,decision_criticality_rank,event_peak_positive_abnormal_deficit,event_total_precip,activated_bottleneck_law,deficit_only,exposure_only,greedy_oracle,lp_optimizer_replay,random_positive,structure_only,best_simple_recoverable_fraction,lp_minus_random,lp_minus_best_simple,law_minus_random,law_minus_best_simple,static_fraction_of_lp_gain,residual_fraction_of_lp_gain,residual_gain_improvement_over_static,residual_gap_to_lp,static_gap_to_lp,log_baseline_objective,log_event_total_precip,baseline_objective_rank,event_total_precip_rank,event_peak_positive_abnormal_deficit_rank,recoverable_fraction_rank,decision_criticality_score_rank,lp_minus_random_rank,lp_minus_best_simple_rank,law_minus_random_rank,top_5pct_value_share_rank,marginal_value_gini_rank,high_loss_low_decision,moderate_loss_high_decision,high_rain_low_decision,high_speed_impact_low_decision,high_decision_not_high_loss
Dallas,63,2019-04-28 09:00:00,0.3377999703,0.07400008392,0.0370548108,0.1419750557,0.2448114678,0.4123877827,0.05999366042,0.819047619,0.06666666667,0.08095238095,0.004332614517,0.06666666667,0.02141410712,0.005905515,0.07400008392,0.05652810763,0.05783907102,0.07400008392,0.07400008392,0.01637087528,0.03360745938,0.05783907102,0.05762920864,0.0161610129,0.05762920864,0.0161610129,1.0,1.0,1.402499132e-10,-1.402498118e-10,0.0,0.29102645150154244,0.00588814579547694,0.819047619047619,0.09523809523809523,0.5904761904761905,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.08571428571428572,0.05238095238095238,0.05238095238095238,True,False,False,False,False
Dallas,64,2019-04-30 18:00:00,0.6216910488,0.05486721131,0.0370548108,0.1419750557,0.2448114678,0.4123877827,0.05999366042,0.9428571429,0.009523809524,0.009523809524,0.003212408198,0.009523809524,0.05493827201,0.005905515,0.05486721131,0.04191712306,0.04288466125,0.05486721131,0.05486721131,0.01003913999,0.02491818222,0.04288466125,0.044828071319999996,0.01198255006,0.044828071319999996,0.01198255006,1.0,0.9999999999,-9.152708428e-11,9.152711922e-11,0.0,0.48346946208807434,0.00588814579547694,0.9428571428571428,0.09523809523809523,0.9523809523809523,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.05238095238095238,0.05238095238095238,True,False,False,True,False
Houston,52,2019-04-04 01:00:00,0.08955559994,0.1091826237,0.04448101938,0.1544004335,0.2620645736,0.4273693615,0.1115639325,0.4761904762,0.1523809524,0.6142857143,0.007204526209,0.1523809524,0.01393183624,0.58267748,0.09842661545,0.08879303996,0.09189640202,0.09842661545,0.1091825691,0.01806791851,0.04081382032,0.09189640202,0.09111465059,0.017286167079999998,0.08035869694,0.006530213430000001,0.9014865305,0.9799410195,0.07845448904,0.02005898045,0.0985134695,0.0857699066291052,0.45911802040643485,0.47619047619047616,0.8952380952380953,0.38095238095238093,0.1523809523809524,0.1523809523809524,0.1619047619047619,0.0761904761904762,0.37142857142857144,0.6238095238095238,0.11904761904761904,False,False,True,False,False
Houston,60,2019-04-18 05:00:00,0.457149008,0.09387180327,0.04448101938,0.1544004335,0.2620645736,0.4273693615,0.09951003665,0.9047619048,0.1047619048,0.6142857143,0.006194226188,0.1047619048,0.0527549075,0.86220519,0.09039052011,0.06975258289,0.07228981777,0.09039052011,0.09387180327,0.01777745484,0.03218214616,0.07228981777,0.07609434843,0.021581985499999998,0.07261306527,0.018100702339999997,0.9629144958,0.9984965274,0.03558203159,0.001503472603,0.03708550419,0.37648179240247354,0.6217613714945067,0.9047619047619048,0.9619047619047619,0.9428571428571428,0.10476190476190476,0.10476190476190476,0.10476190476190476,0.21904761904761905,0.2,0.6238095238095238,0.11904761904761904,True,False,True,True,False
Houston,61,2019-04-24 21:00:00,0.3590268447,0.1188566112,0.04448101938,0.1544004335,0.2620645736,0.4273693615,0.1183522877,0.8380952381,0.2666666667,0.6380952381,0.007842874089,0.2095238095,0.03057047768,0.01181103,0.1065208403,0.0945274255,0.09775078745,0.1065208403,0.1188566112,0.02287061154,0.04374920297,0.09775078745,0.09598599966,0.021105823750000002,0.08365022876,0.008770052850000001,0.8962130018,0.9963108763,0.1000978745,0.003689123673,0.1037869982,0.30676888824837983,0.01174182418018514,0.8380952380952381,0.22380952380952382,0.7619047619047619,0.26666666666666666,0.20952380952380953,0.2,0.20952380952380953,0.44761904761904764,0.6238095238095238,0.11904761904761904,True,False,False,True,False
Houston,62,2019-04-30 03:00:00,0.4064162998,0.1178913158,0.04448101938,0.1544004335,0.2620645736,0.4273693615,0.1039190559,0.8666666667,0.2285714286,0.6285714286,0.007779178095,0.180952381,0.03738240115,0.01181103,0.1132601491,0.09670597289,0.0996992786,0.1132601491,0.1178913158,0.01862080026,0.04564103946,0.0996992786,0.09927051553999999,0.018192037199999997,0.09463934884,0.013560870500000002,0.9607166424,0.9996547207,0.03893807831,0.0003452792649,0.03928335757,0.3410448376142658,0.01174182418018514,0.8666666666666667,0.22380952380952382,0.819047619047619,0.22857142857142856,0.18095238095238095,0.21904761904761905,0.08571428571428572,0.6666666666666666,0.6238095238095238,0.11904761904761904,True,False,False,True,False
New York,98,2019-06-02 18:00:00,0.01550511148,0.2564749584,0.07272622569,0.2366578348,0.3729679796,0.5866248192,0.1694828389,0.05714285714,0.9904761905,0.980952381,0.03560625421,1.0,0.01284042645,0.12598432,0.1489997847,0.08067856261,0.08911117366,0.1489997847,0.2564749584,0.02180979444,0.02899278483,0.08911117366,0.23466516396,0.16736378474000002,0.12718999026,0.05988861104,0.5809525641,0.9705869772,0.3896344132,0.02941302276,0.4190474359,0.015386135486983588,0.11865760422089461,0.05714285714285714,0.5714285714285714,0.34285714285714286,0.9904761904761905,1.0,1.0,0.9809523809523809,1.0,0.9809523809523809,0.9809523809523809,False,True,False,False,True
New York,99,2019-06-02 22:00:00,0.07896785276,0.1476755773,0.05944662408,0.1972551994,0.3150891751,0.4920405068,0.1593839228,0.4285714286,0.7428571429,0.9428571429,0.01433302948,0.9333333333,0.01581179532,0.37401595,0.08557400545,0.09028935956,0.09582150532,0.08557400545,0.1476755773,0.02134820147,0.04125067516,0.09582150532,0.12632737583,0.05185407198,0.06422580398,-0.010247499869999996,0.5794729703,0.8390159867,0.2595430164,0.1609840133,0.4205270297,0.07600489228257805,0.3177378021752838,0.42857142857142855,0.7714285714285715,0.45714285714285713,0.7428571428571429,0.9333333333333333,0.7523809523809524,0.42857142857142855,0.12380952380952381,0.9476190476190476,0.9476190476190476,False,True,False,False,True
New York,100,2019-06-05 21:00:00,0.06728818434,0.169567208,0.0617594056,0.2044100421,0.3255880865,0.5110312076,0.1625207321,0.3523809524,0.8857142857,0.9619047619,0.0177129754,0.9619047619,0.01875161061,0.01049869333,0.08959369286,0.0960577178,0.1024324028,0.08959369286,0.1695671828,0.02487408569,0.04408119289,0.1024324028,0.14469309711,0.06713477999999999,0.06471960717,-0.012838709939999998,0.528366936,0.9094348488,0.3810679128,0.09056515124,0.471633064,0.06512102426842614,0.010443964768174153,0.3523809523809524,0.19523809523809524,0.5571428571428572,0.8857142857142857,0.9619047619047619,0.8857142857142857,0.5714285714285714,0.13333333333333333,0.9619047619047619,0.9619047619047619,False,True,False,False,True
New York,101,2019-06-06 02:00:00,0.1381608698,0.1280051421,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1110153269,0.6380952381,0.4095238095,0.8619047619,0.01146023169,0.7619047619,0.01875161061,0.1036745967,0.1240479086,0.1045278361,0.1085768096,0.1240479086,0.1280051421,0.01770161449,0.04759988817,0.1085768096,0.11030352761,0.019428332499999992,0.10634629411,0.015471099000000002,0.9690853554,0.9949620565,0.02587670113,0.005037943522,0.03091464465,0.12941368757640995,0.09864515504182962,0.638095238095238,0.5476190476190477,0.5571428571428572,0.4095238095238095,0.7619047619047619,0.42857142857142855,0.12380952380952381,0.8476190476190476,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,102,2019-06-10 12:00:00,0.3089764556,0.1118956433,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1064348514,0.8095238095,0.180952381,0.8619047619,0.01001795691,0.5619047619,0.0432816613,0.6207352433,0.108602922,0.08764161332,0.09115691382,0.108602922,0.1118956433,0.0158622506,0.03933678986,0.09115691382,0.0960333927,0.020738729479999995,0.0927406714,0.01744600818,0.9705732841,0.9986451587,0.02807187468,0.001354841257,0.02942671593,0.26924550021138105,0.48287990017265686,0.8095238095238095,0.9238095238095239,0.8904761904761904,0.18095238095238095,0.5619047619047619,0.20952380952380953,0.19047619047619047,0.6190476190476191,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,103,2019-06-11 01:00:00,0.3539791125,0.1360233972,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1110486937,0.8285714286,0.580952381,0.8619047619,0.01217810177,0.8285714286,0.0432816613,0.00393701,0.1328287363,0.1110186082,0.1153112588,0.1328287363,0.1360233972,0.01889956692,0.05080876551,0.1153112588,0.11712383028000001,0.02071213840000001,0.11392916938,0.017517477500000003,0.976513887,0.9966530466,0.02013915952,0.003346953432,0.02348611296,0.3030477478570609,0.003929280257536621,0.8285714285714286,0.02857142857142857,0.8904761904761904,0.580952380952381,0.8285714285714286,0.5904761904761905,0.18095238095238095,0.9428571428571428,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,104,2019-06-11 05:00:00,0.514244662,0.1487545945,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1223216811,0.9142857143,0.780952381,0.8619047619,0.01331791903,0.9047619048,0.04681591781,0.3412075333,0.1332198992,0.1203287806,0.1250682689,0.1332198992,0.1487545945,0.02152008224,0.05401384659,0.1250682689,0.12723451226000002,0.023686325600000002,0.11169981695999999,0.00815163029999999,0.8955682995,0.9944361718,0.09886787225,0.005563828217,0.1044317005,0.4149167416952254,0.2935703524298316,0.9142857142857143,0.7428571428571429,0.9238095238095239,0.780952380952381,0.9047619047619048,0.7714285714285715,0.23809523809523808,0.9047619047619048,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,105,2019-06-13 08:00:00,0.2561590109,0.09878326619,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1096049973,0.7619047619,0.1142857143,0.7904761905,0.00884401282,0.3523809524,0.03122607429,0.4317587633,0.09390872931,0.07398780507,0.07712261949,0.09390872931,0.09878326619,0.01297623877,0.03262104729,0.07712261949,0.08580702742,0.021660646699999994,0.08093249054,0.016786109819999992,0.9506542243,0.9978855936,0.04723136935,0.002114406352,0.0493457757,0.22805866106780404,0.3589035929645598,0.7619047619047619,0.7904761904761904,0.7714285714285715,0.11428571428571428,0.3523809523809524,0.11428571428571428,0.22857142857142856,0.3904761904761905,0.8476190476190476,0.8476190476190476,True,False,True,True,False
New York,106,2019-06-13 22:00:00,0.0931906285,0.1475271351,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1529726556,0.5142857143,0.7333333333,0.8619047619,0.01320802525,0.8857142857,0.01413909782,0.1994751733,0.1013057242,0.1002932207,0.1058444746,0.1013057242,0.1475271351,0.02461343861,0.04492516638,0.1058444746,0.12291369649000002,0.04168266050000001,0.07669228559,-0.0045387503999999995,0.6866921405,0.9418451118,0.2551529713,0.05815488822,0.3133078595,0.08910060249569741,0.18188410554277323,0.5142857142857142,0.6857142857142857,0.3904761904761905,0.7333333333333333,0.8857142857142857,0.7142857142857143,0.29523809523809524,0.2857142857142857,0.8476190476190476,0.8476190476190476,False,False,False,False,True
New York,107,2019-06-16 03:00:00,0.3743013216,0.1341549552,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1159128819,0.8571428571,0.5333333333,0.9238095238,0.01201082115,0.8095238095,0.02734209638,0.03412075333,0.1256433713,0.1102648159,0.114607194,0.1256433713,0.1341549552,0.01897435506,0.04994988592,0.114607194,0.11518060014,0.019547761200000013,0.10666901624,0.011036177300000005,0.9365540853,0.9979982648,0.06144417948,0.002001735201,0.06344591468,0.317945472231412,0.03355155198526823,0.8571428571428571,0.37142857142857144,0.6952380952380952,0.5333333333333333,0.8095238095238095,0.5523809523809524,0.13333333333333333,0.8571428571428571,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,108,2019-06-16 19:00:00,0.2806178036,0.1540652389,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1230046519,0.780952381,0.819047619,0.8619047619,0.01379337817,0.9238095238,0.02595726488,0.03018374333,0.1361720918,0.1191135287,0.1241361103,0.1361720918,0.1540652389,0.02335209918,0.05301083986,0.1241361103,0.13071313972,0.029929128600000007,0.11281999262,0.012035981500000001,0.8838599334,0.9947560334,0.1108961,0.005243966644,0.1161400666,0.24734262055160697,0.029737177914182414,0.780952380952381,0.3476190476190476,0.638095238095238,0.819047619047619,0.9238095238095239,0.8095238095238095,0.2571428571428571,0.9238095238095239,0.8476190476190476,0.8476190476190476,False,False,False,False,True
New York,109,2019-06-18 07:00:00,0.7345846597,0.1478550483,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1182045974,1.0,0.7523809524,0.8619047619,0.01323738314,0.8952380952,0.06813897394,0.1036745967,0.1363058189,0.1223392814,0.1270379171,0.1363058189,0.1478550483,0.02130771993,0.05540450402,0.1270379171,0.12654732837000002,0.020817131200000005,0.11499809896999999,0.009267901799999978,0.9218881636,0.9965150048,0.07462684112,0.003484995244,0.07811183636,0.550767995518747,0.09864515504182962,1.0,0.5476190476190477,0.9952380952380953,0.7523809523809524,0.8952380952380953,0.7619047619047619,0.2,0.9523809523809523,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,110,2019-06-18 13:00:00,0.672594944,0.114527596,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1057269309,0.980952381,0.1904761905,0.9142857143,0.01025359422,0.580952381,0.06813897394,0.80708705,0.1118754885,0.09046918578,0.09410022747,0.1118754885,0.114527596,0.01487608906,0.04084223959,0.09410022747,0.09965150694,0.02042736852999999,0.09699939944,0.01777526102999999,0.9768430705,0.9979383115,0.02109524094,0.002061688536,0.02315692947,0.5143762791220252,0.5917161842184501,0.9809523809523809,0.9428571428571428,0.9952380952380953,0.19047619047619047,0.580952380952381,0.22857142857142856,0.1619047619047619,0.6952380952380952,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,111,2019-06-18 23:00:00,0.2995702587,0.1167509254,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1131856452,0.8,0.219047619,0.7904761905,0.01045264771,0.6380952381,0.007086730324,0.00787402,0.1084735464,0.08741087196,0.09112495745,0.1084735464,0.1167509254,0.01649723642,0.03861426664,0.09112495745,0.10025368898,0.025625967949999995,0.09197630998,0.017348588949999993,0.9291022413,0.9985816871,0.06947944587,0.001418312857,0.07089775873,0.2620336395863389,0.007843181679775884,0.8,0.15714285714285714,0.22857142857142856,0.21904761904761905,0.638095238095238,0.24761904761904763,0.24761904761904763,0.6095238095238096,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,112,2019-06-19 07:00:00,0.05163031833,0.1317235814,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.07078331509,0.2571428571,0.4666666667,0.8619047619,0.01179314156,0.8,0.007086730324,0.00393701,0.1041036318,0.07944761619,0.08443528923,0.1041036318,0.1317235814,0.01512471269,0.02733822748,0.08443528923,0.11659886871000001,0.04728829217000001,0.08897891911,0.019668342569999997,0.7903188688,0.922965089,0.1326462201,0.07703491103,0.2096811312,0.05034164412554759,0.003929280257536621,0.2571428571428571,0.02857142857142857,0.22857142857142856,0.4666666666666667,0.8,0.580952380952381,0.3619047619047619,0.5238095238095238,0.8476190476190476,0.8476190476190476,False,True,False,False,True
New York,113,2019-06-19 10:00:00,0.05902898295,0.1179948876,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.06796129041,0.3047619048,0.2380952381,0.7904761905,0.01056401898,0.6571428571,0.007086730324,0.00393701,0.09954093699,0.06554143033,0.07012393618,0.09954093699,0.1179948876,0.0139126409,0.02186656828,0.07012393618,0.1040822467,0.04787095142,0.08562829609,0.029417000809999996,0.8436038121,0.9922287254,0.1486249133,0.007771274587,0.1563961879,0.0573524344695067,0.003929280257536621,0.3047619047619048,0.02857142857142857,0.22857142857142856,0.23809523809523808,0.6571428571428571,0.3238095238095238,0.37142857142857144,0.4666666666666667,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,115,2019-06-20 01:00:00,0.01889311455,0.1517437935,0.06461772345,0.2131626348,0.3384745001,0.5339913536,0.06034265482,0.08571428571,0.8,0.9714285714,0.01727254137,0.9523809524,0.00338160594,0.00787402,0.09421736239,0.05595879138,0.0615442576,0.09421736239,0.1517437935,0.01126442077,0.01661981658,0.0615442576,0.14047937273,0.0901995359,0.08295294162,0.032673104790000004,0.6208976343,0.908875125,0.2879774907,0.09112487503,0.3791023657,0.01871685624634569,0.007843181679775884,0.08571428571428572,0.15714285714285714,0.14285714285714285,0.8,0.9523809523809523,0.8476190476190476,0.819047619047619,0.4380952380952381,0.9714285714285714,0.9714285714285714,False,True,False,False,True
New York,116,2019-06-20 04:00:00,0.02443910888,0.145082664,0.05759966189,0.1918391509,0.3073546954,0.4791551984,0.04696280134,0.1714285714,0.7238095238,0.9333333333,0.01333610387,0.9142857143,0.00338160594,0.01181103,0.1001330434,0.05775292567,0.06366596885,0.1001330434,0.145082664,0.01506058817,0.01667311449,0.06366596885,0.13002207583,0.08141669515,0.08507245523,0.03646707454999999,0.6901792441,0.9695013249,0.2793220808,0.03049867509,0.3098207559,0.02414525196709319,0.01174182418018514,0.17142857142857143,0.22380952380952382,0.14285714285714285,0.7238095238095238,0.9142857142857143,0.8,0.8,0.45714285714285713,0.9333333333333333,0.9333333333333333,False,True,False,False,True
New York,117,2019-06-20 07:00:00,0.02864635885,0.1233006801,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.05074804412,0.180952381,0.2952380952,0.8619047619,0.01103904373,0.6857142857,0.00338160594,0.02362206,0.07820966144,0.04523164621,0.05053511268,0.07820966144,0.1233006801,0.01399680487,0.01285586144,0.05053511268,0.10930387523,0.07276556742000001,0.06421285656999999,0.027674548759999994,0.6343003249,0.9578846285,0.3235843036,0.04211537145,0.3656996751,0.028243723195289828,0.023347376458529533,0.18095238095238095,0.319047619047619,0.14285714285714285,0.29523809523809524,0.6857142857142857,0.4,0.6571428571428571,0.11428571428571428,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,119,2019-06-20 21:00:00,0.01783321113,0.1276266689,0.09894543599,0.301990445,0.4612508342,0.6747150476,0.1745300971,0.07619047619,0.4,1.0,0.02600489068,0.9904761905,0.009006987358,0.03805776333,0.08993414733,0.04031088126,0.04368424189,0.08993414733,0.1276266689,0.007124195524,0.01780936845,0.04368424189,0.120502473376,0.08394242700999999,0.08280995180600001,0.04624990544,0.7046657887,0.7046657887,8.131273349e-11,0.2953342113,0.2953342113,0.017676064950711813,0.03735143187552068,0.0761904761904762,0.38095238095238093,0.2714285714285714,0.4,0.9904761904761905,0.6761904761904762,0.8095238095238095,0.42857142857142855,1.0,1.0,False,True,False,False,True
New York,120,2019-06-21 04:00:00,0.05966038473,0.1261122136,0.05944662408,0.1972551994,0.3150891751,0.4920405068,0.07478564434,0.3142857143,0.3619047619,0.9523809524,0.01224014226,0.8380952381,0.009006987358,0.48031522,0.1057937035,0.07934877711,0.08368348962,0.1057937035,0.1261122136,0.01402467369,0.0308883957,0.08368348962,0.11208753990999999,0.04242872398,0.09176902981,0.022110213880000007,0.8388854689,0.8730848249,0.0341993559,0.1269151751,0.1611145311,0.0579484650234181,0.3922550515841085,0.3142857142857143,0.819047619047619,0.2714285714285714,0.3619047619047619,0.8380952380952381,0.4666666666666667,0.3047619047619048,0.580952380952381,0.9476190476190476,0.9476190476190476,False,True,False,False,True
New York,121,2019-06-25 07:00:00,0.5339519264,0.1237967923,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1126789631,0.9238095238,0.3142857143,0.8619047619,0.01108346039,0.7142857143,0.04783041442,0.4973755967,0.1175324769,0.1008776358,0.1048302943,0.1175324769,0.1237967923,0.01672617543,0.04564370973,0.1048302943,0.10707061687,0.018966498,0.10080630147,0.0127021826,0.9493984033,0.9982792382,0.0488808349,0.001720761783,0.05060159668,0.42784736373170174,0.403713973566649,0.9238095238095239,0.8380952380952381,0.9333333333333333,0.3142857142857143,0.7142857142857143,0.3619047619047619,0.10476190476190476,0.7523809523809524,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,122,2019-06-29 18:00:00,0.4169878714,0.10857205,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1063805051,0.8761904762,0.1333333333,0.7904761905,0.009720397386,0.5047619048,0.03686080824,0.04986879333,0.1053044562,0.08468069454,0.0880194715,0.1053044562,0.10857205,0.01466709598,0.0379207761,0.0880194715,0.09390495402,0.0205525785,0.09063736021999999,0.017284984699999992,0.9699039134,0.9987054756,0.02880156212,0.001294524439,0.03009608656,0.34853340132117094,0.0486651976281057,0.8761904761904762,0.42857142857142855,0.8095238095238095,0.13333333333333333,0.5047619047619047,0.18095238095238095,0.17142857142857143,0.5428571428571428,0.8476190476190476,0.8476190476190476,False,False,False,False,False
New York,123,2019-06-30 15:00:00,0.2729615004,0.1165328165,0.05632756319,0.1889654176,0.3035939911,0.4737875565,0.1056178148,0.7714285714,0.2095238095,0.7904761905,0.01043312053,0.6095238095,0.02021357153,0.04724412,0.1141352171,0.09257448569,0.09616114251,0.1141352171,0.1165328165,0.01611484561,0.04181728479,0.09616114251,0.10041797089,0.02037167398999999,0.09802037149000001,0.01797407459,0.9794255435,0.9987144097,0.01928886625,0.001285590259,0.02057445651,0.24134607591290702,0.046162066124064455,0.7714285714285715,0.41904761904761906,0.580952380952381,0.20952380952380953,0.6095238095238096,0.2571428571428571,0.1523809523809524,0.7238095238095238,0.8476190476190476,0.8476190476190476,False,False,False,False,False
Philadelphia,640,2023-07-04 01:00:00,0.009872386696,0.1650111764,0.04393023403,0.1535494671,0.2612197853,0.4372857976,0.1150199768,0.0380952381,0.8571428571,0.4714285714,0.01107967564,0.7047619048,0.002905801377,0.005905515,0.07365688013,0.01955511212,0.02317368383,0.07365688013,0.1650111764,0.01408466261,0.005178351311,0.02317368383,0.15092651379,0.14183749257,0.059572217520000005,0.050483196300000005,0.4463750985,0.8755136599,0.4291385614,0.1244863401,0.5536249015,0.009823973064418333,0.00588814579547694,0.0380952380952381,0.09523809523809523,0.10476190476190476,0.8571428571428571,0.7047619047619048,0.9238095238095239,0.9619047619047619,0.10476190476190476,0.5142857142857142,0.5523809523809524,False,False,False,False,False
Philadelphia,641,2023-07-07 11:00:00,0.004974469552,0.1859515315,0.04393023403,0.1535494671,0.2612197853,0.4372857976,0.09156301293,0.01904761905,0.9523809524,0.5571428571,0.01248571581,0.8571428571,0.001487792359,0.009842525,0.08623075143,0.02416480707,0.02820892531,0.08623075143,0.1859515315,0.01602702581,0.005572531624,0.02820892531,0.16992450568999998,0.15774260619,0.07020372562,0.05802182612,0.4637270299,0.9191685981,0.4554415682,0.08083140187,0.5362729701,0.004962137757520689,0.009794402855445522,0.01904761904761905,0.1761904761904762,0.0380952380952381,0.9523809523809523,0.8571428571428571,0.9619047619047619,0.9714285714285714,0.18095238095238095,0.5142857142857142,0.5523809523809524,False,True,False,False,True
Philadelphia,642,2023-07-07 17:00:00,0.004404859881,0.1964426113,0.04393023403,0.1535494671,0.2612197853,0.4372857976,0.08615992365,0.009523809524,0.9714285714,0.4714285714,0.01319013938,0.8761904762,0.0008256984963,0.01574804,0.07525002927,0.02014725879,0.02615338027,0.07525002927,0.1964426113,0.00867078554,0.005206951801,0.02615338027,0.18777182575999998,0.17028923103,0.06657924373,0.049096649000000006,0.3830636783,0.876235336,0.4931716577,0.123764664,0.6169363217,0.004395186880785675,0.01562532627517383,0.009523809523809525,0.2761904761904762,0.01904761904761905,0.9714285714285714,0.8761904761904762,0.9809523809523809,0.9904761904761905,0.14285714285714285,0.5142857142857142,0.5523809523809524,False,True,False,False,True
Philadelphia,643,2023-07-08 16:00:00,0.0234280212,0.1703569651,0.04393023403,0.1535494671,0.2612197853,0.4372857976,0.115404482,0.1428571429,0.8952380952,0.5571428571,0.01143861863,0.7523809524,0.003739478326,0.549212895,0.1244085173,0.04894740204,0.05644575732,0.1244085173,0.1703569651,0.02450189317,0.01671401871,0.05644575732,0.14585507193,0.11391120778000001,0.09990662413,0.06796275998,0.7302813667,0.9559726375,0.2256912708,0.04402736247,0.2697186333,0.023157797510400032,0.43774699227473535,0.14285714285714285,0.8761904761904762,0.1619047619047619,0.8952380952380953,0.7523809523809524,0.8952380952380953,0.9047619047619048,0.7333333333333333,0.5142857142857142,0.5523809523809524,False,True,False,False,False
Philadelphia,644,2023-07-09 11:00:00,0.1110530288,0.1481494643,0.04393023403,0.1535494671,0.2612197853,0.4372857976,0.1904390625,0.5714285714,0.7619047619,0.4714285714,0.009947495959,0.5428571429,0.02620668832,0.809055555,0.1300219366,0.0859854338,0.09098941237,0.1300219366,0.1481494219,0.02496106626,0.03423996622,0.09098941237,0.12318835564,0.05716000953,0.10506087034,0.039032524230000004,0.8776405267,0.986531851,0.1088913243,0.01346814896,0.1223594733,0.10530824021148896,0.5928049162788083,0.5714285714285714,0.9523809523809523,0.6619047619047619,0.7619047619047619,0.5428571428571428,0.7238095238095238,0.4666666666666667,0.819047619047619,0.5142857142857142,0.5523809523809524,False,False,False,False,False
Philadelphia,645,2023-07-09 18:00:00,0.09158145415,0.1343933078,0.04393023403,0.1535494671,0.2612197853,0.4372857976,0.2279004631,0.4952380952,0.5428571429,0.4714285714,0.009023838818,0.3904761905,0.02620668832,0.592520005,0.09857843452,0.0484852269,0.05311374779,0.09857843452,0.1343933078,0.02338335902,0.01824682122,0.05311374779,0.11100994878,0.08127956001,0.07519507549999999,0.045464686729999995,0.7335070183,0.9707196199,0.2372126016,0.0292803801,0.2664929817,0.08762752010530296,0.4653176703946991,0.49523809523809526,0.9047619047619048,0.6619047619047619,0.5428571428571428,0.3904761904761905,0.44761904761904764,0.7904761904761904,0.2571428571428571,0.5142857142857142,0.5523809523809524,False,False,True,False,False
Philadelphia,646,2023-07-14 06:00:00,0.0218368079,0.1736460156,0.04393023403,0.1535494671,0.2612197853,0.4372857976,0.09988088692,0.1142857143,0.9238095238,0.4714285714,0.01165946193,0.780952381,0.003129179863,0.15354339,0.135552464,0.0530086313,0.05875630814,0.135552464,0.1736460156,0.02034318099,0.01618995792,0.05875630814,0.15330283461,0.11488970746000002,0.11520928301000001,0.07679615586000002,0.7806252484,0.9741926318,0.1935673833,0.02580736825,0.2193747516,0.021601799872925844,0.14283841387566124,0.11428571428571428,0.638095238095238,0.12380952380952381,0.9238095238095239,0.780952380952381,0.9333333333333333,0.9142857142857143,0.9619047619047619,0.5142857142857142,0.5523809523809524,False,True,False,False,False
Philadelphia,647,2023-07-14 08:00:00,0.01199311988,0.1843734931,0.04393023403,0.1535494671,0.2612197853,0.4372857976,0.08077716448,0.04761904762,0.9428571429,0.5571428571,0.01237975842,0.8476190476,0.001727634009,0.005905515,0.1228811383,0.03794349356,0.0442670931,0.1228811383,0.1843734931,0.02189843905,0.01133793711,0.0442670931,0.16247505405,0.14010640000000002,0.10098269925,0.0786140452,0.6664794174,0.9517341888,0.2852547713,0.04826581124,0.3335205826,0.011921772304614232,0.00588814579547694,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.9428571428571428,0.8476190476190476,0.9523809523809523,0.9428571428571428,0.7619047619047619,0.5142857142857142,0.5523809523809524,False,True,False,False,True
