city,status,objective,runtime_seconds,n_units,horizon,initial_mean_b,final_weighted_b,final_weighted_ell,total_intervention_cost,total_budget,mean_period_budget,total_u_C,total_e_C,total_cost_C,cap_utilization_C,total_u_R,total_e_R,total_cost_R,cap_utilization_R,total_u_S,total_e_S,total_cost_S,cap_utilization_S,baseline_objective,recoverable_fraction,scenario,optimized_objective,budget_intensity,best_heuristic_policy,best_heuristic_objective,best_heuristic_recoverable_fraction,decision_leverage_fraction,relative_gain_over_best_heuristic,delay_score,log_budget,budget_squared,cost_share_R,cost_share_C,cost_share_S,n_units_city,horizon_city,mean_b0,weighted_b0,max_b0,mean_a_retention,total_disturbance,total_budget_city,mean_period_budget_city,delay_R,delay_C,delay_S,q_row_sum_min,q_row_sum_max,pwl_enabled,mean_deficit,p90_deficit,severe_deficit_share_20pct,hourly_observations,max_lag_corr,mean_event_deficit_impact,median_event_recovery_hours,events_with_recovery_observed,od_rows,origin_zone_count,destination_zone_count,destination_volume_hhi,top10_destination_volume_share,congested_volume_share_speed_ratio_lt_0_8,volume_weighted_speed_kmph,tmc_deficit_gini,top_10pct_tmc_deficit_share,high_deficit_tmc_share_mean_gt_0_2,overall_data_support_score_0_5,functional_dependence_score_0_5,deficit_signal_score_0_5,baseline_loss_scale,disturbance_ratio,dependence_concentration_proxy
Austin,OPTIMAL,0.7916068371677487,0.0410001277923584,35,12,0.1004544868496215,0.0311887796540327,0.0314001906523219,1.3310547061354407,1.3310547061354407,0.3726953177179234,0.307258713610135,0.0957794212012929,0.3006219741014094,0.0166190319466843,0.5622797927564371,0.1056191654386482,0.8155671057349723,0.01303398465882,0.3211458170129497,0.1148729157632531,0.2148656262990591,0.0372217684693158,0.8514459392174984,0.0702793909672567,high_budget,0.7916068371677487,0.3,access_based,0.8136148464401143,0.0444315851833787,0.02584780578387809,0.5817439480765461,1.0,0.262364264467491,0.09,0.6127224538372841,0.22585245573732246,0.1614250904253935,35,12,0.1014136918960335,0.1004544868496215,0.1289405415843332,0.906916814977416,0.171371179719405,0.7986328236812643,0.2236171906307539,2,0,1,0.9999999999999998,1.0000000000000002,True,0.0567318929078411,0.2070982078853052,0.1021699622741738,744.0,0.1490196604731388,0.0177834194370646,3.0,3.0,38249,207,207,0.0068816044317246,0.1352355324039429,0.4185545535245554,44.37411923008718,0.5613203291033382,0.3989836255632581,0.0564285714285714,3.35,3.78,3.09,0.09110386326384945,1.7059584404223225,7.016839964128543
Austin,OPTIMAL,0.7264751382243279,0.0460000038146972,35,12,0.1004544868496215,0.0297907750613299,0.0283613782012953,3.3276367653386,3.3276367653386014,0.9317382942948084,1.1680510794234529,0.3416753923531387,1.1051031582909312,0.0631776328691146,1.1838015705214762,0.2235422093480356,1.6605200693998947,0.0274412342539003,0.8468467553493393,0.3010660966815911,0.5620135376477736,0.0981520922482806,0.8514459392174984,0.1467747924290086,very_high_budget,0.7264751382243279,0.75,damage_based,0.7630235495620101,0.1038496815625791,0.04292511086642945,0.41333887808373376,1.0,0.5596157879354227,0.5625,0.4990088121084124,0.3320984939828559,0.16889269390873152,35,12,0.1014136918960335,0.1004544868496215,0.1289405415843332,0.906916814977416,0.171371179719405,0.7986328236812643,0.2236171906307539,2,0,1,0.9999999999999998,1.0000000000000002,True,0.0567318929078411,0.2070982078853052,0.1021699622741738,744.0,0.1490196604731388,0.0177834194370646,3.0,3.0,38249,207,207,0.0068816044317246,0.1352355324039429,0.4185545535245554,44.37411923008718,0.5613203291033382,0.3989836255632581,0.0564285714285714,3.35,3.78,3.09,0.09110386326384945,1.7059584404223225,7.016839964128543
Austin,OPTIMAL,0.8164593027991446,0.0339999198913574,35,12,0.1004544868496215,0.0320846670262069,0.0329378254491684,0.7986328236812643,0.7986328236812643,0.2236171906307539,0.2393810139998318,0.0747133389523109,0.2345865132213063,0.0129476579275819,0.2444397446641864,0.047208492357547,0.3621192089182994,0.0056662606819643,0.302332330874986,0.1080015622664618,0.2019271015416585,0.035041228701925,0.8514459392174984,0.0410908488805613,delayed_response,0.8164593027991446,0.18,access_based,0.8290610785146584,0.0262904074959972,0.014800441384564197,0.5629597558279616,2.0,0.16551443847757338,0.0324,0.45342389916949094,0.29373512616222014,0.2528409746682888,35,12,0.1014136918960335,0.1004544868496215,0.1289405415843332,0.906916814977416,0.171371179719405,0.7986328236812643,0.2236171906307539,2,0,1,0.9999999999999998,1.0000000000000002,True,0.0567318929078411,0.2070982078853052,0.1021699622741738,744.0,0.1490196604731388,0.0177834194370646,3.0,3.0,38249,207,207,0.0068816044317246,0.1352355324039429,0.4185545535245554,44.37411923008718,0.5613203291033382,0.3989836255632581,0.0564285714285714,3.35,3.78,3.09,0.09110386326384945,1.7059584404223225,7.016839964128543
Austin,OPTIMAL,0.8070034676872209,0.0370001792907714,35,12,0.1004544868496215,0.0319020865083723,0.0328694949584849,0.7986328236812645,0.7986328236812643,0.2236171906307539,0.1607592682146666,0.0517644843651226,0.1639744535789599,0.0086951591471384,0.3950796019279045,0.0745129919782487,0.5871295624367482,0.0091581834113174,0.0675221773481258,0.0251025166905895,0.0475288076655563,0.0078260239388224,0.8514459392174984,0.052196468951536,fast_response,0.8070034676872209,0.18,access_based,0.827434478701754,0.0282008045488026,0.023995664402733305,0.8508858093466044,0.0,0.16551443847757338,0.0324,0.7351683339665394,0.2053189509831646,0.05951271505029589,35,12,0.1014136918960335,0.1004544868496215,0.1289405415843332,0.906916814977416,0.171371179719405,0.7986328236812643,0.2236171906307539,2,0,1,0.9999999999999998,1.0000000000000002,True,0.0567318929078411,0.2070982078853052,0.1021699622741738,744.0,0.1490196604731388,0.0177834194370646,3.0,3.0,38249,207,207,0.0068816044317246,0.1352355324039429,0.4185545535245554,44.37411923008718,0.5613203291033382,0.3989836255632581,0.0564285714285714,3.35,3.78,3.09,0.09110386326384945,1.7059584404223225,7.016839964128543
San Antonio,OPTIMAL,0.7575751465492911,0.0339999198913574,35,12,0.0936665653316798,0.0309936915290002,0.0316624706334045,0.7367981430342838,0.7367981430342834,0.2063034800495993,0.1998152326111809,0.0635633746565007,0.200666010084097,0.0119322899869628,0.2882150902317777,0.0587394249409898,0.4237939433385168,0.0073762416629801,0.1550750585142958,0.0589364134247137,0.1123381896116699,0.0198440530400812,0.789462086575632,0.0403907173866366,base,0.7575751465492911,0.18,access_based,0.7685910378712851,0.0264370500613614,0.013953667325275212,0.527807273991925,1.0,0.16551443847757338,0.0324,0.5751832402742596,0.2723486914037457,0.15246806832199455,35,12,0.0935616689567344,0.0936665653316798,0.1124633007925099,0.9085531756322984,0.1752366093021511,0.7367981430342834,0.2063034800495993,2,0,1,1.0,1.0000000000000002,True,0.0444008480488947,0.1882267552182166,0.0778087932230982,744.0,0.2134986797638166,0.0160222107582939,3.0,3.0,78928,304,304,0.0047951886208659,0.1052488057398549,0.4358540163928716,43.52782636697573,0.5680850577363277,0.4114823689793596,0.0289719626168224,3.42,3.98,2.66,0.08510105538266784,1.8708555041131925,4.900437426605755
San Antonio,OPTIMAL,0.7726743028666521,0.0339999198913574,35,12,0.0936665653316798,0.0315079347755941,0.0324390420324718,0.3683990715171417,0.3683990715171417,0.1031517400247996,0.0422171924409683,0.0135939359659918,0.0430615362897877,0.0025210679689335,0.1661927084334432,0.0340878130398303,0.24638093666968,0.0042533428039609,0.1084582482129397,0.0413764153669236,0.0789565985576739,0.0138787710337924,0.789462086575632,0.0212648384190284,low_budget,0.7726743028666521,0.09,access_based,0.7790265622234585,0.0132185250306808,0.008046313388347662,0.6087149186215407,1.0,0.08617769624105233,0.0081,0.6687881585994058,0.11688828669532636,0.21432355470526757,35,12,0.0935616689567344,0.0936665653316798,0.1124633007925099,0.9085531756322984,0.1752366093021511,0.7367981430342834,0.2063034800495993,2,0,1,1.0,1.0000000000000002,True,0.0444008480488947,0.1882267552182166,0.0778087932230982,744.0,0.2134986797638166,0.0160222107582939,3.0,3.0,78928,304,304,0.0047951886208659,0.1052488057398549,0.4358540163928716,43.52782636697573,0.5680850577363277,0.4114823689793596,0.0289719626168224,3.42,3.98,2.66,0.08510105538266784,1.8708555041131925,4.900437426605755
San Antonio,OPTIMAL,0.7391506698895206,0.0369999408721923,35,12,0.0936665653316798,0.030404435079401,0.0306292499403104,1.2279969050571384,1.227996905057139,0.343839133415999,0.3927716380738054,0.1238627925069081,0.3900641007880024,0.0234549940107459,0.4592985900603676,0.0928709155355538,0.6685414720633085,0.0117547536911646,0.2379566671741713,0.0892292463839395,0.1693913322058275,0.0304499303104239,0.789462086575632,0.0637287306656384,high_budget,0.7391506698895206,0.3,access_based,0.7551611873882436,0.0434484439096649,0.02028028675597345,0.4667666993584135,1.0,0.262364264467491,0.09,0.5444162516290718,0.3176425764443216,0.13794117192660657,35,12,0.0935616689567344,0.0936665653316798,0.1124633007925099,0.9085531756322984,0.1752366093021511,0.7367981430342834,0.2063034800495993,2,0,1,1.0,1.0000000000000002,True,0.0444008480488947,0.1882267552182166,0.0778087932230982,744.0,0.2134986797638166,0.0160222107582939,3.0,3.0,78928,304,304,0.0047951886208659,0.1052488057398549,0.4358540163928716,43.52782636697573,0.5680850577363277,0.4114823689793596,0.0289719626168224,3.42,3.98,2.66,0.08510105538266784,1.8708555041131925,4.900437426605755
San Antonio,OPTIMAL,0.6792950471496448,0.0399999618530273,35,12,0.0936665653316798,0.0281315201179128,0.0265929543633921,3.069992262642851,3.069992262642848,0.8595978335399974,0.936829824783074,0.289794681530459,0.9075433558395108,0.0559443091083023,1.216658360133894,0.2321402395093559,1.7437645585028994,0.0311377384106285,0.5969535185720745,0.221317496611773,0.4186843483004409,0.0763886688065659,0.789462086575632,0.1395469665982913,very_high_budget,0.6792950471496448,0.75,damage_based,0.7084288560658276,0.1026435998482129,0.03690336675007851,0.35952915529707064,1.0,0.5596157879354227,0.5625,0.568002916398803,0.2956174733346845,0.1363796102665125,35,12,0.0935616689567344,0.0936665653316798,0.1124633007925099,0.9085531756322984,0.1752366093021511,0.7367981430342834,0.2063034800495993,2,0,1,1.0,1.0000000000000002,True,0.0444008480488947,0.1882267552182166,0.0778087932230982,744.0,0.2134986797638166,0.0160222107582939,3.0,3.0,78928,304,304,0.0047951886208659,0.1052488057398549,0.4358540163928716,43.52782636697573,0.5680850577363277,0.4114823689793596,0.0289719626168224,3.42,3.98,2.66,0.08510105538266784,1.8708555041131925,4.900437426605755
San Antonio,OPTIMAL,0.7604772382555813,0.0309998989105224,35,12,0.0936665653316798,0.0314196471199865,0.0318170698192684,0.7367981430342836,0.7367981430342834,0.2063034800495993,0.3337608062625201,0.1051301557735442,0.3309612592137744,0.0199310666887769,0.1680071918741545,0.0342800121435552,0.2474045232335023,0.0042997805818767,0.2229710326679311,0.0834922648262736,0.1584323605870068,0.0285323058463087,0.789462086575632,0.0367146805564473,delayed_response,0.7604772382555813,0.18,exposure_based,0.7692974537173565,0.0255422435113275,0.011172437045119766,0.437410168772567,2.0,0.16551443847757338,0.0324,0.33578331537948847,0.4491885088781699,0.21502817574234148,35,12,0.0935616689567344,0.0936665653316798,0.1124633007925099,0.9085531756322984,0.1752366093021511,0.7367981430342834,0.2063034800495993,2,0,1,1.0,1.0000000000000002,True,0.0444008480488947,0.1882267552182166,0.0778087932230982,744.0,0.2134986797638166,0.0160222107582939,3.0,3.0,78928,304,304,0.0047951886208659,0.1052488057398549,0.4358540163928716,43.52782636697573,0.5680850577363277,0.4114823689793596,0.0289719626168224,3.42,3.98,2.66,0.08510105538266784,1.8708555041131925,4.900437426605755
San Antonio,OPTIMAL,0.7542402440647501,0.0320000648498535,35,12,0.0936665653316798,0.0306759747226806,0.0314439686648239,0.7367981430342835,0.7367981430342834,0.2063034800495993,0.0251924368715768,0.0081119646726477,0.0256962856090084,0.0015044071380426,0.4207569427516173,0.0855478694475796,0.61679450947923,0.0107683636155788,0.1291778362542555,0.0493887204196886,0.0943073479460452,0.0165301361727106,0.789462086575632,0.0446149892563683,fast_response,0.7542402440647501,0.18,access_based,0.7677649129724968,0.0274834903057203,0.017131498950647885,0.6233378206363479,0.0,0.16551443847757338,0.0324,0.8371282084658163,0.034875611253831214,0.12799618028035264,35,12,0.0935616689567344,0.0936665653316798,0.1124633007925099,0.9085531756322984,0.1752366093021511,0.7367981430342834,0.2063034800495993,2,0,1,1.0,1.0000000000000002,True,0.0444008480488947,0.1882267552182166,0.0778087932230982,744.0,0.2134986797638166,0.0160222107582939,3.0,3.0,78928,304,304,0.0047951886208659,0.1052488057398549,0.4358540163928716,43.52782636697573,0.5680850577363277,0.4114823689793596,0.0289719626168224,3.42,3.98,2.66,0.08510105538266784,1.8708555041131925,4.900437426605755
