city,event_id,event_start,policy_scenario,budget_scale,delay_add_hours,baseline_objective,optimized_objective,lp_recoverable_fraction,static_replay_gain,static_replay_recoverable_fraction,static_fraction_of_base_lp_gain,static_selected_action_count,static_allocated_cost,event_peak_positive_abnormal_deficit,event_total_precip,residual_replay_gain,residual_replay_recoverable_fraction,residual_fraction_of_base_lp_gain,residual_selected_action_count,residual_allocated_cost,residual_value_proxy,residual_minus_static_fraction_of_base_lp_gain,residual_minus_static_recoverable_fraction,residual_relative_to_static_gain
Austin,480,2024-07-12 15:00:00,base,1,0,0.1171135872,0.1024962322,0.1248134854,0.0136193337,0.116291662,0.9317235363,386,1.452910912,0.0164342092,0.05118113,0.01451816861,0.1239665607,0.9932144772,422,1.452910912,0.1254985276,0.06149094092,0.007674898677,1.065996981
Austin,481,2024-07-13 14:00:00,base,1,0,0.04695458667,0.0404420913,0.1386977466,0.005871828032,0.125053343,0.9016249076,296,0.6243899333,0.005791424598,0.02755907,0.00648436867,0.1380987275,0.9956811186,347,0.6243899333,0.138691953,0.09405621096,0.01304538452,1.104318559
Austin,482,2024-07-18 08:00:00,base,1,0,0.1898500668,0.1689173774,0.110259057,0.01865575569,0.09826573152,0.8912259384,386,2.117400717,0.04297045833,0.513779805,0.02076309249,0.1093657371,0.9918979908,449,2.117400717,0.1106625179,0.1006720524,0.01110000556,1.112959069
Austin,483,2024-07-21 17:00:00,base,1,0,0.09318860247,0.08304424524,0.108858347,0.008924639414,0.0957696454,0.8797639134,386,1.029055544,0.02164519741,0.29133874,0.01003638172,0.1076996698,0.9893561014,450,1.029055544,0.1093364259,0.109592188,0.01193002443,1.124569997
Austin,484,2024-07-22 14:00:00,base,1,0,0.1084480967,0.09424006269,0.1310122947,0.01313548082,0.1211222808,0.9245107958,386,1.429619699,0.01704210899,0.005905515,0.01405230458,0.1295763136,0.9890393409,431,1.429619699,0.1328395798,0.06452854506,0.008454032752,1.069797503
Austin,485,2024-07-22 23:00:00,base,1,0,0.1053035213,0.08601671448,0.1831544337,0.01430291547,0.1358256143,0.7415906431,386,2.127726012,0.03052262292,0.3543309,0.01797922886,0.1707372046,0.9322035021,513,2.127726012,0.1904693324,0.190612859,0.03491159025,1.257032449
Austin,486,2024-07-23 03:00:00,base,1,0,0.1806597614,0.1547181633,0.1435936695,0.01983256803,0.1097785577,0.764508338,386,2.883270223,0.03052262292,0.005905515,0.02434643368,0.1347640088,0.9385094013,489,2.883270223,0.1496940196,0.1740010633,0.02498545114,1.227598647
Austin,487,2024-07-23 11:00:00,base,1,0,0.2254069291,0.2005184667,0.1104156935,0.02274652472,0.1009131565,0.9139385295,386,2.479363013,0.03052262292,0.490157745,0.02476601611,0.1098724702,0.9950801988,438,2.479363013,0.1102081275,0.08114166927,0.008959313736,1.088782415
Austin,488,2024-07-23 15:00:00,base,1,0,0.08044947701,0.07111970567,0.1159705655,0.008174295595,0.1016078152,0.8761517613,386,0.9527473834,0.01805766215,0.084645715,0.009208252714,0.1144600693,0.9869751761,462,0.9527473834,0.1166451827,0.1108234148,0.01285225411,1.126488834
Austin,489,2024-07-23 19:00:00,base,1,0,0.03867617163,0.03375246942,0.1273058319,0.004335279099,0.1120917329,0.8804917355,209,0.4440993661,0.002355466562,0.12598432,0.00488454573,0.1262934134,0.9920473513,252,0.4440993661,0.1275080896,0.1115556158,0.01420168046,1.126696948
Austin,490,2024-07-25 21:00:00,base,1,0,0.06749221661,0.05583143395,0.172772258,0.01019490994,0.1510531206,0.8742903654,386,1.204869036,0.01358562402,0.005905515,0.01136132519,0.1683353394,0.9743192648,445,1.204869036,0.174421957,0.1000288994,0.01728221884,1.114411531
Austin,491,2024-07-27 07:00:00,base,1,0,0.02247193429,0.01924756525,0.143484268,0.002362275687,0.105121155,0.7326319214,115,0.2785626198,0.002076205508,0.005905515,0.003103907658,0.1381237422,0.9626403233,172,0.2785626198,0.1447932487,0.2300084019,0.03300258715,1.313948103
Austin,492,2024-07-28 09:00:00,base,1,0,0.1299120167,0.1145169576,0.1185037345,0.01443431795,0.1111084126,0.9375941871,386,1.517016101,0.01758517343,0.076771695,0.0153751278,0.1183503127,0.9987053426,420,1.517016101,0.1187125627,0.06111115546,0.007241900129,1.065178684
Chicago,145,2019-07-02 20:00:00,base,1,0,0.1258245198,0.1109568609,0.1181618565,0.01218664837,0.09685432053,0.8196750065,932,4.923071805,0.02501185643,1.16141795,0.01467793076,0.116653978,0.9872388723,1392,4.923071805,0.1172377462,0.1675638658,0.01979965747,1.204427199
Chicago,146,2019-07-02 23:00:00,base,1,0,0.04097771244,0.03555351338,0.132369494,0.00396487131,0.09675677519,0.7309597722,461,1.604000064,0.002347054096,0.0393701,0.005303628267,0.1294271435,0.977771687,722,1.604000064,0.1303445456,0.2468119148,0.03267036829,1.33765458
Chicago,147,2019-07-03 02:00:00,base,1,0,0.03897364079,0.03382146956,0.1321963032,0.00366064718,0.09392623078,0.7105057291,433,1.520669143,0.0006227181642,0.03149608,0.005020269149,0.128811911,0.974398738,698,1.520669143,0.1305875008,0.2638930089,0.03488568022,1.371415737
Chicago,149,2019-07-13 20:00:00,base,1,0,0.01615556916,0.01366772496,0.1539929777,0.00150889958,0.09339810721,0.6065088721,203,0.6505468607,0.0027008348,0.14173236,0.002284540066,0.1414088259,0.9182810021,312,0.6505468607,0.1565506822,0.31177213,0.04801071866,1.514043808
Chicago,150,2019-07-16 04:00:00,base,1,0,0.08333075424,0.0723885248,0.1313108172,0.01024567632,0.1229519211,0.9363426691,930,3.463301657,0.01441790021,0.05905515,0.01090619401,0.1308783787,0.9967067564,1090,3.463301657,0.1310495502,0.06036408726,0.007926457624,1.064467945
Chicago,152,2019-07-17 19:00:00,base,1,0,0.02216888903,0.0162268801,0.2680336809,0.00235654941,0.1062998424,0.3965913612,869,3.013699282,0.01334210144,0.27952771,0.005300021715,0.2390747551,0.8919578847,2276,3.013699282,0.2739958071,0.4953665235,0.1327749127,2.249060297
Chicago,153,2019-07-18 08:00:00,base,1,0,0.3599332252,0.3078286765,0.1447617086,0.04583441703,0.1273414451,0.8796624903,932,16.98127064,0.04130670755,1.42913463,0.05177225778,0.1438385071,0.9936226127,1266,16.98127064,0.1447569558,0.1139601224,0.01649706203,1.129549826
Chicago,154,2019-07-20 05:00:00,base,1,0,0.02404835271,0.01884282114,0.2164610453,0.002820702278,0.1172929519,0.5418663287,516,1.815836829,0.005706766028,0.01181103,0.004709618091,0.19583953,0.9047333655,1106,1.815836829,0.2275085389,0.3628670368,0.07854657809,1.669661534
Chicago,155,2019-07-21 12:00:00,base,1,0,0.1421726613,0.1250188178,0.1206550068,0.01410729902,0.09922652422,0.8223987285,932,5.686823028,0.02618788377,0.25196864,0.01701967002,0.1197112713,0.9921782312,1392,5.686823028,0.1200220873,0.1697795027,0.02048474705,1.206444267
Chicago,156,2019-07-21 15:00:00,base,1,0,0.07596880961,0.06634878232,0.1266312759,0.008198744221,0.1079225048,0.8522578964,890,3.129048538,0.004635041928,0.07086618,0.009564297642,0.12589769,0.9942069138,1225,3.129048538,0.1268824209,0.1419490174,0.0179751852,1.166556412
Chicago,157,2019-07-29 10:00:00,base,1,0,0.2829050771,0.2447975063,0.1347009082,0.03543554389,0.1252559489,0.9298819926,932,12.0773303,0.03362315382,0.09055123,0.0380423707,0.1344704418,0.9982890507,1107,12.0773303,0.1346940545,0.06840705811,0.009214492868,1.073565311
Chicago,158,2019-07-29 13:00:00,base,1,0,0.2414585392,0.211221112,0.1252282371,0.02652906697,0.1098700715,0.8773586058,932,9.754483208,0.03362315382,0.41338605,0.03000220808,0.1242540777,0.9922209283,1208,9.754483208,0.1249876439,0.1148623225,0.01438400618,1.130918329
Chicago,159,2019-07-29 17:00:00,base,1,0,0.125480708,0.1076472383,0.1421212074,0.01457943829,0.1161886836,0.8175323425,932,6.007195289,0.01848159911,0.18110246,0.01763518074,0.1405409725,0.9888810762,1467,6.007195289,0.1425838363,0.1713487337,0.02435228893,1.209592605
Dallas,55,2019-04-17 11:00:00,base,1,0,0.6297233168,0.5893344889,0.06413741853,0.04038882793,0.06413741853,1,212,5.223364031,0.04385983862,0.01574804,0.04038882793,0.06413741853,1,212,5.223364031,0.06413741853,-6.594724766e-14,1.380978665e-13,1
Dallas,56,2019-04-18 02:00:00,base,1,0,0.4273576317,0.3910745264,0.08490103523,0.0362506982,0.08482520378,0.9991068253,212,4.69474522,0.04562321539,0.171259935,0.03626354432,0.08485526319,0.9994608777,215,4.69474522,0.08485526319,0.0003540523876,3.00594062e-05,1.000354369
Dallas,57,2019-04-18 12:00:00,base,1,0,0.5691464883,0.5336756321,0.06232289383,0.03547085616,0.06232289383,1,212,4.58733773,0.04057741584,0.09448824,0.03547085616,0.06232289383,1,212,4.58733773,0.06232289383,6.883382753e-14,-2.444371094e-12,1
Dallas,58,2019-04-18 22:00:00,base,1,0,0.4339111185,0.3932770162,0.09364614235,0.03998690446,0.09215459745,0.9840725431,212,5.281583299,0.03655756319,0.009842525,0.04051224112,0.09336529853,0.9970010103,225,5.281583299,0.09352663209,0.01292846723,0.001210701082,1.013137718
Dallas,59,2019-04-23 19:00:00,base,1,0,0.6307852175,0.5893509343,0.06568683295,0.04143428321,0.06568683295,1,212,5.358569577,0.06215555493,2.210631115,0.04143428321,0.06568683295,1,212,5.358569577,0.06568683295,1.865174681e-14,2.637001728e-12,1
Dallas,60,2019-04-24 11:00:00,base,1,0,0.6434381403,0.5968577639,0.07239293644,0.0465803764,0.07239293644,1,212,6.024098126,0.06215555493,0.041338605,0.0465803764,0.07239293644,1,212,6.024098126,0.07239293644,1.421085472e-14,1.309730102e-12,0.9999999999
Dallas,61,2019-04-24 15:00:00,base,1,0,0.6946419693,0.6530232001,0.05991398588,0.04161876914,0.05991398588,1,212,5.38242858,0.06215555493,0.352362395,0.04161876914,0.05991398588,1,212,5.38242858,0.05991398588,-4.52970994e-14,3.046306263e-12,1
Dallas,62,2019-04-28 01:00:00,base,1,0,0.1708659535,0.1556481349,0.08906290776,0.01515896027,0.08871843664,0.9961322717,212,1.973000234,0.01786907333,0.053149635,0.0151978214,0.08894587297,0.9986859311,220,1.973000234,0.08894034612,0.002553659412,0.0002274363284,1.002563575
Dallas,63,2019-04-28 09:00:00,base,1,0,0.3377999703,0.3128027442,0.07400008392,0.02499722615,0.07400008392,1,212,3.232815079,0.02141410712,0.005905515,0.02499722615,0.07400008392,1,212,3.232815079,0.07400008392,5.995204333e-14,4.337211146e-12,1
Dallas,64,2019-04-30 18:00:00,base,1,0,0.6216910488,0.5875805947,0.05486721131,0.03411045415,0.05486721131,1,212,4.411401083,0.05493827201,0.005905515,0.03411045415,0.05486721131,1,212,4.411401083,0.05486721131,-9.769962617e-15,3.484434963e-13,0.9999999999
Houston,52,2019-04-04 01:00:00,base,1,0,0.08955559994,0.07977768457,0.1091826237,0.008814654596,0.09842661545,0.9014860801,322,1.504974668,0.01393183624,0.58267748,0.009558693434,0.1067347373,0.9775798904,418,1.504974668,0.1103370164,0.07609381034,0.008308121856,1.084409302
Houston,60,2019-04-18 05:00:00,base,1,0,0.457149008,0.4142356062,0.09387180327,0.0413219366,0.09039052011,0.9629144958,324,6.243465092,0.0527549075,0.86220519,0.04283473303,0.09369971778,0.9981668031,378,6.243465092,0.09382314101,0.03525230734,0.003309197667,1.036610008
Houston,61,2019-04-24 21:00:00,base,1,0,0.3590268447,0.3163541306,0.1188566112,0.03824384118,0.1065208403,0.8962130017,324,6.450370683,0.03057047768,0.01181103,0.04245115395,0.1182394982,0.9948079203,464,6.450370683,0.1186589498,0.09859491863,0.01171865789,1.110012819
Houston,62,2019-04-30 03:00:00,base,1,0,0.4064162998,0.3585033474,0.1178913158,0.04603077072,0.1132601491,0.9607166425,324,7.008516945,0.03738240115,0.01181103,0.04789640901,0.1178506104,0.9996547208,395,7.008516945,0.1178698613,0.0389380783,0.004590461306,1.040530242
New York,98,2019-06-02 18:00:00,base,1,0,0.01550511148,0.01152843866,0.2564749584,0.002310258273,0.1489997847,0.580952564,838,3.596110992,0.01284042645,0.12598432,0.003788370164,0.2443304047,0.9526481894,1942,3.596110992,0.2701405244,0.3716956254,0.09533062003,1.639803743
New York,99,2019-06-02 22:00:00,base,1,0,0.07896785276,0.06730622951,0.1476755773,0.006757595463,0.08557400545,0.5794729703,1282,8.431912331,0.01581179532,0.37401595,0.00950556028,0.1203725307,0.8151146781,1911,8.431912331,0.1717281062,0.2356417078,0.03479852524,1.406648316
New York,100,2019-06-05 21:00:00,base,1,0,0.06728818434,0.05587831479,0.169567208,0.006028596921,0.08959369286,0.5283668575,1316,9.423734096,0.01875161061,0.01049869333,0.01000743917,0.1487250587,0.8770862034,2648,9.423734096,0.1977048774,0.3487193459,0.05913136586,1.659994738
New York,101,2019-06-06 02:00:00,base,1,0,0.1381608698,0.1204755681,0.1280051421,0.01713856696,0.1240479086,0.9690853556,1390,9.423734096,0.01875161061,0.1036745967,0.01758069355,0.1272479941,0.9940850189,1527,9.423734096,0.128911156,0.02499966334,0.003200085498,1.025797174
New York,102,2019-06-10 12:00:00,base,1,0,0.3089764556,0.2744033364,0.1118956433,0.03355574592,0.108602922,0.9705732841,1390,18.11111689,0.0432816613,0.6207352433,0.03452627819,0.1117440425,0.9986451588,1456,18.11111689,0.1118977198,0.02807187467,0.003141120503,1.028922983
New York,103,2019-06-11 01:00:00,base,1,0,0.3539791125,0.3058296711,0.1360233972,0.0470185982,0.1328287363,0.9765138869,1390,25.59521297,0.0432816613,0.00393701,0.04795818773,0.1354831007,0.9960279146,1505,25.59521297,0.1371931916,0.01951402773,0.002654364363,1.019983359
New York,104,2019-06-11 05:00:00,base,1,0,0.514244662,0.4377484059,0.1487545945,0.06850762205,0.1332198992,0.8955682996,1390,41.71031263,0.04681591781,0.3412075333,0.07601580781,0.1478203148,0.9937193222,1792,41.71031263,0.1488521529,0.09815102256,0.01460041558,1.109596356
New York,105,2019-06-13 08:00:00,base,1,0,0.2561590109,0.2308547871,0.09878326619,0.02405556721,0.09390872931,0.9506542244,1390,13.3353173,0.03122607429,0.4317587633,0.02524042805,0.09853421891,0.9974788515,1520,13.3353173,0.09874268983,0.04682462713,0.004625489604,1.049255161
New York,106,2019-06-13 22:00:00,base,1,0,0.0931906285,0.07944248206,0.1475271351,0.009440744107,0.1013057242,0.6866921407,1390,8.609963856,0.01413909782,0.1994751733,0.01264019095,0.1356380052,0.9194105555,2168,8.609963856,0.1590709831,0.2327184148,0.03433228099,1.33889774
New York,107,2019-06-16 03:00:00,base,1,0,0.3743013216,0.3240869446,0.1341549552,0.04702847994,0.1256433713,0.9365540854,1390,26.86712664,0.02734209638,0.03412075333,0.05005708594,0.1337347294,0.9968676088,1626,26.86712664,0.1343412259,0.06031352342,0.008091358067,1.064399402
New York,108,2019-06-16 19:00:00,base,1,0,0.2806178036,0.2373843547,0.1540652389,0.0382123133,0.1361720918,0.8838599334,1390,23.70961504,0.02595726488,0.03018374333,0.04301181309,0.1532754249,0.9948735099,1843,23.70961504,0.154134774,0.1110135765,0.01710333314,1.12560087
New York,109,2019-06-18 07:00:00,base,1,0,0.7345846597,0.6259726094,0.1478550483,0.1001281636,0.1363058189,0.9218881633,1390,58.20723774,0.06813897394,0.1036745967,0.10815197,0.1472287347,0.9957640026,1666,58.20723774,0.1477834379,0.07387583933,0.0109229158,1.080135359
New York,110,2019-06-18 13:00:00,base,1,0,0.672594944,0.595564262,0.114527596,0.07524688792,0.1118754885,0.9768430705,1390,40.2881086,0.06813897394,0.80708705,0.07682871426,0.1142273146,0.9973780872,1448,40.2881086,0.1145979445,0.0205350167,0.002351826095,1.021021817
New York,111,2019-06-18 23:00:00,base,1,0,0.2995702587,0.2645951538,0.1167509254,0.03249544837,0.1084735464,0.9291022412,1390,18.59735783,0.007086730324,0.00787402,0.03482520675,0.116250548,0.9957141466,1576,18.59735783,0.116735372,0.06661190536,0.007777001624,1.071694914
New York,112,2019-06-19 07:00:00,base,1,0,0.05163031833,0.0448293879,0.1317235814,0.00537490365,0.1041036318,0.7903188687,654,3.2705583,0.007086730324,0.00393701,0.006253347016,0.1211177312,0.9194840432,738,3.2705583,0.1344188516,0.1291651745,0.01701409937,1.163434254
New York,113,2019-06-19 10:00:00,base,1,0,0.05902898295,0.05206386475,0.1179948876,0.005875800273,0.09954093699,0.843603812,640,3.199223672,0.007086730324,0.00393701,0.00689173479,0.1167517115,0.989464153,821,3.199223672,0.1177921105,0.145860341,0.01721077454,1.172901472
New York,115,2019-06-20 01:00:00,base,1,0,0.01889311455,0.01602620168,0.1517437935,0.00178005942,0.09421736239,0.6208976343,303,1.521707899,0.00338160594,0.00787402,0.002574172643,0.1362492476,0.8978900851,496,1.521707899,0.1576489581,0.2769924508,0.04203188525,1.446116132
New York,116,2019-06-20 04:00:00,base,1,0,0.02443910888,0.02089341786,0.145082664,0.00244716235,0.1001330434,0.690179244,292,1.521707899,0.00338160594,0.01181103,0.003327287635,0.1361460294,0.938403153,396,1.521707899,0.147495802,0.248223909,0.03601298596,1.359651367
New York,117,2019-06-20 07:00:00,base,1,0,0.02864635885,0.02511424332,0.1233006801,0.002240422027,0.07820966144,0.6343003249,314,1.521707899,0.00338160594,0.02362206,0.003265897717,0.1140074288,0.9246293591,437,1.521707899,0.1274695604,0.2903290342,0.03579776736,1.457715412
New York,119,2019-06-20 21:00:00,base,1,0,0.01783321113,0.0155572178,0.1276266689,0.001603814637,0.08993414733,0.7046657887,1095,3.846498066,0.009006987358,0.03805776333,0.001603814637,0.08993414733,0.7046657887,1095,3.846498066,0.1483805427,1.348876566e-11,8.419237529e-13,1
New York,120,2019-06-21 04:00:00,base,1,0,0.05966038473,0.05213648155,0.1261122136,0.00631169305,0.1057937035,0.838885469,719,3.846498066,0.009006987358,0.48031522,0.006567422733,0.1100801271,0.8728744342,779,3.846498066,0.1316382591,0.03398896516,0.004286423586,1.040516812
New York,121,2019-06-25 07:00:00,base,1,0,0.5339519264,0.4678503907,0.1237967923,0.06275669246,0.1175324769,0.9493984034,1390,35.07910644,0.04783041442,0.4973755967,0.06596567639,0.1235423512,0.9979446875,1590,35.07910644,0.1238190405,0.04854628407,0.006009874268,1.051133733
New York,122,2019-06-29 18:00:00,base,1,0,0.4169878714,0.3717146433,0.10857205,0.04391068105,0.1053044562,0.9699039135,1390,23.7154995,0.03686080824,0.04986879333,0.04521462074,0.1084315009,0.9987054756,1456,23.7154995,0.1085698635,0.02880156212,0.003127044675,1.029695274
New York,123,2019-06-30 15:00:00,base,1,0,0.2729615004,0.241152528,0.1165328165,0.03115452011,0.1141352171,0.9794255436,1390,16.62784393,0.02021357153,0.04724412,0.03175652488,0.1163406738,0.9983511713,1449,16.62784393,0.1165563434,0.01892562768,0.002205456712,1.019323192
Philadelphia,640,2023-07-04 01:00:00,base,1,0,0.009872386696,0.008243332553,0.1650111764,0.0007271692035,0.07365688013,0.4463750984,153,0.4128202335,0.002905801377,0.005905515,0.001325572277,0.1342707005,0.8137067039,205,0.4128202335,0.1821792067,0.3673316055,0.06061382037,1.822921365
Philadelphia,641,2023-07-07 11:00:00,base,1,0,0.004974469552,0.00404945932,0.1859515315,0.0004289522474,0.08623075143,0.46372703,83,0.2182709443,0.001487792359,0.009842525,0.0008198421814,0.1648099708,0.8863060681,126,0.2182709443,0.1895363967,0.4225790381,0.07857921933,1.911266782
Philadelphia,642,2023-07-07 17:00:00,base,1,0,0.004404859881,0.003539557703,0.1964426113,0.000331465835,0.07525002927,0.3830636783,80,0.2104896005,0.0008256984963,0.01574804,0.0007374972164,0.1674280763,0.852300197,141,0.2104896005,0.1830080701,0.4692365187,0.09217804707,2.224956959
Philadelphia,643,2023-07-08 16:00:00,base,1,0,0.0234280212,0.01943689461,0.1703569651,0.002914645381,0.1244085173,0.7302813669,394,1.050453439,0.003739478326,0.549212895,0.003731993996,0.1592961678,0.9350728201,571,1.050453439,0.1740948295,0.2047914532,0.03488765048,1.280428151
Philadelphia,644,2023-07-09 11:00:00,base,1,0,0.1110530288,0.09460058211,0.1481494643,0.01443932988,0.1300219366,0.8776402753,949,5.051169419,0.02620668832,0.809055555,0.01618103353,0.145705468,0.9835031713,1267,5.051169419,0.1529057119,0.105862896,0.01568353135,1.120622194
Philadelphia,645,2023-07-09 18:00:00,base,1,0,0.09158145415,0.07927351959,0.1343933078,0.009027956381,0.09857843452,0.7335070184,949,3.906858365,0.02620668832,0.592520005,0.01181931004,0.1290578988,0.9603000391,1537,3.906858365,0.1358451974,0.2267930207,0.03047946425,1.309189981
Philadelphia,646,2023-07-14 06:00:00,base,1,0,0.0218368079,0.01804493322,0.1736460156,0.002960033118,0.135552464,0.7806252483,353,0.95363987,0.003129179863,0.15354339,0.003636485783,0.166530099,0.9590205597,498,0.95363987,0.1766458647,0.1783953114,0.03097763503,1.228528749
Philadelphia,647,2023-07-14 08:00:00,base,1,0,0.01199311988,0.009781906475,0.1843734931,0.001473728222,0.1228811383,0.6664794176,186,0.5188237906,0.001727634009,0.005905515,0.002047605995,0.1707317208,0.9260101221,273,0.5188237906,0.1908709378,0.2595307045,0.04785058251,1.389405431
Philadelphia,648,2023-07-16 04:00:00,base,1,0,0.08146607583,0.06766638073,0.1693919213,0.01248359889,0.1532367769,0.9046286021,949,4.075417135,0.01069273532,0.50787429,0.0137332812,0.1685766874,0.9951872922,1222,4.075417135,0.1702586759,0.0905586901,0.01533991053,1.100105933
Philadelphia,649,2023-07-16 10:00:00,base,1,0,0.07318801366,0.06262764503,0.1442909584,0.009269338461,0.1266510457,0.8777476225,949,3.112940798,0.01069273532,0.61811057,0.01048575546,0.1432714859,0.9929346057,1245,3.112940798,0.1435011501,0.1151869832,0.01662044016,1.131230185
Philadelphia,650,2023-07-16 19:00:00,base,1,0,0.0243808805,0.02016489459,0.1729218069,0.003098314698,0.1270796884,0.7348968343,428,1.140890303,0.001318960432,0.12992133,0.003944483066,0.1617859152,0.9356015771,655,1.140890303,0.1788551756,0.2007047428,0.03470622681,1.273106011
Philadelphia,651,2023-07-18 11:00:00,base,1,0,0.09123606506,0.07674684299,0.1588102475,0.01375269422,0.1507374765,0.9491671912,949,4.296730118,0.01025791362,0.01574804,0.01435666139,0.1573573058,0.9908510835,1080,4.296730118,0.158294653,0.04168389231,0.006619829279,1.04391628
Philadelphia,652,2023-07-19 06:00:00,base,1,0,0.08686271948,0.07461430067,0.1410089263,0.01022994341,0.1177713922,0.8352052266,949,3.671382131,0.01343162498,0.05118113,0.01206834673,0.1389358612,0.9852983413,1314,3.671382131,0.1402447949,0.1500931147,0.02116446897,1.179708064
Philadelphia,653,2023-07-19 11:00:00,base,1,0,0.03839710662,0.03259505745,0.1511064161,0.004036798059,0.105132871,0.6957538518,693,1.813802551,0.003021297138,0.005905515,0.005401414234,0.1406724285,0.9309494069,1098,1.813802551,0.1565602438,0.2351955551,0.03553955746,1.338044201
Philadelphia,654,2023-07-20 18:00:00,base,1,0,0.06758702171,0.05443101121,0.1946529106,0.009595685366,0.1419752657,0.7293765365,949,4.265774354,0.01436661912,0.12992133,0.01258317265,0.1861773508,0.9564580888,1666,4.265774354,0.2006257262,0.2270815523,0.04420208514,1.31133652
Philadelphia,655,2023-07-21 04:00:00,base,1,0,0.06696318033,0.05726466631,0.1448335335,0.007975534384,0.1191032795,0.8223460175,949,2.976763304,0.01436661912,0.273622195,0.009499492008,0.1418614224,0.9794791227,1406,2.976763304,0.1456057785,0.1571331052,0.02275814287,1.191079061
Philadelphia,656,2023-07-25 15:00:00,base,1,0,0.1611150664,0.1383885504,0.1410576712,0.01842979708,0.1143890356,0.8109380702,949,6.858020583,0.02881938331,0.50000027,0.02236164904,0.1387930349,0.9839453164,1412,6.858020583,0.1402963276,0.1730072462,0.02440399929,1.213342119
Philadelphia,657,2023-07-28 22:00:00,base,1,0,0.05620795867,0.04857938964,0.1357204427,0.005734116289,0.1020160921,0.7516634197,897,2.3570468,0.01507816758,0.261811165,0.007377443646,0.1312526521,0.9670809312,1300,2.3570468,0.1364400155,0.2154175115,0.02923656003,1.286587728
Philadelphia,658,2023-07-29 09:00:00,base,1,0,0.0198147851,0.01730577306,0.126623227,0.002387078241,0.1204695498,0.9514016716,643,1.249107647,0.00879234695,0.01574804,0.002387078241,0.1204695498,0.9514016716,643,1.249107647,0.1278315465,-2.670419441e-11,4.194190828e-11,0.9999999999
Philadelphia,659,2023-07-29 19:00:00,base,1,0,0.046383602,0.03917984786,0.1553082087,0.006410603235,0.138208396,0.8898975604,796,2.079031254,0.00879234695,0.12598432,0.007148070287,0.1541077014,0.9922701619,1072,2.079031254,0.1557291362,0.1023726015,0.01589930539,1.115038636
San Antonio,491,2024-07-06 20:00:00,base,1,0,0.05846105751,0.05114948218,0.1250674491,0.005769221749,0.09868486808,0.7890531771,457,1.105040355,0.01636790638,0.6548559967,0.007069967378,0.1209346474,0.9669554171,573,1.105040355,0.1257890613,0.17790224,0.02224977935,1.225462928
San Antonio,492,2024-07-09 16:00:00,base,1,0,0.09517465171,0.08343941316,0.1233021434,0.009122438077,0.0958494506,0.7773542939,482,1.797613118,0.02679911393,0.1666667567,0.01130333289,0.1187641109,0.9631958345,633,1.797613118,0.1241527731,0.1858415406,0.02291466028,1.239069292
San Antonio,493,2024-07-10 17:00:00,base,1,0,0.07381571949,0.06398994745,0.1331121895,0.007856948389,0.1064400434,0.7996265692,482,1.50392933,0.0160701046,0.06692917,0.009497763358,0.1286685739,0.9666175153,631,1.50392933,0.1339947554,0.1669909461,0.0222285305,1.208836165
San Antonio,494,2024-07-12 13:00:00,base,1,0,0.1079999845,0.09410697633,0.1286389832,0.01203976339,0.1114793066,0.8666059377,482,2.060033306,0.01986233264,0.03018374333,0.01369266599,0.1267839625,0.9855796386,602,2.060033306,0.1278401574,0.1189737009,0.01530465594,1.137286967
San Antonio,495,2024-07-13 13:00:00,base,1,0,0.03348498918,0.028979354,0.1345568653,0.003113152585,0.09297158703,0.6909464399,246,0.6324483959,0.009428645376,0.1443570333,0.004265765427,0.1273933644,0.9467622785,329,0.6324483959,0.1365550423,0.2558158386,0.03442177733,1.370239752
San Antonio,496,2024-07-18 12:00:00,base,1,0,0.1142010555,0.09900465614,0.133067066,0.01373408301,0.1202623123,0.9037721801,482,2.210856024,0.02527631584,0.02362206,0.01512411188,0.1324340814,0.9952431157,554,2.210856024,0.1327494214,0.09147093565,0.01217176905,1.10121017
San Antonio,497,2024-07-19 12:00:00,base,1,0,0.06820293445,0.05869314606,0.1394337131,0.008219295701,0.120512347,0.8642984848,482,1.422791377,0.01603436315,0.4540684867,0.009390077776,0.137678501,0.9874118524,637,1.422791377,0.139876531,0.1231133676,0.01716615396,1.142443114
San Antonio,498,2024-07-21 19:00:00,base,1,0,0.05579872396,0.04842086892,0.1322226481,0.006009752877,0.1077041274,0.8145664074,462,1.11701441,0.01193186401,0.08792655667,0.00715156184,0.1281671216,0.9693280498,580,1.11701441,0.1327969834,0.1547616424,0.02046299422,1.189992665
San Antonio,499,2024-07-22 20:00:00,base,1,0,0.02160154324,0.01853883983,0.1417816949,0.001867018727,0.08642987707,0.609598278,164,0.4079995755,0.006082525209,0.1902888167,0.002779935298,0.1286915137,0.9076736867,212,0.4079995755,0.1455992711,0.2980754087,0.04226163664,1.488970227
San Antonio,500,2024-07-23 00:00:00,base,1,0,0.1073168078,0.08958091705,0.165266663,0.008295520516,0.07729935962,0.4677250584,482,3.816707883,0.03970233648,0.01706037667,0.01623605046,0.1512908443,0.9154347379,682,3.816707883,0.1745943792,0.4477096795,0.07399148473,1.957206956
