model_id,family,description,train_mode,train_parameter_scenario,test_parameter_scenario,heldout_city,n_features,n_tokens,n_events,pearson,spearman,mae,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_4h,Austin,7,18007,15,0.6718746476,0.8806903857,0.03276238167,0.9320583945,0.9527469212,0.5854700855,0.06794160547,0.9265870229,0.9378443845,0.5161020036,0.07341297706,0.9698849724,0.9650018315,0.7695775941,0.03011502756
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_4h,Chicago,7,26081,13,0.6434524858,0.8542120734,0.01835199233,0.9855755213,0.9886957274,0.8534326273,0.01442447871,0.971434889,0.9744482708,0.7826402781,0.02856511098,0.9711918494,0.9733239742,0.793667326,0.02880815059
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_4h,Dallas,7,12000,10,0.8126444199,0.8993246165,0.01864643465,0.9299608345,0.927668319,0.1666666667,0.07003916546,0.9735002367,0.9647105162,0.7933333333,0.02649976331,0.9737068598,0.9677591202,0.7575,0.02629314021
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_4h,Houston,7,4800,4,0.6892755384,0.8988714069,0.01519295725,0.9737791252,0.9802877792,0.8333333333,0.02622087481,0.9807402681,0.9814316324,0.85,0.01925973187,0.9848743136,0.9841173959,0.8416666667,0.01512568643
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_4h,New York,7,50454,24,0.5136955296,0.8389347477,0.009665689406,0.9892277417,0.9898463094,0.8312669094,0.01077225834,0.9652634418,0.9709298761,0.7667675902,0.0347365582,0.9697438028,0.9723906051,0.821934948,0.03025619715
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_4h,Philadelphia,7,33719,20,0.4807640925,0.8760531721,0.04151557608,0.9580298418,0.965921712,0.7508306856,0.04197015823,0.9639741693,0.9660092649,0.7555492032,0.03602583075,0.9633975039,0.9650280191,0.7373467882,0.03660249607
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_4h,San Antonio,7,25076,19,0.4341978477,0.8956906439,0.0339305149,0.959941993,0.9688054401,0.7362798021,0.04005800699,0.9772027823,0.9755862406,0.8023189201,0.02279721769,0.9692640465,0.970165545,0.7462403263,0.03073595354
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_4h,Austin,7,18007,15,0.6777752558,0.8955867621,0.02552989644,0.9923022266,0.9937017184,0.911965812,0.007697773383,0.9763247293,0.9772118868,0.8668123862,0.02367527067,0.9811052489,0.9804525449,0.8423048669,0.01889475108
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_4h,Chicago,7,26081,13,0.7439818056,0.8895502051,0.01236245588,0.9941070081,0.9938523413,0.8949595974,0.005892991859,0.9881882278,0.9890011572,0.8619144205,0.01181177215,0.9897106066,0.9897508587,0.8727190465,0.01028939335
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_4h,Dallas,7,12000,10,0.8190006061,0.8996912731,0.006900330308,0.9918513788,0.9822613867,0.8333333333,0.008148621211,0.973260007,0.9729290367,0.8166666667,0.02673999296,0.9895385364,0.9850539804,0.8291666667,0.01046146363
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_4h,Houston,7,4800,4,0.7106008003,0.9056344624,0.009190289419,0.9949306214,0.9966537091,0.9166666667,0.005069378609,0.9924571702,0.9935111403,0.9166666667,0.007542829812,0.992151644,0.9929351535,0.8583333333,0.007848355989
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_4h,New York,7,50454,24,0.6987080597,0.9385018935,0.007053308889,0.9887479321,0.9910682897,0.852377639,0.01125206786,0.9666121592,0.9726229208,0.7842550272,0.03338784081,0.9735998276,0.9757675772,0.8176299752,0.02640017236
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_4h,Philadelphia,7,33719,20,0.2590468621,0.814100397,0.04143266159,0.9954220453,0.9960510035,0.8953559044,0.004577954703,0.9824874668,0.9857516962,0.8312935147,0.01751253324,0.9848979956,0.9864536555,0.8649618397,0.0151020044
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_4h,San Antonio,7,25076,19,0.3089958226,0.8563823639,0.03885759145,0.9939289642,0.9949873061,0.9051956815,0.006071035808,0.9818186185,0.9851633322,0.8432467177,0.01818138147,0.9861229058,0.9873406343,0.8759364986,0.01387709423
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,R_favored,Austin,6,18007,15,0.4720774426,0.6722062637,0.04530699101,0.794968906,0.8030971068,0.5025641026,0.205031094,0.8986419992,0.869540126,0.5582513661,0.1013580008,0.9233986613,0.8966792762,0.6513039486,0.07660133874
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,R_favored,Chicago,6,26081,13,0.3711483712,0.3902770729,0.02972398936,0.7270451269,0.7234604257,0.01856763926,0.2729548731,0.7820771326,0.7695977404,0.3521586029,0.2179228674,0.784952225,0.7755946339,0.4405724999,0.215047775
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,R_favored,Dallas,6,12000,10,0.3327568292,0.5821924619,0.03576244869,0.3555453344,0.3484154463,0,0.6444546656,0.4266415372,0.4057700649,0,0.5733584628,0.4629890005,0.438533255,0,0.5370109995
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,R_favored,Houston,6,4800,4,0.3935616682,0.6331593436,0.02885375114,0.6627125397,0.6554023084,0,0.3372874603,0.6780054857,0.6723745807,0.15,0.3219945143,0.7156775467,0.7002165826,0.25,0.2843224533
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,R_favored,New York,6,50454,24,0.1316464779,0.2592367836,0.01660929357,0.5147456298,0.506828885,0.01704545455,0.4852543702,0.5668879326,0.5515939153,0.02339241311,0.4331120674,0.5873561283,0.5712275094,0.06404266984,0.4126438717
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,R_favored,Philadelphia,6,33719,20,0.3441889675,0.5736329329,0.06269858261,0.912367818,0.9265071998,0.5369539601,0.08763218196,0.8998300158,0.9084796635,0.6225671727,0.1001699842,0.9110438664,0.9138029005,0.720245832,0.08895613359
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,R_favored,San Antonio,6,25076,19,0.28282416,0.6764839661,0.05216816255,0.8939063191,0.9091734141,0.5053177816,0.1060936809,0.889975978,0.8976515311,0.6643470215,0.110024022,0.9106492236,0.9106406987,0.7063841105,0.08935077637
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,R_favored,Austin,7,18007,15,0.1722116181,0.2575195408,0.1365189616,0.8795324961,0.9195344812,0.4974358974,0.1204675039,0.7450565214,0.8079307751,0.509435337,0.2549434786,0.5735043842,0.6687934908,0.2692975207,0.4264956158
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,R_favored,Chicago,7,26081,13,0.2344428718,0.1607788253,0.04250343235,0.965498665,0.9734770581,0.7084814557,0.03450133497,0.9262269226,0.9393031075,0.6589943468,0.07377307738,0.7616481811,0.8162560663,0.5947549701,0.2383518189
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,R_favored,Dallas,7,12000,10,0.7010289018,0.841051758,0.03223858467,0.9876494849,0.9886773999,0.75,0.0123505151,0.9571319822,0.9625767239,0.7,0.0428680178,0.9764916476,0.9746099639,0.8116666667,0.02350835241
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,R_favored,Houston,7,4800,4,0.4048158118,0.4878932676,0.0472373891,0.9418929179,0.9554768596,0.6666666667,0.05810708207,0.9560032605,0.9577402818,0.7166666667,0.04399673952,0.9506233332,0.9537520175,0.7916666667,0.04937666684
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,R_favored,New York,7,50454,24,0.3659774947,0.4365573294,0.01406601642,0.9901980223,0.9917306812,0.8633777809,0.009801977678,0.9808985241,0.9834849111,0.8476383347,0.01910147592,0.9842781633,0.9852062741,0.838839951,0.01572183667
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,R_favored,Philadelphia,7,33719,20,0.1289886515,0.3074640185,0.07927461533,0.9237591629,0.9380874792,0.4523317542,0.07624083709,0.58910488,0.6801730839,0.3667185416,0.41089512,0.4564562859,0.5504838072,0.2642099697,0.5435437141
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,R_favored,San Antonio,7,25076,19,0.1127140078,0.3857911758,0.07266367755,0.9322822973,0.9498231214,0.4909228199,0.06771770267,0.5933995176,0.6868335367,0.3014934677,0.4066004824,0.4734740245,0.5701156796,0.1910403963,0.5265259755
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,R_favored,Austin,7,18007,15,0.3672291573,0.5703676909,0.07266572658,0.770888747,0.7468320634,0.4145299145,0.229111253,0.8563806894,0.8250806379,0.490564663,0.1436193106,0.8429826246,0.8245742417,0.4180991736,0.1570173754
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,R_favored,Chicago,7,26081,13,0.3669144891,0.5388960365,0.03221882051,0.642093457,0.6652674444,0.01856763926,0.357906543,0.7044899966,0.7017294393,0.3319864673,0.2955100034,0.7022775854,0.70091743,0.3707513812,0.2977224146
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,R_favored,Dallas,7,12000,10,-0.03307119425,0.1812595813,0.03640527062,0.343656223,0.3407235315,0,0.656343777,0.3799381686,0.3699710931,0,0.6200618314,0.4227401465,0.4039956787,0,0.5772598535
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,R_favored,Houston,7,4800,4,0.1832702644,0.3983180369,0.03784342332,0.6627125397,0.6554023084,0,0.3372874603,0.6455548708,0.6488450227,0.15,0.3544451292,0.6063008922,0.6199271059,0.2083333333,0.3936991078
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,R_favored,New York,7,50454,24,0.09620865876,0.3147406399,0.0174399908,0.4158573953,0.420860697,0.01893939394,0.5841426047,0.5269707584,0.501560211,0.01884695856,0.4730292416,0.5504467463,0.5267450247,0.05844477501,0.4495532537
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,R_favored,Philadelphia,7,33719,20,0.00792581457,0.2427085617,0.07514109321,0.7177495002,0.6649998436,0.3430204873,0.2822504998,0.7865439222,0.7481789229,0.430563339,0.2134560778,0.8093882918,0.7775256004,0.3958462828,0.1906117082
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,R_favored,San Antonio,7,25076,19,0.122570738,0.432912353,0.07436417503,0.6950613237,0.6724246605,0.01503759398,0.3049386763,0.8307579705,0.7897658991,0.4827051758,0.1692420295,0.830239404,0.8029836392,0.4200739588,0.169760596
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,C_favored,Austin,6,18007,15,0.4590266464,0.6718759008,0.05524762157,0.9712612094,0.9823957096,0.8290598291,0.02873879065,0.6678250371,0.7520161718,0.183132969,0.3321749629,0.7425955572,0.7783655282,0.3164921947,0.2574044428
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,C_favored,Chicago,6,26081,13,0.4225906286,0.441261781,0.04177788603,0.6972781593,0.649213734,0.3346625145,0.3027218407,0.9216954398,0.8593666973,0.7052243288,0.07830456016,0.9059370998,0.8675369342,0.6832111001,0.09406290023
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,C_favored,Dallas,6,12000,10,0.5738859042,0.7528136963,0.03496126629,0.4835958174,0.4835020577,0,0.5164041826,0.720685487,0.6667353093,0.4,0.279314513,0.84231536,0.7772483661,0.5666666667,0.15768464
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,C_favored,Houston,6,4800,4,0.4928753356,0.7080374086,0.0282006882,0.6271339187,0.6202397983,0.08333333333,0.3728660813,0.9609770529,0.8866445553,0.7166666667,0.03902294709,0.9432819614,0.8957333255,0.775,0.05671803858
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,C_favored,New York,6,50454,24,0.3225988966,0.4536104057,0.01747238453,0.9810333694,0.9833297833,0.8313083704,0.01896663064,0.922027197,0.9346617425,0.7383526283,0.07797280298,0.8847838188,0.9023418607,0.6517795144,0.1152161812
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,C_favored,Philadelphia,6,33719,20,0.361599804,0.5702339305,0.0989884688,0.9579415247,0.9683703591,0.773385302,0.04205847525,0.9660770232,0.9684902119,0.8159169769,0.03392297683,0.9072251814,0.9243214576,0.7234304176,0.09277481863
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,C_favored,San Antonio,6,25076,19,0.2920519451,0.6679142081,0.08240244257,0.9495979131,0.9659753735,0.7483773536,0.05040208693,0.843309157,0.8756538585,0.5965914062,0.156690843,0.8426285556,0.8673805376,0.551620331,0.1573714444
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,C_favored,Austin,7,18007,15,0.5095251158,0.6460953664,6.801115927,0.972730883,0.9832867592,0.8341880342,0.02726911696,0.9749473816,0.9796054092,0.8501639344,0.02505261844,0.9796722159,0.9814768898,0.8589623508,0.02032778413
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,C_favored,Chicago,7,26081,13,0.4645575711,0.4295836505,0.6021151845,0.9943464874,0.9948757032,0.8868468051,0.005653512633,0.9775858783,0.9801893408,0.8452496076,0.02241412172,0.9807446549,0.9817578377,0.8614106574,0.01925534511
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,C_favored,Dallas,7,12000,10,0.5917817015,0.7226224561,0.1034103263,0.9951746654,0.9959605819,0.75,0.004825334621,0.9838553459,0.9868118741,0.83,0.01614465406,0.988733443,0.9896293467,0.8666666667,0.01126655701
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,C_favored,Houston,7,4800,4,0.5144581294,0.6856400705,0.9784683419,0.9742284051,0.9821105884,0.75,0.02577159493,0.9837746058,0.984570347,0.8666666667,0.01622539416,0.9811900817,0.9824656628,0.8479166667,0.01880991829
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,C_favored,New York,7,50454,24,0.327633191,0.4321701113,0.02850080996,0.9936765145,0.9951970889,0.8591648567,0.006323485503,0.9853058673,0.9876719389,0.8833884374,0.01469413272,0.9895371532,0.9900753756,0.9002461809,0.01046284677
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,C_favored,Philadelphia,7,33719,20,0.3936054618,0.6344235339,0.5042039053,0.9779030256,0.983235546,0.8376247731,0.02209697435,0.9759645346,0.9786451715,0.8424528215,0.02403546537,0.9830137526,0.9830116969,0.8719838154,0.01698624742
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,C_favored,San Antonio,7,25076,19,0.3276008924,0.714675313,0.4774228868,0.9604382187,0.9733653525,0.7659212133,0.03956178127,0.9829798188,0.983758005,0.8813502738,0.01702018116,0.9822491223,0.9828782429,0.8622915667,0.01775087766
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,C_favored,Austin,7,18007,15,-0.05143324018,-0.01076940379,0.2716909032,0.397363881,0.3871059519,0,0.602636119,0.4766232831,0.4526989343,0,0.5233767169,0.492767079,0.4712208507,0,0.507232921
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,C_favored,Chicago,7,26081,13,-0.09737696437,0.05359100217,0.1469317477,0.443977395,0.470972623,0,0.556022605,0.3721314068,0.3964579337,0.002151694459,0.6278685932,0.3736005849,0.3895925174,0.00375943477,0.6263994151
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,C_favored,Dallas,7,12000,10,-0.04218792388,0.0722272946,0.05375239713,0.4674248147,0.4728278563,0,0.5325751853,0.4600395031,0.4637424387,0,0.5399604969,0.4548808331,0.4586752502,0,0.5451191669
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,C_favored,Houston,7,4800,4,-0.0452107292,-0.01485302256,0.09867932466,0.5673031289,0.582638078,0,0.4326968711,0.4047639235,0.4456480666,0,0.5952360765,0.4016209708,0.4301313901,0.06666666667,0.5983790292
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,C_favored,New York,7,50454,24,-0.01873678757,0.05675251969,0.03732079288,0.3863277947,0.4069336507,0,0.6136722053,0.3984913278,0.4024551818,0.00361715749,0.6015086722,0.4001424727,0.4024286097,0.004008401497,0.5998575273
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,C_favored,Philadelphia,7,33719,20,-0.182219793,-0.2109035813,0.2344448075,0.2941484453,0.2916111464,0,0.7058515547,0.3276036414,0.3179754945,0,0.6723963586,0.3526404957,0.3393478349,0.0007194244604,0.6473595043
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,C_favored,San Antonio,7,25076,19,-0.09696119321,-0.1255140658,0.2791883983,0.3782282256,0.3665317898,0,0.6217717744,0.3896451254,0.3814036125,0,0.6103548746,0.4015056852,0.3924195331,0,0.5984943148
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,S_favored,Austin,6,18007,15,0.5043638191,0.7420686723,0.0517747204,0.6440364643,0.6700690268,0.005128205128,0.3559635357,0.9295088663,0.8839273604,0.6992349727,0.07049113372,0.8693634084,0.8541743099,0.613553719,0.1306365916
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,S_favored,Chicago,6,26081,13,0.3405629328,0.3864336396,0.04114075037,0.9284122568,0.9524531355,0.5651377459,0.07158774316,0.8366374216,0.8694870248,0.3019052001,0.1633625784,0.8491504271,0.8683779534,0.3903067436,0.1508495729
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,S_favored,Dallas,6,12000,10,0.6020640337,0.7816357028,0.03542857863,0.9915965568,0.9939006876,0.8333333333,0.008403443175,0.8793873265,0.9036074599,0.5983333333,0.1206126735,0.8006418326,0.8364192933,0.3883333333,0.1993581674
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,S_favored,Houston,6,4800,4,0.5072159045,0.7293322451,0.02747544355,0.9921428769,0.9951920178,0.9166666667,0.007857123052,0.8558160588,0.8987689841,0.2833333333,0.1441839412,0.8265100694,0.8676170781,0.2916666667,0.1734899306
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,S_favored,New York,6,50454,24,0.2575268996,0.4027374309,0.01656451731,0.6591313599,0.637795867,0.03573657922,0.3408686401,0.7655491795,0.7353207542,0.1914620914,0.2344508205,0.8346986587,0.7968545507,0.4073191478,0.1653013413
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,S_favored,Philadelphia,6,33719,20,0.3312372977,0.6040094387,0.08757588151,0.8239141514,0.8481034176,0.07022489714,0.1760858486,0.76963132,0.7898476068,0.1158356249,0.23036868,0.8036659911,0.8083479487,0.2809230069,0.1963340089
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,S_favored,San Antonio,6,25076,19,0.2917433061,0.7027501143,0.07203747296,0.6537326811,0.6643718163,0.01315789474,0.3462673189,0.8537864184,0.8127748714,0.4252596494,0.1462135816,0.8655135908,0.8330112441,0.4492563086,0.1344864092
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,S_favored,Austin,7,18007,15,0.4924622497,0.6949975133,58.73528863,0.8992613621,0.8982351735,0.2538461538,0.1007386379,0.9695112417,0.9532431901,0.7169763206,0.03048875833,0.968960986,0.9581376267,0.7418089991,0.03103901397
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,S_favored,Chicago,7,26081,13,0.3804789664,0.4931881249,2.728022258,0.9829968129,0.9882644831,0.7834787538,0.01700318708,0.9169759442,0.933201778,0.3770448775,0.08302405579,0.9167469341,0.9276038476,0.4869943837,0.08325306594
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,S_favored,Dallas,7,12000,10,0.5173812286,0.7283478377,0.1817328064,0.9435356989,0.9482802307,0.1666666667,0.05646430106,0.9878706753,0.98140006,0.7133333333,0.01212932472,0.9904524487,0.9854252874,0.8975,0.009547551335
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,S_favored,Houston,7,4800,4,0.4304094736,0.6526260544,2.923270271,1,1,1,0,0.9443299419,0.9627003674,0.45,0.05567005814,0.9598194502,0.9677068485,0.6,0.04018054982
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,S_favored,New York,7,50454,24,0.309319841,0.4506973182,0.03123709669,0.9900004737,0.992450758,0.8090203835,0.009999526295,0.9801097143,0.9828371511,0.8175253904,0.01989028566,0.9709143725,0.9751094054,0.7556751529,0.02908562749
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,S_favored,Philadelphia,7,33719,20,0.1936263963,0.5464712478,2.597671216,0.9469430393,0.9605598575,0.4571338249,0.05305696074,0.9229289773,0.9313298471,0.4749968652,0.07707102268,0.9334388366,0.9363551997,0.581887248,0.06656116339
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,S_favored,San Antonio,7,25076,19,0.2445939339,0.6469502592,1.534472711,0.9461116066,0.9642370905,0.706622325,0.05388839341,0.9719566186,0.9682360176,0.7965943265,0.02804338139,0.9790729612,0.9749791261,0.7653410781,0.02092703876
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,S_favored,Austin,7,18007,15,-0.02875045896,-0.05846556534,0.3743727432,0.6410457675,0.6681888635,0,0.3589542325,0.5435683377,0.5732344811,0.06659380692,0.4564316623,0.5269161189,0.5512278103,0.06662993572,0.4730838811
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,S_favored,Chicago,7,26081,13,0.1533261556,0.009123125163,0.3370578289,0.5944196822,0.5612440689,0.003978779841,0.4055803178,0.6975654193,0.6567628043,0.1273182546,0.3024345807,0.6882614191,0.6629505783,0.1645779749,0.3117385809
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,S_favored,Dallas,7,12000,10,0.06531641162,0.1236226333,0.06169231564,0.5433829271,0.5449501211,0,0.4566170729,0.563106454,0.5583489796,0,0.436893546,0.5800376177,0.5725809741,0.025,0.4199623823
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,S_favored,Houston,7,4800,4,0.08914561842,0.1115701752,0.09811977954,0.4671860769,0.4549663463,0,0.5328139231,0.6411775506,0.5856991719,0.1,0.3588224494,0.6419722663,0.602820893,0.1,0.3580277337
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,S_favored,New York,7,50454,24,0.1536281637,0.1146426656,0.04195326243,0.6351370613,0.6165275395,0,0.3648629387,0.6447167942,0.6366893791,0.01829609356,0.3552832058,0.6391862165,0.6351811355,0.1098056878,0.3608137835
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,S_favored,Philadelphia,7,33719,20,-0.1285409168,-0.22460064,0.3674607231,0.856846722,0.8727742573,0.07022489714,0.143153278,0.7785913781,0.8017012574,0.1033218643,0.2214086219,0.7263041209,0.7535187807,0.121427027,0.2736958791
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,S_favored,San Antonio,7,25076,19,-0.05691502834,-0.1097114444,0.3921525947,0.6748021955,0.6786704327,0,0.3251978045,0.6652172908,0.6700088782,0.09689977515,0.3347827092,0.6426843081,0.6519178557,0.07679258509,0.3573156919
