model_id,family,description,train_mode,train_parameter_scenario,test_parameter_scenario,heldout_city,n_features,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,108,2346,9.715982944,0.7279881054,0.9376972461,0.9192898178,0.5,0.06230275389,0.9097303419,0.9098551578,0.6355932203,0.09026965812,0.9172693274,0.915483007,0.6765957447,0.08273067258
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,109,2181,3.485053001,0.7405736432,0.9342778929,0.9161931794,0.4545454545,0.06572210708,0.9082405718,0.9088300843,0.6636363636,0.09175942821,0.9162363176,0.9146686561,0.6712328767,0.08376368244
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,110,1947,3.438061401,0.7607885316,0.930762015,0.912982431,0.4,0.06923798498,0.9097925629,0.9099350159,0.6836734694,0.09020743711,0.9156360575,0.9141307983,0.6564102564,0.08436394247
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,111,2098,8.261689877,0.7429601902,0.9329577888,0.914870243,0.4285714286,0.06704221119,0.9086350265,0.9091195723,0.6761904762,0.09136497353,0.9165325462,0.914840363,0.6619047619,0.08346745383
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,112,1462,33.39082378,0.8169382836,0.9153386317,0.9006683529,0.2,0.08466136835,0.9309442365,0.9240337165,0.6621621622,0.06905576349,0.9099553484,0.9099971562,0.6394557823,0.09004465158
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,113,1360,27.18126549,0.827298645,0.911798761,0.8979128533,0.2142857143,0.08820123902,0.9295101686,0.9227030036,0.6617647059,0.07048983137,0.9088582679,0.909234842,0.6323529412,0.09114173205
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,115,1320,67.03168343,0.8136633564,0.9980400317,0.9979099423,0.9285714286,0.001959968301,0.9176719285,0.9368990979,0.5909090909,0.08232807146,0.9252889055,0.9361097648,0.6590909091,0.0747110945
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,116,1230,56.21935281,0.830528913,0.8970981452,0.8840616193,0.07692307692,0.1029018548,0.9064999187,0.9018268342,0.5967741935,0.09350008131,0.8888711616,0.8896131387,0.5691056911,0.1111288384
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,117,1284,52.47305848,0.8296018384,0.9076423281,0.8947809565,0.1538461538,0.09235767192,0.9305653364,0.9232208049,0.6769230769,0.06943466365,0.9099709592,0.9100190866,0.6279069767,0.09002904082
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,119,2182,47.98916622,0.8288168491,0.8822903663,0.911260725,0.5,0.1177096337,0.8808799839,0.8953467961,0.6181818182,0.1191200161,0.8994862651,0.9047685654,0.6210045662,0.1005137349
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,120,1439,26.23737997,0.7952631322,0.9409061404,0.9331355206,0.1333333333,0.05909385961,0.8869868777,0.8984269743,0.6111111111,0.1130131223,0.8988360455,0.9033169538,0.5972222222,0.1011639545
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,121,2076,4.577145507,0.7554052895,0.9329577888,0.914870243,0.4285714286,0.06704221122,0.9084944908,0.9090250853,0.6730769231,0.09150550923,0.9166670309,0.9149269301,0.6634615385,0.0833329691
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,122,1959,5.554448226,0.7649067964,0.930762015,0.912982431,0.4,0.06923798502,0.9097925629,0.9099350158,0.6836734694,0.09020743712,0.9155178053,0.9140508793,0.6581632653,0.08448219468
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,New York,6,New York,123,1945,8.443363793,0.7645475022,0.930762015,0.912982431,0.4,0.06923798503,0.9097925629,0.9099350159,0.6836734694,0.09020743711,0.9156360575,0.9141307984,0.6564102564,0.08436394246
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,640,1286,266.8489679,0.9582638143,0.9612851355,0.9737187748,0.7692307692,0.03871486448,0.967538866,0.9728345898,0.8,0.03246113403,0.9765723596,0.9781301847,0.8062015504,0.02342764043
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,641,1200,487.6967322,0.9628456557,0.9571506357,0.9717899029,0.75,0.04284936432,0.9816761531,0.9823454442,0.85,0.01832384695,0.9775756372,0.9788774937,0.8083333333,0.02242436278
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,642,1200,552.1148754,0.9622273085,0.9571506357,0.9717899029,0.75,0.04284936431,0.981676153,0.9823454442,0.85,0.01832384695,0.9775756372,0.9788774937,0.8083333333,0.02242436279
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,643,1265,110.401746,0.9598102068,0.9612851355,0.9737187748,0.7692307692,0.03871486447,0.9714850994,0.9755013088,0.8125,0.02851490057,0.9767405928,0.9782594226,0.8031496063,0.02325940722
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,644,1925,35.35686257,0.9282983755,0.9765515992,0.9811218853,0.8,0.02344840084,0.9754704682,0.9758488246,0.8350515464,0.02452953176,0.9755389824,0.9757470649,0.7772020725,0.02446101762
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,645,2307,50.36226857,0.9135542297,0.9610826712,0.9703468261,0.8333333333,0.03891732878,0.9707436237,0.9718436702,0.8017241379,0.02925637633,0.9708010419,0.971521433,0.7922077922,0.02919895814
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,646,1200,112.3964188,0.9608028111,0.9571506357,0.9717899029,0.75,0.04284936433,0.981676153,0.9823454442,0.85,0.01832384696,0.9775756372,0.9788774937,0.8083333333,0.02242436279
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,647,1200,202.9424632,0.9621321359,0.9571506357,0.9717899029,0.75,0.04284936435,0.9816761531,0.9823454442,0.85,0.01832384695,0.9775756372,0.9788774937,0.8083333333,0.02242436277
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,648,1764,44.3294799,0.938212589,0.9706271119,0.9777817278,0.7777777778,0.02937288812,0.9735352892,0.9745622975,0.8314606742,0.02646471082,0.9762700951,0.9762607067,0.790960452,0.02372990489
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,649,1768,49.65273123,0.9362799509,0.9706271119,0.9777817278,0.7777777778,0.0293728881,0.9735352892,0.9745622975,0.8314606742,0.02646471082,0.9744543221,0.9747475659,0.790960452,0.02554567795
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,650,1368,115.3075287,0.9535122617,0.9647439414,0.975363593,0.7857142857,0.03525605862,0.9721394472,0.975750125,0.8115942029,0.02786055283,0.9715651496,0.9744395973,0.7591240876,0.0284348504
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,651,1705,38.5351678,0.9374641029,0.9706271119,0.9777817278,0.7777777778,0.0293728881,0.9730665312,0.9742630982,0.8372093023,0.02693346881,0.9761491901,0.9761751555,0.8011695906,0.02385080988
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,652,1898,44.59745008,0.9331998039,0.9733882138,0.9792990127,0.7894736842,0.02661178624,0.9751027606,0.9756051862,0.8421052632,0.02489723938,0.9760007134,0.9760729953,0.7789473684,0.02399928656
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,653,2136,112.4739274,0.9177352571,0.9564010296,0.9679278893,0.8636363636,0.04359897041,0.9726733614,0.9735675976,0.8224299065,0.0273266386,0.9762216615,0.9758297,0.7803738318,0.02377833853
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,654,2425,71.31528593,0.911499445,0.9644752592,0.9722884471,0.84,0.03552474078,0.9688253462,0.9704922753,0.7950819672,0.03117465379,0.9681199391,0.9695754992,0.7736625514,0.03188006087
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,655,2041,62.00549569,0.925407055,0.9524218096,0.9657629769,0.8095238095,0.04757819035,0.976656131,0.9766487549,0.8446601942,0.02334386896,0.9785192031,0.9778552777,0.7804878049,0.02148079694
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,656,1966,24.86513416,0.9296816944,0.9765515992,0.9811218853,0.8,0.02344840083,0.9770855414,0.9769458945,0.8383838384,0.02291445862,0.9772061948,0.9769182554,0.7868020305,0.02279380516
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,657,2060,73.87559879,0.9267022058,0.9524218097,0.9657629769,0.8095238095,0.04757819033,0.976656131,0.9766487549,0.8446601942,0.02334386895,0.9770390124,0.9768062895,0.7815533981,0.02296098764
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,658,1386,73.4690775,0.8303656434,0.8440365051,0.8605245318,0.5,0.1559634949,0.8531191336,0.8567360826,0.5428571429,0.1468808664,0.8772149295,0.8728773143,0.5683453237,0.1227850705
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,Philadelphia,6,Philadelphia,659,1619,71.53744163,0.9405152091,0.970539452,0.9779668363,0.7647058824,0.02946054805,0.9726161272,0.9740049039,0.8271604938,0.02738387279,0.9758388883,0.9759655633,0.8086419753,0.02416111171
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,491,1205,74.35382129,0.955080526,0.9619302892,0.9741302919,0.7692307692,0.03806971077,0.9656557385,0.9709936477,0.7704918033,0.03434426154,0.9766886368,0.977684301,0.7933884298,0.02331136317
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,492,1259,47.28401499,0.9533274012,0.9619302892,0.9741302919,0.7692307692,0.03806971078,0.9763467031,0.9783517778,0.8095238095,0.02365329694,0.9749796956,0.9771400818,0.7698412698,0.02502030437
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,493,1258,61.37393552,0.955907544,0.9619302892,0.9741302919,0.7692307692,0.03806971078,0.9763467031,0.9783517778,0.8095238095,0.02365329693,0.9749796956,0.9771400818,0.7698412698,0.02502030437
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,494,1200,40.00254932,0.9553794324,0.9572003595,0.9718239308,0.75,0.0427996405,0.972682436,0.9760201578,0.7833333333,0.02731756399,0.9795602567,0.98029901,0.8,0.02043974334
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,495,1200,129.2726232,0.9544983682,0.9572003595,0.9718239308,0.75,0.04279964054,0.9647895628,0.9704768236,0.7666666667,0.03521043724,0.9767263111,0.9777145099,0.8,0.02327368885
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,496,1200,37.79290869,0.9560132763,0.9572003595,0.9718239308,0.75,0.04279964048,0.972682436,0.9760201578,0.7833333333,0.02731756398,0.9795602567,0.98029901,0.8,0.02043974333
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,497,1200,63.17467149,0.9533559385,0.9572003595,0.9718239308,0.75,0.04279964047,0.972682436,0.9760201578,0.7833333333,0.02731756398,0.9795602567,0.98029901,0.8,0.02043974333
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,498,1205,78.48807609,0.9528209219,0.9619302892,0.9741302919,0.7692307692,0.03806971077,0.973981228,0.9768428972,0.7868852459,0.02601877204,0.9794362503,0.9802111495,0.7933884298,0.02056374972
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,499,1200,199.5796385,0.9559215903,0.9572003595,0.9718239308,0.75,0.04279964049,0.972682436,0.9760201578,0.7833333333,0.027317564,0.9795602567,0.98029901,0.8,0.02043974333
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,500,2715,83.42481455,0.9192879304,0.9494517327,0.9587908307,0.7142857143,0.05054826727,0.9543768229,0.9587339353,0.7352941176,0.04562317709,0.9670455644,0.9667437683,0.7977941176,0.0329544356
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,501,1792,42.00415607,0.9318264955,0.9455909417,0.9592782348,0.7777777778,0.05440905834,0.9702422078,0.9700247937,0.8111111111,0.02975779218,0.970651702,0.9704048845,0.7833333333,0.02934829804
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,502,1242,25.52314188,0.9565585374,0.9619302892,0.9741302919,0.7692307692,0.0380697108,0.9763467031,0.9783517778,0.8095238095,0.02365329693,0.9761157154,0.9779235925,0.776,0.02388428459
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,503,1200,68.30743633,0.9550664788,0.9572003595,0.9718239308,0.75,0.04279964047,0.972682436,0.9760201578,0.7833333333,0.02731756399,0.9795602567,0.98029901,0.8,0.02043974333
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,504,1200,67.38167722,0.9564450377,0.9572003595,0.9718239308,0.75,0.04279964048,0.972682436,0.9760201578,0.7833333333,0.027317564,0.9795602567,0.98029901,0.8,0.02043974333
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,505,1200,63.43588411,0.955012028,0.9572003595,0.9718239308,0.75,0.04279964048,0.972682436,0.9760201578,0.7833333333,0.02731756399,0.9795602567,0.98029901,0.8,0.02043974333
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,506,1200,714.1593617,0.9547453983,0.9572003595,0.9718239308,0.75,0.04279964049,0.972682436,0.9760201578,0.7833333333,0.027317564,0.9795602567,0.98029901,0.8,0.02043974333
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,507,1200,25.47051137,0.9526136636,0.9101517971,0.9424307016,0.6666666667,0.08984820293,0.9575476354,0.962156449,0.75,0.04245236463,0.9748182057,0.9736289844,0.8,0.02518179429
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,508,1200,26.83103918,0.9545608004,0.9572003595,0.9718239308,0.75,0.04279964049,0.9659348061,0.9714889271,0.7666666667,0.03406519386,0.9773720026,0.9784048046,0.8,0.02262799735
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,expensive_all,San Antonio,6,San Antonio,509,1200,74.78435389,0.9568406428,0.9572003595,0.9718239308,0.75,0.04279964048,0.972682436,0.9760201578,0.7833333333,0.02731756399,0.9795602567,0.98029901,0.8,0.02043974333
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,478,1200,44.45533786,0.698405761,0.7818419889,0.7273749058,0.3333333333,0.2181580111,0.73059321,0.7292985574,0.35,0.26940679,0.8081269351,0.7846391896,0.55,0.1918730649
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,479,1200,38.50684524,0.7088162484,0.7818419889,0.7273749059,0.3333333333,0.2181580111,0.7604048606,0.7491632876,0.4166666667,0.2395951394,0.8312966395,0.8031588532,0.575,0.1687033605
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,480,1200,50.60119838,0.7335863943,0.7041832288,0.6741519283,0.25,0.2958167712,0.779578122,0.7559786471,0.4333333333,0.220421878,0.8321783803,0.8007605694,0.575,0.1678216197
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,481,1200,125.8990202,0.7365789753,0.781841989,0.7273749059,0.3333333333,0.218158011,0.7577148723,0.7475673286,0.4166666667,0.2422851277,0.8364965017,0.8076243421,0.575,0.1635034983
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,482,1200,31.25275202,0.72254266,0.7818419889,0.7273749059,0.3333333333,0.2181580111,0.7393446435,0.7349292765,0.3666666667,0.2606553565,0.8148115854,0.7899138798,0.5583333333,0.1851884146
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,483,1200,64.62668308,0.6947044253,0.715529999,0.6819170096,0.25,0.284470001,0.7737918393,0.7533722926,0.4333333333,0.2262081607,0.8323705478,0.8014184835,0.575,0.1676294522
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,484,1200,54.52226181,0.7024014123,0.7818419889,0.7273749058,0.3333333333,0.2181580111,0.744272135,0.7381397785,0.4,0.255727865,0.8178018098,0.7923652844,0.5666666667,0.1821981902
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,485,1207,56.98022775,0.7325385871,0.7466328708,0.7012961413,0.3076923077,0.2533671292,0.7225322393,0.7174123107,0.3606557377,0.2774677607,0.8278661756,0.7946445337,0.5785123967,0.1721338244
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,486,1200,33.04021192,0.7175501083,0.7818419889,0.7273749059,0.3333333333,0.2181580111,0.7140427679,0.718464643,0.35,0.2859572321,0.8195965682,0.7929216566,0.5666666667,0.1804034318
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,487,1200,26.68456259,0.70609369,0.7155299989,0.6819170096,0.25,0.2844700011,0.734088658,0.726702745,0.3666666667,0.265911342,0.815755779,0.7872568536,0.5583333333,0.184244221
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,488,1200,73.95560747,0.7055250338,0.7818419889,0.7273749058,0.3333333333,0.2181580111,0.7080802049,0.714416255,0.35,0.2919197951,0.8027656415,0.7799251033,0.5583333333,0.1972343585
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,489,1200,155.7295295,0.7133418909,0.7818419889,0.7273749058,0.3333333333,0.2181580111,0.7617178796,0.7500276161,0.4166666667,0.2382821204,0.8358162022,0.8069612311,0.575,0.1641837978
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,490,1200,87.90395592,0.7361219864,0.7818419889,0.7273749058,0.3333333333,0.2181580111,0.7649739486,0.7522891377,0.4166666667,0.2350260514,0.832832,0.8048832057,0.575,0.167168
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,491,1200,265.4813435,0.68574567,0.7818419889,0.7273749058,0.3333333333,0.2181580111,0.7553605532,0.746063334,0.4,0.2446394468,0.8250353348,0.7987315713,0.5666666667,0.1749646652
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Austin,7,Austin,492,1200,45.65104856,0.7021861091,0.715529999,0.6819170096,0.25,0.284470001,0.7423343786,0.7324248074,0.3833333333,0.2576656214,0.8340401945,0.8011529224,0.575,0.1659598055
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,145,1896,27.70512291,0.8029633012,0.6470806821,0.6665493606,0,0.3529193179,0.7960586563,0.7636115695,0.3789473684,0.2039413437,0.8732892114,0.8323660266,0.5526315789,0.1267107886
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,146,1331,59.87319168,0.8557186286,0.6763746304,0.6877596086,0,0.3236253696,0.7443331864,0.7226213573,0.2686567164,0.2556668136,0.8415074133,0.801927765,0.4626865672,0.1584925867
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,147,1332,63.27464751,0.8586316935,0.6763746304,0.6877596086,0,0.3236253696,0.7321949084,0.7137259182,0.2537313433,0.2678050916,0.8319953877,0.7943961728,0.447761194,0.1680046123
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,149,1200,135.7759811,0.8561758331,0.6874791063,0.695546829,0,0.3125208937,0.6776944775,0.6761883913,0.1166666667,0.3223055225,0.8127786711,0.7785353685,0.4083333333,0.1872213289
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,150,1593,35.58777497,0.815337717,0.6682145728,0.6816313518,0,0.3317854272,0.7831968907,0.7516364129,0.3375,0.2168031093,0.8424669066,0.8059564851,0.45625,0.1575330934
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,152,5711,369.6923656,0.7434532969,0.6826513015,0.6793001172,0.1206896552,0.3173486985,0.9092709374,0.8667023278,0.6923076923,0.09072906256,0.9380405341,0.9032114292,0.7674825175,0.06195946594
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,153,1793,9.253716125,0.7934360891,0.6522083309,0.6704194175,0,0.3477916691,0.7799430544,0.7487505276,0.3555555556,0.2200569456,0.8354010306,0.8009285237,0.4555555556,0.1645989694
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,154,2226,166.9986171,0.8197499645,0.6383778312,0.6585015348,0,0.3616221688,0.8181884733,0.7811372791,0.4285714286,0.1818115267,0.9031316997,0.8569598205,0.6322869955,0.0968683003
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,155,1900,24.49077797,0.7983593568,0.647080682,0.6665493606,0,0.352919318,0.7878184627,0.7568092345,0.3789473684,0.2121815373,0.8639285133,0.8239852719,0.5368421053,0.1360714867
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,156,1753,42.7920773,0.8004781739,0.6522083309,0.6704194175,0,0.3477916691,0.7972918352,0.7630031871,0.3863636364,0.2027081648,0.8444771209,0.8095446921,0.4715909091,0.1555228791
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,157,1615,10.55489561,0.8198026952,0.6615671783,0.676914175,0,0.3384328217,0.7821232469,0.7511257799,0.3333333333,0.2178767531,0.842379143,0.806279066,0.4567901235,0.157620857
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,158,1723,13.19904084,0.8074082466,0.652208331,0.6704194176,0,0.347791669,0.7892304509,0.7561099129,0.3793103448,0.2107695491,0.8337485248,0.800828807,0.4566473988,0.1662514752
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Chicago,7,Chicago,159,2008,29.2514044,0.8113289259,0.6318680378,0.6555580293,0,0.3681319622,0.8066712822,0.7720214728,0.396039604,0.1933287178,0.8763284987,0.8354230754,0.5621890547,0.1236715013
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Dallas,7,Dallas,55,1200,6.526164888,0.946579,0.9876494849,0.9884401166,0.75,0.01235051507,0.9328747649,0.9435902122,0.5,0.0671252351,0.9462400836,0.9499256293,0.6416666667,0.05375991641
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Dallas,7,Dallas,56,1200,9.570124734,0.9520417752,0.9876494848,0.9884401166,0.75,0.01235051516,0.9328747649,0.9435902122,0.5,0.06712523512,0.9462400836,0.9499256293,0.6416666667,0.05375991642
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Dallas,7,Dallas,57,1200,7.25675142,0.945251772,0.9876494849,0.9884401166,0.75,0.01235051507,0.9328747649,0.9435902122,0.5,0.06712523513,0.9462400836,0.9499256294,0.6416666667,0.0537599164
