city,unit,t,p,b,rC,d,rS,ell,weighted_loss,scenario
Austin,91,2,0.023357353056226104,0.08703670472670147,0.0,0.08703670472670147,0.0,0.09157426896012845,0.0021389325309675274,base
Austin,201,2,0.02768637701317971,0.08410676054930566,0.0,0.08410676054930566,0.0,0.08600218021631333,0.002381088785424276,base
Austin,73,2,0.020764376566966773,0.08840194953145365,0.0,0.08840194953145365,0.0,0.09013958339771692,0.0018716922532597004,base
Austin,159,2,0.042770795865163774,0.07416831489650696,0.0,0.07416831489650696,0.002279972308143253,0.08628889957695117,0.003690644909235395,base
Austin,97,2,0.035517830881075005,0.0781440117165182,0.0,0.0781440117165182,0.0,0.08424266180213544,0.002992116614859844,base
Austin,59,2,0.03528372307758902,0.07729768924561685,0.0,0.07729768924561685,0.0,0.08642821020395586,0.0030495090349280324,base
Austin,7,2,0.02684519664208184,0.08190728403583682,0.0,0.08190728403583682,0.0,0.09042170889563048,0.002427388556016281,base
Austin,98,2,0.03459572547355847,0.07695601050515563,0.0,0.07695601050515563,0.0,0.08699285634094002,0.003009580976131871,base
Austin,163,2,0.03134480783886641,0.07896353207712108,0.0,0.07896353207712108,0.0,0.08534138557271558,0.002675009331479376,base
Austin,39,2,0.019836339935300068,0.08571243953478473,0.0,0.08571243953478473,0.0,0.09086741292356665,0.0018024768917931466,base
Austin,40,2,0.023784810265494078,0.0831029492950171,0.0,0.0831029492950171,0.0,0.08877644643550688,0.002111530934513329,base
Austin,2,2,0.017800372231019816,0.08695353564981471,0.0,0.08695353564981471,0.0,0.08807221853496322,0.0015677182731340682,base
Austin,35,2,0.020264322207019018,0.08496709913366333,0.0,0.08496709913366333,0.0,0.08762520142094253,0.0017756653150489202,base
Austin,42,2,0.03175226407926154,0.07730184533306399,0.0,0.07730184533306399,0.0,0.08534328716853645,0.002709842591567622,base
Austin,67,2,0.017347183686504664,0.08638938914301571,0.0,0.08638938914301571,0.0,0.08772754262200377,0.0015218257962295665,base
Austin,120,2,0.02521097357508036,0.08102325084660106,0.0,0.08102325084660106,0.0,0.08689156386088537,0.0021906209203941887,base
Austin,63,3,0.02282223947157894,0.09742699910404072,0.011920210427412963,0.08550678867662775,0.0,0.08269350128371512,0.001887250889040267,base
Austin,16,3,0.05100623270149336,0.08001362329547322,0.0,0.08001362329547322,0.0040442943557060925,0.07760425247042882,0.003958300560132133,base
Austin,80,3,0.039080396500033844,0.08194890794976457,0.0,0.08194890794976457,0.0,0.08159566377006136,0.0031887908928174445,base
Austin,165,3,0.02942483594833732,0.08784522868374352,0.0,0.08784522868374352,0.0,0.08308945114315477,0.0024448934689247177,base
Austin,177,3,0.04394081163246698,0.07790581637976834,0.0,0.07790581637976834,0.003714443506279441,0.07650616417545786,0.003361742948756387,base
Austin,14,3,0.03330044768852163,0.08352516992563627,0.0,0.08352516992563627,0.0,0.08180793415652275,0.0027242408318853078,base
Austin,105,3,0.025689031582639753,0.08747476760514579,0.0,0.08747476760514579,0.0,0.08322684669539789,0.0021380170932815933,base
Austin,184,3,0.0333430918620842,0.08033941703975037,0.0,0.08033941703975037,0.0,0.0799106787718709,0.002664469103051993,base
Austin,144,3,0.0227947421056781,0.08672770245918256,0.0,0.08672770245918256,0.0,0.0829600991092582,0.0018910540642570362,base
Austin,3,3,0.017022245871283932,0.08977288946142954,0.0,0.08977288946142954,0.0,0.08419990977757494,0.0014332715665738046,base
Austin,167,3,0.023834286304811797,0.08490436821071862,0.0,0.08490436821071862,0.0,0.08245793077494125,0.0019653259301923016,base
Austin,125,3,0.03403835624063424,0.07751466575678395,0.0,0.07751466575678395,0.0,0.08036167955773264,0.002735379476881798,base
Austin,128,3,0.019091927492800653,0.08725184587145003,0.0,0.08725184587145003,0.0,0.08277693514534328,0.0015803712438711558,base
Austin,114,3,0.02636147181034369,0.08228621916049679,0.0,0.08228621916049679,0.0,0.08183038047468587,0.0021571692681131302,base
Austin,12,3,0.03073707208611477,0.07756703401436758,0.0,0.07756703401436758,0.0,0.08043512797786047,0.0024723403269113643,base
Austin,183,3,0.01266946119720935,0.08929945007527035,0.0,0.08929945007527035,0.0,0.08438266643562764,0.0010690829181232442,base
Austin,205,3,0.0446933347994433,0.06800564669763276,0.0,0.06800564669763276,0.003345546301807274,0.07318200837373996,0.003270748001543223,base
Austin,89,3,0.02043906094631183,0.08226858003696569,0.0,0.08226858003696569,0.0,0.08243262612721416,0.0016848454693786671,base
Austin,118,3,0.03554850136382571,0.0722554766319355,0.0,0.0722554766319355,0.0,0.07819491750597665,0.00277971213160545,base
Austin,91,3,0.023357353056226104,0.0797828825691094,0.0,0.0797828825691094,0.0,0.08115125483611635,0.0018954785101629457,base
Austin,201,3,0.02768637701317971,0.0768434204063521,0.0,0.0768434204063521,0.0,0.07846758475401133,0.00217248313481319,base
Austin,73,3,0.020764376566966773,0.08115705392095278,0.0,0.08115705392095278,0.0,0.08172410923728494,0.0016969501788029124,base
Austin,159,3,0.042770795865163774,0.06697269454044559,0.0,0.06697269454044559,0.0033059598468077166,0.07535874656518846,0.0032231535659942873,base
Austin,97,3,0.035517830881075005,0.07090252073413039,0.0,0.07090252073413039,0.0,0.07676542559126381,0.0027265414036642555,base
Austin,59,3,0.03528372307758902,0.07006384336117244,0.0,0.07006384336117244,0.0,0.07873952894180977,0.002778223734442622,base
Austin,7,3,0.02684519664208184,0.07464552099025203,0.0,0.07464552099025203,0.0,0.08030610204186749,0.002155833100873023,base
Austin,98,3,0.03459572547355847,0.0697255745979698,0.0,0.0697255745979698,0.0,0.0786168657166709,0.002719807503925557,base
Austin,163,3,0.03134480783886641,0.0717157227991487,0.0,0.0717157227991487,0.0,0.07772977980817743,0.0024364250114447196,base
Austin,39,3,0.019836339935300068,0.07845268056691694,0.0,0.07845268056691694,0.0,0.0819829054232048,0.0016262407808582458,base
Austin,40,3,0.023784810265494078,0.07583939575591535,0.0,0.07583939575591535,0.0,0.08052129942430086,0.0019151838291380336,base
Austin,2,3,0.017800372231019816,0.07969926159400881,0.0,0.07969926159400881,0.0,0.08048856459809785,0.0014327264101866256,base
Austin,35,3,0.020264322207019018,0.07770518331872278,0.0,0.07770518331872278,0.0,0.07980493280843809,0.0016171928721396926,base
Austin,42,3,0.03175226407926154,0.07006795911747558,0.0,0.07006795911747558,0.0,0.07775343492665236,0.0024688475988607433,base
Austin,67,3,0.017347183686504664,0.07913232917838503,0.0,0.07913232917838503,0.0,0.08014208609409136,0.001390239488493874,base
Austin,120,3,0.02521097357508036,0.07376424749443233,0.0,0.07376424749443233,0.0,0.07916776300096814,0.0019958963810156323,base
Austin,63,4,0.02282223947157894,0.07705218847797857,0.013499746151720941,0.06355244232625762,0.0,0.07017229715688258,0.0016014889699851723,base
Austin,16,4,0.05100623270149336,0.07356797187217204,0.0,0.07356797187217204,0.004609100981244357,0.06949515599951069,0.0035446860985376247,base
Austin,80,4,0.039080396500033844,0.07490668162771269,0.0,0.07490668162771269,0.0,0.07292222340393471,0.0028498294042898164,base
Austin,165,4,0.02942483594833732,0.08078120468795195,0.0,0.08078120468795195,0.0,0.07440500930287844,0.00218935519247171,base
Austin,177,4,0.04394081163246698,0.07090721937404972,0.0,0.07090721937404972,0.00423318475457019,0.06665647258361788,0.002928939505881453,base
Austin,14,4,0.03330044768852163,0.07647230971286476,0.0,0.07647230971286476,0.0,0.07453195344504224,0.0024819474168199587,base
Austin,105,4,0.025689031582639753,0.08041067907950487,0.0,0.08041067907950487,0.0,0.0753392551735231,0.0019353925055651906,base
Austin,184,4,0.0333430918620842,0.0733117215801649,0.0,0.0733117215801649,0.0,0.07273919713187695,0.0024253497319424245,base
Austin,144,4,0.0227947421056781,0.07966406329946402,0.0,0.07966406329946402,0.0,0.07548762187523526,0.0017207208728169327,base
Austin,3,4,0.017022245871283932,0.08271225856419716,0.0,0.08271225856419716,0.0,0.0767970054197382,0.0013072575084331084,base
Austin,167,4,0.023834286304811797,0.07784509722629325,0.0,0.07784509722629325,0.0,0.07456286826281378,0.0017771527498838685,base
Austin,125,4,0.03403835624063424,0.07052155327543265,0.0,0.07052155327543265,0.0,0.07232490599392298,0.002461820915291533,base
Austin,128,4,0.019091927492800653,0.08018781024083452,0.0,0.08018781024083452,0.0,0.07545475152646111,0.001440576645130485,base
Austin,114,4,0.02636147181034369,0.07524141904522338,0.0,0.07524141904522338,0.0,0.0733886217619562,0.0019346320837777837,base
Austin,12,4,0.03073707208611477,0.07057317421051745,0.0,0.07057317421051745,0.0,0.07318349935437238,0.0022494464951694775,base
Austin,183,4,0.01266946119720935,0.08223751229797681,0.0,0.08223751229797681,0.0,0.07704375863647557,0.0009761029105319899,base
Austin,205,4,0.0446933347994433,0.061216462314079775,0.0,0.061216462314079775,0.0038127691474044967,0.06557382911530636,0.00293071309873187,base
Austin,89,4,0.02043906094631183,0.07522391048041933,0.0,0.07522391048041933,0.0,0.07519177542137367,0.0015368492804988484,base
Austin,118,4,0.03554850136382571,0.06535818982251358,0.0,0.06535818982251358,0.0,0.0710328336966233,0.0025251107855408183,base
Austin,91,4,0.023357353056226104,0.07276108155260119,0.0,0.07276108155260119,0.0,0.07135772251090754,0.0016667275179754804,base
Austin,201,4,0.02768637701317971,0.0698602447385956,0.0,0.0698602447385956,0.0,0.07135769059419715,0.00197563592458077,base
Austin,73,4,0.020764376566966773,0.07412151069567156,0.0,0.07412151069567156,0.0,0.0739609318118288,0.0015357526393845655,base
Austin,159,4,0.042770795865163774,0.060214021549757926,0.0,0.060214021549757926,0.0037676542392067252,0.06560144282312959,0.002805825919448289,base
Austin,97,4,0.035517830881075005,0.06403663232784058,0.0,0.06403663232784058,0.0,0.06969541131793937,0.0024754298323775314,base
Austin,59,4,0.03528372307758902,0.06321882672096185,0.0,0.06321882672096185,0.0,0.07153077154741468,0.002523871934805263,base
Austin,7,4,0.02684519664208184,0.06769955531637314,0.0,0.06769955531637314,0.0,0.07080568941599226,0.001900792655750485,base
Austin,98,4,0.03459572547355847,0.06288928301757468,0.0,0.06288928301757468,0.0,0.07083553826969821,0.0024506068357502244,base
Austin,163,4,0.03134480783886641,0.06483062708273324,0.0,0.06483062708273324,0.0,0.07061026770887745,0.0022132652727856776,base
Austin,39,4,0.019836339935300068,0.0714467920523554,0.0,0.0714467920523554,0.0,0.07385758145777359,0.001465064092595512,base
Austin,40,4,0.023784810265494078,0.06887232662850595,0.0,0.06887232662850595,0.0,0.07287790820938043,0.001733387219306207,base
Austin,2,4,0.017800372231019816,0.07267838503937042,0.0,0.07267838503937042,0.0,0.07329520118661513,0.0013046818638692346,base
Austin,35,4,0.020264322207019018,0.07070937140522829,0.0,0.07070937140522829,0.0,0.07254476746896439,0.001470070542424366,base
Austin,42,4,0.03175226407926154,0.06322283740606108,0.0,0.06322283740606108,0.0,0.07061401683978066,0.002242154910394137,base
Austin,67,4,0.017347183686504664,0.07211798828551888,0.0,0.07211798828551888,0.0,0.07297532554705656,0.0012659163768472667,base
Austin,120,4,0.02521097357508036,0.06683522832469917,0.0,0.06683522832469917,0.0,0.07195130557442153,0.0018139624635292735,base
Austin,63,5,0.02282223947157894,0.06340400117495176,0.014526444372521128,0.04887755680243064,0.0,0.060489714118835206,0.0013805107411874067,base
Austin,16,5,0.05100623270149336,0.06722522133700203,0.0,0.06722522133700203,0.004863263962736576,0.06220575136565554,0.0031728810295278648,base
Austin,80,5,0.039080396500033844,0.0680941967382382,0.0,0.0680941967382382,0.0,0.06527219931912512,0.0025508634298206487,base
Austin,165,5,0.02942483594833732,0.0738640165348398,0.0,0.0738640165348398,0.0,0.06672580263804108,0.001963395796145492,base
Austin,177,5,0.04394081163246698,0.06419374921625862,0.0,0.06419374921625862,0.004466618316301027,0.0584550723064029,0.0025685633211778866,base
Austin,14,5,0.03330044768852163,0.06962725049601298,0.0,0.06962725049601298,0.0,0.06761237417147802,0.002251522329194055,base
Austin,105,5,0.025689031582639753,0.0734986971218562,0.0,0.0734986971218562,0.0,0.06807719201983448,0.0017488371358549588,base
Austin,184,5,0.0333430918620842,0.06653597777265491,0.0,0.06653597777265491,0.0,0.06590651183768025,0.0021975268785133124,base
Austin,144,5,0.0227947421056781,0.07276313683099335,0.0,0.07276313683099335,0.0,0.06844780873811829,0.0015602501478841865,base
Austin,3,5,0.017022245871283932,0.07577092533561082,0.0,0.07577092533561082,0.0,0.06977065501013147,0.001187653244182986,base
Austin,167,5,0.023834286304811797,0.07097428882244838,0.0,0.07097428882244838,0.0,0.06731108051932116,0.0016043115645837406,base
Austin,125,5,0.03403835624063424,0.06381885071360402,0.0,0.06381885071360402,0.0,0.06503168338226031,0.0022135716058935104,base
Austin,128,5,0.019091927492800653,0.07327904923286845,0.0,0.07327904923286845,0.0,0.06849517496856013,0.0013077049141064442,base
Austin,114,5,0.02636147181034369,0.06842168039981333,0.0,0.06842168039981333,0.0,0.06585589720716596,0.0017360583777715972,base
Austin,12,5,0.03073707208611477,0.06386901783893169,0.0,0.06386901783893169,0.0,0.06630247319971874,0.0020379438982274477,base
Austin,183,5,0.01266946119720935,0.0753016523701029,0.0,0.0753016523701029,0.0,0.07004949192840591,0.0008874893198711683,base
Austin,205,5,0.0446933347994433,0.0548410764350901,0.0,0.0548410764350901,0.004023019427923247,0.058626412103755965,0.0026202098642433003,base
Austin,89,5,0.02043906094631183,0.06840454733386096,0.0,0.06840454733386096,0.0,0.06827748450046045,0.0013955276669657725,base
Austin,118,5,0.03554850136382571,0.058820850180498783,0.0,0.058820850180498783,0.0,0.064246061816045,0.0022838512160881065,base
Austin,91,5,0.023357353056226104,0.06599886375407459,0.0,0.06599886375407459,0.0,0.06312905047167736,0.001474527519971285,base
Austin,201,5,0.02768637701317971,0.06317651166473702,0.0,0.06317651166473702,0.0,0.06458521916805818,0.0017881307273656995,base
Austin,73,5,0.020764376566966773,0.067326661480379,0.0,0.067326661480379,0.0,0.06678654493225919,0.0013867809685800762,base
Austin,159,5,0.042770795865163774,0.05388187390623112,0.0,0.05388187390623112,0.003975416715786279,0.05748041729473114,0.002458483194357375,base
Austin,97,5,0.035517830881075005,0.05754808232251915,0.0,0.05754808232251915,0.0,0.06298117048752529,0.0022369545620680754,base
Austin,59,5,0.03528372307758902,0.05676181611730796,0.0,0.05676181611730796,0.0,0.06470683801488052,0.002283098153743454,base
Austin,7,5,0.02684519664208184,0.061082297330010145,0.0,0.061082297330010145,0.0,0.06274722803455092,0.0016844616753330698,base
Austin,98,5,0.03459572547355847,0.05644527484031479,0.0,0.05644527484031479,0.0,0.06371457245165568,0.0022042518572026313,base
Austin,163,5,0.03134480783886641,0.05831244305228556,0.0,0.05831244305228556,0.0,0.06385594994581645,0.0020015524804198885,base
Austin,39,5,0.019836339935300068,0.06471862066907325,0.0,0.06471862066907325,0.0,0.06649180806456229,0.001318954107681384,base
Austin,40,5,0.023784810265494078,0.0622181293287129,0.0,0.0622181293287129,0.0,0.06579097527477876,0.001564825864092425,base
Austin,2,5,0.017800372231019816,0.06591823613909782,0.0,0.06591823613909782,0.0,0.06643965393935373,0.0011826505710206385,base
Austin,35,5,0.020264322207019018,0.0640013979595145,0.0,0.0640013979595145,0.0,0.06567043851330107,0.0013307669255097638,base
Austin,42,5,0.03175226407926154,0.05676566959755529,0.0,0.05676566959755529,0.0,0.06384426515145569,0.0020271999670354156,base
Austin,67,5,0.017347183686504664,0.06537211841453636,0.0,0.06537211841453636,0.0,0.06614023970576247,0.0011473468872453107,base
Austin,120,5,0.02521097357508036,0.0602465095976584,0.0,0.0602465095976584,0.0,0.06511310946654955,0.0016415648821524955,base
Austin,63,6,0.02282223947157894,0.050645139080835636,0.015193798216041249,0.03545134086479439,0.0,0.05165813080880266,0.0011789542319726443,base
Austin,16,6,0.05100623270149336,0.061429318612470335,0.0,0.061429318612470335,0.004977637304408075,0.05568540276410465,0.0028403026114623034,base
Austin,80,6,0.039080396500033844,0.06190128208416643,0.0,0.06190128208416643,0.0,0.05831141628504708,0.0022788332688981703,base
Austin,165,6,0.02942483594833732,0.06753913809201713,0.0,0.06753913809201713,0.0,0.05972909438429077,0.0017575188036005117,base
Austin,177,6,0.04394081163246698,0.0581159080107438,0.0,0.0581159080107438,0.004571663419079905,0.05110635865312824,0.0022456548787984066,base
Austin,14,6,0.03330044768852163,0.0633948945682097,0.0,0.0633948945682097,0.0,0.06132014146254788,0.002041988163026322,base
Austin,105,6,0.025689031582639753,0.06718085881688857,0.0,0.06718085881688857,0.0,0.06146116696700636,0.0015788778593213216,base
Austin,184,6,0.0333430918620842,0.06038647357806695,0.0,0.06038647357806695,0.0,0.059706029772213606,0.0019907836354152524,base
Austin,144,6,0.0227947421056781,0.06646000545545211,0.0,0.06646000545545211,0.0,0.062037050195516565,0.0014141185602038074,base
Austin,3,6,0.017022245871283932,0.0694121189032536,0.0,0.0694121189032536,0.0,0.06336652159124197,0.0010786405105341428,base
Austin,167,6,0.023834286304811797,0.06470991563166661,0.0,0.06470991563166661,0.0,0.06070836845246757,0.0014469406347941162,base
Austin,125,6,0.03403835624063424,0.057753204761360796,0.0,0.057753204761360796,0.0,0.058405619223728715,0.0019880312735921133,base
Austin,128,6,0.019091927492800653,0.06696552805651565,0.0,0.06696552805651565,0.0,0.062160363002914915,0.0011867611433778198,base
Austin,114,6,0.02636147181034369,0.06222006985169164,0.0,0.06222006985169164,0.0,0.05900106821641374,0.0015553549965671557,base
Austin,12,6,0.03073707208611477,0.05780172828193191,0.0,0.05780172828193191,0.0,0.06005296031308876,0.0018458521701279985,base
Austin,183,6,0.01266946119720935,0.06895075849476207,0.0,0.06895075849476207,0.0,0.06367331334101331,0.0008067065726717205,base
Austin,205,6,0.0446933347994433,0.04912965484886669,0.0,0.04912965484886669,0.004117632054156685,0.052437746423046015,0.002343617757013506,base
Austin,89,6,0.02043906094631183,0.06220338807257845,0.0,0.06220338807257845,0.0,0.06198712313966266,0.0012669585877381013,base
Austin,118,6,0.03554850136382571,0.05293739660404232,0.0,0.05293739660404232,0.0,0.05809744709745704,0.0020652771773787435,base
Austin,91,6,0.023357353056226104,0.059865108157853925,0.0,0.059865108157853925,0.0,0.05564069600246586,0.0012996193808237435,base
Austin,201,6,0.02768637701317971,0.057132230799638174,0.0,0.057132230799638174,0.0,0.05844856656093546,0.0016182290496859876,base
Austin,73,6,0.020764376566966773,0.06115470804021609,0.0,0.06115470804021609,0.0,0.060260545435239066,0.0012512726575481146,base
Austin,159,6,0.042770795865163774,0.048215619234929875,0.0,0.048215619234929875,0.0040689098302470784,0.05020227620581715,0.002147191307565574,base
Austin,97,6,0.035517830881075005,0.05171698852064102,0.0,0.05171698852064102,0.0,0.056907981457537296,0.002021248061192162,base
Austin,59,6,0.03528372307758902,0.0509643081981902,0.0,0.0509643081981902,0.0,0.058520778207183606,0.002064830932547273,base
Austin,7,6,0.02684519664208184,0.05511183979977207,0.0,0.05511183979977207,0.0,0.055420026854445865,0.0014877615188170555,base
Austin,98,6,0.03459572547355847,0.050661557882736755,0.0,0.050661557882736755,0.0,0.05725642517304748,0.001980827566884093,base
Austin,163,6,0.03134480783886641,0.052449608583713385,0.0,0.052449608583713385,0.0,0.05773958446699124,0.0018098361798138361,base
Austin,39,6,0.019836339935300068,0.05862404372526774,0.0,0.05862404372526774,0.0,0.05978819952203555,0.001185979049838642,base
Austin,40,6,0.023784810265494078,0.05620683671752444,0.0,0.05620683671752444,0.0,0.059352579725006585,0.0014116898475268922,base
Austin,2,6,0.017800372231019816,0.05978687959750381,0.0,0.05978687959750381,0.0,0.06021482290721525,0.0010718462615733702,base
Austin,35,6,0.020264322207019018,0.057929788645657135,0.0,0.057929788645657135,0.0,0.0594315326433552,0.0012043397267419184,base
Austin,42,6,0.03175226407926154,0.050967994747889815,0.0,0.050967994747889815,0.0,0.0577140229037343,0.0018325508963159202,base
Austin,67,6,0.017347183686504664,0.059257252838017326,0.0,0.059257252838017326,0.0,0.05993611617901648,0.001039722816813083,base
Austin,120,6,0.02521097357508036,0.05430731681003923,0.0,0.05430731681003923,0.0,0.058911404209241965,0.001485213854790077,base
Austin,63,7,0.02282223947157894,0.038717653157443355,0.015627578214329328,0.023090074943114026,0.0,0.04357391696248067,0.0009944543676324294,base
Austin,16,7,0.05100623270149336,0.056133116561646115,0.0,0.056133116561646115,0.00502910530816025,0.04979738774154751,0.0025399771470718652,base
Austin,80,7,0.039080396500033844,0.05627159005037238,0.0,0.05627159005037238,0.0,0.05196894923667058,0.0020309671418592174,base
Austin,165,7,0.02942483594833732,0.06175585065917715,0.0,0.06175585065917715,0.0,0.053345343612217044,0.0015696779843971706,base
Austin,177,7,0.04394081163246698,0.05261351463574919,0.0,0.05261351463574919,0.0046189337153303995,0.044461480777333605,0.0019536735517373676,base
Austin,14,7,0.03330044768852163,0.05772039867558113,0.0,0.05772039867558113,0.0,0.05559677700302985,0.001851397564239798,base
Austin,105,7,0.025689031582639753,0.06140609246299974,0.0,0.06140609246299974,0.0,0.055428931148336996,0.0014239155628615935,base
Austin,184,7,0.0333430918620842,0.05480532958656294,0.0,0.05480532958656294,0.0,0.05407816601697295,0.001803133257236969,base
Austin,144,7,0.0227947421056781,0.060702884970420055,0.0,0.060702884970420055,0.0,0.0561965009395187,0.001280984746157826,base
Austin,3,7,0.017022245871283932,0.06358695276979853,0.0,0.06358695276979853,0.0,0.05752731769521772,0.0009792441461234588,base
Austin,167,7,0.023834286304811797,0.05899845212303123,0.0,0.05899845212303123,0.0,0.054691765531419544,0.0013035391981914908,base
Austin,125,7,0.03403835624063424,0.05226406654008682,0.0,0.05226406654008682,0.0,0.05238007263725643,0.001782931572337232,base
Austin,128,7,0.019091927492800653,0.061195962486322336,0.0,0.061195962486322336,0.0,0.056392397635714735,0.0010766395668062487,base
Austin,114,7,0.02636147181034369,0.05658056144964174,0.0,0.05658056144964174,0.0,0.052755522334693064,0.0013907132148659681,base
Austin,12,7,0.03073707208611477,0.05231080585588306,0.0,0.05231080585588306,0.0,0.05437544013934763,0.0016713418232773465,base
Austin,183,7,0.01266946119720935,0.06313549500396583,0.0,0.06313549500396583,0.0,0.0578587116469256,0.0007330387021312485,base
Austin,205,7,0.0446933347994433,0.044013049022217005,0.0,0.044013049022217005,0.004160207735961732,0.0468812727327783,0.0020952804180700726,base
Austin,89,7,0.02043906094631183,0.056564389920207396,0.0,0.056564389920207396,0.0,0.05626305478606439,0.0011499640057980516,base
Austin,118,7,0.03554850136382571,0.0476424252729138,0.0,0.0476424252729138,0.0,0.052525583731545394,0.001867205784916583,base
Austin,91,7,0.023357353056226104,0.05430140718945776,0.0,0.05430140718945776,0.0,0.04881135465677815,0.0011401040438710334,base
Austin,201,7,0.02768637701317971,0.05166622388815795,0.0,0.05166622388815795,0.0,0.052887174290556664,0.001464254246570097,base
Austin,73,7,0.020764376566966773,0.05554854842422253,0.0,0.05554854842422253,0.0,0.0543202345551503,0.0011279258055091018,base
Austin,159,7,0.042770795865163774,0.043145231775966436,0.0,0.043145231775966436,0.004110981731754438,0.04362453933673601,0.001865856266683343,base
Austin,97,7,0.035517830881075005,0.04647673377984132,0.0,0.04647673377984132,0.0,0.051413754095736904,0.0018261050229335606,base
Austin,59,7,0.03528372307758902,0.04575894303227065,0.0,0.04575894303227065,0.0,0.052911425034742776,0.0018669120685664753,base
Austin,7,7,0.02684519664208184,0.04972496154992336,0.0,0.04972496154992336,0.0,0.04874445862697091,0.0013085545770528566,base
Austin,98,7,0.03459572547355847,0.04547047479823332,0.0,0.04547047479823332,0.0,0.05139483958904264,0.0017780417611800937,base
Austin,163,7,0.03134480783886641,0.047176233691977286,0.0,0.047176233691977286,0.0,0.052199678898015925,0.001636188904308839,base
Austin,39,7,0.019836339935300068,0.05310339539335114,0.0,0.05310339539335114,0.0,0.05368117392636933,0.0010648380141294286,base
Austin,40,7,0.023784810265494078,0.050776333648664,0.0,0.050776333648664,0.0,0.05349973302677755,0.0012724809992964914,base
Austin,2,7,0.017800372231019816,0.05422582856227711,0.0,0.05422582856227711,0.0,0.0545615305869282,0.000971215553941495,base
Austin,35,7,0.020264322207019018,0.05243417361997827,0.0,0.05243417361997827,0.0,0.05376767763791409,0.0010895655439778222,base
Austin,42,7,0.03175226407926154,0.04576245655231027,0.0,0.04576245655231027,0.0,0.05216167880881135,0.0016562514003549984,base
Austin,67,7,0.017347183686504664,0.05371436782333033,0.0,0.05371436782333033,0.0,0.05430367663300801,0.0009420158534053411,base
Austin,120,7,0.02521097357508036,0.04895361870425436,0.0,0.04895361870425436,0.0,0.05328545762777941,0.001343378264190011,base
Austin,63,8,0.02282223947157894,0.03619478442636007,0.01590953521321658,0.020285249213143494,0.0,0.039343836184645105,0.0008979144511365433,base
Austin,16,8,0.05100623270149336,0.051293532894302725,0.0,0.051293532894302725,0.005052265909848728,0.04483160234559992,0.0022866911416204853,base
Austin,80,8,0.039080396500033844,0.05115389762835166,0.0,0.05115389762835166,0.0,0.047149586064764853,0.0018426245182234808,base
Austin,165,8,0.02942483594833732,0.05646777851151415,0.0,0.05646777851151415,0.0,0.04848422486796472,0.0014266403628221585,base
Austin,177,8,0.04394081163246698,0.047632085896592104,0.0,0.047632085896592104,0.004640205348643122,0.03977588341337153,0.001747784600581926,base
Austin,14,8,0.03330044768852163,0.052553828600240785,0.0,0.052553828600240785,0.0,0.05054912984671136,0.001683308654160699,base
Austin,105,8,0.025689031582639753,0.05612771640583071,0.0,0.05612771640583071,0.0,0.0504405693087651,0.001295769378019196,base
Austin,184,8,0.0333430918620842,0.0497400158200783,0.0,0.0497400158200783,0.0,0.04907282654929203,0.0016362397635651686,base
Austin,144,8,0.0227947421056781,0.05544447699755281,0.0,0.05544447699755281,0.0,0.05115039728710367,0.0011659601147625048,base
Austin,3,8,0.017022245871283932,0.058250643063989,0.0,0.058250643063989,0.0,0.05242410312246321,0.0008923759729321125,base
Austin,167,8,0.023834286304811797,0.0537910970665866,0.0,0.0537910970665866,0.0,0.049732433076420904,0.001185337048578308,base
Austin,125,8,0.03403835624063424,0.04729664202347654,0.0,0.04729664202347654,0.0,0.047501607712834695,0.0016168766453323264,base
Austin,128,8,0.019091927492800653,0.05592348680453649,0.0,0.05592348680453649,0.0,0.05132271858771522,0.0009798496220100714,base
Austin,114,8,0.02636147181034369,0.05145220732775579,0.0,0.05145220732775579,0.0,0.047891516300451284,0.0012624908569089618,base
Austin,12,8,0.03073707208611477,0.04734149809405024,0.0,0.04734149809405024,0.0,0.049373936875029466,0.0015176102569030609,base
Austin,183,8,0.01266946119720935,0.05781068716885257,0.0,0.05781068716885257,0.0,0.05274311191250768,0.0006682268097955863,base
Austin,205,8,0.0446933347994433,0.03942931189301369,0.0,0.03942931189301369,0.004179366792774003,0.04200309880314313,0.001877258557422972,base
Austin,89,8,0.02043906094631183,0.05143659061323271,0.0,0.05143659061323271,0.0,0.05118380680458489,0.0010461489467431606,base
Austin,118,8,0.03554850136382571,0.042877074270627286,0.0,0.042877074270627286,0.0,0.047596513518631936,0.0016919847257304361,base
Austin,91,8,0.023357353056226104,0.04925478151614182,0.0,0.04925478151614182,0.0,0.04418719824587619,0.001032095989994385,base
Austin,201,8,0.02768637701317971,0.046723165776999004,0.0,0.046723165776999004,0.0,0.04792452432603483,0.0013268564486679025,base
Austin,73,8,0.020764376566966773,0.05045631531768641,0.0,0.05045631531768641,0.0,0.049352929683713825,0.0010247828166356663,base
Austin,159,8,0.042770795865163774,0.03860804972620344,0.0,0.03860804972620344,0.00412991408743275,0.039003872348728506,0.0016682266621783728,base
Austin,97,8,0.035517830881075005,0.041767450979480765,0.0,0.041767450979480765,0.0,0.0465147480199389,0.0016521029536480083,base
Austin,59,8,0.03528372307758902,0.041085240660736495,0.0,0.041085240660736495,0.0,0.04796612927713756,0.001692423622518357,base
