city,unit,t,intervention,u,e,cost,effective_cost,scenario
Houston,176,7,S,0.0,0.0,0.7178213292533026,0.0,fast_response
Houston,137,7,R,0.0,0.0,1.360249254118031,0.0,fast_response
Houston,137,7,C,0.0,0.0,0.9249694928002611,0.0,fast_response
Houston,137,7,S,0.0,0.0,0.7073296121413762,0.0,fast_response
Houston,238,7,R,0.0,0.0,1.3826451388578298,0.0,fast_response
Houston,238,7,C,0.0,0.0,0.9401986944233243,0.0,fast_response
Houston,238,7,S,0.0,0.0,0.7189754722060715,0.0,fast_response
Houston,105,7,R,0.0,0.0,1.3569403149275798,0.0,fast_response
Houston,105,7,C,0.0,0.0,0.9227194141507543,0.0,fast_response
Houston,105,7,S,0.0,0.0,0.7056089637623416,0.0,fast_response
Houston,13,7,R,0.0,0.0,1.3386898554278568,0.0,fast_response
Houston,13,7,C,0.0,0.0,0.9103091016909426,0.0,fast_response
Houston,13,7,S,0.0,0.0,0.6961187248224855,0.0,fast_response
Houston,49,7,R,0.0,0.0,1.3144211556424263,0.0,fast_response
Houston,49,7,C,0.0,0.0,0.8938063858368498,0.0,fast_response
Houston,49,7,S,0.0,0.0,0.6834990009340617,0.0,fast_response
Houston,165,7,R,0.0,0.0,1.3184603919095408,0.0,fast_response
Houston,165,7,C,0.0,0.0,0.8965530664984878,0.0,fast_response
Houston,165,7,S,0.0,0.0,0.6855994037929612,0.0,fast_response
Houston,378,7,R,0.0,0.0,1.3126133270907012,0.0,fast_response
Houston,378,7,C,0.0,0.0,0.8925770624216768,0.0,fast_response
Houston,378,7,S,0.0,0.0,0.6825589300871646,0.0,fast_response
Houston,110,7,R,0.0,0.0,1.3287446445793414,0.0,fast_response
Houston,110,7,C,0.0,0.0,0.903546358313952,0.0,fast_response
Houston,110,7,S,0.0,0.0,0.6909472151812576,0.0,fast_response
Houston,118,7,R,0.0,0.0,1.2908904273130246,0.0,fast_response
Houston,118,7,C,0.0,0.0,0.8778054905728566,0.0,fast_response
Houston,118,7,S,0.0,0.0,0.6712630222027728,0.0,fast_response
Houston,302,7,R,0.0,0.0,1.302865442866132,0.0,fast_response
Houston,302,7,C,0.0,0.0,0.8859485011489696,0.0,fast_response
Houston,302,7,S,0.0,0.0,0.6774900302903886,0.0,fast_response
Houston,195,7,R,0.0,0.0,1.3571787115782574,0.0,fast_response
Houston,195,7,C,0.0,0.0,0.922881523873215,0.0,fast_response
Houston,195,7,S,0.0,0.0,0.7057329300206939,0.0,fast_response
Houston,180,7,R,0.0,0.0,1.3153932769754448,0.0,fast_response
Houston,180,7,C,0.0,0.0,0.8944674283433024,0.0,fast_response
Houston,180,7,S,0.0,0.0,0.6840045040272313,0.0,fast_response
Houston,164,7,R,0.0,0.0,1.3206748226291092,0.0,fast_response
Houston,164,7,C,0.0,0.0,0.8980588793877943,0.0,fast_response
Houston,164,7,S,0.0,0.0,0.6867509077671369,0.0,fast_response
Houston,327,7,R,0.0,0.0,1.2926002509084422,0.0,fast_response
Houston,327,7,C,0.0,0.0,0.8789681706177407,0.0,fast_response
Houston,327,7,S,0.0,0.0,0.67215213047239,0.0,fast_response
Houston,232,7,R,0.0,0.0,1.3189211620346701,0.0,fast_response
Houston,232,7,C,0.0,0.0,0.8968663901835757,0.0,fast_response
Houston,232,7,S,0.0,0.0,0.6858390042580286,0.0,fast_response
Houston,368,7,R,0.0,0.0,1.2983816562629216,0.0,fast_response
Houston,368,7,C,0.0,0.0,0.8828995262587866,0.0,fast_response
Houston,368,7,S,0.0,0.0,0.6751584612567193,0.0,fast_response
Houston,170,7,R,0.0,0.0,1.306967723988046,0.0,fast_response
Houston,170,7,C,0.0,0.0,0.8887380523118712,0.0,fast_response
Houston,170,7,S,0.0,0.0,0.6796232164737839,0.0,fast_response
Houston,43,7,R,0.0,0.0,1.318228923636919,0.0,fast_response
Houston,43,7,C,0.0,0.0,0.8963956680731048,0.0,fast_response
Houston,43,7,S,0.0,0.0,0.6854790402911978,0.0,fast_response
Houston,183,7,R,0.0,0.0,1.282064576910234,0.0,fast_response
Houston,183,7,C,0.0,0.0,0.8718039122989591,0.0,fast_response
Houston,183,7,S,0.0,0.0,0.6666735799933217,0.0,fast_response
Houston,69,7,R,0.0,0.0,1.3096635945005568,0.0,fast_response
Houston,69,7,C,0.0,0.0,0.8905712442603787,0.0,fast_response
Houston,69,7,S,0.0,0.0,0.6810250691402896,0.0,fast_response
Houston,100,7,R,0.0,0.0,1.3651509202352872,0.0,fast_response
Houston,100,7,C,0.0,0.0,0.9283026257599952,0.0,fast_response
Houston,100,7,S,0.0,0.0,0.7098784785223493,0.0,fast_response
Houston,97,7,R,0.0,0.0,1.326524494845793,0.0,fast_response
Houston,97,7,C,0.0,0.0,0.9020366564951392,0.0,fast_response
Houston,97,7,S,0.0,0.0,0.6897927373198124,0.0,fast_response
Houston,89,7,R,0.0,0.0,1.3294812313438367,0.0,fast_response
Houston,89,7,C,0.0,0.0,0.904047237313809,0.0,fast_response
Houston,89,7,S,0.0,0.0,0.6913302402987951,0.0,fast_response
Houston,167,7,R,0.0,0.0,1.3258905993553176,0.0,fast_response
Houston,167,7,C,0.0,0.0,0.901605607561616,0.0,fast_response
Houston,167,7,S,0.0,0.0,0.6894631116647653,0.0,fast_response
Houston,30,7,R,0.0,0.0,1.308878251314451,0.0,fast_response
Houston,30,7,C,0.0,0.0,0.8900372108938266,0.0,fast_response
Houston,30,7,S,0.0,0.0,0.6806166906835145,0.0,fast_response
Houston,262,8,R,0.0,0.0,1.3964355180939618,0.0,fast_response
Houston,262,8,C,0.0,0.0,0.9495761523038941,0.0,fast_response
Houston,262,8,S,0.04347187816997207,0.016551981029981087,0.7261464694088602,0.03156695085169732,fast_response
Houston,349,8,R,0.0,0.0,1.5000000000000002,0.0,fast_response
Houston,349,8,C,0.0,0.0,1.02,0.0,fast_response
Houston,349,8,S,0.0,0.0,0.7800000000000001,0.0,fast_response
Houston,287,8,R,0.0,0.0,1.4756286209825173,0.0,fast_response
Houston,287,8,C,0.0,0.0,1.0034274622681116,0.0,fast_response
Houston,287,8,S,0.0,0.0,0.767326882910909,0.0,fast_response
Houston,162,8,R,0.0,0.0,1.4417192868049584,0.0,fast_response
Houston,162,8,C,0.0,0.0,0.9803691150273717,0.0,fast_response
Houston,162,8,S,0.0,0.0,0.7496940291385783,0.0,fast_response
Houston,224,8,R,0.0,0.0,1.440063242342851,0.0,fast_response
Houston,224,8,C,0.0,0.0,0.9792430047931387,0.0,fast_response
Houston,224,8,S,0.0,0.0,0.7488328860182826,0.0,fast_response
Houston,41,8,R,0.0,0.0,1.3610322931789538,0.0,fast_response
Houston,41,8,C,0.0,0.0,0.9255019593616884,0.0,fast_response
Houston,41,8,S,0.0,0.0,0.707736792453056,0.0,fast_response
Houston,58,8,R,0.0,0.0,1.4078735762745265,0.0,fast_response
Houston,58,8,C,0.0,0.0,0.957354031866678,0.0,fast_response
Houston,58,8,S,0.0,0.0,0.7320942596627538,0.0,fast_response
Houston,174,8,R,0.0,0.0,1.382277094574773,0.0,fast_response
Houston,174,8,C,0.0,0.0,0.9399484243108457,0.0,fast_response
Houston,174,8,S,0.0,0.0,0.718784089178882,0.0,fast_response
Houston,385,8,R,0.0,0.0,1.3756743230217652,0.0,fast_response
Houston,385,8,C,0.0,0.0,0.9354585396548003,0.0,fast_response
Houston,385,8,S,0.0,0.0,0.715350647971318,0.0,fast_response
Houston,176,8,R,0.0,0.0,1.3804256331794278,0.0,fast_response
Houston,176,8,C,0.0,0.0,0.9386894305620109,0.0,fast_response
Houston,176,8,S,0.0,0.0,0.7178213292533026,0.0,fast_response
Houston,137,8,R,0.0,0.0,1.360249254118031,0.0,fast_response
Houston,137,8,C,0.0,0.0,0.9249694928002611,0.0,fast_response
Houston,137,8,S,0.0,0.0,0.7073296121413762,0.0,fast_response
Houston,238,8,R,0.0,0.0,1.3826451388578298,0.0,fast_response
Houston,238,8,C,0.0,0.0,0.9401986944233243,0.0,fast_response
Houston,238,8,S,0.0,0.0,0.7189754722060715,0.0,fast_response
Houston,105,8,R,0.0,0.0,1.3569403149275798,0.0,fast_response
Houston,105,8,C,0.0,0.0,0.9227194141507543,0.0,fast_response
Houston,105,8,S,0.0,0.0,0.7056089637623416,0.0,fast_response
Houston,13,8,R,0.0,0.0,1.3386898554278568,0.0,fast_response
Houston,13,8,C,0.0,0.0,0.9103091016909426,0.0,fast_response
Houston,13,8,S,0.0,0.0,0.6961187248224855,0.0,fast_response
Houston,49,8,R,0.0,0.0,1.3144211556424263,0.0,fast_response
Houston,49,8,C,0.0,0.0,0.8938063858368498,0.0,fast_response
Houston,49,8,S,0.0,0.0,0.6834990009340617,0.0,fast_response
Houston,165,8,R,0.0,0.0,1.3184603919095408,0.0,fast_response
Houston,165,8,C,0.0,0.0,0.8965530664984878,0.0,fast_response
Houston,165,8,S,0.0,0.0,0.6855994037929612,0.0,fast_response
Houston,378,8,R,0.0,0.0,1.3126133270907012,0.0,fast_response
Houston,378,8,C,0.0,0.0,0.8925770624216768,0.0,fast_response
Houston,378,8,S,0.0,0.0,0.6825589300871646,0.0,fast_response
Houston,110,8,R,0.0,0.0,1.3287446445793414,0.0,fast_response
Houston,110,8,C,0.0,0.0,0.903546358313952,0.0,fast_response
Houston,110,8,S,0.0,0.0,0.6909472151812576,0.0,fast_response
Houston,118,8,R,0.0,0.0,1.2908904273130246,0.0,fast_response
Houston,118,8,C,0.0,0.0,0.8778054905728566,0.0,fast_response
Houston,118,8,S,0.0,0.0,0.6712630222027728,0.0,fast_response
Houston,302,8,R,0.0,0.0,1.302865442866132,0.0,fast_response
Houston,302,8,C,0.0,0.0,0.8859485011489696,0.0,fast_response
Houston,302,8,S,0.0,0.0,0.6774900302903886,0.0,fast_response
Houston,195,8,R,0.0,0.0,1.3571787115782574,0.0,fast_response
Houston,195,8,C,0.0,0.0,0.922881523873215,0.0,fast_response
Houston,195,8,S,0.0,0.0,0.7057329300206939,0.0,fast_response
Houston,180,8,R,0.0,0.0,1.3153932769754448,0.0,fast_response
Houston,180,8,C,0.0,0.0,0.8944674283433024,0.0,fast_response
Houston,180,8,S,0.0,0.0,0.6840045040272313,0.0,fast_response
Houston,164,8,R,0.0,0.0,1.3206748226291092,0.0,fast_response
Houston,164,8,C,0.0,0.0,0.8980588793877943,0.0,fast_response
Houston,164,8,S,0.0,0.0,0.6867509077671369,0.0,fast_response
Houston,327,8,R,0.0,0.0,1.2926002509084422,0.0,fast_response
Houston,327,8,C,0.0,0.0,0.8789681706177407,0.0,fast_response
Houston,327,8,S,0.0,0.0,0.67215213047239,0.0,fast_response
Houston,232,8,R,0.0,0.0,1.3189211620346701,0.0,fast_response
Houston,232,8,C,0.0,0.0,0.8968663901835757,0.0,fast_response
Houston,232,8,S,0.0,0.0,0.6858390042580286,0.0,fast_response
Houston,368,8,R,0.0,0.0,1.2983816562629216,0.0,fast_response
Houston,368,8,C,0.0,0.0,0.8828995262587866,0.0,fast_response
Houston,368,8,S,0.0,0.0,0.6751584612567193,0.0,fast_response
Houston,170,8,R,0.0,0.0,1.306967723988046,0.0,fast_response
Houston,170,8,C,0.0,0.0,0.8887380523118712,0.0,fast_response
Houston,170,8,S,0.0,0.0,0.6796232164737839,0.0,fast_response
Houston,43,8,R,0.0,0.0,1.318228923636919,0.0,fast_response
Houston,43,8,C,0.0,0.0,0.8963956680731048,0.0,fast_response
Houston,43,8,S,0.0,0.0,0.6854790402911978,0.0,fast_response
Houston,183,8,R,0.0,0.0,1.282064576910234,0.0,fast_response
Houston,183,8,C,0.0,0.0,0.8718039122989591,0.0,fast_response
Houston,183,8,S,0.0,0.0,0.6666735799933217,0.0,fast_response
Houston,69,8,R,0.0,0.0,1.3096635945005568,0.0,fast_response
Houston,69,8,C,0.0,0.0,0.8905712442603787,0.0,fast_response
Houston,69,8,S,0.0,0.0,0.6810250691402896,0.0,fast_response
Houston,100,8,R,0.0,0.0,1.3651509202352872,0.0,fast_response
Houston,100,8,C,0.0,0.0,0.9283026257599952,0.0,fast_response
Houston,100,8,S,0.0,0.0,0.7098784785223493,0.0,fast_response
Houston,97,8,R,0.0,0.0,1.326524494845793,0.0,fast_response
Houston,97,8,C,0.0,0.0,0.9020366564951392,0.0,fast_response
Houston,97,8,S,0.0,0.0,0.6897927373198124,0.0,fast_response
Houston,89,8,R,0.0,0.0,1.3294812313438367,0.0,fast_response
Houston,89,8,C,0.0,0.0,0.904047237313809,0.0,fast_response
Houston,89,8,S,0.0,0.0,0.6913302402987951,0.0,fast_response
Houston,167,8,R,0.0,0.0,1.3258905993553176,0.0,fast_response
Houston,167,8,C,0.0,0.0,0.901605607561616,0.0,fast_response
Houston,167,8,S,0.0,0.0,0.6894631116647653,0.0,fast_response
Houston,30,8,R,0.0,0.0,1.308878251314451,0.0,fast_response
Houston,30,8,C,0.0,0.0,0.8900372108938266,0.0,fast_response
Houston,30,8,S,0.0,0.0,0.6806166906835145,0.0,fast_response
Houston,262,9,R,0.0,0.0,1.3964355180939618,0.0,fast_response
Houston,262,9,C,0.0,0.0,0.9495761523038941,0.0,fast_response
Houston,262,9,S,0.03848337150834532,0.01465259984133452,0.7261464694088602,0.027944564351734476,fast_response
Houston,349,9,R,0.0,0.0,1.5000000000000002,0.0,fast_response
Houston,349,9,C,0.0,0.0,1.02,0.0,fast_response
Houston,349,9,S,0.0,0.0,0.7800000000000001,0.0,fast_response
Houston,287,9,R,0.0,0.0,1.4756286209825173,0.0,fast_response
Houston,287,9,C,0.0,0.0,1.0034274622681116,0.0,fast_response
Houston,287,9,S,0.0,0.0,0.767326882910909,0.0,fast_response
Houston,162,9,R,0.0,0.0,1.4417192868049584,0.0,fast_response
Houston,162,9,C,0.0,0.0,0.9803691150273717,0.0,fast_response
Houston,162,9,S,0.0,0.0,0.7496940291385783,0.0,fast_response
Houston,224,9,R,0.0,0.0,1.440063242342851,0.0,fast_response
Houston,224,9,C,0.0,0.0,0.9792430047931387,0.0,fast_response
Houston,224,9,S,0.0,0.0,0.7488328860182826,0.0,fast_response
Houston,41,9,R,0.0,0.0,1.3610322931789538,0.0,fast_response
Houston,41,9,C,0.0,0.0,0.9255019593616884,0.0,fast_response
Houston,41,9,S,0.0,0.0,0.707736792453056,0.0,fast_response
Houston,58,9,R,0.0,0.0,1.4078735762745265,0.0,fast_response
Houston,58,9,C,0.0,0.0,0.957354031866678,0.0,fast_response
Houston,58,9,S,0.0,0.0,0.7320942596627538,0.0,fast_response
Houston,174,9,R,0.0,0.0,1.382277094574773,0.0,fast_response
Houston,174,9,C,0.0,0.0,0.9399484243108457,0.0,fast_response
Houston,174,9,S,0.0,0.0,0.718784089178882,0.0,fast_response
Houston,385,9,R,0.0,0.0,1.3756743230217652,0.0,fast_response
Houston,385,9,C,0.0,0.0,0.9354585396548003,0.0,fast_response
Houston,385,9,S,0.0,0.0,0.715350647971318,0.0,fast_response
Houston,176,9,R,0.0,0.0,1.3804256331794278,0.0,fast_response
Houston,176,9,C,0.0,0.0,0.9386894305620109,0.0,fast_response
Houston,176,9,S,0.0,0.0,0.7178213292533026,0.0,fast_response
Houston,137,9,R,0.0,0.0,1.360249254118031,0.0,fast_response
Houston,137,9,C,0.0,0.0,0.9249694928002611,0.0,fast_response
Houston,137,9,S,0.0,0.0,0.7073296121413762,0.0,fast_response
Houston,238,9,R,0.0,0.0,1.3826451388578298,0.0,fast_response
Houston,238,9,C,0.0,0.0,0.9401986944233243,0.0,fast_response
Houston,238,9,S,0.0,0.0,0.7189754722060715,0.0,fast_response
Houston,105,9,R,0.0,0.0,1.3569403149275798,0.0,fast_response
Houston,105,9,C,0.0,0.0,0.9227194141507543,0.0,fast_response
Houston,105,9,S,0.0,0.0,0.7056089637623416,0.0,fast_response
Houston,13,9,R,0.0,0.0,1.3386898554278568,0.0,fast_response
Houston,13,9,C,0.0,0.0,0.9103091016909426,0.0,fast_response
Houston,13,9,S,0.0,0.0,0.6961187248224855,0.0,fast_response
Houston,49,9,R,0.0,0.0,1.3144211556424263,0.0,fast_response
Houston,49,9,C,0.0,0.0,0.8938063858368498,0.0,fast_response
Houston,49,9,S,0.0,0.0,0.6834990009340617,0.0,fast_response
Houston,165,9,R,0.0,0.0,1.3184603919095408,0.0,fast_response
Houston,165,9,C,0.0,0.0,0.8965530664984878,0.0,fast_response
Houston,165,9,S,0.0,0.0,0.6855994037929612,0.0,fast_response
Houston,378,9,R,0.0,0.0,1.3126133270907012,0.0,fast_response
Houston,378,9,C,0.0,0.0,0.8925770624216768,0.0,fast_response
Houston,378,9,S,0.0,0.0,0.6825589300871646,0.0,fast_response
Houston,110,9,R,0.0,0.0,1.3287446445793414,0.0,fast_response
Houston,110,9,C,0.0,0.0,0.903546358313952,0.0,fast_response
Houston,110,9,S,0.0,0.0,0.6909472151812576,0.0,fast_response
Houston,118,9,R,0.0,0.0,1.2908904273130246,0.0,fast_response
Houston,118,9,C,0.0,0.0,0.8778054905728566,0.0,fast_response
Houston,118,9,S,0.0,0.0,0.6712630222027728,0.0,fast_response
Houston,302,9,R,0.0,0.0,1.302865442866132,0.0,fast_response
Houston,302,9,C,0.0,0.0,0.8859485011489696,0.0,fast_response
Houston,302,9,S,0.0,0.0,0.6774900302903886,0.0,fast_response
Houston,195,9,R,0.0,0.0,1.3571787115782574,0.0,fast_response
Houston,195,9,C,0.0,0.0,0.922881523873215,0.0,fast_response
Houston,195,9,S,0.0,0.0,0.7057329300206939,0.0,fast_response
Houston,180,9,R,0.0,0.0,1.3153932769754448,0.0,fast_response
Houston,180,9,C,0.0,0.0,0.8944674283433024,0.0,fast_response
Houston,180,9,S,0.0,0.0,0.6840045040272313,0.0,fast_response
Houston,164,9,R,0.0,0.0,1.3206748226291092,0.0,fast_response
Houston,164,9,C,0.0,0.0,0.8980588793877943,0.0,fast_response
Houston,164,9,S,0.0,0.0,0.6867509077671369,0.0,fast_response
Houston,327,9,R,0.0,0.0,1.2926002509084422,0.0,fast_response
Houston,327,9,C,0.0,0.0,0.8789681706177407,0.0,fast_response
Houston,327,9,S,0.0,0.0,0.67215213047239,0.0,fast_response
Houston,232,9,R,0.0,0.0,1.3189211620346701,0.0,fast_response
Houston,232,9,C,0.0,0.0,0.8968663901835757,0.0,fast_response
Houston,232,9,S,0.0,0.0,0.6858390042580286,0.0,fast_response
Houston,368,9,R,0.0,0.0,1.2983816562629216,0.0,fast_response
Houston,368,9,C,0.0,0.0,0.8828995262587866,0.0,fast_response
Houston,368,9,S,0.0,0.0,0.6751584612567193,0.0,fast_response
Houston,170,9,R,0.0,0.0,1.306967723988046,0.0,fast_response
Houston,170,9,C,0.0,0.0,0.8887380523118712,0.0,fast_response
Houston,170,9,S,0.0,0.0,0.6796232164737839,0.0,fast_response
Houston,43,9,R,0.0,0.0,1.318228923636919,0.0,fast_response
Houston,43,9,C,0.0,0.0,0.8963956680731048,0.0,fast_response
Houston,43,9,S,0.0,0.0,0.6854790402911978,0.0,fast_response
Houston,183,9,R,0.0,0.0,1.282064576910234,0.0,fast_response
Houston,183,9,C,0.0,0.0,0.8718039122989591,0.0,fast_response
Houston,183,9,S,0.0,0.0,0.6666735799933217,0.0,fast_response
Houston,69,9,R,0.0,0.0,1.3096635945005568,0.0,fast_response
Houston,69,9,C,0.0,0.0,0.8905712442603787,0.0,fast_response
Houston,69,9,S,0.0,0.0,0.6810250691402896,0.0,fast_response
Houston,100,9,R,0.0,0.0,1.3651509202352872,0.0,fast_response
Houston,100,9,C,0.0,0.0,0.9283026257599952,0.0,fast_response
Houston,100,9,S,0.0,0.0,0.7098784785223493,0.0,fast_response
Houston,97,9,R,0.0,0.0,1.326524494845793,0.0,fast_response
Houston,97,9,C,0.0,0.0,0.9020366564951392,0.0,fast_response
Houston,97,9,S,0.0,0.0,0.6897927373198124,0.0,fast_response
Houston,89,9,R,0.0,0.0,1.3294812313438367,0.0,fast_response
Houston,89,9,C,0.0,0.0,0.904047237313809,0.0,fast_response
Houston,89,9,S,0.0,0.0,0.6913302402987951,0.0,fast_response
Houston,167,9,R,0.0,0.0,1.3258905993553176,0.0,fast_response
Houston,167,9,C,0.0,0.0,0.901605607561616,0.0,fast_response
Houston,167,9,S,0.0,0.0,0.6894631116647653,0.0,fast_response
Houston,30,9,R,0.0,0.0,1.308878251314451,0.0,fast_response
Houston,30,9,C,0.0,0.0,0.8900372108938266,0.0,fast_response
Houston,30,9,S,0.0,0.0,0.6806166906835145,0.0,fast_response
Houston,262,10,R,0.0,0.0,1.3964355180939618,0.0,fast_response
Houston,262,10,C,0.0,0.0,0.9495761523038941,0.0,fast_response
Houston,262,10,S,0.034071329196814645,0.012972708294933076,0.7261464694088602,0.024740775404333972,fast_response
Houston,349,10,R,0.0,0.0,1.5000000000000002,0.0,fast_response
Houston,349,10,C,0.0,0.0,1.02,0.0,fast_response
Houston,349,10,S,0.0,0.0,0.7800000000000001,0.0,fast_response
Houston,287,10,R,0.0,0.0,1.4756286209825173,0.0,fast_response
Houston,287,10,C,0.0,0.0,1.0034274622681116,0.0,fast_response
Houston,287,10,S,0.0,0.0,0.767326882910909,0.0,fast_response
Houston,162,10,R,0.0,0.0,1.4417192868049584,0.0,fast_response
Houston,162,10,C,0.0,0.0,0.9803691150273717,0.0,fast_response
Houston,162,10,S,0.0,0.0,0.7496940291385783,0.0,fast_response
Houston,224,10,R,0.0,0.0,1.440063242342851,0.0,fast_response
Houston,224,10,C,0.0,0.0,0.9792430047931387,0.0,fast_response
Houston,224,10,S,0.0,0.0,0.7488328860182826,0.0,fast_response
Houston,41,10,R,0.0,0.0,1.3610322931789538,0.0,fast_response
Houston,41,10,C,0.0,0.0,0.9255019593616884,0.0,fast_response
Houston,41,10,S,0.0,0.0,0.707736792453056,0.0,fast_response
Houston,58,10,R,0.0,0.0,1.4078735762745265,0.0,fast_response
Houston,58,10,C,0.0,0.0,0.957354031866678,0.0,fast_response
Houston,58,10,S,0.0,0.0,0.7320942596627538,0.0,fast_response
Houston,174,10,R,0.0,0.0,1.382277094574773,0.0,fast_response
Houston,174,10,C,0.0,0.0,0.9399484243108457,0.0,fast_response
Houston,174,10,S,0.0,0.0,0.718784089178882,0.0,fast_response
Houston,385,10,R,0.0,0.0,1.3756743230217652,0.0,fast_response
Houston,385,10,C,0.0,0.0,0.9354585396548003,0.0,fast_response
Houston,385,10,S,0.0,0.0,0.715350647971318,0.0,fast_response
Houston,176,10,R,0.0,0.0,1.3804256331794278,0.0,fast_response
Houston,176,10,C,0.0,0.0,0.9386894305620109,0.0,fast_response
Houston,176,10,S,0.0,0.0,0.7178213292533026,0.0,fast_response
Houston,137,10,R,0.0,0.0,1.360249254118031,0.0,fast_response
Houston,137,10,C,0.0,0.0,0.9249694928002611,0.0,fast_response
Houston,137,10,S,0.0,0.0,0.7073296121413762,0.0,fast_response
Houston,238,10,R,0.0,0.0,1.3826451388578298,0.0,fast_response
Houston,238,10,C,0.0,0.0,0.9401986944233243,0.0,fast_response
Houston,238,10,S,0.0,0.0,0.7189754722060715,0.0,fast_response
Houston,105,10,R,0.0,0.0,1.3569403149275798,0.0,fast_response
Houston,105,10,C,0.0,0.0,0.9227194141507543,0.0,fast_response
Houston,105,10,S,0.0,0.0,0.7056089637623416,0.0,fast_response
Houston,13,10,R,0.0,0.0,1.3386898554278568,0.0,fast_response
Houston,13,10,C,0.0,0.0,0.9103091016909426,0.0,fast_response
Houston,13,10,S,0.0,0.0,0.6961187248224855,0.0,fast_response
Houston,49,10,R,0.0,0.0,1.3144211556424263,0.0,fast_response
Houston,49,10,C,0.0,0.0,0.8938063858368498,0.0,fast_response
Houston,49,10,S,0.0,0.0,0.6834990009340617,0.0,fast_response
Houston,165,10,R,0.0,0.0,1.3184603919095408,0.0,fast_response
Houston,165,10,C,0.0,0.0,0.8965530664984878,0.0,fast_response
Houston,165,10,S,0.0,0.0,0.6855994037929612,0.0,fast_response
Houston,378,10,R,0.0,0.0,1.3126133270907012,0.0,fast_response
Houston,378,10,C,0.0,0.0,0.8925770624216768,0.0,fast_response
Houston,378,10,S,0.0,0.0,0.6825589300871646,0.0,fast_response
Houston,110,10,R,0.0,0.0,1.3287446445793414,0.0,fast_response
Houston,110,10,C,0.0,0.0,0.903546358313952,0.0,fast_response
Houston,110,10,S,0.0,0.0,0.6909472151812576,0.0,fast_response
Houston,118,10,R,0.0,0.0,1.2908904273130246,0.0,fast_response
Houston,118,10,C,0.0,0.0,0.8778054905728566,0.0,fast_response
Houston,118,10,S,0.0,0.0,0.6712630222027728,0.0,fast_response
Houston,302,10,R,0.0,0.0,1.302865442866132,0.0,fast_response
Houston,302,10,C,0.0,0.0,0.8859485011489696,0.0,fast_response
Houston,302,10,S,0.0,0.0,0.6774900302903886,0.0,fast_response
Houston,195,10,R,0.0,0.0,1.3571787115782574,0.0,fast_response
Houston,195,10,C,0.0,0.0,0.922881523873215,0.0,fast_response
Houston,195,10,S,0.0,0.0,0.7057329300206939,0.0,fast_response
Houston,180,10,R,0.0,0.0,1.3153932769754448,0.0,fast_response
Houston,180,10,C,0.0,0.0,0.8944674283433024,0.0,fast_response
Houston,180,10,S,0.0,0.0,0.6840045040272313,0.0,fast_response
Houston,164,10,R,0.0,0.0,1.3206748226291092,0.0,fast_response
Houston,164,10,C,0.0,0.0,0.8980588793877943,0.0,fast_response
Houston,164,10,S,0.0,0.0,0.6867509077671369,0.0,fast_response
Houston,327,10,R,0.0,0.0,1.2926002509084422,0.0,fast_response
Houston,327,10,C,0.0,0.0,0.8789681706177407,0.0,fast_response
Houston,327,10,S,0.0,0.0,0.67215213047239,0.0,fast_response
Houston,232,10,R,0.0,0.0,1.3189211620346701,0.0,fast_response
Houston,232,10,C,0.0,0.0,0.8968663901835757,0.0,fast_response
Houston,232,10,S,0.0,0.0,0.6858390042580286,0.0,fast_response
Houston,368,10,R,0.0,0.0,1.2983816562629216,0.0,fast_response
Houston,368,10,C,0.0,0.0,0.8828995262587866,0.0,fast_response
Houston,368,10,S,0.0,0.0,0.6751584612567193,0.0,fast_response
Houston,170,10,R,0.0,0.0,1.306967723988046,0.0,fast_response
Houston,170,10,C,0.0,0.0,0.8887380523118712,0.0,fast_response
Houston,170,10,S,0.0,0.0,0.6796232164737839,0.0,fast_response
Houston,43,10,R,0.0,0.0,1.318228923636919,0.0,fast_response
Houston,43,10,C,0.0,0.0,0.8963956680731048,0.0,fast_response
Houston,43,10,S,0.0,0.0,0.6854790402911978,0.0,fast_response
Houston,183,10,R,0.0,0.0,1.282064576910234,0.0,fast_response
Houston,183,10,C,0.0,0.0,0.8718039122989591,0.0,fast_response
Houston,183,10,S,0.0,0.0,0.6666735799933217,0.0,fast_response
Houston,69,10,R,0.0,0.0,1.3096635945005568,0.0,fast_response
Houston,69,10,C,0.0,0.0,0.8905712442603787,0.0,fast_response
Houston,69,10,S,0.0,0.0,0.6810250691402896,0.0,fast_response
Houston,100,10,R,0.0,0.0,1.3651509202352872,0.0,fast_response
Houston,100,10,C,0.0,0.0,0.9283026257599952,0.0,fast_response
Houston,100,10,S,0.0,0.0,0.7098784785223493,0.0,fast_response
Houston,97,10,R,0.0,0.0,1.326524494845793,0.0,fast_response
Houston,97,10,C,0.0,0.0,0.9020366564951392,0.0,fast_response
Houston,97,10,S,0.0,0.0,0.6897927373198124,0.0,fast_response
Houston,89,10,R,0.0,0.0,1.3294812313438367,0.0,fast_response
Houston,89,10,C,0.0,0.0,0.904047237313809,0.0,fast_response
Houston,89,10,S,0.0,0.0,0.6913302402987951,0.0,fast_response
Houston,167,10,R,0.0,0.0,1.3258905993553176,0.0,fast_response
Houston,167,10,C,0.0,0.0,0.901605607561616,0.0,fast_response
Houston,167,10,S,0.0,0.0,0.6894631116647653,0.0,fast_response
Houston,30,10,R,0.0,0.0,1.308878251314451,0.0,fast_response
