city,n_units,horizon,q_nnz,q_density,mean_b0,weighted_b0,max_b0,mean_a_retention,total_disturbance,total_budget,mean_period_budget,delay_R,delay_C,delay_S,q_row_sum_min,q_row_sum_max,pwl_enabled,scenario_type,event_id,event_start,event_end,event_total_precip,event_peak_precip,event_peak_positive_abnormal_deficit,city_signal_b0,city_signal_h_total,city_signal_h_peak,dynamic_a_retention,dynamic_rain_kernel_sum,h_observed_innovation_steps,h_rain_kernel_fallback_steps,h_signal_source,scenario
New York,1940,12,707646,0.1880237007120841,0.0,0.0,0.0,0.9068545482878572,6.763146217330735,1.521707898899415,0.4260782116918362,2,0,1,0.9999999999999982,1.0000000000000018,True,observed_rainfall_event,115,2019-06-20 01:00:00,2019-06-20 02:00:00,0.00787402,0.00393701,0.0033816059403336,0.0,0.0035632420898333,0.0018559920636907,0.9021352768402808,0.0005168224335782,12,0,observed_innovation,base
New York,1940,12,707646,0.1880237007120841,0.0,0.0,0.0,0.9068545482878572,6.763146217330735,1.521707898899415,0.4260782116918362,2,0,1,0.9999999999999982,1.0000000000000018,True,observed_rainfall_event,116,2019-06-20 04:00:00,2019-06-20 05:00:00,0.01181103,0.00787402,0.0033816059403336,0.0,0.0035632420898333,0.0018559920636907,0.9021352768402808,0.0005168224335782,12,0,observed_innovation,base
New York,1940,12,707646,0.1880237007120841,0.001815841059374,0.0018559920636907,0.0026288958322294,0.9068545482878572,3.2404145621451144,1.5217078988994153,0.4260782116918362,2,0,1,0.9999999999999982,1.0000000000000018,True,observed_rainfall_event,117,2019-06-20 07:00:00,2019-06-20 07:00:00,0.02362206,0.02362206,0.0033816059403336,0.0018559920636907,0.0017072500261426,0.0017072500261426,0.9021352768402808,0.0005168224335782,12,0,observed_innovation,base
New York,1940,12,707646,0.1880237007120841,0.0,0.0,0.0,0.9068545482878572,17.09554696002776,3.8464980660062458,1.0770194584817487,2,0,1,0.9999999999999982,1.0000000000000018,True,observed_rainfall_event,119,2019-06-20 21:00:00,2019-06-20 22:00:00,0.0380577633333333,0.0301837433333333,0.0090069873575401,0.0,0.0090069873575401,0.0090069873575401,0.9021352768402808,0.0005168224335782,12,0,observed_innovation,base
New York,1940,12,707646,0.1880237007120841,0.0,0.0,0.0,0.9068545482878572,17.09554696002776,3.8464980660062458,1.0770194584817487,2,0,1,0.9999999999999982,1.0000000000000018,True,observed_rainfall_event,120,2019-06-21 04:00:00,2019-06-21 12:00:00,0.4803152199999999,0.2034121833333333,0.0090069873575401,0.0,0.0090069873575401,0.0090069873575401,0.9021352768402808,0.0005168224335782,12,0,observed_innovation,base
New York,1940,12,707646,0.1880237007120841,0.0467956906132085,0.0478304144212824,0.067748768750594,0.9068545482878572,65.12349996364594,35.079106444485845,9.822149804456036,2,0,1,0.9999999999999982,1.0000000000000018,True,observed_rainfall_event,121,2019-06-25 07:00:00,2019-06-25 09:00:00,0.4973755966666666,0.46063017,0.0478304144212824,0.0478304144212824,0.0343110718962553,0.0087150475164061,0.9021352768402808,0.0005168224335782,12,0,observed_innovation,base
New York,1940,12,707646,0.1880237007120841,0.0225036025829951,0.0230011914219445,0.0325797385928584,0.9068545482878572,61.745231009294905,23.715499504568747,6.640339861279249,2,0,1,0.9999999999999982,1.0000000000000018,True,observed_rainfall_event,122,2019-06-29 18:00:00,2019-06-29 19:00:00,0.0498687933333333,0.0459317833333333,0.0368608082401553,0.0230011914219445,0.0325311916833931,0.022809549753548,0.9021352768402808,0.0005168224335782,12,0,observed_innovation,base
New York,1940,12,707646,0.1880237007120841,0.0177558930162266,0.018148502784279,0.025706210853037,0.9068545482878572,39.45509613385006,16.627843931699186,4.655796300875772,2,0,1,0.9999999999999982,1.0000000000000018,True,observed_rainfall_event,123,2019-06-30 15:00:00,2019-06-30 16:00:00,0.0472441199999999,0.0367454266666666,0.0202135715285449,0.018148502784279,0.0207873753848902,0.0054685828163869,0.9021352768402808,0.0005168224335782,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0028578763137317,0.0029058013771324,0.0040300954719525,0.6959682464100727,0.0,0.4128202335185469,0.1155896653851931,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,640,2023-07-04 01:00:00,2023-07-04 01:00:00,0.005905515,0.005905515,0.0029058013771324,0.0029058013771324,0.0,0.0,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,4.779405792658044e-05,4.859553881828363e-05,6.739781407286975e-05,0.6959682464100727,0.9394093006183528,0.2182709443066239,0.0611158644058546,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,641,2023-07-07 11:00:00,2023-07-07 11:00:00,0.009842525,0.009842525,0.0014877923585198,4.859553881828363e-05,0.0014877923585198,0.0014877923585198,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0002438757270556,0.0002479653930866,0.0003439065779731,0.6959682464100727,0.7789411189805832,0.2104896005438147,0.0589370881522681,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,642,2023-07-07 17:00:00,2023-07-07 17:00:00,0.01574804,0.01574804,0.0008256984963445,0.0002479653930866,0.0012336503841226,0.0008256984963445,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0029920320285973,0.0030422068118719,0.0042192780255915,0.6959682464100727,2.7477973870780685,1.0504534386234452,0.2941269628145647,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,643,2023-07-08 16:00:00,2023-07-08 17:00:00,0.549212895,0.529527845,0.0037394783263113,0.003042206811872,0.0043518325319585,0.0029570163744821,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0011934589275551,0.0012134725980189,0.00168298165907,0.6959682464100727,21.683441228815607,5.051169418568852,1.414327437199279,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,644,2023-07-09 11:00:00,2023-07-09 15:00:00,0.8090555549999998,0.494094755,0.0262066883248743,0.0012134725980189,0.0343412164914804,0.0201621250589185,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0257744642887184,0.0262066883248743,0.0363464126571425,0.6959682464100727,0.8166088826906766,3.906858365110778,1.093920342231018,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,645,2023-07-09 18:00:00,2023-07-09 21:00:00,0.592520005,0.265748175,0.0262066883248743,0.0262066883248743,0.0012933068203251,0.000913553249142,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0030775706426557,0.0031291798629221,0.0043399021336181,0.6959682464100727,2.26259906942184,0.953639869951538,0.2670191635864306,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,646,2023-07-14 06:00:00,2023-07-14 06:00:00,0.15354339,0.15354339,0.0031291798629221,0.0031291798629221,0.00358339820956,0.0017276340092687,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.001320692279279,0.0013428395852745,0.0018624024941147,0.6959682464100727,1.457999070398038,0.5188237905814237,0.1452706613627986,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,647,2023-07-14 08:00:00,2023-07-14 08:00:00,0.005905515,0.005905515,0.0017276340092687,0.0013428395852745,0.0023091104955415,0.0017276340092687,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0035711164974316,0.0036310022187725,0.0050358863877219,0.6959682464100727,15.82030825518795,4.075417135471297,1.1411167979319636,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,648,2023-07-16 04:00:00,2023-07-16 05:00:00,0.50787429,0.37401595,0.0106927353175036,0.0036310022187725,0.0250554616778897,0.0072584482382581,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0060717211671865,0.0061735406967759,0.0085621676016081,0.6959682464100727,9.937247448415128,3.1129407984935025,0.8716234235781807,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,649,2023-07-16 10:00:00,2023-07-16 16:00:00,0.6181105700000001,0.230315085,0.0106927353175036,0.0061735406967759,0.0157381460974898,0.0072584482382581,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0048981937898165,0.0049803338904213,0.0069072928447731,0.6959682464100727,1.9259831572449944,1.1408903033191284,0.319449284929356,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,650,2023-07-16 19:00:00,2023-07-16 19:00:00,0.12992133,0.12992133,0.0013189604316347,0.0049803338904213,0.0030502817271457,0.0013189604316347,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.000955254545522,0.0009712736553897,0.0013470726497059,0.6959682464100727,18.48330488437226,4.296730118084413,1.2030844330636354,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,651,2023-07-18 11:00:00,2023-07-18 11:00:00,0.01574804,0.01574804,0.0102579136245062,0.0009712736553897,0.0292729907496761,0.0099514233810607,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0132100986577058,0.0134316249752228,0.0186285034550534,0.6959682464100727,7.836370578968501,3.671382131373528,1.0279869967845878,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,652,2023-07-19 06:00:00,2023-07-19 07:00:00,0.05118113,0.03543309,0.0134316249752228,0.0134316249752228,0.0124108759177117,0.0060460760445508,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0095851444231008,0.0097458821891037,0.0135166966295714,0.6959682464100727,1.9076819522053572,1.813802551163119,0.5078647143256735,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,653,2023-07-19 11:00:00,2023-07-19 11:00:00,0.005905515,0.005905515,0.0030212971375832,0.0097458821891037,0.0030212971375832,0.0030212971375832,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0086906936226789,0.0088364319252295,0.0122553676828481,0.6959682464100727,13.379571823762417,4.265774354142514,1.1944168191599045,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,654,2023-07-20 18:00:00,2023-07-20 18:00:00,0.12992133,0.12992133,0.0143666191196112,0.0088364319252295,0.0211899378753837,0.0077876893341152,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0039873330135474,0.0040541984641465,0.0056228230192655,0.6959682464100727,10.670191332287573,2.97676330357164,0.8334937250000592,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,655,2023-07-21 04:00:00,2023-07-21 08:00:00,0.2736221949999999,0.11417329,0.0143666191196112,0.0040541984641465,0.0168989482195589,0.0077876893341152,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.023269696204966,0.0236599166146385,0.0328142603158675,0.6959682464100727,15.54094651746962,6.8580205832380114,1.9202457633066432,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,656,2023-07-25 15:00:00,2023-07-25 17:00:00,0.5000002699999999,0.2145670449999999,0.0288193833088596,0.0236599166146385,0.0246130216697201,0.0124942874130026,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0148294850148269,0.0150781675789114,0.0209121157981829,0.6959682464100727,0.9552341738798747,2.357046799514725,0.6599731038641232,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,657,2023-07-28 22:00:00,2023-07-29 01:00:00,0.261811165,0.159448905,0.0150781675789114,0.0150781675789114,0.0015128550500404,0.0015128550500404,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0,0.0,0.0,0.6959682464100727,5.551589542407333,1.2491076470416498,0.349750141171662,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,658,2023-07-29 09:00:00,2023-07-29 09:00:00,0.01574804,0.01574804,0.0087923469497218,0.0,0.0087923469497218,0.0087923469497218,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
Philadelphia,642,12,152419,0.3698018264574296,0.0086473357358369,0.0087923469497218,0.0121942256304103,0.6959682464100727,3.688549366449273,2.0790312544927363,0.5821287512579661,2,0,1,0.999999999999999,1.0000000000000016,True,observed_rainfall_event,659,2023-07-29 19:00:00,2023-07-29 20:00:00,0.12598432,0.080708705,0.0087923469497218,0.0087923469497218,0.0058417513620676,0.0036758849958441,0.6899895786512016,0.0164973424208886,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0160513965542345,0.0163679063769318,0.022207362180677,0.7089652138196595,0.0316659122676956,1.105040354569877,0.3094112992795655,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,491,2024-07-06 20:00:00,2024-07-06 23:00:00,0.6548559966666665,0.5065619533333333,0.0163679063769318,0.0163679063769318,0.0001062181489093,0.0001035465239362,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0262808935382836,0.0267991139265233,0.0363600337992091,0.7089652138196595,0.0,1.797613118018598,0.5033316730452074,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,492,2024-07-09 16:00:00,2024-07-09 17:00:00,0.1666667566666666,0.15354339,0.0267991139265234,0.0267991139265234,0.0,0.0,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0134487867650966,0.0137139769683372,0.0186066101833616,0.7089652138196595,2.595699180412548,1.5039293303254355,0.4211002124911219,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,493,2024-07-10 17:00:00,2024-07-10 19:00:00,0.0669291699999998,0.0367454266666666,0.0160701046007444,0.0137139769683373,0.0087068504370924,0.0064481976371896,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0194782503264232,0.0198623326420297,0.0269484688253282,0.7089652138196595,3.234315481352276,2.060033305631611,0.5768093255768513,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,494,2024-07-12 13:00:00,2024-07-12 14:00:00,0.0301837433333332,0.0170603766666666,0.0198623326420297,0.0198623326420297,0.0108489848804556,0.0045750265002034,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0092463215771345,0.009428645376381,0.0127924328209476,0.7089652138196595,0.0,0.6324483958760063,0.1770855508452818,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,495,2024-07-13 13:00:00,2024-07-13 14:00:00,0.1443570333333333,0.1404200233333333,0.0094286453763811,0.0094286453763811,0.0,0.0,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0247875421351877,0.0252763158403166,0.0342939584044907,0.7089652138196595,2.290613962635644,2.2108560236398587,0.6190396866191605,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,496,2024-07-18 12:00:00,2024-07-18 13:00:00,0.0236220599999999,0.0131233666666666,0.0252763158403167,0.0252763158403167,0.0076834917282727,0.0028888344460555,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0157243031263989,0.0160343631500086,0.0217548232259311,0.7089652138196595,1.5433290796916044,1.4227913767762992,0.3983815854973638,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,497,2024-07-19 12:00:00,2024-07-19 14:00:00,0.4540684866666665,0.2204725599999999,0.0160343631500086,0.0160343631500086,0.0051768462129554,0.0018646621791074,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0117011349150812,0.011931864006149,0.0161887060796353,0.7089652138196595,1.407363476907137,1.117014410495662,0.3127640349387853,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,498,2024-07-21 19:00:00,2024-07-21 21:00:00,0.0879265566666666,0.04724412,0.0119318640061491,0.0119318640061491,0.0047207717275271,0.0026543868529492,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0059649060750961,0.0060825252092229,0.0082525423339837,0.7089652138196595,0.0,0.4079995755365765,0.1142398811502414,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,499,2024-07-22 20:00:00,2024-07-22 21:00:00,0.1902888166666665,0.1837271333333333,0.0060825252092229,0.0060825252092229,0.0,0.0,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0047464400469027,0.0048400328313444,0.0065667752232207,0.7089652138196595,15.52022837425692,3.816707883415954,1.0686782073564671,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,500,2024-07-23 00:00:00,2024-07-23 01:00:00,0.0170603766666666,0.0104986933333333,0.0397023364821037,0.0048400328313444,0.0520600800831998,0.0328193771260964,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,4.7858370573065325e-05,4.8802066925808047e-05,6.621281613111322e-05,0.7089652138196595,15.520228374256918,3.495324896755004,0.9786909710914012,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,501,2024-07-23 03:00:00,2024-07-23 03:00:00,0.0065616833333333,0.0065616833333333,0.0397023364821037,4.880206692580805e-05,0.0520600800831998,0.0328193771260964,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0389346036278685,0.0397023364821036,0.0538666427686678,0.7089652138196595,2.811438196728448,3.295700482410109,0.9227961350748308,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,502,2024-07-23 11:00:00,2024-07-23 13:00:00,0.4435697933333332,0.3162731366666667,0.0397023364821037,0.0397023364821037,0.0094305118546722,0.0094305118546722,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0,0.0,0.0,0.7089652138196595,5.496427934905201,1.23669628535367,0.3462749598990276,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,503,2024-07-24 09:00:00,2024-07-24 09:00:00,0.00393701,0.00393701,0.0144893875091575,0.0,0.0184368729352799,0.0086991835066063,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0041074133177057,0.0041884054392658,0.0056826715895922,0.7089652138196595,4.177649221474718,1.2209181457628828,0.3418570808136073,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,504,2024-07-24 11:00:00,2024-07-24 14:00:00,0.1482940433333331,0.1272966566666666,0.0144893875091575,0.0041884054392659,0.0140132443792022,0.0086991835066063,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0047113896101341,0.0048042912517528,0.0065182823870191,0.7089652138196595,5.267258455090929,1.507392201728632,0.4220698164840169,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,505,2024-07-25 17:00:00,2024-07-25 17:00:00,0.00393701,0.00393701,0.0091530590493109,0.0048042912517528,0.0176681612137729,0.0057823049962078,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0016689458452243,0.0017018549912776,0.0023090130955026,0.7089652138196595,0.0,0.1141558958133469,0.0319636508277371,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,506,2024-07-27 11:00:00,2024-07-27 12:00:00,0.0144357033333333,0.0104986933333333,0.0025202416726382,0.0017018549912777,0.0,0.0,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0074765324972147,0.0076239586708245,0.0103439015079001,0.7089652138196595,13.550829038732532,3.560331356524309,0.9968927798268066,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,507,2024-07-28 05:00:00,2024-07-28 06:00:00,0.0393700999999999,0.0262467333333333,0.0298668047071087,0.0076239586708245,0.0454540505422131,0.0169654511748488,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0180325535565549,0.0183881288680039,0.0249483243728861,0.7089652138196595,9.02251162625219,3.2634917791750984,0.9137776981690277,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,508,2024-07-28 09:00:00,2024-07-28 13:00:00,0.56299243,0.4002626833333333,0.0298668047071087,0.0183881288680039,0.0302645467893625,0.0169654511748488,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
San Antonio,304,12,78928,0.8540512465373962,0.0096273446054587,0.0098171816158286,0.0133195842348812,0.7089652138196595,2.472365741824695,1.2147926629239336,0.3401419456187014,2,0,1,0.9999999999999984,1.000000000000001,True,observed_rainfall_event,509,2024-07-28 16:00:00,2024-07-28 16:00:00,0.0104986933333333,0.0104986933333333,0.0041990715648535,0.0098171816158287,0.0082931484905109,0.0024081230042144,0.7016131779840179,0.0008409987621552,12,0,observed_innovation,base
