city,status,objective,runtime_seconds,n_units,horizon,initial_mean_b,final_weighted_b,final_weighted_ell,total_intervention_cost,total_budget,mean_period_budget,total_u_C,total_e_C,total_cost_C,cap_utilization_C,total_u_R,total_e_R,total_cost_R,cap_utilization_R,total_u_S,total_e_S,total_cost_S,cap_utilization_S,baseline_objective,recoverable_fraction,scenario_type,event_id,event_start,event_end,event_total_precip,event_peak_precip,event_peak_positive_abnormal_deficit,city_signal_b0,city_signal_h_total,city_signal_h_peak,dynamic_a_retention,dynamic_rain_kernel_sum,h_observed_innovation_steps,h_rain_kernel_fallback_steps,h_signal_source,scenario,optimized_objective,weighted_b0,weighted_h_total,weighted_h_peak,budget_intensity,error
Dallas,OPTIMAL,0.3932770161550227,2.943000078201294,366.0,12.0,0.0297014930066975,0.0522866280883445,0.0531288171538309,5.281583298688987,5.2815832986889815,1.4788433236329153,0.7950326893093883,0.2514174468008597,0.7923827846039149,0.006693049707974,3.0433018570586663,0.5849882414308241,4.369376298145891,0.0109801256582061,0.1644034711299594,0.0627758524685408,0.1198242159391813,0.0029658095983237,0.4339111185257838,0.0936461423455009,observed_rainfall_event,58,2019-04-18 22:00:00,2019-04-18 22:00:00,0.009842525,0.009842525,0.0365575631876469,0.0297014930066976,0.0361033020288146,0.0116555271552445,0.9558410649350446,0.0053847864087424,12.0,0.0,observed_innovation,base,0.3932770161550227,0.0297014930066975,0.0361033020288146,0.0116555271552445,0.18,
Dallas,OPTIMAL,0.5893509342833102,2.803999900817871,366.0,12.0,0.0524072088361303,0.0473021070588105,0.0483480833562141,5.35856957659976,5.358569576599766,1.500399481447935,0.8542922875539718,0.2708289198990053,0.8541628133556819,0.0070886055398524,3.042012618505197,0.5797831932503049,4.38283594597968,0.0108177900906116,0.1667998758824984,0.0636908961118796,0.1215708172643986,0.0029658095983237,0.6307852174938187,0.0656868329526357,observed_rainfall_event,59,2019-04-23 19:00:00,2019-04-24 09:00:00,2.2106311149999995,0.470472695,0.0621555549331903,0.0524072088361304,0.0143567808105363,0.0090686119788844,0.9558410649350446,0.0053847864087424,12.0,0.0,observed_innovation,base,0.5893509342833102,0.0524072088361303,0.0143567808105363,0.0090686119788844,0.18,
Dallas,OPTIMAL,0.5968577639199947,2.2719998359680176,366.0,12.0,0.0284730604622893,0.0550931947409271,0.0562313165632501,6.024098125529213,6.024098125529207,1.686747475148178,0.9603944661988516,0.3044655789909425,0.9602489114450928,0.0070886055398524,3.419827297381405,0.6517916391203701,4.9271794327306,0.0108177900906116,0.1875162401604687,0.0716012365606551,0.1366697813535206,0.0029658095983237,0.6434381403157895,0.0723929364413087,observed_rainfall_event,60,2019-04-24 11:00:00,2019-04-24 13:00:00,0.041338605,0.025590565,0.0621555549331903,0.0284730604622894,0.0465829445282335,0.0162204608311072,0.9558410649350446,0.0053847864087424,12.0,0.0,observed_innovation,base,0.5968577639199947,0.0284730604622893,0.0465829445282335,0.0162204608311072,0.18,
Dallas,OPTIMAL,0.653023200135392,2.23799991607666,366.0,12.0,0.029646616444508,0.0456356940323976,0.0467666496872356,5.38242857976872,5.382428579768719,1.5070800023352415,0.858096019520982,0.272034784256227,0.8579659688394977,0.0070886055398524,3.055557163867056,0.582364674902699,4.402350500233265,0.0108177900906116,0.1675425514623099,0.0639744794955502,0.1221121106959573,0.0029658095983237,0.694641969276391,0.0599139858830489,observed_rainfall_event,61,2019-04-24 15:00:00,2019-04-24 21:00:00,0.3523623950000001,0.14960638,0.0621555549331903,0.029646616444508,0.0374146395188093,0.0162204608311072,0.9558410649350446,0.0053847864087424,12.0,0.0,observed_innovation,base,0.653023200135392,0.029646616444508,0.0374146395188093,0.0162204608311072,0.18,
Dallas,OPTIMAL,0.1556481348568685,2.508000135421753,366.0,12.0,0.00348276357545,0.0192345394143325,0.0195626578450497,1.973000234219469,1.9730002342194677,0.5524400655814511,0.2991878574529498,0.094824227448069,0.2990424562495627,0.0067424855614222,1.1330144797960848,0.2176945935473486,1.6291959721356877,0.0109429580979789,0.0614149334966315,0.0234506898063128,0.0447618058342187,0.0029658095983237,0.1708659535148687,0.0890629077645708,observed_rainfall_event,62,2019-04-28 01:00:00,2019-04-28 01:00:00,0.053149635,0.053149635,0.0178690733315265,0.0034827635754501,0.0210994248849794,0.0045157416544614,0.9558410649350446,0.0053847864087424,12.0,0.0,observed_innovation,base,0.1556481348568685,0.00348276357545,0.0210994248849794,0.0045157416544613,0.18,
Dallas,OPTIMAL,0.3128027441690253,2.2309999465942383,366.0,12.0,0.0153648551173739,0.0297951123264753,0.0303965176771304,3.232815079363694,3.232815079363692,0.905188222221834,0.5153929514042139,0.1633905846815283,0.5153148398607066,0.0070886055398524,1.8352405663748976,0.3497821243352343,2.644156791098553,0.0108177900906116,0.1006300555177448,0.0384245994057472,0.0733434484044342,0.0029658095983237,0.3377999703225296,0.0740000839243325,observed_rainfall_event,63,2019-04-28 09:00:00,2019-04-28 09:00:00,0.005905515,0.005905515,0.0214141071204946,0.015364855117374,0.0249137359138508,0.0139934044862933,0.9558410649350446,0.0053847864087424,12.0,0.0,observed_innovation,base,0.3128027441690253,0.0153648551173739,0.0249137359138508,0.0139934044862933,0.18,
Dallas,OPTIMAL,0.5875805947008039,2.1419999599456787,366.0,12.0,0.0549382720110242,0.0358533261214005,0.0368206847491232,4.411401083175994,4.411401083175996,1.235192303289279,0.7032895381486934,0.2229578199031178,0.7031829495133469,0.0070886055398524,2.504313430754059,0.4773020430453333,3.608135895801128,0.0108177900906116,0.1373167116005954,0.0524330390937426,0.1000822378615194,0.0029658095983237,0.6216910488476822,0.0548672113103489,observed_rainfall_event,64,2019-04-30 18:00:00,2019-04-30 18:00:00,0.005905515,0.005905515,0.0549382720110242,0.0549382720110242,2.4667638131848303e-05,1.824271602792787e-05,0.9558410649350446,0.0053847864087424,5.0,7.0,observed_innovation,base,0.5875805947008039,0.0549382720110242,2.4667638131848303e-05,1.824271602792786e-05,0.18,
Houston,OPTIMAL,0.0797776845695956,4.558000087738037,393.0,12.0,0.0016280995589472,0.0072358352355533,0.007152001782457,1.5049746680050515,1.5049746680050524,0.4213929070414147,0.6464539246824168,0.1895513652767734,0.6063805818333923,0.0158583601240061,0.5329690937376886,0.1022297702767741,0.7561064853099535,0.005603326637002,0.2032470554097848,0.0732334163044149,0.1424876008617057,0.0106841058220008,0.0895555999369977,0.1091826236916605,observed_rainfall_event,52,2019-04-04 01:00:00,2019-04-04 04:00:00,0.5826774800000001,0.25984266,0.0139318362359163,0.0016280995589472,0.0158179844555806,0.007461919652332,0.8647749594136531,0.0129102402343482,12.0,0.0,observed_innovation,base,0.0797776845695956,0.0016280995589472,0.0158179844555806,0.007461919652332,0.18,
Houston,OPTIMAL,0.4142356062262757,2.7679998874664307,393.0,12.0,0.0225491258698621,0.0183680273338666,0.0179146215578233,6.243465092014233,6.243465092014231,1.748170225763985,2.648586910133345,0.7694023487026395,2.513831626317368,0.018477807173103,2.3184600798450394,0.431609069790789,3.284337420032681,0.0069320077483058,0.6296668155216908,0.2252757022760999,0.4452960456641849,0.0094132637477613,0.4571490079682581,0.0938718032719915,observed_rainfall_event,60,2019-04-18 05:00:00,2019-04-18 11:00:00,0.8622051900000001,0.35826791,0.0527549075025259,0.0225491258698621,0.0498268541733358,0.0161885386108823,0.8647749594136531,0.0129102402343482,12.0,0.0,observed_innovation,base,0.4142356062262757,0.0225491258698621,0.0498268541733358,0.0161885386108823,0.18,
Houston,OPTIMAL,0.3163541306014437,2.875,393.0,12.0,0.0300103593621206,0.0348058661876067,0.0346169946424744,6.450370682553669,6.450370682553666,1.806103791115027,3.1344023584855933,0.9234134874818491,2.932656337880374,0.0211656671784257,2.069939411061831,0.4008781798773255,2.910463210673955,0.0059904309352306,0.8645790784571982,0.3109156271218165,0.60725113399934,0.01251051414806,0.3590268446855166,0.118856611185861,observed_rainfall_event,61,2019-04-24 21:00:00,2019-04-24 21:00:00,0.01181103,0.01181103,0.0305704776770383,0.0300103593621206,0.0447641277073858,0.0087755799130614,0.8647749594136531,0.0129102402343482,12.0,0.0,observed_innovation,base,0.3163541306014437,0.0300103593621206,0.0447641277073858,0.0087755799130614,0.18,
Houston,OPTIMAL,0.3585033474472145,2.7239999771118164,393.0,12.0,0.0154193161501651,0.0352647077810187,0.0349940673134006,7.008516945250074,7.008516945250067,1.9623847446700189,2.9287739994789592,0.8633708150004714,2.771449714154121,0.0182021053174758,2.604705554507958,0.4944749625469339,3.687095132102582,0.0069377335020342,0.7791222909101102,0.2794434495906918,0.5499720989933706,0.0103761110549976,0.4064162998041014,0.1178913158256241,observed_rainfall_event,62,2019-04-30 03:00:00,2019-04-30 03:00:00,0.01181103,0.01181103,0.0373824011470862,0.0154193161501651,0.065825357294175,0.0109178442385196,0.8647749594136531,0.0129102402343482,12.0,0.0,observed_innovation,base,0.3585033474472145,0.0154193161501651,0.065825357294175,0.0109178442385196,0.18,
New York,OPTIMAL,0.0115284386615852,230.75600004196167,1940.0,12.0,0.0,0.0077352176789956,0.0074088731600211,3.596110992045952,3.596110992045941,1.0069110777728638,2.4703273568212416,0.7164498975229433,2.209995215084363,0.0121415566536801,0.2084854064361996,0.0407352276339549,0.2903091142993141,0.000439155916503,1.6740687896883286,0.5736144613032722,1.095806662662275,0.0176313830831543,0.0155051114845089,0.2564749583965795,observed_rainfall_event,98,2019-06-02 18:00:00,2019-06-02 19:00:00,0.1259843199999999,0.0734908533333333,0.0128404264537012,0.0,0.0084206791959469,0.0063680839011926,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.0115284386615852,0.0,0.0084206791959469,0.0063680839011926,0.18,
New York,OPTIMAL,0.0673062295126651,246.2430000305176,1940.0,12.0,0.0,0.0137013673366819,0.0133517617302972,8.431912330511688,8.431912330511729,2.360935452543284,2.9745465096494126,0.8254223263825293,2.72708738594897,0.0144508333871951,3.394695286788368,0.6277833148110359,4.609071675349869,0.0070679935095802,1.6516198481289108,0.570971189823561,1.0957532692128495,0.0171939414007215,0.0789678527611052,0.147675577348152,observed_rainfall_event,99,2019-06-02 22:00:00,2019-06-02 23:00:00,0.3740159499999999,0.28740173,0.0158117953226626,0.0,0.0197442261656091,0.0070955533205566,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.0673062295126651,0.0,0.0197442261656091,0.0070955533205566,0.18,
New York,OPTIMAL,0.0558783147864087,224.3090000152588,1940.0,12.0,0.0,0.0173631755597921,0.0168886519757346,9.423734095803663,9.42373409580364,2.638645546825019,3.5463202124568207,0.9862577553450428,3.209430128973464,0.0161708900027931,3.441819106454981,0.6462199438652477,4.637375648281582,0.0067261605808215,2.3922083475223066,0.8199946399272448,1.5769283185486185,0.0233748157450228,0.067288184339432,0.1695672080475048,observed_rainfall_event,100,2019-06-05 21:00:00,2019-06-05 21:00:00,0.0104986933333333,0.0104986933333333,0.0187516106067029,0.0,0.0220666830985442,0.0105936371161875,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.0558783147864087,0.0,0.0220666830985442,0.0105936371161875,0.18,
New York,OPTIMAL,0.1204755680700962,70.60500001907349,1940.0,12.0,0.0013767426931161,0.0105213969909291,0.0102597093260483,9.423734095803624,9.42373409580364,2.638645546825019,2.940335845453944,0.8524969380456422,2.744707768367402,0.0134076577070194,4.550110900919805,0.8279911726537581,6.275945081697994,0.0088920351806797,0.6007128736051717,0.2129100807557108,0.4030812457382285,0.0058697030928461,0.1381608698459724,0.1280051420897433,observed_rainfall_event,101,2019-06-06 02:00:00,2019-06-06 03:00:00,0.1036745966666665,0.0931759033333333,0.0187516106067029,0.0013767426931161,0.0206899404054281,0.0105936371161875,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.1204755680700962,0.0013767426931161,0.0206899404054281,0.0105936371161875,0.18,
New York,OPTIMAL,0.2744033363622841,49.17699980735779,1940.0,12.0,0.008406488567681,0.0162105443027514,0.0157051399393663,18.11111688920996,18.1111168892099,5.071112728978774,6.015241445941312,1.7189723029733233,5.627829330603068,0.0142720654831504,8.536972414614315,1.5289427046883282,11.76832620206108,0.0086808221432788,1.0688428461521648,0.377362494212915,0.7149613565458093,0.0054342653319807,0.3089764556413249,0.1118956433339858,observed_rainfall_event,102,2019-06-10 12:00:00,2019-06-10 21:00:00,0.620735243333333,0.3897639899999999,0.043281661301787,0.008406488567681,0.0340026321579186,0.0201674779302614,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.2744033363622841,0.008406488567681,0.0340026321579186,0.0201674779302614,0.18,
New York,OPTIMAL,0.3058296710849262,55.51799988746643,1940.0,12.0,0.0072206557445278,0.030626685294105,0.0299776614659551,25.595212974656043,25.595212974655997,7.166659632903677,7.974231475224223,2.308171097258829,7.451565878267041,0.0133877961078274,12.373821447387446,2.240774717085196,17.052590998911096,0.0089032242234779,1.6261754449498724,0.5759904716444268,1.0910560974779042,0.0058503368076963,0.3539791125096192,0.1360233972093043,observed_rainfall_event,103,2019-06-11 01:00:00,2019-06-11 01:00:00,0.00393701,0.00393701,0.043281661301787,0.0072206557445278,0.052713277854361,0.0184899170774754,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.3058296710849262,0.0072206557445278,0.052713277854361,0.0184899170774754,0.18,
New York,OPTIMAL,0.4377484058825838,46.13700008392334,1940.0,12.0,0.0169925388448842,0.0562577269531296,0.0556459695039407,41.7103126342282,41.71031263422822,11.678887537583902,15.00294428074336,4.353900000775415,13.844640905035508,0.0154565317488054,18.787256320096542,3.453066046457086,25.627048185747118,0.0082951096136481,3.3334664644212544,1.178586468373397,2.238623543445582,0.0073591026929823,0.5142446620377494,0.148754594461012,observed_rainfall_event,104,2019-06-11 05:00:00,2019-06-11 08:00:00,0.3412075333333332,0.2690290166666666,0.0468159178098303,0.0169925388448842,0.0806766272716102,0.0184899170774754,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.4377484058825838,0.0169925388448842,0.0806766272716102,0.0184899170774754,0.18,
New York,OPTIMAL,0.2308547870982906,38.626999855041504,1940.0,12.0,0.0312260742880741,0.0092618851911262,0.0088639352191878,13.335317303126274,13.335317303126306,3.733888844875366,4.520834907927116,1.298128431196933,4.217731689019437,0.0145678108167044,6.226093971604632,1.1207613051686942,8.55183842035189,0.008598338355566,0.8429448407916199,0.2986278080389957,0.5657471937549471,0.005820603567229,0.2561590108558418,0.0987832661947292,observed_rainfall_event,105,2019-06-13 08:00:00,2019-06-13 13:00:00,0.4317587633333331,0.1469817066666666,0.0312260742880741,0.0312260742880741,0.0,0.0,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.2308547870982906,0.0312260742880741,0.0,0.0,0.18,
New York,OPTIMAL,0.079442482059711,168.0900001525879,1940.0,12.0,0.0046611008811957,0.0128472327322243,0.0126746424671632,8.609963856141308,8.609963856141325,2.410789879719572,2.9524342186877046,0.8457447221530897,2.709444590642124,0.0142792972065097,3.6575891559130738,0.6908042610634897,4.925976926211767,0.0075813184378032,1.461937618511092,0.5045780101276688,0.9745423392874162,0.0151512569477879,0.0931906284962799,0.1475271350607724,observed_rainfall_event,106,2019-06-13 22:00:00,2019-06-14 00:00:00,0.1994751733333332,0.1154856266666666,0.0141390978200705,0.0046611008811957,0.0155000520091425,0.0101668398428353,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.079442482059711,0.0046611008811957,0.0155000520091425,0.0101668398428353,0.18,
New York,OPTIMAL,0.3240869445683153,37.979000091552734,1940.0,12.0,0.02723607744428,0.0320525309119222,0.031513050940073,26.86712664106449,26.86712664106459,7.522795459498085,9.263780717246837,2.6935169956007683,8.59535186458974,0.0148165142455388,12.4413485849463,2.2756830049598817,17.03827454638944,0.0085280247034428,1.833374049628571,0.651302051357998,1.2335002300853155,0.0062835065986341,0.3743013215838927,0.1341549551657748,observed_rainfall_event,107,2019-06-16 03:00:00,2019-06-16 06:00:00,0.0341207533333332,0.0131233666666666,0.0273420963831678,0.02723607744428,0.0356761782846702,0.013693094223995,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.3240869445683153,0.02723607744428,0.0356761782846702,0.013693094223995,0.18,
New York,OPTIMAL,0.2373843546638841,40.83300018310547,1940.0,12.0,0.0177154705651136,0.0331592634942245,0.0329318101196386,23.709615044080948,23.70961504408088,6.638692212342647,8.759543583538804,2.5345308295747317,8.077276185834682,0.0158758129771114,10.494198878706436,1.9175159233170045,14.272303536553396,0.008151302331194,2.0241232247742764,0.7152922111692638,1.3600353216928702,0.0078611242989709,0.2806178036071283,0.154065238867638,observed_rainfall_event,108,2019-06-16 19:00:00,2019-06-16 20:00:00,0.0301837433333332,0.0170603766666666,0.0259572648763609,0.0177154705651136,0.0378031334454966,0.0096255528363447,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.2373843546638841,0.0177154705651136,0.0378031334454966,0.0096255528363447,0.18,
New York,OPTIMAL,0.6259726093965057,38.3529999256134,1940.0,12.0,0.0423677540219031,0.0766693436832076,0.0755619225079988,58.20723774364583,58.207237743646,16.29802656822088,19.810156188534027,5.821519468061944,18.34980509537125,0.0146247990879093,27.121550276804754,4.993191813613121,37.09993540669878,0.0085810361969889,4.102456157237993,1.4568354651317674,2.7574972415757903,0.0064899175051815,0.7345846597376293,0.1478550482934348,observed_rainfall_event,109,2019-06-18 07:00:00,2019-06-18 11:00:00,0.1036745966666666,0.06692917,0.0681389739369214,0.0423677540219031,0.093930729813991,0.0165298438449571,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.6259726093965057,0.0423677540219031,0.093930729813991,0.0165298438449571,0.18,
New York,OPTIMAL,0.5955642620137114,34.68899989128113,1940.0,12.0,0.0329136191117579,0.0374354490324051,0.0363069310242911,40.28810859929704,40.2881085992969,11.28067040780313,13.365595816851451,3.808803098426086,12.51979441650825,0.0142557622421386,18.97361409060064,3.3974890948333547,26.177885444847227,0.0086731208477173,2.3776367258175526,0.8394413906747588,1.5904287379415611,0.0054342653319807,0.67259494400857,0.1145275959640236,observed_rainfall_event,110,2019-06-18 13:00:00,2019-06-18 21:00:00,0.8070870499999999,0.2427822833333333,0.0681389739369214,0.0329136191117579,0.0614253038738023,0.0165298438449571,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.5955642620137114,0.0329136191117579,0.0614253038738023,0.0165298438449571,0.18,
New York,OPTIMAL,0.264595153814804,38.31100010871887,1940.0,12.0,0.033377423119495,0.018435364438563,0.0180673453272581,18.597357826757587,18.597357826757623,5.207260191492134,6.549532735296098,1.8856971608093456,6.092747751005432,0.0151334542733022,8.522774371366786,1.5349240001805524,11.659930828234476,0.0084397961619244,1.255785969260978,0.4459746521702942,0.8446792475176779,0.0062177978330474,0.2995702587385027,0.11675092537884,observed_rainfall_event,111,2019-06-18 23:00:00,2019-06-18 23:00:00,0.00787402,0.00787402,0.0070867303235727,0.033377423119495,0.0101702828600309,0.0070867303235727,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.264595153814804,0.033377423119495,0.0101702828600309,0.0070867303235727,0.18,
New York,OPTIMAL,0.0448293878954076,285.58899998664856,1940.0,12.0,0.0005716323626066,0.0033036363709188,0.0031875968643683,3.2705583001071603,3.2705583001071648,0.9157563240300064,1.073292812235079,0.3213343741703858,1.0120435034135271,0.0052751897232391,1.5095482712248631,0.2861915288435133,2.0904258253349544,0.0031797288159746,0.250968467066277,0.0885188254554578,0.1680889713586784,0.0026432134759894,0.0516303183327356,0.1317235813557995,observed_rainfall_event,112,2019-06-19 07:00:00,2019-06-19 07:00:00,0.00393701,0.00393701,0.0070867303235727,0.0005716323626066,0.0070867303235727,0.0070867303235727,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.0448293878954076,0.0005716323626066,0.0070867303235727,0.0070867303235727,0.18,
New York,OPTIMAL,0.0520638647451744,486.19000005722046,1940.0,12.0,0.0004045946868505,0.0024558962661173,0.0023725051138523,3.199223671641389,3.199223671641394,0.8957826280595905,1.239739194621196,0.3684190324326611,1.1645084547038131,0.0060932667995265,1.371842933516021,0.2605213956076602,1.898143491400302,0.002889664802274,0.2040689590587326,0.071687,0.1365717255372746,0.0021492653197452,0.0590289829546367,0.1179948876099543,observed_rainfall_event,113,2019-06-19 10:00:00,2019-06-19 10:00:00,0.00393701,0.00393701,0.0070867303235727,0.0004045946868505,0.0070867303235727,0.0070867303235727,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.0520638647451744,0.0004045946868505,0.0070867303235727,0.0070867303235727,0.18,
New York,OPTIMAL,0.0160262016778109,359.4260001182556,1940.0,12.0,0.0,0.002050910128511,0.0019292862417688,1.5217078988994166,1.521707898899415,0.4260782116918362,0.869087161419306,0.2612675836652797,0.8112702857668526,0.0042715274063663,0.3657182821887144,0.072108968621281,0.5152930178036007,0.0007703529476805,0.2921326369432451,0.1028265,0.1951445953289636,0.0030767567406816,0.0188931145502722,0.1517437934773967,observed_rainfall_event,115,2019-06-20 01:00:00,2019-06-20 02:00:00,0.00787402,0.00393701,0.0033816059403336,0.0,0.0035632420898333,0.0018559920636907,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.0160262016778109,0.0,0.0035632420898333,0.0018559920636907,0.18,
New York,OPTIMAL,0.0208934178585287,481.5179998874664,1940.0,12.0,0.0,0.0014869466256371,0.0014305440885624,1.521707898899415,1.521707898899415,0.4260782116918362,0.3110376279150397,0.0941986190904014,0.293152796980459,0.0015287370600211,0.802547577584517,0.1566478972867316,1.116048669402115,0.0016904949031974,0.1680064234608009,0.0594743521076983,0.1125064325168413,0.0017694527433484,0.0244391088813793,0.1450826640226671,observed_rainfall_event,116,2019-06-20 04:00:00,2019-06-20 05:00:00,0.01181103,0.00787402,0.0033816059403336,0.0,0.0035632420898333,0.0018559920636907,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.0208934178585287,0.0,0.0035632420898333,0.0018559920636907,0.18,
New York,OPTIMAL,0.0251142433243148,1308.664999961853,1940.0,12.0,0.0018559920636907,0.0011129183530158,0.0010745660646278,1.521707898899415,1.5217078988994153,0.4260782116918362,0.5266763978242488,0.1561821703952899,0.495860948406922,0.0025885926837517,0.6532181251835695,0.1274127617480857,0.90757357513727,0.0013759457285044,0.1765228829758937,0.062769,0.118273375355223,0.001859148555819,0.0286463588527577,0.1233006800828675,observed_rainfall_event,117,2019-06-20 07:00:00,2019-06-20 07:00:00,0.02362206,0.02362206,0.0033816059403336,0.0018559920636907,0.0017072500261426,0.0017072500261426,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.0251142433243148,0.0018559920636907,0.0017072500261426,0.0017072500261426,0.18,
New York,OPTIMAL,0.015557217797305,6.474999904632568,1940.0,12.0,0.0,0.0081340824565923,0.0072691879052465,3.846498066006253,3.8464980660062458,1.0770194584817487,2.9041634651856123,0.7720381193515021,2.6377731864011373,0.0142738431595852,0.2387873372688569,0.0459899999999999,0.3438386094713096,0.0005029842315592,1.3155133683106874,0.4382056134350684,0.8648862701338064,0.0138550579824229,0.0178332111304185,0.1276266689419315,observed_rainfall_event,119,2019-06-20 21:00:00,2019-06-20 22:00:00,0.0380577633333333,0.0301837433333333,0.0090069873575401,0.0,0.0090069873575401,0.0090069873575401,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.015557217797305,0.0,0.0090069873575401,0.0090069873575401,0.18,
New York,OPTIMAL,0.0521364815493449,48.04999995231629,1940.0,12.0,0.0,0.0039844333128907,0.0038357565756214,3.846498066006237,3.8464980660062458,1.0770194584817487,1.2823943351546054,0.3778741216405933,1.2046849461733684,0.0063029150487462,1.7597535936422033,0.3233303729465951,2.4381787938328614,0.0037067640150246,0.3052783554672706,0.1074052954495429,0.2036343260000072,0.0032152081595409,0.0596603847320275,0.1261122135983066,observed_rainfall_event,120,2019-06-21 04:00:00,2019-06-21 12:00:00,0.4803152199999999,0.2034121833333333,0.0090069873575401,0.0,0.0090069873575401,0.0090069873575401,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.0521364815493449,0.0,0.0090069873575401,0.0090069873575401,0.18,
New York,OPTIMAL,0.467850390659119,46.87899994850159,1940.0,12.0,0.0478304144212824,0.0375137795984654,0.0365932176575242,35.07910644448582,35.079106444485845,9.822149804456036,11.693521021272463,3.394843437781044,10.878176248030758,0.0143243781510941,16.529420843874423,3.025987202065778,22.692256742971946,0.0086778338078535,2.247834467764702,0.7964751907186922,1.50867345348311,0.0059004892316162,0.5339519263677356,0.1237967922660739,observed_rainfall_event,121,2019-06-25 07:00:00,2019-06-25 09:00:00,0.4973755966666666,0.46063017,0.0478304144212824,0.0478304144212824,0.0343110718962553,0.0087150475164061,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.467850390659119,0.0478304144212824,0.0343110718962553,0.0087150475164061,0.18,
New York,OPTIMAL,0.371714643337254,47.12800002098084,1940.0,12.0,0.0230011914219445,0.0200558722307316,0.0193668012594267,23.71549950456886,23.715499504568747,6.640339861279249,7.876623866089238,2.2508985530218,7.369329264349805,0.0142720654831504,11.178497247027982,2.0019615343216546,15.409968138456374,0.0086806722973745,1.399590215415441,0.4941351822361094,0.9362021017626831,0.0054342653319807,0.416987871374451,0.1085720500406163,observed_rainfall_event,122,2019-06-29 18:00:00,2019-06-29 19:00:00,0.0498687933333333,0.0459317833333333,0.0368608082401553,0.0230011914219445,0.0325311916833931,0.022809549753548,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.371714643337254,0.0230011914219445,0.0325311916833931,0.022809549753548,0.18,
New York,OPTIMAL,0.2411525279577577,55.10199999809265,1940.0,12.0,0.018148502784279,0.0158869507137246,0.0154184571518085,16.627843931699182,16.627843931699186,4.655796300875772,5.513939604364023,1.570750682532016,5.165773109099465,0.0142496784453844,7.829354290590086,1.4041635338428944,10.805663714934129,0.0086714599009287,0.981306240915476,0.3464570792532068,0.6564071076655879,0.0054342653319807,0.2729615003846284,0.1165328164669698,observed_rainfall_event,123,2019-06-30 15:00:00,2019-06-30 16:00:00,0.0472441199999999,0.0367454266666666,0.0202135715285449,0.018148502784279,0.0207873753848902,0.0054685828163869,0.9021352768402808,0.0005168224335782,12.0,0.0,observed_innovation,base,0.2411525279577577,0.018148502784279,0.0207873753848902,0.0054685828163869,0.18,
Philadelphia,OPTIMAL,0.0082433325532636,270.2579998970032,642.0,12.0,0.0029058013771324,3.875047189593386e-05,3.0189692957742977e-05,0.4128202335185468,0.4128202335185469,0.1155896653851931,0.3309587162490198,0.0976118324869118,0.3051998761764686,0.0049654137160989,0.0,0.0,0.0,0.0,0.1616883754475848,0.0576098002398106,0.1076203573420782,0.0051982077549932,0.0098723866963541,0.1650111764455244,observed_rainfall_event,640,2023-07-04 01:00:00,2023-07-04 01:00:00,0.005905515,0.005905515,0.0029058013771324,0.0029058013771324,0.0,0.0,0.6899895786512016,0.0164973424208886,12.0,0.0,observed_innovation,base,0.0082433325532636,0.0029058013771324,0.0,0.0,0.18,
