model_id,family,description,heldout_city,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,110,1947,4.29757675112039,0.9386350088214138,0.9729768012161696,0.9694521898003843,0.6,0.027023198783830416,0.9630473083565071,0.9640730232818168,0.8367346938775511,0.03695269164349291,0.9765035430475715,0.9740181025713666,0.8102564102564103,0.023496456952428524
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,111,2098,10.327112345999259,0.9415001637676768,0.9701557079013129,0.9677550674884087,0.6190476190476191,0.02984429209868711,0.9649563819677235,0.9651363668517734,0.8285714285714286,0.03504361803227651,0.9744237702354214,0.9724664483095005,0.7952380952380952,0.02557622976457863
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,112,1462,41.7385297222644,0.9821477330344179,0.9894247597988587,0.9912823316708989,0.7333333333333333,0.010575240201141312,0.9972506881324174,0.9966694034772411,0.9054054054054054,0.002749311867582649,0.99754189168991,0.99712914190356,0.9387755102040817,0.002458108310089968
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,113,1360,33.976581861767706,0.9790146032830477,0.9898126272251044,0.9881330667904237,0.7857142857142857,0.010187372774895564,0.9962205288149362,0.9945849416597158,0.8823529411764706,0.003779471185063832,0.9974461532640627,0.996139877153069,0.9264705882352942,0.002553846735937282
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,115,1320,83.78960429385684,0.9563593782662771,0.9671187420667763,0.9727162952851354,0.5,0.03288125793322372,0.9630417991381821,0.9653683297455009,0.6818181818181818,0.03695820086181789,0.9621812252616655,0.963924124101874,0.6893939393939394,0.037818774738334504
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,116,1230,70.2741910086236,0.9622761387237077,0.9590249959526621,0.9659629779014396,0.5384615384615384,0.04097500404733789,0.9642854566719773,0.9655657947727558,0.7258064516129032,0.03571454332802271,0.9710526500160576,0.9700356836343804,0.7560975609756098,0.02894734998394244
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,117,1284,65.59132310543279,0.9812421064283727,0.9914762486062574,0.9934067969806821,0.8461538461538461,0.008523751393742618,0.9974795235012912,0.997116994433255,0.9230769230769231,0.00252047649870879,0.9972671022246078,0.997160459092249,0.9224806201550387,0.002732897775392207
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,119,2182,59.98645776950659,0.9284140051746144,0.976974364228286,0.9819699897679468,0.7727272727272727,0.023025635771714015,0.9846026963536765,0.9861390445032765,0.8545454545454545,0.015397303646323524,0.9843264499769008,0.985519502908658,0.8767123287671232,0.015673550023099225
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,120,1439,32.796724959576814,0.9591844392039608,0.9610660098367377,0.9688456878842936,0.4,0.038933990163262266,0.9696422809153286,0.9707795775251308,0.7638888888888888,0.030357719084671442,0.9756096095229901,0.9747956525072878,0.7361111111111112,0.02439039047700986
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,121,2076,5.72143188381475,0.9383254159437304,0.9701557078265582,0.9663170929182068,0.6190476190476191,0.029844292173441755,0.9624295823436287,0.9621799947885143,0.8173076923076923,0.03757041765637126,0.9736666086046312,0.9709662757673072,0.7932692307692307,0.026333391395368833
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,122,1959,6.943060282311258,0.9452597681447048,0.9729768012191542,0.9713250014640207,0.6,0.027023198780845803,0.9654544735214985,0.9673110278111602,0.8469387755102041,0.03454552647850151,0.9785624838811827,0.9767253107181966,0.8214285714285714,0.02143751611881728
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,123,1945,10.554204741718511,0.9477084465019651,0.972976801187209,0.9728868955729596,0.6,0.027023198812791027,0.9678251582697496,0.9702150010558912,0.8571428571428571,0.032174841730250425,0.9800804806428182,0.9787888529186914,0.8256410256410256,0.019919519357181836
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,640,1286,333.56120982165294,0.9506133847990218,0.992975385960994,0.9948480888999096,0.6923076923076923,0.007024614039006005,0.9952660295935545,0.9956036386747646,0.9538461538461539,0.00473397040644552,0.9891825143998279,0.9909661421878564,0.9224806201550387,0.01081748560017215
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,641,1200,609.62091531543,0.9672428266487791,0.9944624060869038,0.9961471054487837,0.6666666666666666,0.0055375939130961616,0.9981256252010585,0.9979466545002383,0.9666666666666667,0.0018743747989414805,0.99168930660108,0.9930661238125992,0.9083333333333333,0.008310693398919988
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,642,1200,690.143594287638,0.9664737258522366,0.9944624061752668,0.9961471055094113,0.6666666666666666,0.005537593824733178,0.9981256251964983,0.9979458188351183,0.9666666666666667,0.0018743748035017216,0.991689306612501,0.9930683398538395,0.9083333333333333,0.008310693387499013
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,643,1265,138.002182518874,0.9669208908268475,0.9961522973052633,0.9971276047106873,0.7692307692307693,0.0038477026947366655,0.995788609352479,0.9964041923186907,0.96875,0.004211390647520963,0.9899513263257649,0.991837216084838,0.9212598425196851,0.01004867367423512
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,644,1925,44.1960782073878,0.9254401990152534,0.9991390215249526,0.9990039148530443,0.95,0.0008609784750474025,0.9933675903186931,0.9945328213636043,0.9381443298969072,0.00663240968130685,0.9864545257970413,0.9889694627699102,0.8652849740932642,0.013545474202958707
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,645,2307,62.9528357104362,0.8956190910758774,0.9982811049846152,0.9984138033170289,0.9166666666666666,0.0017188950153848026,0.9926802686765273,0.9939515347735458,0.9137931034482759,0.007319731323472745,0.9849928736144811,0.9877576974089519,0.8614718614718615,0.015007126385518932
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,646,1200,140.49552346542697,0.9650670369008915,0.9944624061241718,0.9961471054725839,0.6666666666666666,0.005537593875828195,0.9981256252034534,0.9979582963473078,0.9666666666666667,0.0018743747965466184,0.9916913997059918,0.9930820388785941,0.9083333333333333,0.00830860029400815
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,647,1200,253.678078997446,0.9665792829513509,0.9944624061075164,0.9961471054606019,0.6666666666666666,0.00553759389248365,0.9981256252000937,0.9979518627202437,0.9666666666666667,0.0018743747999062643,0.9916913997008224,0.9930794922384273,0.9083333333333333,0.008308600299177571
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,648,1764,55.4118498700328,0.9406961205314215,0.9981203244787428,0.998385033394905,0.8888888888888888,0.0018796755212572291,0.9911048011239488,0.9931011712166138,0.9325842696629213,0.008895198876051169,0.9850803228737318,0.9881584694235962,0.8587570621468926,0.014919677126268183
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,649,1768,62.0659140316141,0.9408106547591327,0.998120324482979,0.9983318011486846,0.8888888888888888,0.0018796755170209511,0.9911048011203063,0.9931000335323401,0.9325842696629213,0.0088951988796937,0.9863891693049971,0.9891037363425819,0.864406779661017,0.013610830695002907
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,650,1368,144.134410880762,0.9591761473897981,0.9948563031582497,0.9962768622147898,0.7857142857142857,0.0051436968417503115,0.9909648321709885,0.9931546363911125,0.927536231884058,0.009035167829011481,0.9894089509848726,0.9913967457437654,0.9051094890510949,0.010591049015127418
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,651,1705,48.1689597496721,0.940524087952609,0.9981203244734502,0.9983850333930872,0.8888888888888888,0.0018796755265497733,0.9925553819857077,0.9940891516049313,0.9418604651162791,0.0074446180142923035,0.9859597776650654,0.9888128712265972,0.8654970760233918,0.014040222334934627
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,652,1898,55.7468126060104,0.9303747762165485,0.9973448770380825,0.9978372659160194,0.8947368421052632,0.0026551229619175,0.9926375060751934,0.994076471297012,0.9368421052631579,0.00736249392480659,0.9859265352389578,0.9886795937108316,0.8578947368421053,0.01407346476104221
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,653,2136,140.59240928895753,0.9276774001562208,0.9964082472679832,0.9970188633995916,0.9090909090909091,0.0035917527320168396,0.9905243525558484,0.9924335751810308,0.9065420560747663,0.009475647444151636,0.979376476707608,0.9836124323446187,0.8411214953271028,0.020623523292392032
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,654,2425,89.144107412006,0.8862491275864777,0.9992719073198781,0.999084031097182,0.92,0.0007280926801218612,0.9893440799674293,0.9915929932804185,0.9016393442622951,0.010655920032570654,0.9847073492042415,0.9874169063162567,0.8641975308641975,0.015292650795758478
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,655,2041,77.50686961673509,0.9064215755358371,0.9979891444347804,0.9982089676903969,0.9523809523809523,0.002010855565219627,0.9915351638210372,0.9932094284923738,0.912621359223301,0.008464836178962765,0.971376002121892,0.9780434501554318,0.8195121951219512,0.028623997878107987
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Philadelphia,Philadelphia,656,1966,31.081417693792403,0.9207241708174722,0.9991390215117604,0.9990039148439773,0.95,0.0008609784882396276,0.9935126625706504,0.9946856730951928,0.9393939393939394,0.006487337429349593,0.9870089707893547,0.9894141965605135,0.868020304568528,0.012991029210645322
