model_id,heldout_city,feature,standardized_coef
O1_scalar_od_graph,Dallas,intervention_C,-0.09860802310910544
O1_scalar_od_graph,Dallas,intervention_S,0.4054806763656566
O1_scalar_od_graph,Dallas,budget_fraction_of_baseline,0.20745748621339954
O1_scalar_od_graph,Dallas,log_event_total_precip,-0.011937791987637721
O1_scalar_od_graph,Dallas,log_event_peak_precip,0.02566644073838796
O1_scalar_od_graph,Dallas,event_peak_positive_abnormal_deficit,-0.21967520384565287
O1_scalar_od_graph,Dallas,weighted_b0,-0.32189785769008966
O1_scalar_od_graph,Dallas,weighted_h_total,-0.28090455381310786
O1_scalar_od_graph,Dallas,origin_exposure_rank,-0.06363721870885385
O1_scalar_od_graph,Dallas,destination_importance_rank,-0.919440794041105
O1_scalar_od_graph,Dallas,log_law_exposure,0.9082015411916141
O1_scalar_od_graph,Dallas,out_degree_rank,0.024700802182827542
O1_scalar_od_graph,Dallas,in_degree_rank,-0.056569552881538566
O1_scalar_od_graph,Dallas,od_scarcity,-0.024700847528185306
O1_scalar_od_graph,Dallas,structure_only_score,0.014039761564999113
O1_scalar_od_graph,Houston,local_remaining_rank,1.5613606178522865
O1_scalar_od_graph,Houston,access_remaining_rank,0.008326881114557443
O1_scalar_od_graph,Houston,passive_b_rank,-0.04134815296107117
O1_scalar_od_graph,Houston,passive_ell_rank,-0.019756173568665457
O1_scalar_od_graph,Houston,b0_rank,0.07228025106330688
O1_scalar_od_graph,Houston,h_total_rank,-0.1499760446015721
O1_scalar_od_graph,Houston,local_need_rank,-0.3433661170192741
O1_scalar_od_graph,Houston,time_remaining_frac,0.03410065226735269
O1_scalar_od_graph,Houston,log_active_weighted_horizon,0.2748617500648987
O1_scalar_od_graph,Houston,active_future_loss_share,0.09064562828076825
O1_scalar_od_graph,Houston,delay_feasible,0.4076632159532374
O1_scalar_od_graph,Houston,delay_fraction,0.07756328802617338
O1_scalar_od_graph,Houston,log_eta_per_cost,1.0294123453122512
O1_scalar_od_graph,Houston,eta_per_cost_rank,0.18044589262752606
O1_scalar_od_graph,Houston,intervention_R,0.3238691445027727
O1_scalar_od_graph,Houston,intervention_C,0.1406720864479295
O1_scalar_od_graph,Houston,intervention_S,-0.40527367351959714
O1_scalar_od_graph,Houston,budget_fraction_of_baseline,0.22724019528763953
O1_scalar_od_graph,Houston,log_event_total_precip,0.04687641609048029
O1_scalar_od_graph,Houston,log_event_peak_precip,0.0027256811752438556
O1_scalar_od_graph,Houston,event_peak_positive_abnormal_deficit,-0.2974662474042992
