city,event_id,event_start,screen_mode,screen_mode_label,strategy,strategy_label,requested_screen_fraction,n_units,active_unit_count,active_unit_fraction,full_action_tokens,active_action_tokens,active_action_token_fraction,full_estimated_total_variables,restricted_estimated_total_variables,restricted_total_variable_fraction,restricted_variable_reduction,full_estimated_total_constraints,restricted_estimated_total_constraints,restricted_constraint_fraction,small_signal_value_capture,finite_value_capture,footprint_mass_capture,origin_exposure_capture,destination_importance_capture,local_need_capture,positive_footprint_unit_share,positive_value_unit_share,top5_small_units_share,top5_finite_units_share,top5_footprint_units_share,footprint_blend,footprint_relative_max,footprint_relative_gini,hybrid_relative_max,hybrid_relative_gini,od_footprint_relative_cosine,od_hybrid_relative_cosine
New York,116,2019-06-20 04:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.1,1940,194,0.1,69840,6402,0.09166666666666666,475300,158110,0.3326530612244898,0.6673469387755102,550973,164525,0.2986080987634603,0.09957413971482183,0.2145905310255056,0.7175393474053682,0.10053393269551791,0.09893740089068134,0.10688096187376704,0.13315030885380919,0.1,0.09278350515463918,0.4948453608247423,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,117,2019-06-20 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.1,1940,194,0.1,69840,6984,0.1,475300,161020,0.33877551020408164,0.6612244897959183,550973,168599,0.3060022904933636,0.10043142889747293,0.2196998262697584,0.7280096431151812,0.1020746477852701,0.09937715613173122,0.10685665376527241,0.13351686166551963,0.1,0.10309278350515463,0.5257731958762887,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,117,2019-06-20 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.1,1940,194,0.1,69840,6402,0.09166666666666666,475300,158110,0.3326530612244898,0.6673469387755102,550973,164525,0.2986080987634603,0.10043142889747292,0.21969982626975837,0.7280096431151812,0.1020746477852701,0.09937715613173122,0.10685665376527241,0.13351686166551963,0.1,0.10309278350515463,0.5257731958762887,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,112,2019-06-19 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.15,1940,291,0.15,69840,10476,0.15,475300,178480,0.37551020408163266,0.6244897959183673,550973,189842,0.3445577187992878,0.15263295690550063,0.2788569529082115,0.766135197714801,0.1536070620965635,0.15214808724575593,0.18247392291459927,0.1997254632807138,0.15,0.17525773195876287,0.5670103092783505,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,112,2019-06-19 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.15,1940,291,0.15,69840,9603,0.1375,475300,174115,0.3663265306122449,0.633673469387755,550973,183731,0.33346643120443287,0.15263295690550063,0.27885695290821155,0.766135197714801,0.1536070620965635,0.15214808724575593,0.18247392291459927,0.1997254632807138,0.15,0.17525773195876287,0.5670103092783505,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,113,2019-06-19 10:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.15,1940,291,0.15,69840,10476,0.15,475300,178480,0.37551020408163266,0.6244897959183673,550973,189842,0.3445577187992878,0.16399939671274696,0.29790424797235154,0.7838507836417594,0.16046397061509193,0.1666746591652244,0.1820454527138987,0.19958847736625515,0.15,0.24742268041237114,0.6701030927835051,1.0,0.5,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
New York,113,2019-06-19 10:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.15,1940,291,0.15,69840,9603,0.1375,475300,174115,0.3663265306122449,0.633673469387755,550973,183731,0.33346643120443287,0.16399939671274694,0.2979042479723515,0.7838507836417594,0.16046397061509193,0.1666746591652244,0.1820454527138987,0.19958847736625515,0.15,0.24742268041237114,0.6701030927835051,1.0,0.5,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
New York,115,2019-06-20 01:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.15,1940,291,0.15,69840,10476,0.15,475300,178480,0.37551020408163266,0.6244897959183673,550973,189842,0.3445577187992878,0.15897033939111085,0.2852831286149634,0.770799194359683,0.1605699771433616,0.158237979523199,0.156425953917782,0.1997254632807138,0.15,0.18556701030927836,0.6082474226804123,1.0,0.5,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,115,2019-06-20 01:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.15,1940,291,0.15,69840,9603,0.1375,475300,174115,0.3663265306122449,0.633673469387755,550973,183731,0.33346643120443287,0.15897033939111083,0.28528312861496324,0.770799194359683,0.1605699771433616,0.158237979523199,0.156425953917782,0.1997254632807138,0.15,0.18556701030927836,0.6082474226804123,1.0,0.5,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,116,2019-06-20 04:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.15,1940,291,0.15,69840,10476,0.15,475300,178480,0.37551020408163266,0.6244897959183673,550973,189842,0.3445577187992878,0.15948175474546175,0.2881600171034818,0.7780085217240325,0.16349322458760737,0.15709730684006448,0.15649868621411334,0.1997254632807138,0.15,0.1958762886597938,0.5979381443298969,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,116,2019-06-20 04:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.15,1940,291,0.15,69840,9603,0.1375,475300,174115,0.3663265306122449,0.633673469387755,550973,183731,0.33346643120443287,0.15948175474546172,0.2881600171034818,0.7780085217240325,0.16349322458760737,0.15709730684006448,0.15649868621411334,0.1997254632807138,0.15,0.1958762886597938,0.5979381443298969,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,117,2019-06-20 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.15,1940,291,0.15,69840,10476,0.15,475300,178480,0.37551020408163266,0.6244897959183673,550973,189842,0.3445577187992878,0.16770025632097385,0.30443125349302413,0.7896117962736917,0.1661980905812225,0.16908193926780996,0.1564757285560906,0.2002752924982794,0.15,0.23711340206185566,0.6701030927835051,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,117,2019-06-20 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.15,1940,291,0.15,69840,9603,0.1375,475300,174115,0.3663265306122449,0.633673469387755,550973,183731,0.33346643120443287,0.16770025632097385,0.3044312534930242,0.7896117962736917,0.1661980905812225,0.16908193926780996,0.1564757285560906,0.2002752924982794,0.15,0.23711340206185566,0.6701030927835051,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,112,2019-06-19 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.2,1940,388,0.2,69840,13968,0.2,475300,195940,0.4122448979591837,0.5877551020408163,550973,211085,0.38311314710521205,0.2106532661208851,0.3430108885293674,0.8118365082877261,0.20471334599422453,0.21481549018223678,0.23056369215491695,0.26630061770761837,0.2,0.24742268041237114,0.6391752577319587,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,112,2019-06-19 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.2,1940,388,0.2,69840,12804,0.18333333333333332,475300,190120,0.4,0.6,550973,202937,0.3683247636454055,0.2106532661208851,0.3430108885293675,0.8118365082877261,0.20471334599422453,0.21481549018223678,0.23056369215491695,0.26630061770761837,0.2,0.24742268041237114,0.6391752577319587,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,113,2019-06-19 10:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.2,1940,388,0.2,69840,13968,0.2,475300,195940,0.4122448979591837,0.5877551020408163,550973,211085,0.38311314710521205,0.22007541602774947,0.35882756984813624,0.826999661417927,0.2136168196860959,0.22471020497861138,0.23016042608366935,0.2661179698216735,0.2,0.30927835051546393,0.7216494845360825,1.0,0.5,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
New York,113,2019-06-19 10:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.2,1940,388,0.2,69840,12804,0.18333333333333332,475300,190120,0.4,0.6,550973,202937,0.3683247636454055,0.2200754160277495,0.35882756984813613,0.826999661417927,0.2136168196860959,0.22471020497861138,0.23016042608366935,0.2661179698216735,0.2,0.30927835051546393,0.7216494845360825,1.0,0.5,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
New York,115,2019-06-20 01:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.2,1940,388,0.2,69840,13968,0.2,475300,195940,0.4122448979591837,0.5877551020408163,550973,211085,0.38311314710521205,0.21367361528446646,0.345380694155331,0.8172675803997809,0.21067519605824456,0.21570093625976272,0.20604795662850067,0.26630061770761837,0.2,0.24742268041237114,0.6804123711340206,1.0,0.5,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,115,2019-06-20 01:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.2,1940,388,0.2,69840,12804,0.18333333333333332,475300,190120,0.4,0.6,550973,202937,0.3683247636454055,0.21367361528446646,0.34538069415533096,0.8172675803997809,0.21067519605824456,0.21570093625976272,0.20604795662850067,0.26630061770761837,0.2,0.24742268041237114,0.6804123711340206,1.0,0.5,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,116,2019-06-20 04:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.2,1940,388,0.2,69840,13968,0.2,475300,195940,0.4122448979591837,0.5877551020408163,550973,211085,0.38311314710521205,0.21814509193870346,0.35334063709925984,0.8242073678395851,0.21416160373166945,0.2210979815083741,0.20611641055445962,0.26630061770761837,0.2,0.26804123711340205,0.6804123711340206,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,116,2019-06-20 04:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.2,1940,388,0.2,69840,12804,0.18333333333333332,475300,190120,0.4,0.6,550973,202937,0.3683247636454055,0.21814509193870346,0.35334063709925984,0.8242073678395851,0.21416160373166945,0.2210979815083741,0.20611641055445962,0.26630061770761837,0.2,0.26804123711340205,0.6804123711340206,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,117,2019-06-20 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.2,1940,388,0.2,69840,13968,0.2,475300,195940,0.4122448979591837,0.5877551020408163,550973,211085,0.38311314710521205,0.22318889637573577,0.36585597419322063,0.836854147774485,0.2170675632626229,0.2276235367066875,0.2060948033469088,0.26703372333103925,0.2,0.27835051546391754,0.711340206185567,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,117,2019-06-20 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.2,1940,388,0.2,69840,12804,0.18333333333333332,475300,190120,0.4,0.6,550973,202937,0.3683247636454055,0.22318889637573577,0.3658559741932207,0.836854147774485,0.2170675632626229,0.2276235367066875,0.2060948033469088,0.26703372333103925,0.2,0.27835051546391754,0.711340206185567,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,112,2019-06-19 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.3,1940,582,0.3,69840,20952,0.3,475300,230860,0.4857142857142857,0.5142857142857142,550973,253571,0.46022400371706057,0.3243914820423588,0.4564135688053408,0.8798651720544313,0.31127646042941626,0.3333845945252292,0.32674323063555233,0.3994509265614276,0.3,0.4020618556701031,0.7525773195876289,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,112,2019-06-19 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.3,1940,582,0.3,69840,19206,0.275,475300,222130,0.4673469387755102,0.5326530612244897,550973,241349,0.43804142852735073,0.3243914820423588,0.4564135688053407,0.8798651720544313,0.31127646042941626,0.3333845945252292,0.32674323063555233,0.3994509265614276,0.3,0.4020618556701031,0.7525773195876289,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,113,2019-06-19 10:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.3,1940,582,0.3,69840,20952,0.3,475300,230860,0.4857142857142857,0.5142857142857142,550973,253571,0.46022400371706057,0.3320427295214838,0.4694990400101102,0.8922718011141492,0.318729931145661,0.3412711884330847,0.3263903728232107,0.3991769547325103,0.3,0.4329896907216495,0.8041237113402062,1.0,0.5,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
New York,113,2019-06-19 10:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.3,1940,582,0.3,69840,19206,0.275,475300,222130,0.4673469387755102,0.5326530612244897,550973,241349,0.43804142852735073,0.33204272952148384,0.4694990400101101,0.8922718011141492,0.318729931145661,0.3412711884330847,0.3263903728232107,0.3991769547325103,0.3,0.4329896907216495,0.8041237113402062,1.0,0.5,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
New York,115,2019-06-20 01:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.3,1940,582,0.3,69840,20952,0.3,475300,230860,0.4857142857142857,0.5142857142857142,550973,253571,0.46022400371706057,0.33550704767208245,0.4669492846129608,0.8856043296222884,0.3213453006218362,0.3443495656130474,0.30529196204993814,0.3994509265614276,0.3,0.41237113402061853,0.8144329896907216,1.0,0.5,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,115,2019-06-20 01:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.3,1940,582,0.3,69840,19206,0.275,475300,222130,0.4673469387755102,0.5326530612244897,550973,241349,0.43804142852735073,0.3355070476720825,0.4669492846129607,0.8856043296222884,0.3213453006218362,0.3443495656130474,0.30529196204993814,0.3994509265614276,0.3,0.41237113402061853,0.8144329896907216,1.0,0.5,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,116,2019-06-20 04:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.3,1940,582,0.3,69840,20952,0.3,475300,230860,0.4857142857142857,0.5142857142857142,550973,253571,0.46022400371706057,0.3284387317177336,0.4636713807769422,0.8927911827015215,0.315636955259184,0.3372738712419862,0.3053518592351522,0.3994509265614276,0.3,0.38144329896907214,0.7938144329896907,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,116,2019-06-20 04:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.3,1940,582,0.3,69840,19206,0.275,475300,222130,0.4673469387755102,0.5326530612244897,550973,241349,0.43804142852735073,0.3284387317177335,0.4636713807769422,0.8927911827015215,0.315636955259184,0.3372738712419862,0.3053518592351522,0.3994509265614276,0.3,0.38144329896907214,0.7938144329896907,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,117,2019-06-20 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.3,1940,582,0.3,69840,20952,0.3,475300,230860,0.4857142857142857,0.5142857142857142,550973,253571,0.46022400371706057,0.32662158255390544,0.4691362597566156,0.9039370869587734,0.31347097851333355,0.3356323841764635,0.3053329529285452,0.4005505849965588,0.3,0.38144329896907214,0.7835051546391752,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,117,2019-06-20 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.3,1940,582,0.3,69840,19206,0.275,475300,222130,0.4673469387755102,0.5326530612244897,550973,241349,0.43804142852735073,0.32662158255390544,0.4691362597566156,0.9039370869587734,0.31347097851333355,0.3356323841764635,0.3053329529285452,0.4005505849965588,0.3,0.38144329896907214,0.7835051546391752,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,112,2019-06-19 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.4,1940,776,0.4,69840,27936,0.4,475300,265780,0.5591836734693878,0.4408163265306122,550973,296057,0.5373348603289091,0.43983183458815056,0.564416981163025,0.9291287752212807,0.42446219385993844,0.45054484946412643,0.4229227691161877,0.5326012354152367,0.4,0.5567010309278351,0.865979381443299,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,112,2019-06-19 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.4,1940,776,0.4,69840,25608,0.36666666666666664,475300,254140,0.5346938775510204,0.4653061224489796,550973,279761,0.5077580934092959,0.43983183458815056,0.564416981163025,0.9291287752212807,0.42446219385993844,0.45054484946412643,0.4229227691161877,0.5326012354152367,0.4,0.5567010309278351,0.865979381443299,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,113,2019-06-19 10:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.4,1940,776,0.4,69840,27936,0.4,475300,265780,0.5591836734693878,0.4408163265306122,550973,296057,0.5373348603289091,0.4419875002894071,0.5701374930416439,0.9380313061090605,0.4224584340897592,0.4553692910633188,0.42262031956275203,0.532235939643347,0.4,0.5670103092783505,0.8762886597938144,1.0,0.5,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
New York,113,2019-06-19 10:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.4,1940,776,0.4,69840,25608,0.36666666666666664,475300,254140,0.5346938775510204,0.4653061224489796,550973,279761,0.5077580934092959,0.4419875002894071,0.5701374930416437,0.9380313061090605,0.4224584340897592,0.4553692910633188,0.42262031956275203,0.532235939643347,0.4,0.5670103092783505,0.8762886597938144,1.0,0.5,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
New York,115,2019-06-20 01:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.4,1940,776,0.4,69840,27936,0.4,475300,265780,0.5591836734693878,0.4408163265306122,550973,296057,0.5373348603289091,0.4439498297136615,0.5678375263425677,0.9342115248219491,0.42650988686306573,0.4548179915053567,0.40453596747137543,0.5326012354152367,0.4,0.5257731958762887,0.8969072164948454,1.0,0.5,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,115,2019-06-20 01:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.4,1940,776,0.4,69840,25608,0.36666666666666664,475300,254140,0.5346938775510204,0.4653061224489796,550973,279761,0.5077580934092959,0.4439498297136615,0.5678375263425677,0.9342115248219491,0.42650988686306573,0.4548179915053567,0.40453596747137543,0.5326012354152367,0.4,0.5257731958762887,0.8969072164948454,1.0,0.5,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,116,2019-06-20 04:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.4,1940,776,0.4,69840,27936,0.4,475300,265780,0.5591836734693878,0.4408163265306122,550973,296057,0.5373348603289091,0.44592694372698877,0.5717564201360155,0.9384654156487953,0.4264672332318317,0.45934233400729807,0.4045873079158447,0.5326012354152367,0.4,0.5670103092783505,0.9175257731958762,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,116,2019-06-20 04:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.4,1940,776,0.4,69840,25608,0.36666666666666664,475300,254140,0.5346938775510204,0.4653061224489796,550973,279761,0.5077580934092959,0.44592694372698877,0.5717564201360155,0.9384654156487953,0.4264672332318317,0.45934233400729807,0.4045873079158447,0.5326012354152367,0.4,0.5670103092783505,0.9175257731958762,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,117,2019-06-20 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.4,1940,776,0.4,69840,27936,0.4,475300,265780,0.5591836734693878,0.4408163265306122,550973,296057,0.5373348603289091,0.44108130359620645,0.5723323479503482,0.9462016903916884,0.422802287276736,0.4536529207386854,0.4045711025101815,0.5340674466620785,0.4,0.5463917525773195,0.8762886597938144,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,117,2019-06-20 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.4,1940,776,0.4,69840,25608,0.36666666666666664,475300,254140,0.5346938775510204,0.4653061224489796,550973,279761,0.5077580934092959,0.4410813035962063,0.5723323479503483,0.9462016903916884,0.422802287276736,0.4536529207386854,0.4045711025101815,0.5340674466620785,0.4,0.5463917525773195,0.8762886597938144,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,112,2019-06-19 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.5,1940,970,0.5,69840,34920,0.5,475300,300700,0.6326530612244898,0.36734693877551017,550973,338543,0.6144457169407576,0.5485537395211109,0.6589664144739947,0.965427734240108,0.5294937237656565,0.5617519946217872,0.519102307596823,0.665751544269046,0.5,0.7010309278350515,0.9484536082474226,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,112,2019-06-19 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.5,1940,970,0.5,69840,32010,0.4583333333333333,475300,286150,0.6020408163265306,0.3979591836734694,550973,318173,0.5774747582912412,0.5485537395211109,0.658966414473995,0.965427734240108,0.5294937237656565,0.5617519946217872,0.519102307596823,0.665751544269046,0.5,0.7010309278350515,0.9484536082474226,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,113,2019-06-19 10:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.5,1940,970,0.5,69840,34920,0.5,475300,300700,0.6326530612244898,0.36734693877551017,550973,338543,0.6144457169407576,0.5529726924619055,0.6659748409410258,0.9699823887717379,0.5326450888843496,0.5670236293243892,0.5188502663022935,0.6652949245541838,0.5,0.7319587628865979,0.9484536082474226,1.0,0.5,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
New York,113,2019-06-19 10:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.5,1940,970,0.5,69840,32010,0.4583333333333333,475300,286150,0.6020408163265306,0.3979591836734694,550973,318173,0.5774747582912412,0.5529726924619056,0.6659748409410255,0.9699823887717379,0.5326450888843496,0.5670236293243892,0.5188502663022935,0.6652949245541838,0.5,0.7319587628865979,0.9484536082474226,1.0,0.5,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
New York,115,2019-06-20 01:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.5,1940,970,0.5,69840,34920,0.5,475300,300700,0.6326530612244898,0.36734693877551017,550973,338543,0.6144457169407576,0.5553948909199338,0.6619671897133441,0.9680366391638828,0.5281799568576434,0.5721557296694805,0.503779972892813,0.665751544269046,0.5,0.6907216494845361,0.9381443298969072,1.0,0.5,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,115,2019-06-20 01:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.5,1940,970,0.5,69840,32010,0.4583333333333333,475300,286150,0.6020408163265306,0.3979591836734694,550973,318173,0.5774747582912412,0.5553948909199337,0.6619671897133439,0.9680366391638828,0.5281799568576434,0.5721557296694805,0.503779972892813,0.665751544269046,0.5,0.6907216494845361,0.9381443298969072,1.0,0.5,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,116,2019-06-20 04:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.5,1940,970,0.5,69840,34920,0.5,475300,300700,0.6326530612244898,0.36734693877551017,550973,338543,0.6144457169407576,0.5523645530100567,0.6615149465680629,0.969570702528936,0.5256176863536665,0.570562181875505,0.5038227565965373,0.665751544269046,0.5,0.7010309278350515,0.9587628865979382,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,116,2019-06-20 04:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.5,1940,970,0.5,69840,32010,0.4583333333333333,475300,286150,0.6020408163265306,0.3979591836734694,550973,318173,0.5774747582912412,0.5523645530100566,0.6615149465680629,0.969570702528936,0.5256176863536665,0.570562181875505,0.5038227565965373,0.665751544269046,0.5,0.7010309278350515,0.9587628865979382,1.0,0.5,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,117,2019-06-20 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.5,1940,970,0.5,69840,34920,0.5,475300,300700,0.6326530612244898,0.36734693877551017,550973,338543,0.6144457169407576,0.5467661943742262,0.6604890683626063,0.9743172197439897,0.5210296119992096,0.5642177089175667,0.5038092520918179,0.6675843083275981,0.5,0.6701030927835051,0.9484536082474226,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,117,2019-06-20 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.5,1940,970,0.5,69840,32010,0.4583333333333333,475300,286150,0.6020408163265306,0.3979591836734694,550973,318173,0.5774747582912412,0.5467661943742262,0.6604890683626062,0.9743172197439897,0.5210296119992096,0.5642177089175667,0.5038092520918179,0.6675843083275981,0.5,0.6701030927835051,0.9484536082474226,1.0,0.5,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,112,2019-06-19 07:00:00,unit_block,active units with all actions,footprint_only,observed footprint only,0.6,1940,1164,0.6,69840,41904,0.6,475300,335620,0.7061224489795919,0.29387755102040813,550973,381029,0.691556573552606,0.6495453594113121,0.740991698051179,0.9890392429189897,0.627548609279762,0.6646033690412194,0.6152818460774585,0.7989018531228552,0.6,0.8350515463917526,0.9690721649484536,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,112,2019-06-19 07:00:00,token_columns,active action columns,footprint_only,observed footprint only,0.6,1940,1164,0.6,69840,38412,0.55,475300,318160,0.6693877551020408,0.33061224489795915,550973,356585,0.6471914231731863,0.649545359411312,0.7409916980511791,0.9890392429189897,0.627548609279762,0.6646033690412194,0.6152818460774585,0.7989018531228552,0.6,0.8350515463917526,0.9690721649484536,1.0,0.5,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
