city,event_id,unit,origin_exposure,destination_importance,b0,h_total,h_peak,a_retention,local_need,out_degree,in_degree,small_signal_value,finite_value,max_small_signal_value,max_finite_value,positive_action_tokens,footprint_weight,od_structure_score,need_structure_score,small_signal_rank,finite_value_rank,footprint_rank,od_structure_rank,need_structure_rank,hybrid_screen_score,n_units
New York,115,1013,0.0001483399991597432,0.0001942728345249717,0.0,0.0017192709340698444,0.000895519621883729,0.9039141111706327,0.02,201.0,235.0,0.17747791578813962,0.001005851305131679,0.009446758360642932,8.670350519719265e-05,33,0.0,0.00017130641684235743,0.00012799114314227927,0.09278350515463918,0.049484536082474224,0.12474226804123711,0.06958762886597938,0.1902061855670103,0.08646907216494847,1940
New York,115,421,0.00032779961111375756,8.796586758490033e-05,0.0,0.001880414289962677,0.0009794546400816008,0.9029400147068494,0.02,299.0,130.0,0.17721450887360857,0.0014336119421531502,0.01740458544561624,0.00016654297863052413,33,3.769266547835131e-05,0.00020788273934932894,0.0001279367600020559,0.09226804123711341,0.1190721649484536,0.3345360824742268,0.11597938144329897,0.040721649484536084,0.16309278350515463,1940
New York,115,1904,0.00018397293808459201,0.00017228672504039272,0.0,0.004291891412315882,0.0022355248952094496,0.9037114839828004,0.02,223.0,184.0,0.17685941072607841,0.001653278416542726,0.009752755024304493,0.00011590604946777391,33,0.000521694482739829,0.00017812983156249238,0.0001279798957733675,0.09175257731958762,0.17216494845360825,0.8443298969072165,0.07783505154639175,0.15670103092783505,0.2979123711340206,1940
New York,115,911,0.00030252078163610325,0.00010207320380232633,0.0,0.0022481893560364653,0.001171018274167491,0.9030679934475346,0.02,156.0,69.0,0.17669610507755026,0.001731417602160377,0.016058199537409674,0.00019960518708561054,33,0.0001114540811023062,0.0002022969927192148,0.00012794397685026232,0.09123711340206185,0.19175257731958764,0.44536082474226807,0.10979381443298969,0.05567010309278351,0.20768041237113402,1940
New York,115,1656,0.00027323411130065003,0.0001193045003659723,0.0,0.0027508636607489843,0.0014328471077540736,0.9032259709018082,0.02,226.0,110.0,0.17665709253438938,0.0014296121230685443,0.014498950996596018,0.00014343409393967509,33,0.00021235943365021179,0.00019626930583331115,0.00012795279181361066,0.09072164948453608,0.11804123711340206,0.6005154639175257,0.10360824742268042,0.07577319587628865,0.22693298969072162,1940
New York,115,13,0.00025883086407104663,0.00012693764971954356,0.0,0.0027138046475397937,0.0014135441155154283,0.9032647488029342,0.02,368.0,166.0,0.17611868830111363,0.0016730087201670446,0.013733569048565446,0.00017534951543899516,33,0.00020465729334861137,0.0001928842568952951,0.00012795669668121804,0.09020618556701031,0.17371134020618556,0.5896907216494846,0.09896907216494845,0.08814432989690722,0.2372680412371134,1940
New York,115,1283,0.0001783494490554502,0.00017420378682495626,0.0,0.0037901280312831872,0.001974170536013818,0.9037291782067041,0.02,195.0,108.0,0.17598021980519635,0.0015520670002283979,0.009454304545128432,0.00011362888187138264,33,0.0004200571447339233,0.00017627661794020324,0.0001279808764789868,0.08969072164948454,0.14948453608247422,0.7948453608247422,0.07628865979381444,0.16082474226804125,0.27891752577319584,1940
New York,115,116,0.00027890866736964324,0.00011264405570344513,0.0,0.0016998778077569093,0.0008854182906748124,0.903161700192757,0.02,246.0,115.0,0.17457728226527974,0.0013111479964740473,0.014802006291756391,0.00014698481299841264,33,0.0,0.00019577636153654418,0.0001279493845496612,0.08917525773195877,0.09536082474226804,0.12474226804123711,0.10309278350515463,0.06907216494845361,0.10170103092783506,1940
New York,115,1876,0.00016431830772704835,0.00018007161605629118,0.0,0.00428982480653412,0.0022344484586853445,0.9037850837580331,0.02,116.0,156.0,0.1744687596527817,0.0013354674080878922,0.008758489733919824,6.932006312759093e-05,33,0.000520892341023529,0.00017219496189166975,0.00012798387826700765,0.088659793814433,0.1,0.8438144329896907,0.07268041237113403,0.17061855670103093,0.27788659793814435,1940
New York,115,100,0.00022413727400920894,0.00014467550721794305,0.0,0.0017075204960413466,0.0008893991509261125,0.9034582198189843,0.02,125.0,88.0,0.17439210273611552,0.0013462407143129634,0.011888047182026037,0.0001452144499416678,33,0.0,0.000184406390613576,0.00012796577078444347,0.08814432989690722,0.10206185567010309,0.12474226804123711,0.08969072164948454,0.11237113402061856,0.10100515463917527,1940
