screen_mode,screen_mode_label,strategy,strategy_label,requested_screen_fraction,active_unit_count_mean,active_unit_count_min,active_unit_fraction_mean,active_unit_fraction_min,active_action_token_fraction_mean,active_action_token_fraction_min,restricted_total_variable_fraction_mean,restricted_total_variable_fraction_min,restricted_variable_reduction_mean,restricted_variable_reduction_min,restricted_constraint_fraction_mean,restricted_constraint_fraction_min,small_signal_value_capture_mean,small_signal_value_capture_min,finite_value_capture_mean,finite_value_capture_min,footprint_mass_capture_mean,footprint_mass_capture_min,origin_exposure_capture_mean,origin_exposure_capture_min,destination_importance_capture_mean,destination_importance_capture_min,local_need_capture_mean,local_need_capture_min,positive_footprint_unit_share_mean,positive_footprint_unit_share_min,positive_value_unit_share_mean,positive_value_unit_share_min,top5_small_units_share_mean,top5_small_units_share_min,top5_finite_units_share_mean,top5_finite_units_share_min,top5_footprint_units_share_mean,top5_footprint_units_share_min
unit_block,active units with all actions,footprint_only,observed footprint only,0.3,582.0,582,0.3,0.3,0.3,0.3,0.48571428571428565,0.4857142857142857,0.5142857142857142,0.5142857142857142,0.4602240037170605,0.46022400371706057,0.3294003147015128,0.3243914820423588,0.46513390679239397,0.4564135688053408,0.8908939144902327,0.8798651720544313,0.3160919251938862,0.31127646042941626,0.3383823207979622,0.3333845945252292,0.3138220755344797,0.30529196204993814,0.3996160638826704,0.3991769547325103,0.3,0.3,0.4020618556701031,0.38144329896907214,0.7896907216494846,0.7525773195876289,1.0,1.0
unit_block,active units with all actions,footprint_only,observed footprint only,0.4,776.0,776,0.4,0.4,0.4,0.4,0.5591836734693878,0.5591836734693878,0.4408163265306122,0.4408163265306122,0.5373348603289091,0.5373348603289091,0.4425554823828829,0.43983183458815056,0.56929615372672,0.564416981163025,0.9372077424385548,0.9291287752212807,0.42454000706426626,0.4224584340897592,0.4547454773557571,0.45054484946412643,0.4118474933152683,0.40453596747137543,0.5328214185102271,0.532235939643347,0.4,0.4,0.5525773195876289,0.5257731958762887,0.88659793814433,0.865979381443299,1.0,1.0
unit_block,active units with all actions,footprint_only,observed footprint only,0.5,970.0,970,0.5,0.5,0.5,0.5,0.6326530612244898,0.6326530612244898,0.36734693877551017,0.36734693877551017,0.6144457169407576,0.6144457169407576,0.5512104140574466,0.5467661943742262,0.6617824920118067,0.6589664144739947,0.9694669368897308,0.965427734240108,0.5273932135721051,0.5210296119992096,0.5671422488817457,0.5617519946217872,0.5098729110960569,0.503779972892813,0.666026773137784,0.6652949245541838,0.5,0.5,0.6989690721649484,0.6701030927835051,0.9484536082474226,0.9381443298969072,1.0,1.0
unit_block,active units with all actions,footprint_only,observed footprint only,0.6,1164.0,1164,0.6,0.6,0.6,0.6,0.7061224489795919,0.7061224489795919,0.29387755102040813,0.29387755102040813,0.691556573552606,0.691556573552606,0.651151453259202,0.6492144479075752,0.7424438229444569,0.739427735924293,0.9903403196619014,0.9890392429189897,0.6271139296828598,0.6244361365551241,0.6672036379754243,0.6646033690412194,0.6078983288768456,0.6030239783142503,0.7992321277653408,0.7983539094650206,0.6,0.6,0.8144329896907216,0.7835051546391752,0.975257731958763,0.9690721649484536,1.0,1.0
unit_block,active units with all actions,od_structure_only,OD exposure only,0.01,20.0,20,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.2728802861350726,0.2728802861350726,0.7271197138649275,0.7271197138649275,0.23684100672809735,0.23684100672809738,0.04515564079089585,0.04500295112776613,0.05979845218943376,0.05725287353590052,0.028955195253518175,0.025936712242002793,0.03019354611312518,0.030193546113125174,0.05559076301827078,0.05559076301827078,0.01092127999717769,0.010560382820002505,0.013732510786346061,0.013717421124828532,0.010309278350515464,0.010309278350515464,0.20618556701030927,0.20618556701030927,0.20618556701030927,0.20618556701030927,0.020618556701030927,0.020618556701030927
unit_block,active units with all actions,od_structure_only,OD exposure only,0.025,49.0,49,0.025257731958762887,0.025257731958762887,0.025257731958762887,0.025257731958762887,0.28386282347990743,0.28386282347990743,0.7161371765200926,0.7161371765200926,0.24836788735564178,0.24836788735564175,0.09473858702104461,0.09449234402637413,0.11224293996296324,0.109801214750864,0.040210227064355605,0.037277229262312625,0.07037654196002241,0.07037654196002241,0.1118857497800196,0.11188574978001958,0.0255745640984296,0.025394951571896605,0.03364465142654785,0.033607681755829906,0.025257731958762887,0.025257731958762887,0.5051546391752577,0.5051546391752577,0.45979381443298967,0.4536082474226804,0.026804123711340205,0.020618556701030927
unit_block,active units with all actions,od_structure_only,OD exposure only,0.05,97.0,97,0.05,0.05,0.05,0.05,0.3020408163265306,0.3020408163265306,0.6979591836734693,0.6979591836734693,0.2674468621874393,0.2674468621874393,0.1616361925749661,0.1612814190211464,0.17469870889977657,0.1701502599390959,0.05413571702929164,0.051428463490498254,0.12509588099144703,0.12509588099144703,0.1871971149382959,0.1871971149382959,0.04993349785208958,0.049723128522219245,0.06110967299923997,0.061042524005486966,0.05,0.05,0.9443298969072165,0.9278350515463918,0.5876288659793815,0.5670103092783505,0.04536082474226803,0.020618556701030927
unit_block,active units with all actions,od_structure_only,OD exposure only,0.1,194.0,194,0.1,0.1,0.1,0.1,0.33877551020408164,0.33877551020408164,0.6612244897959183,0.6612244897959183,0.3060022904933636,0.3060022904933636,0.2662841328660683,0.26583988495930827,0.2741704060820212,0.2692529838385887,0.0826146830304825,0.0797410247296548,0.21897324648473213,0.21897324648473213,0.2992597872978412,0.2992597872978412,0.09897248597351656,0.0979442939177003,0.11947284384121074,0.11934156378600823,0.1,0.1,1.0,1.0,0.6762886597938145,0.6597938144329897,0.07835051546391752,0.05154639175257732
unit_block,active units with all actions,od_structure_only,OD exposure only,0.15,291.0,291,0.15,0.15,0.15,0.15,0.37551020408163266,0.37551020408163266,0.6244897959183673,0.6244897959183673,0.3445577187992878,0.3445577187992878,0.3521808958296898,0.3516813222694038,0.3679876088959964,0.3619021032541656,0.1728431702516152,0.16512571500297255,0.297114803466507,0.297114803466507,0.3902718201452871,0.39027182014528705,0.1502383306763021,0.14951925815494654,0.1750895125259123,0.1748971193415638,0.15,0.15,1.0,1.0,0.7876288659793814,0.7731958762886598,0.17731958762886596,0.15463917525773196
unit_block,active units with all actions,od_structure_only,OD exposure only,0.2,388.0,388,0.2,0.2,0.2,0.2,0.4122448979591836,0.4122448979591837,0.5877551020408163,0.5877551020408163,0.38311314710521205,0.38311314710521205,0.4248509543253576,0.42431983557394415,0.43435569617014413,0.42905685761186785,0.19936144276372214,0.1931144053200317,0.3645655855402318,0.3645655855402318,0.46624728162860374,0.4662472816286037,0.19925776359287883,0.19909453387644935,0.22892074716355332,0.22855181880576528,0.2,0.2,1.0,1.0,0.8061855670103093,0.7938144329896907,0.20412371134020618,0.18556701030927836
unit_block,active units with all actions,od_structure_only,OD exposure only,0.3,582.0,582,0.3,0.3,0.3,0.3,0.48571428571428565,0.4857142857142857,0.5142857142857142,0.5142857142857142,0.4602240037170605,0.46022400371706057,0.5474558410705742,0.5469361638741342,0.5574998057745782,0.5532644726514941,0.30785865374110727,0.30191432432552023,0.4865793186702012,0.4865793186702012,0.5889806210626631,0.5889806210626629,0.2997128388097622,0.2993808443439686,0.3378192933062217,0.33768016472203155,0.3,0.3,1.0,1.0,0.888659793814433,0.8865979381443299,0.33402061855670107,0.30927835051546393
unit_block,active units with all actions,od_structure_only,OD exposure only,0.4,776.0,776,0.4,0.4,0.4,0.4,0.5591836734693878,0.5591836734693878,0.4408163265306122,0.4408163265306122,0.5373348603289091,0.5373348603289091,0.6498763570484339,0.6494161947244805,0.6528502953979649,0.6489423243291658,0.37365324644494063,0.3624847081349862,0.5950935287929342,0.5950935287929342,0.6871413569745547,0.6871413569745546,0.3992303599762479,0.39869552123438384,0.43806662204654795,0.4378860672614962,0.4,0.4,1.0,1.0,0.9092783505154639,0.9072164948453608,0.41237113402061853,0.36082474226804123
unit_block,active units with all actions,od_structure_only,OD exposure only,0.5,970.0,970,0.5,0.5,0.5,0.5,0.6326530612244898,0.6326530612244898,0.36734693877551017,0.36734693877551017,0.6144457169407576,0.6144457169407576,0.7375124500689816,0.7371327931114953,0.7365604789377811,0.7336862547979776,0.4874291556137166,0.4812188012345004,0.6918904777673605,0.6918904777673605,0.7685113068295641,0.7685113068295641,0.4989675827008355,0.49812741203126343,0.5330954831916219,0.5326012354152367,0.5,0.5,1.0,1.0,0.9298969072164949,0.9278350515463918,0.5010309278350515,0.4742268041237113
unit_block,active units with all actions,od_structure_only,OD exposure only,0.6,1164.0,1164,0.6,0.6,0.6,0.6,0.7061224489795919,0.7061224489795919,0.29387755102040813,0.29387755102040813,0.691556573552606,0.691556573552606,0.8131640918021749,0.8128640224360659,0.8140189247264065,0.8121684794992683,0.6012088547207901,0.5966704242182967,0.7766167323260775,0.7766167323260775,0.8379297001380612,0.8379297001380612,0.599565423234363,0.5994895261500957,0.6304586635255393,0.6300617707618394,0.6,0.6,1.0,1.0,0.9711340206185566,0.9690721649484536,0.6164948453608247,0.6082474226804123
unit_block,active units with all actions,small_signal_only,small-signal value only,0.01,20.0,20,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.2728802861350726,0.2728802861350726,0.7271197138649275,0.7271197138649275,0.23684100672809735,0.23684100672809738,0.045568903152865325,0.04539233475635799,0.05300972228230992,0.05063393446060825,0.009197626562822752,0.008638259460626187,0.027471063348529036,0.027471063348529032,0.0580020075285327,0.0580020075285327,0.010216862265925627,0.010133945405925422,0.013732510786346061,0.013717421124828532,0.010309278350515464,0.010309278350515464,0.20618556701030927,0.20618556701030927,0.20618556701030927,0.20618556701030927,0.010309278350515464,0.010309278350515464
unit_block,active units with all actions,small_signal_only,small-signal value only,0.025,49.0,49,0.025257731958762887,0.025257731958762887,0.025257731958762887,0.025257731958762887,0.28386282347990743,0.28386282347990743,0.7161371765200926,0.7161371765200926,0.24836788735564178,0.24836788735564175,0.09532942541918023,0.09502928418957314,0.10976256535663428,0.10776232177514058,0.038094085214206555,0.03461315430715658,0.06416711350218798,0.06307112530836148,0.11679152735659215,0.11661992561228597,0.0255745640984296,0.025394951571896605,0.03295802588723055,0.03292181069958848,0.025257731958762887,0.025257731958762887,0.5051546391752577,0.5051546391752577,0.4247422680412371,0.41237113402061853,0.020618556701030927,0.020618556701030927
unit_block,active units with all actions,small_signal_only,small-signal value only,0.05,97.0,97,0.05,0.05,0.05,0.05,0.3020408163265306,0.3020408163265306,0.6979591836734693,0.6979591836734693,0.2674468621874393,0.2674468621874393,0.16238441388462022,0.16197272318633527,0.1732971245407165,0.16799068342297158,0.052187247054910645,0.04936312640837668,0.11843699740102998,0.11677545148693864,0.19265708314171232,0.19240034074004425,0.04985186685441188,0.04966784609750361,0.062345655718231474,0.06177076183939602,0.05,0.05,1.0,1.0,0.5752577319587628,0.5567010309278351,0.03711340206185567,0.020618556701030927
unit_block,active units with all actions,small_signal_only,small-signal value only,0.1,194.0,194,0.1,0.1,0.1,0.1,0.33877551020408164,0.33877551020408164,0.6612244897959183,0.6612244897959183,0.3060022904933636,0.3060022904933636,0.267646787590343,0.267103304415706,0.28026367035779887,0.2753454790134133,0.09068957487566869,0.08747997666649049,0.20683684962343069,0.2050412856863439,0.30918933665016335,0.3089115108814391,0.09935680436213168,0.09875398587009106,0.12166998881880575,0.12139917695473251,0.1,0.1,1.0,1.0,0.7113402061855669,0.6907216494845361,0.10103092783505155,0.08247422680412371
unit_block,active units with all actions,small_signal_only,small-signal value only,0.15,291.0,291,0.15,0.15,0.15,0.15,0.37551020408163266,0.37551020408163266,0.6244897959183673,0.6244897959183673,0.3445577187992878,0.3445577187992878,0.3534900005896497,0.35290320452884977,0.3651409211945975,0.3590166502713764,0.16834771958972503,0.16209255092342462,0.2857302263380988,0.2842447162871309,0.39963437140529184,0.3993474261512507,0.14954824215254867,0.149206930380844,0.1782478197621108,0.1776406035665295,0.15,0.15,1.0,1.0,0.777319587628866,0.7628865979381443,0.1670103092783505,0.14432989690721648
unit_block,active units with all actions,small_signal_only,small-signal value only,0.2,388.0,388,0.2,0.2,0.2,0.2,0.4122448979591836,0.4122448979591837,0.5877551020408163,0.5877551020408163,0.38311314710521205,0.38311314710521205,0.42615484484224575,0.4255361208169842,0.43459145257798226,0.4271971651092715,0.20160434579048997,0.1921784218707423,0.3540746851597631,0.3510285124712292,0.4750121069711982,0.4745419030892671,0.19925776359287883,0.19909453387644935,0.23070618121061384,0.23045267489711935,0.2,0.2,1.0,1.0,0.8206185567010309,0.8144329896907216,0.21649484536082472,0.18556701030927836
unit_block,active units with all actions,small_signal_only,small-signal value only,0.3,582.0,582,0.3,0.3,0.3,0.3,0.48571428571428565,0.4857142857142857,0.5142857142857142,0.5142857142857142,0.4602240037170605,0.46022400371706057,0.5481881942492756,0.5476087650285347,0.5553401183787998,0.5503888576907261,0.3018106839595737,0.29598046351463075,0.4788002773188375,0.47709755672181203,0.5950975317400016,0.5948368671995368,0.29969192331537514,0.2993822190523664,0.33479825442966626,0.3335621139327385,0.3,0.3,1.0,1.0,0.888659793814433,0.8865979381443299,0.32577319587628867,0.30927835051546393
unit_block,active units with all actions,small_signal_only,small-signal value only,0.4,776.0,776,0.4,0.4,0.4,0.4,0.5591836734693878,0.5591836734693878,0.4408163265306122,0.4408163265306122,0.5373348603289091,0.5373348603289091,0.6509379989164559,0.6503888525980889,0.6503024975483536,0.6450201265536115,0.37048402309049366,0.3616967939929997,0.5836874011047893,0.5809924215501474,0.6960792825287082,0.6956640157357227,0.3991341289199054,0.3986558665577549,0.43806662204654795,0.4378860672614962,0.4,0.4,1.0,1.0,0.9072164948453608,0.8969072164948454,0.41030927835051545,0.36082474226804123
unit_block,active units with all actions,small_signal_only,small-signal value only,0.5,970.0,970,0.5,0.5,0.5,0.5,0.6326530612244898,0.6326530612244898,0.36734693877551017,0.36734693877551017,0.6144457169407576,0.6144457169407576,0.7385082894373245,0.7380606030873418,0.7379433109890212,0.7361340131435326,0.4950905124479347,0.4891243751103254,0.6831391078911998,0.6818564778548342,0.7756682883138974,0.7754694187350588,0.49934581454981997,0.49877008986676175,0.5362541683173171,0.5353466026080989,0.5,0.5,1.0,1.0,0.9422680412371134,0.9381443298969072,0.51340206185567,0.4948453608247423
unit_block,active units with all actions,small_signal_only,small-signal value only,0.6,1164.0,1164,0.6,0.6,0.6,0.6,0.7061224489795919,0.7061224489795919,0.29387755102040813,0.29387755102040813,0.691556573552606,0.691556573552606,0.8138651370999217,0.8135114823306946,0.813923808013711,0.8116164428313538,0.6046923476852102,0.6008977724840233,0.76952244004859,0.7686982887939399,0.8435567344552342,0.8434289078835802,0.5995742497637314,0.5995447735252503,0.6321068292129567,0.6314344543582704,0.6,0.6,1.0,1.0,0.9711340206185566,0.9690721649484536,0.6268041237113402,0.6185567010309279
unit_block,active units with all actions,value_footprint_structure_union,value + footprint + OD structure union,0.01,47.0,46,0.02422680412371134,0.023711340206185566,0.02422680412371134,0.023711340206185566,0.2831054071112981,0.2827266989269935,0.7168945928887018,0.7165158847043972,0.24757293007098352,0.2471754514286544,0.06351865164235596,0.062264582321268275,0.12243089290262152,0.1158341417950351,0.486217386873267,0.48081131827255785,0.04583607025479416,0.04404344144629629,0.07577242650261169,0.07506920666419989,0.039044245899207325,0.03005804005383632,0.03227177823740986,0.031571722717913524,0.02422680412371134,0.023711340206185566,0.24742268041237114,0.23711340206185566,0.42061855670103093,0.41237113402061853,0.26597938144329897,0.24742268041237114
unit_block,active units with all actions,value_footprint_structure_union,value + footprint + OD structure union,0.025,108.8,107,0.056082474226804124,0.05515463917525773,0.056082474226804124,0.05515463917525773,0.30650957290132547,0.3058278981695771,0.6934904270986746,0.693035977277509,0.2721371101669229,0.2714216486107305,0.13339165222785368,0.13180688406215313,0.21541799198737327,0.20874841547385856,0.579527134722278,0.5721749980454167,0.10465574064166816,0.10317035391454113,0.15343207769869296,0.15217785913545157,0.07426511404889889,0.06237846684685853,0.07401857362772742,0.0727522306108442,0.056082474226804124,0.05515463917525773,0.6,0.5979381443298969,0.8,0.7938144329896907,0.5567010309278351,0.5360824742268041
unit_block,active units with all actions,value_footprint_structure_union,value + footprint + OD structure union,0.05,204.4,199,0.10536082474226804,0.10257731958762886,0.10536082474226804,0.10257731958762886,0.34271407532084996,0.34066905112560486,0.65728592467915,0.6547864506627393,0.31013606837358637,0.3079896837050091,0.22148704753952148,0.21574908144927224,0.3145920887551436,0.3083598230919918,0.6607344015359573,0.6501484991217499,0.1788647607584129,0.1759293314144603,0.2508885553395609,0.24397607885007253,0.12305071929184017,0.1124835591539219,0.13444152564333794,0.13109128345916266,0.10536082474226804,0.10257731958762886,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_structure_union,value + footprint + OD structure union,0.1,396.2,383,0.20422680412371133,0.19742268041237113,0.20422680412371133,0.19742268041237113,0.41535030507048176,0.4103513570376604,0.5846496949295182,0.5813170629076373,0.38637247197231084,0.38112575389356645,0.36644789455367416,0.35466558561130584,0.46116756684955984,0.4541158924570328,0.7644169529804811,0.7535134910973718,0.3108991535976279,0.30324188896126586,0.4044117821369461,0.3907940112337148,0.22000049088302812,0.21269832812581352,0.25693871133042673,0.247599451303155,0.20422680412371133,0.19742268041237113,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_structure_union,value + footprint + OD structure union,0.15,567.0,554,0.2922680412371134,0.28556701030927834,0.2922680412371134,0.28556701030927834,0.480033662949716,0.4751104565537555,0.519966337050284,0.5173153797601515,0.4542618240821238,0.4490946017318453,0.4749688629601606,0.46428483502667706,0.561980141282526,0.5546836370249807,0.8279511405579514,0.8189389273918858,0.41275659280854826,0.4053013605054561,0.5171410714665319,0.5052574180385847,0.30628944152619514,0.29919451068638214,0.361441267663129,0.35390946502057613,0.2922680412371134,0.28556701030927834,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_structure_union,value + footprint + OD structure union,0.2,728.6,723,0.37556701030927836,0.37268041237113403,0.37556701030927836,0.37268041237113403,0.5412329055333474,0.5391121397012413,0.45876709446665265,0.4563433620871029,0.518494372682509,0.5162684922854659,0.5646846238158686,0.5612693551980191,0.6426768407325593,0.6390308630251333,0.8745879975146224,0.8688370613298642,0.5032311961515579,0.5012243964252707,0.6061720305314484,0.6025322244116388,0.38789417378217333,0.37745964927396125,0.4567403230380716,0.4521679284239504,0.37556701030927836,0.37268041237113403,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_structure_union,value + footprint + OD structure union,0.3,1027.0,1021,0.5293814432989691,0.5262886597938145,0.5293814432989691,0.5262886597938145,0.6542394277298549,0.651967178624027,0.3457605722701452,0.34273090679570795,0.6371019995535171,0.6347171276995425,0.7087588713717847,0.7072882025931779,0.7638404726694562,0.7597665156029313,0.9339257183998617,0.9289116918810137,0.6507461070574779,0.6486436186502569,0.7475151738985066,0.7465511694822257,0.5386551342397292,0.5298698918438094,0.6257895531099613,0.6211393273850377,0.5293814432989691,0.5262886597938145,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_structure_union,value + footprint + OD structure union,0.4,1260.8,1252,0.6498969072164948,0.6453608247422681,0.6498969072164948,0.6453608247422681,0.7427814012202819,0.739448769198401,0.2572185987797181,0.25411319166841995,0.7300325061300644,0.7265346940775682,0.8040253341903897,0.8000039842405486,0.8429607969143834,0.8403266616059804,0.9684863270356587,0.9638909843733797,0.7581893059051457,0.7534219716256474,0.8345613781727683,0.8312138257449202,0.6568492520698566,0.6531575480632238,0.7559774568673043,0.7517146776406035,0.6498969072164948,0.6453608247422681,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_structure_union,value + footprint + OD structure union,0.5,1480.6,1468,0.7631958762886597,0.756701030927835,0.7631958762886597,0.756701030927835,0.8260214601304439,0.8212497370082054,0.17397853986955608,0.17079739112139702,0.8173983117140041,0.8123900808206572,0.8824073364177674,0.8781357315957533,0.906388938722327,0.9044173143188664,0.9878406507604728,0.9863527764490608,0.8502212242228694,0.8458567178039379,0.903778983046229,0.9000016079766047,0.7679064340976411,0.7657022964792868,0.8629537713452432,0.8559670781893004,0.7631958762886597,0.756701030927835,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_structure_union,value + footprint + OD structure union,0.6,1648.0,1635,0.8494845360824742,0.8427835051546392,0.8494845360824742,0.8427835051546392,0.8894172101830422,0.8844940037870819,0.11058278981695772,0.10679570797391125,0.8839362364398982,0.8787690140896196,0.9337338223562881,0.9298500572563885,0.9466534417244169,0.9444994495968325,0.9971564580421102,0.9962903980215297,0.9115433243578692,0.9074406644677341,0.9483841408158037,0.9449457969515562,0.8524843429776153,0.8485850913599773,0.9353190771293903,0.9279835390946503,0.8494845360824742,0.8427835051546392,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_union,value + footprint union,0.01,45.8,45,0.02360824742268041,0.023195876288659795,0.02360824742268041,0.023195876288659795,0.28265095729013257,0.28234799074268885,0.7173490427098674,0.7168945928887018,0.2470959557001886,0.2467779727863253,0.06175226678823716,0.06056991396550172,0.11983760238417052,0.11361209593185138,0.4842583362293885,0.480107208027316,0.04331096253848872,0.04159700419386123,0.0744647653239458,0.0736902020588083,0.038189413121327384,0.02954651712249255,0.03144788433844945,0.03088538091969801,0.02360824742268041,0.023195876288659795,0.23711340206185566,0.2268041237113402,0.40824742268041236,0.4020618556701031,0.2639175257731959,0.24742268041237114
unit_block,active units with all actions,value_footprint_union,value + footprint union,0.025,104.0,103,0.05360824742268041,0.05309278350515464,0.05360824742268041,0.05309278350515464,0.30469177361666316,0.30431306543235853,0.6953082263833368,0.6945508100147275,0.2702292126837431,0.26983173404141403,0.12645217733177766,0.12490239952911286,0.20815576675164044,0.20130666815071763,0.5778075510101089,0.5701949920066196,0.09601031381861881,0.09372839208637627,0.1474882443796404,0.1461864425872312,0.07182270016391601,0.06033237512148343,0.07072318632867544,0.07000686341798215,0.05360824742268041,0.05309278350515464,0.5525773195876289,0.5463917525773195,0.7628865979381443,0.7525773195876289,0.554639175257732,0.5360824742268041
unit_block,active units with all actions,value_footprint_union,value + footprint union,0.05,197.4,195,0.10175257731958762,0.10051546391752578,0.10175257731958762,0.10051546391752578,0.3400631180307174,0.3391542183883863,0.6599368819692826,0.6581948243214812,0.3073537178772826,0.30639976913569267,0.21320394410396593,0.21102618702433357,0.30717443916267273,0.30251581435872293,0.6593519375254502,0.6497117086723916,0.1703388565142679,0.16880752729797818,0.24272347676389344,0.24077671940555256,0.11949494983407254,0.1078797274722996,0.13128227433135659,0.12971859986273165,0.10175257731958762,0.10051546391752578,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_union,value + footprint union,0.1,372.8,367,0.19216494845360826,0.18917525773195876,0.19216494845360826,0.18917525773195876,0.40648853355775305,0.404292026088786,0.593511466442247,0.5919208920681674,0.37707147174180944,0.37476609561630064,0.345012750587905,0.33991594817494114,0.4435061204695524,0.43840071814978426,0.7608033479930684,0.7506790200373403,0.29054349400224366,0.2861000766972204,0.38225994009290076,0.37755419553002445,0.20813682104982387,0.19888601809293305,0.2444396347768254,0.24005486968449932,0.19216494845360826,0.18917525773195876,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_union,value + footprint union,0.15,535.6,533,0.2760824742268041,0.27474226804123714,0.2760824742268041,0.27474226804123714,0.46814222596254995,0.4671575846833579,0.53185777403745,0.5301914580265096,0.44178099471298954,0.4407475502429339,0.4509900147308293,0.44824987329297356,0.5431827868050394,0.5394129607997417,0.8236775441079232,0.8155814961217391,0.3926159770006709,0.3902987419787551,0.4907388512886207,0.48856743769992333,0.2903710290281489,0.2802676471063793,0.34564623762418945,0.3436213991769547,0.2760824742268041,0.27474226804123714,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_union,value + footprint union,0.2,691.2,680,0.3562886597938144,0.35051546391752575,0.3562886597938144,0.35051546391752575,0.5270692194403535,0.5228276877761414,0.47293078055964655,0.4680833158005471,0.5036286714594,0.4991769106653139,0.5399487789170239,0.5357101266351739,0.6240006994292813,0.618212693574167,0.8704374830717784,0.8651418761409639,0.4811382994543452,0.4772969103419198,0.579796214703067,0.5761640892655668,0.36895335152035447,0.3554635645728769,0.43874937454250434,0.43220922229869235,0.3562886597938144,0.35051546391752575,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_union,value + footprint union,0.3,972.4,966,0.5012371134020619,0.4979381443298969,0.5012371134020619,0.4979381443298969,0.6335619608668209,0.6311382284872712,0.36643803913317907,0.36166631601094046,0.6153996656823474,0.6128558023714411,0.6795724166946673,0.6758910353013745,0.7442421181041396,0.7399812116605825,0.9300937540612271,0.9249177018059807,0.6285604044041269,0.6256920989996704,0.7140055211288874,0.7104663052275257,0.5110408778955817,0.5017337047397936,0.6012072638300038,0.5957446808510638,0.5012371134020619,0.4979381443298969,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_union,value + footprint union,0.4,1215.4,1213,0.6264948453608248,0.6252577319587629,0.6264948453608248,0.6252577319587629,0.7255880496528508,0.7246791500105196,0.27441195034714916,0.2726698926993478,0.7119869757683226,0.7110330270267327,0.7836088289121859,0.7822917310453792,0.8288136895671254,0.8273343040901994,0.9659932346905954,0.9620180363614298,0.7393285276381462,0.7363971536166679,0.8132689545562354,0.8126512078047351,0.6338629514380254,0.6286343518444186,0.7368860000092179,0.7343857240905971,0.6264948453608248,0.6252577319587629,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_union,value + footprint union,0.5,1421.2,1416,0.7325773195876288,0.7298969072164948,0.7325773195876288,0.7298969072164948,0.8035261939827476,0.8015569114243636,0.19647380601725228,0.19427729854828535,0.7937880803596546,0.7917211914195432,0.8595625043151284,0.858444913648249,0.8904686190858448,0.8877931031194258,0.986113234673266,0.9846967457765762,0.8280789292260591,0.8266154456737927,0.8806373679505152,0.8789370450931696,0.7378525116245365,0.7319388719544678,0.8416675309949362,0.8381344307270233,0.7325773195876288,0.7298969072164948,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_footprint_union,value + footprint union,0.6,1590.2,1580,0.8196907216494844,0.8144329896907216,0.8196907216494844,0.8144329896907216,0.8675278771302335,0.8636650536503261,0.13247212286976645,0.12989690721649483,0.8609619709132753,0.8569076887615182,0.9146868129785142,0.9116619986718734,0.9336819067315245,0.9321555130054147,0.9965036159034156,0.9957565587868484,0.8929215947255326,0.8894258840194231,0.9292159031213417,0.9267945033491835,0.8232676098919527,0.8194274907097027,0.9217248742227824,0.9149519890260631,0.8196907216494844,0.8144329896907216,1.0,1.0,1.0,1.0,1.0,1.0
unit_block,active units with all actions,value_union,small + finite value union,0.01,31.0,30,0.015979381443298968,0.015463917525773196,0.015979381443298968,0.015463917525773196,0.2770460761624237,0.2766673679781191,0.7229539238375763,0.7225752156532717,0.24121327179371765,0.24081579315138854,0.05727506493569121,0.05625592884364303,0.09621782008238086,0.0922943374196163,0.13860892558142004,0.11449770993245537,0.03808788729492823,0.03704859046461634,0.07049345706144768,0.06940433602315782,0.020426166857857704,0.0172563619462283,0.021285485867231214,0.0205761316872428,0.015979381443298968,0.015463917525773196,0.23711340206185566,0.2268041237113402,0.31958762886597936,0.30927835051546393,0.11134020618556702,0.10309278350515463
