city,event_id,event_start,budget_scale,policy_score,allocated_cost,value_proxy,selected_segment_count,selected_action_count,baseline_objective,recoverable_fraction,event_peak_positive_abnormal_deficit,event_total_precip,oracle_value_proxy,law_value_proxy,law_allocated_cost,relative_to_oracle_proxy,law_minus_policy_proxy,law_to_policy_proxy_ratio,law_minus_policy_proxy_per_cost
Chicago,153,2019-07-18 08:00:00,0.75,random_positive,12.73595298,0.01748876071,780,774,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.121490433,0.121490433,12.73595298,0.1439517521,0.1040016723,6.946771992,0.008165990603
Chicago,153,2019-07-18 08:00:00,1,greedy_oracle,16.98127064,0.1514437853,1088,932,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1514437853,0.1514437853,16.98127064,1,0,1,0
Chicago,153,2019-07-18 08:00:00,1,activated_bottleneck_law,16.98127064,0.1514437853,1088,932,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1514437853,0.1514437853,16.98127064,1,0,1,0
Chicago,153,2019-07-18 08:00:00,1,exposure_only,16.98127064,0.1280426914,784,784,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1514437853,0.1514437853,16.98127064,0.8454799986,0.02340109392,1.182760091,0.001378053175
Chicago,153,2019-07-18 08:00:00,1,deficit_only,16.98127064,0.1239192149,788,788,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1514437853,0.1514437853,16.98127064,0.8182522287,0.02752457046,1.22211705,0.001620878145
Chicago,153,2019-07-18 08:00:00,1,structure_only,16.98127064,0.05035207452,725,725,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1514437853,0.1514437853,16.98127064,0.3324802957,0.1010917108,3.007697037,0.005953129949
Chicago,153,2019-07-18 08:00:00,1,random_positive,16.98127064,0.02255382765,1067,1055,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1514437853,0.1514437853,16.98127064,0.1489254089,0.1288899577,6.714770887,0.007590124462
Chicago,153,2019-07-18 08:00:00,1.25,greedy_oracle,21.2265883,0.1789338802,1409,1206,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1789338802,0.1789338802,21.2265883,1,0,1,0
Chicago,153,2019-07-18 08:00:00,1.25,activated_bottleneck_law,21.2265883,0.1789338802,1409,1206,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1789338802,0.1789338802,21.2265883,1,0,1,0
Chicago,153,2019-07-18 08:00:00,1.25,exposure_only,21.2265883,0.1509430043,999,999,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1789338802,0.1789338802,21.2265883,0.8435686087,0.02799087583,1.185440034,0.001318670501
Chicago,153,2019-07-18 08:00:00,1.25,deficit_only,21.2265883,0.1454132034,997,997,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1789338802,0.1789338802,21.2265883,0.8126644507,0.03352067673,1.230520172,0.00157918344
Chicago,153,2019-07-18 08:00:00,1.25,structure_only,21.2265883,0.06153570361,901,891,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1789338802,0.1789338802,21.2265883,0.3439019126,0.1173981766,2.90780587,0.005530713411
Chicago,153,2019-07-18 08:00:00,1.25,random_positive,21.2265883,0.02831406687,1350,1330,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.1789338802,0.1789338802,21.2265883,0.158237595,0.1506198133,6.319610708,0.00709580886
Chicago,153,2019-07-18 08:00:00,1.5,greedy_oracle,25.47190596,0.2045332997,1765,1509,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2045332997,0.2045332997,25.47190596,1,0,1,0
Chicago,153,2019-07-18 08:00:00,1.5,activated_bottleneck_law,25.47190596,0.2045332997,1765,1509,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2045332997,0.2045332997,25.47190596,1,0,1,0
Chicago,153,2019-07-18 08:00:00,1.5,exposure_only,25.47190596,0.1723414786,1220,1220,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2045332997,0.2045332997,25.47190596,0.8426084109,0.03219182107,1.186790907,0.001263816737
Chicago,153,2019-07-18 08:00:00,1.5,deficit_only,25.47190596,0.1661553639,1220,1220,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2045332997,0.2045332997,25.47190596,0.812363386,0.0383779358,1.230976207,0.001506677037
Chicago,153,2019-07-18 08:00:00,1.5,structure_only,25.47190596,0.07276833872,1083,1063,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2045332997,0.2045332997,25.47190596,0.3557774642,0.131764961,2.810745763,0.005172952555
Chicago,153,2019-07-18 08:00:00,1.5,random_positive,25.47190596,0.03465741098,1608,1581,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2045332997,0.2045332997,25.47190596,0.1694463006,0.1698758887,5.901574697,0.006669147139
Chicago,153,2019-07-18 08:00:00,2,greedy_oracle,33.96254128,0.2518231617,2441,2054,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2518231617,0.2518231617,33.96254128,1,0,1,0
Chicago,153,2019-07-18 08:00:00,2,activated_bottleneck_law,33.96254128,0.2518231617,2441,2054,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2518231617,0.2518231617,33.96254128,1,0,1,0
Chicago,153,2019-07-18 08:00:00,2,exposure_only,33.96254128,0.2120732206,1663,1663,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2518231617,0.2518231617,33.96254128,0.8421513696,0.03974994118,1.187434986,0.001170405385
Chicago,153,2019-07-18 08:00:00,2,deficit_only,33.96254128,0.2045792924,1667,1667,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2518231617,0.2518231617,33.96254128,0.8123926766,0.04724386934,1.230931825,0.001391058136
Chicago,153,2019-07-18 08:00:00,2,structure_only,33.96254128,0.09422229412,1429,1327,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2518231617,0.2518231617,33.96254128,0.3741605556,0.1576008676,2.672649441,0.004640432126
Chicago,153,2019-07-18 08:00:00,2,random_positive,33.96254128,0.0463821269,2156,2104,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.2518231617,0.2518231617,33.96254128,0.1841853092,0.2054410348,5.429314665,0.006049047778
Chicago,153,2019-07-18 08:00:00,3,greedy_oracle,50.94381191,0.3346470752,3806,3118,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.3346470752,0.3346470752,50.94381191,1,0,1,0
Chicago,153,2019-07-18 08:00:00,3,activated_bottleneck_law,50.94381191,0.3346470752,3806,3118,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.3346470752,0.3346470752,50.94381191,1,0,1,0
Chicago,153,2019-07-18 08:00:00,3,exposure_only,50.94381191,0.2801976618,2582,2582,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.3346470752,0.3346470752,50.94381191,0.8372930247,0.0544494134,1.19432501,0.001068813097
Chicago,153,2019-07-18 08:00:00,3,deficit_only,50.94381191,0.2690960263,2584,2584,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.3346470752,0.3346470752,50.94381191,0.8041188651,0.06555104889,1.243597238,0.001286732312
Chicago,153,2019-07-18 08:00:00,3,structure_only,50.94381191,0.1294689321,2355,2079,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.3346470752,0.3346470752,50.94381191,0.386882007,0.2051781431,2.584767402,0.004027538094
Chicago,153,2019-07-18 08:00:00,3,random_positive,50.94381191,0.06970708584,3210,3101,0.3599332252,0.1447617086,0.04130670755,1.42913463,0.3346470752,0.3346470752,50.94381191,0.208300299,0.2649399894,4.800761231,0.00520063143
Chicago,154,2019-07-20 05:00:00,0.1,greedy_oracle,0.1815836829,0.04016941442,68,68,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.04016941442,0.04016941442,0.1815836829,1,0,1,0
Chicago,154,2019-07-20 05:00:00,0.1,activated_bottleneck_law,0.1815836829,0.04016941442,68,68,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.04016941442,0.04016941442,0.1815836829,1,0,1,0
Chicago,154,2019-07-20 05:00:00,0.1,exposure_only,0.1815836829,0.0285175736,44,44,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.04016941442,0.04016941442,0.1815836829,0.7099325198,0.01165184082,1.40858458,0.06416788467
Chicago,154,2019-07-20 05:00:00,0.1,deficit_only,0.1815836829,0.0277297158,45,45,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.04016941442,0.04016941442,0.1815836829,0.6903191446,0.01243969862,1.448605341,0.06850669852
Chicago,154,2019-07-20 05:00:00,0.1,structure_only,0.1815836829,0.009277164583,32,32,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.04016941442,0.04016941442,0.1815836829,0.230950954,0.03089224984,4.32992366,0.1701267941
Chicago,154,2019-07-20 05:00:00,0.1,random_positive,0.1815836829,0.00335163756,65,65,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.04016941442,0.04016941442,0.1815836829,0.0834375509,0.03681777686,11.98501142,0.2027592803
Chicago,154,2019-07-20 05:00:00,0.2,greedy_oracle,0.3631673658,0.07269607022,120,120,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.07269607022,0.07269607022,0.3631673658,1,0,1,0
Chicago,154,2019-07-20 05:00:00,0.2,activated_bottleneck_law,0.3631673658,0.07269607022,120,120,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.07269607022,0.07269607022,0.3631673658,1,0,1,0
Chicago,154,2019-07-20 05:00:00,0.2,exposure_only,0.3631673658,0.0565371409,88,88,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.07269607022,0.07269607022,0.3631673658,0.7777193558,0.01615892932,1.285810868,0.04449444207
Chicago,154,2019-07-20 05:00:00,0.2,deficit_only,0.3631673658,0.05418216653,89,89,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.07269607022,0.07269607022,0.3631673658,0.7453245597,0.01851390369,1.341697368,0.05097898499
Chicago,154,2019-07-20 05:00:00,0.2,structure_only,0.3631673658,0.01882798924,67,67,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.07269607022,0.07269607022,0.3631673658,0.2589959702,0.05386808098,3.861063935,0.1483285285
Chicago,154,2019-07-20 05:00:00,0.2,random_positive,0.3631673658,0.006837813609,120,120,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.07269607022,0.07269607022,0.3631673658,0.09406029223,0.06585825661,10.63147877,0.1813440931
Chicago,154,2019-07-20 05:00:00,0.35,greedy_oracle,0.6355428902,0.1164033336,213,200,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1164033336,0.1164033336,0.6355428902,1,0,1,0
Chicago,154,2019-07-20 05:00:00,0.35,activated_bottleneck_law,0.6355428902,0.1164033336,213,200,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1164033336,0.1164033336,0.6355428902,1,0,1,0
Chicago,154,2019-07-20 05:00:00,0.35,exposure_only,0.6355428902,0.09522084184,159,159,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1164033336,0.1164033336,0.6355428902,0.8180250419,0.02118249176,1.222456464,0.03332975962
Chicago,154,2019-07-20 05:00:00,0.35,deficit_only,0.6355428902,0.09025026437,158,158,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1164033336,0.1164033336,0.6355428902,0.7753237092,0.02615306923,1.289783852,0.04115075415
Chicago,154,2019-07-20 05:00:00,0.35,structure_only,0.6355428902,0.03355761495,119,119,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1164033336,0.1164033336,0.6355428902,0.2882874048,0.08284571865,3.46876063,0.1303542529
Chicago,154,2019-07-20 05:00:00,0.35,random_positive,0.6355428902,0.01110891879,192,192,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1164033336,0.1164033336,0.6355428902,0.09543471345,0.1052944148,10.4783675,0.1656763319
Chicago,154,2019-07-20 05:00:00,0.5,greedy_oracle,0.9079184145,0.1559740612,299,264,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1559740612,0.1559740612,0.9079184145,1,0,1,0
Chicago,154,2019-07-20 05:00:00,0.5,activated_bottleneck_law,0.9079184145,0.1559740612,299,264,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1559740612,0.1559740612,0.9079184145,1,0,1,0
Chicago,154,2019-07-20 05:00:00,0.5,exposure_only,0.9079184145,0.1288728434,225,225,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1559740612,0.1559740612,0.9079184145,0.8262453539,0.02710121781,1.210294249,0.02984983824
Chicago,154,2019-07-20 05:00:00,0.5,deficit_only,0.9079184145,0.1261426583,227,227,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1559740612,0.1559740612,0.9079184145,0.8087412569,0.02983140291,1.236489411,0.03285692022
Chicago,154,2019-07-20 05:00:00,0.5,structure_only,0.9079184145,0.04403943445,168,168,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1559740612,0.1559740612,0.9079184145,0.2823510147,0.1119346268,3.541690831,0.1232870982
Chicago,154,2019-07-20 05:00:00,0.5,random_positive,0.9079184145,0.01670897377,273,272,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.1559740612,0.1559740612,0.9079184145,0.1071266186,0.1392650874,9.334748101,0.1533894293
Chicago,154,2019-07-20 05:00:00,0.75,greedy_oracle,1.361877622,0.2157904602,442,379,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2157904602,0.2157904602,1.361877622,1,0,1,0
Chicago,154,2019-07-20 05:00:00,0.75,activated_bottleneck_law,1.361877622,0.2157904602,442,379,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2157904602,0.2157904602,1.361877622,1,0,1,0
Chicago,154,2019-07-20 05:00:00,0.75,exposure_only,1.361877622,0.1800086461,337,337,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2157904602,0.2157904602,1.361877622,0.8341825949,0.03578181416,1.198778308,0.02627388364
Chicago,154,2019-07-20 05:00:00,0.75,deficit_only,1.361877622,0.174813637,339,339,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2157904602,0.2157904602,1.361877622,0.8101082727,0.04097682323,1.234402899,0.0300884768
Chicago,154,2019-07-20 05:00:00,0.75,structure_only,1.361877622,0.06451564746,260,260,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2157904602,0.2157904602,1.361877622,0.2989735848,0.1512748128,3.3447771,0.111078125
Chicago,154,2019-07-20 05:00:00,0.75,random_positive,1.361877622,0.02611451453,384,383,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2157904602,0.2157904602,1.361877622,0.1210179287,0.1896759457,8.263238437,0.139275323
Chicago,154,2019-07-20 05:00:00,1,greedy_oracle,1.815836829,0.2711593723,588,516,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2711593723,0.2711593723,1.815836829,1,0,1,0
Chicago,154,2019-07-20 05:00:00,1,activated_bottleneck_law,1.815836829,0.2711593723,588,516,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2711593723,0.2711593723,1.815836829,1,0,1,0
Chicago,154,2019-07-20 05:00:00,1,exposure_only,1.815836829,0.2277416946,452,452,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2711593723,0.2711593723,1.815836829,0.839881331,0.04341767778,1.190644396,0.02391056128
Chicago,154,2019-07-20 05:00:00,1,deficit_only,1.815836829,0.2216763198,451,451,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2711593723,0.2711593723,1.815836829,0.8175130288,0.04948305256,1.223222095,0.0272508255
Chicago,154,2019-07-20 05:00:00,1,structure_only,1.815836829,0.08468407751,347,347,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2711593723,0.2711593723,1.815836829,0.3123037083,0.1864752948,3.202011291,0.1026938609
Chicago,154,2019-07-20 05:00:00,1,random_positive,1.815836829,0.03417120687,505,502,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.2711593723,0.2711593723,1.815836829,0.1260189038,0.2369881655,7.935317398,0.1305118178
Chicago,154,2019-07-20 05:00:00,1.25,greedy_oracle,2.269796036,0.3230627618,749,644,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3230627618,0.3230627618,2.269796036,1,0,1,0
Chicago,154,2019-07-20 05:00:00,1.25,activated_bottleneck_law,2.269796036,0.3230627618,749,644,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3230627618,0.3230627618,2.269796036,1,0,1,0
Chicago,154,2019-07-20 05:00:00,1.25,exposure_only,2.269796036,0.2721576556,568,568,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3230627618,0.3230627618,2.269796036,0.8424296692,0.05090510624,1.187042713,0.02242717206
Chicago,154,2019-07-20 05:00:00,1.25,deficit_only,2.269796036,0.2645948357,569,569,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3230627618,0.3230627618,2.269796036,0.8190199148,0.05846792616,1.220971532,0.02575911017
Chicago,154,2019-07-20 05:00:00,1.25,structure_only,2.269796036,0.1080096479,431,431,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3230627618,0.3230627618,2.269796036,0.3343302313,0.2150531139,2.991054671,0.09474556767
Chicago,154,2019-07-20 05:00:00,1.25,random_positive,2.269796036,0.04403518173,640,635,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3230627618,0.3230627618,2.269796036,0.1363053466,0.2790275801,7.336469367,0.1229306844
Chicago,154,2019-07-20 05:00:00,1.5,greedy_oracle,2.723755244,0.3722290938,911,780,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3722290938,0.3722290938,2.723755244,1,0,1,0
Chicago,154,2019-07-20 05:00:00,1.5,activated_bottleneck_law,2.723755244,0.3722290938,911,780,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3722290938,0.3722290938,2.723755244,1,0,1,0
Chicago,154,2019-07-20 05:00:00,1.5,exposure_only,2.723755244,0.3138671969,685,685,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3722290938,0.3722290938,2.723755244,0.8432097385,0.05836189695,1.185944557,0.02142699756
Chicago,154,2019-07-20 05:00:00,1.5,deficit_only,2.723755244,0.3042297131,676,676,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3722290938,0.3722290938,2.723755244,0.817318469,0.06799938074,1.223513279,0.02496530512
Chicago,154,2019-07-20 05:00:00,1.5,structure_only,2.723755244,0.1230696754,516,516,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3722290938,0.3722290938,2.723755244,0.330628845,0.2491594185,3.024539495,0.09147643462
Chicago,154,2019-07-20 05:00:00,1.5,random_positive,2.723755244,0.05303025792,764,758,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.3722290938,0.3722290938,2.723755244,0.1424667196,0.3191988359,7.019183168,0.1171907192
Chicago,154,2019-07-20 05:00:00,2,greedy_oracle,3.631673658,0.4636459202,1284,1105,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.4636459202,0.4636459202,3.631673658,1,0,1,0
Chicago,154,2019-07-20 05:00:00,2,activated_bottleneck_law,3.631673658,0.4636459202,1284,1105,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.4636459202,0.4636459202,3.631673658,1,0,1,0
Chicago,154,2019-07-20 05:00:00,2,exposure_only,3.631673658,0.3894411333,912,912,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.4636459202,0.4636459202,3.631673658,0.8399537585,0.07420478693,1.190541729,0.02043266932
Chicago,154,2019-07-20 05:00:00,2,deficit_only,3.631673658,0.3737182037,908,908,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.4636459202,0.4636459202,3.631673658,0.8060422565,0.08992771648,1.240629746,0.02476205875
Chicago,154,2019-07-20 05:00:00,2,structure_only,3.631673658,0.1604457872,704,704,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.4636459202,0.4636459202,3.631673658,0.3460524081,0.303200133,2.889735706,0.08348771436
Chicago,154,2019-07-20 05:00:00,2,random_positive,3.631673658,0.06866451193,1011,1000,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.4636459202,0.4636459202,3.631673658,0.1480968751,0.3949814083,6.752336938,0.10876016
Chicago,154,2019-07-20 05:00:00,3,greedy_oracle,5.447510487,0.6265606732,2024,1728,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.6265606732,0.6265606732,5.447510487,1,0,1,0
Chicago,154,2019-07-20 05:00:00,3,activated_bottleneck_law,5.447510487,0.6265606732,2024,1728,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.6265606732,0.6265606732,5.447510487,1,0,1,0
Chicago,154,2019-07-20 05:00:00,3,exposure_only,5.447510487,0.5274895619,1376,1376,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.6265606732,0.6265606732,5.447510487,0.8418810571,0.09907111128,1.18781625,0.01818649299
Chicago,154,2019-07-20 05:00:00,3,deficit_only,5.447510487,0.5051856603,1374,1374,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.6265606732,0.6265606732,5.447510487,0.8062837039,0.1213750129,1.240258231,0.02228082226
Chicago,154,2019-07-20 05:00:00,3,structure_only,5.447510487,0.2283388844,1051,1041,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.6265606732,0.6265606732,5.447510487,0.3644321997,0.3982217888,2.743994633,0.07310161032
Chicago,154,2019-07-20 05:00:00,3,random_positive,5.447510487,0.1062476885,1505,1485,0.02404835271,0.2164610453,0.005706766028,0.01181103,0.6265606732,0.6265606732,5.447510487,0.169572865,0.5203129847,5.897169926,0.09551390235
Chicago,155,2019-07-21 12:00:00,0.1,greedy_oracle,0.5686823028,0.01994701474,99,99,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.01994701474,0.01994701474,0.5686823028,1,0,1,0
Chicago,155,2019-07-21 12:00:00,0.1,activated_bottleneck_law,0.5686823028,0.01994701474,99,99,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.01994701474,0.01994701474,0.5686823028,1,0,1,0
Chicago,155,2019-07-21 12:00:00,0.1,exposure_only,0.5686823028,0.01526529715,70,70,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.01994701474,0.01994701474,0.5686823028,0.7652923183,0.004681717588,1.306690236,0.00823257127
Chicago,155,2019-07-21 12:00:00,0.1,deficit_only,0.5686823028,0.01464345537,74,74,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.01994701474,0.01994701474,0.5686823028,0.7341176392,0.00530355937,1.362179502,0.009326049613
Chicago,155,2019-07-21 12:00:00,0.1,structure_only,0.5686823028,0.005028298797,67,67,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.01994701474,0.01994701474,0.5686823028,0.2520827734,0.01491871594,3.96695096,0.02623383191
Chicago,155,2019-07-21 12:00:00,0.1,random_positive,0.5686823028,0.00212015705,97,97,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.01994701474,0.01994701474,0.5686823028,0.1062894412,0.01782685769,9.408272251,0.03134765686
Chicago,155,2019-07-21 12:00:00,0.2,greedy_oracle,1.137364606,0.03580993302,193,187,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.03580993302,0.03580993302,1.137364606,1,0,1,0
Chicago,155,2019-07-21 12:00:00,0.2,activated_bottleneck_law,1.137364606,0.03580993302,193,187,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.03580993302,0.03580993302,1.137364606,1,0,1,0
Chicago,155,2019-07-21 12:00:00,0.2,exposure_only,1.137364606,0.02919911796,139,139,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.03580993302,0.03580993302,1.137364606,0.8153915829,0.006610815052,1.226404615,0.005812397379
Chicago,155,2019-07-21 12:00:00,0.2,deficit_only,1.137364606,0.02826561875,143,143,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.03580993302,0.03580993302,1.137364606,0.7893234188,0.007544314262,1.266907805,0.006633153717
Chicago,155,2019-07-21 12:00:00,0.2,structure_only,1.137364606,0.009951955227,135,135,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.03580993302,0.03580993302,1.137364606,0.2779104675,0.02585797779,3.598281162,0.02273499427
Chicago,155,2019-07-21 12:00:00,0.2,random_positive,1.137364606,0.003994613879,225,224,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.03580993302,0.03580993302,1.137364606,0.1115504426,0.03181531914,8.964554298,0.02797284088
Chicago,155,2019-07-21 12:00:00,0.35,greedy_oracle,1.99038806,0.05648422526,338,294,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.05648422526,0.05648422526,1.99038806,1,0,1,0
Chicago,155,2019-07-21 12:00:00,0.35,activated_bottleneck_law,1.99038806,0.05648422526,338,294,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.05648422526,0.05648422526,1.99038806,1,0,1,0
Chicago,155,2019-07-21 12:00:00,0.35,exposure_only,1.99038806,0.04701010523,254,254,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.05648422526,0.05648422526,1.99038806,0.8322696295,0.009474120027,1.201533691,0.004759936124
Chicago,155,2019-07-21 12:00:00,0.35,deficit_only,1.99038806,0.04606228663,256,256,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.05648422526,0.05648422526,1.99038806,0.815489394,0.01042193863,1.226257518,0.005236134018
Chicago,155,2019-07-21 12:00:00,0.35,structure_only,1.99038806,0.01603902789,250,250,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.05648422526,0.05648422526,1.99038806,0.2839558801,0.04044519737,3.521673859,0.02032025723
Chicago,155,2019-07-21 12:00:00,0.35,random_positive,1.99038806,0.006755228849,386,384,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.05648422526,0.05648422526,1.99038806,0.1195949633,0.04972899641,8.36155614,0.02498457332
Chicago,155,2019-07-21 12:00:00,0.5,greedy_oracle,2.843411514,0.07500950158,496,431,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.07500950158,0.07500950158,2.843411514,1,0,1,0
Chicago,155,2019-07-21 12:00:00,0.5,activated_bottleneck_law,2.843411514,0.07500950158,496,431,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.07500950158,0.07500950158,2.843411514,1,0,1,0
Chicago,155,2019-07-21 12:00:00,0.5,exposure_only,2.843411514,0.06294726794,370,370,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.07500950158,0.07500950158,2.843411514,0.8391905907,0.01206223364,1.191624419,0.004242169514
Chicago,155,2019-07-21 12:00:00,0.5,deficit_only,2.843411514,0.06159683207,372,372,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.07500950158,0.07500950158,2.843411514,0.82118706,0.01341266951,1.21774934,0.004717104591
Chicago,155,2019-07-21 12:00:00,0.5,structure_only,2.843411514,0.02292265492,355,355,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.07500950158,0.07500950158,2.843411514,0.3055966836,0.05208684666,3.27228682,0.01831843418
Chicago,155,2019-07-21 12:00:00,0.5,random_positive,2.843411514,0.009873818304,557,553,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.07500950158,0.07500950158,2.843411514,0.1316342343,0.06513568328,7.59680797,0.0229075823
Chicago,155,2019-07-21 12:00:00,0.75,greedy_oracle,4.265117271,0.1030024263,769,660,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.1030024263,0.1030024263,4.265117271,1,0,1,0
Chicago,155,2019-07-21 12:00:00,0.75,activated_bottleneck_law,4.265117271,0.1030024263,769,660,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.1030024263,0.1030024263,4.265117271,1,0,1,0
Chicago,155,2019-07-21 12:00:00,0.75,exposure_only,4.265117271,0.086998655,575,575,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.1030024263,0.1030024263,4.265117271,0.8446272396,0.0160037713,1.183954238,0.003752246487
Chicago,155,2019-07-21 12:00:00,0.75,deficit_only,4.265117271,0.08516610768,576,576,0.1421726613,0.1206550068,0.02618788377,0.25196864,0.1030024263,0.1030024263,4.265117271,0.8268359372,0.01783631862,1.209429773,0.004181905791
