city,event_id,event_start,policy_scenario,budget_scale,delay_add_hours,policy_score,allocated_cost,value_proxy,selected_action_count,baseline_objective,optimized_objective,lp_recoverable_fraction,replay_objective,replay_gain,replay_recoverable_fraction,replay_fraction_of_base_lp_gain,objective_gap_to_base_lp,event_peak_positive_abnormal_deficit,event_total_precip,oracle_replay_gain,oracle_replay_recoverable_fraction,law_replay_gain,law_replay_recoverable_fraction,law_allocated_cost,relative_to_oracle_replay_gain,law_minus_policy_replay_gain,law_minus_policy_recoverable_fraction,law_to_policy_replay_gain_ratio,law_minus_policy_replay_gain_per_cost
Chicago,157,2019-07-29 10:00:00,budget_3,3,0,deficit_only,36.23199091,0.2436227229,2588,0.2829050771,0.2447975063,0.1347009082,0.2266347933,0.05627028379,0.19890164,1.476616918,-0.01816271297,0.03362315382,0.09055123,0.07168715091,0.2533964807,0.07168715091,0.2533964807,36.23199091,0.7849423932,0.01541686711,0.05449484071,1.273978841,0.0004255042775
Chicago,157,2019-07-29 10:00:00,budget_3,3,0,structure_only,36.23199091,0.1171514107,2079,0.2829050771,0.2447975063,0.1347009082,0.2585342075,0.02437086966,0.08614504168,0.6395282915,0.01373670116,0.03362315382,0.09055123,0.07168715091,0.2533964807,0.07168715091,0.2533964807,36.23199091,0.3399614764,0.04731628125,0.167251439,2.941509758,0.001305925511
Chicago,157,2019-07-29 10:00:00,budget_3,3,0,random_positive,36.23199091,0.06043880542,3084,0.2829050771,0.2447975063,0.1347009082,0.2658066322,0.01709844491,0.06043880542,0.448688923,0.02100912591,0.03362315382,0.09055123,0.07168715091,0.2533964807,0.07168715091,0.2533964807,36.23199091,0.2385147783,0.054588706,0.1929576753,4.192612328,0.001506643842
Chicago,158,2019-07-29 13:00:00,budget_0.1,0.1,0,greedy_oracle,0.9754483208,0.02014586803,99,0.2414585392,0.211221112,0.1252282371,0.2365941473,0.004864391865,0.02014586803,0.1608732063,0.02537303533,0.03362315382,0.41338605,0.004864391865,0.02014586803,0.004864391865,0.02014586803,0.9754483208,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_0.1,0.1,0,activated_bottleneck_law,0.9754483208,0.02014586803,99,0.2414585392,0.211221112,0.1252282371,0.2365941473,0.004864391865,0.02014586803,0.1608732063,0.02537303533,0.03362315382,0.41338605,0.004864391865,0.02014586803,0.004864391865,0.02014586803,0.9754483208,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_0.1,0.1,0,exposure_only,0.9754483208,0.01541747805,70,0.2414585392,0.211221112,0.1252282371,0.238569162,0.002889377209,0.01196634925,0.09555631802,0.02734804999,0.03362315382,0.41338605,0.004864391865,0.02014586803,0.004864391865,0.02014586803,0.9754483208,0.5939852893,0.001975014656,0.00817951878,1.683543377,0.002024725056
Chicago,158,2019-07-29 13:00:00,budget_0.1,0.1,0,deficit_only,0.9754483208,0.01493762878,69,0.2414585392,0.211221112,0.1252282371,0.2386847346,0.002773804525,0.01148770524,0.09173414479,0.02746362267,0.03362315382,0.41338605,0.004864391865,0.02014586803,0.004864391865,0.02014586803,0.9754483208,0.5702263719,0.002090587341,0.008658162796,1.753689498,0.002143206663
Chicago,158,2019-07-29 13:00:00,budget_0.1,0.1,0,structure_only,0.9754483208,0.005078426286,67,0.2414585392,0.211221112,0.1252282371,0.2406052624,0.0008532767507,0.003533843755,0.02821922464,0.02938415045,0.03362315382,0.41338605,0.004864391865,0.02014586803,0.004864391865,0.02014586803,0.9754483208,0.1754128315,0.004011115114,0.01661202428,5.700837227,0.004112073422
Chicago,158,2019-07-29 13:00:00,budget_0.1,0.1,0,random_positive,0.9754483208,0.001784669906,117,0.2414585392,0.211221112,0.1252282371,0.2410276154,0.0004309237885,0.001784669906,0.01425133778,0.02980650341,0.03362315382,0.41338605,0.004864391865,0.02014586803,0.004864391865,0.02014586803,0.9754483208,0.08858739189,0.004433468077,0.01836119812,11.28828808,0.004545056855
Chicago,158,2019-07-29 13:00:00,budget_0.2,0.2,0,greedy_oracle,1.950896642,0.03616692493,187,0.2414585392,0.211221112,0.1252282371,0.2327345737,0.008723965487,0.03613028355,0.2885154689,0.02151346171,0.03362315382,0.41338605,0.008723965487,0.03613028355,0.008723965487,0.03613028355,1.950896642,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_0.2,0.2,0,activated_bottleneck_law,1.950896642,0.03616692493,187,0.2414585392,0.211221112,0.1252282371,0.2327345737,0.008723965487,0.03613028355,0.2885154689,0.02151346171,0.03362315382,0.41338605,0.008723965487,0.03613028355,0.008723965487,0.03613028355,1.950896642,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_0.2,0.2,0,exposure_only,1.950896642,0.02949020617,139,0.2414585392,0.211221112,0.1252282371,0.2359634803,0.005495058886,0.02275777409,0.1817303718,0.02474236831,0.03362315382,0.41338605,0.008723965487,0.03613028355,0.008723965487,0.03613028355,1.950896642,0.6298808603,0.003228906601,0.01337250947,1.58760182,0.001655088502
Chicago,158,2019-07-29 13:00:00,budget_0.2,0.2,0,deficit_only,1.950896642,0.0285934629,141,0.2414585392,0.211221112,0.1252282371,0.2361800066,0.005278532565,0.02186103082,0.1745695006,0.02495889463,0.03362315382,0.41338605,0.008723965487,0.03613028355,0.008723965487,0.03613028355,1.950896642,0.6050611472,0.003445432921,0.01426925274,1.652725521,0.001766076607
Chicago,158,2019-07-29 13:00:00,budget_0.2,0.2,0,structure_only,1.950896642,0.01005116702,135,0.2414585392,0.211221112,0.1252282371,0.2397730508,0.001685488342,0.006980446199,0.05574179083,0.02855193886,0.03362315382,0.41338605,0.008723965487,0.03613028355,0.008723965487,0.03613028355,1.950896642,0.1932020873,0.007038477145,0.02914983736,5.175927516,0.003607816527
Chicago,158,2019-07-29 13:00:00,budget_0.2,0.2,0,random_positive,1.950896642,0.003848895564,240,0.2414585392,0.211221112,0.1252282371,0.2405291905,0.0009293487002,0.003848895564,0.03073504548,0.0293080785,0.03362315382,0.41338605,0.008723965487,0.03613028355,0.008723965487,0.03613028355,1.950896642,0.1065282413,0.007794616787,0.03228138799,9.387182103,0.003995402227
Chicago,158,2019-07-29 13:00:00,budget_0.35,0.35,0,greedy_oracle,3.414069123,0.05704732075,294,0.2414585392,0.211221112,0.1252282371,0.2286621379,0.01279640122,0.05299626704,0.4231974214,0.01744102598,0.03362315382,0.41338605,0.01279640122,0.05299626704,0.01279640122,0.05299626704,3.414069123,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_0.35,0.35,0,activated_bottleneck_law,3.414069123,0.05704732075,294,0.2414585392,0.211221112,0.1252282371,0.2286621379,0.01279640122,0.05299626704,0.4231974214,0.01744102598,0.03362315382,0.41338605,0.01279640122,0.05299626704,0.01279640122,0.05299626704,3.414069123,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_0.35,0.35,0,exposure_only,3.414069123,0.04747875251,254,0.2414585392,0.211221112,0.1252282371,0.2327567754,0.008701763736,0.03603833505,0.2877812216,0.02153566346,0.03362315382,0.41338605,0.01279640122,0.05299626704,0.01279640122,0.05299626704,3.414069123,0.6800164817,0.004094637484,0.01695793198,1.470552592,0.001199342291
Chicago,158,2019-07-29 13:00:00,budget_0.35,0.35,0,deficit_only,3.414069123,0.04636071406,254,0.2414585392,0.211221112,0.1252282371,0.2330210519,0.008437487299,0.03494383478,0.2790411778,0.0217999399,0.03362315382,0.41338605,0.01279640122,0.05299626704,0.01279640122,0.05299626704,3.414069123,0.6593640785,0.004358913921,0.01805243226,1.516612798,0.001276750342
Chicago,158,2019-07-29 13:00:00,budget_0.35,0.35,0,structure_only,3.414069123,0.01619892217,250,0.2414585392,0.211221112,0.1252282371,0.238747552,0.00271098721,0.01122754747,0.0896566759,0.02752643999,0.03362315382,0.41338605,0.01279640122,0.05299626704,0.01279640122,0.05299626704,3.414069123,0.21185544,0.01008541401,0.04176871957,4.720199775,0.002954074346
Chicago,158,2019-07-29 13:00:00,budget_0.35,0.35,0,random_positive,3.414069123,0.006987207905,410,0.2414585392,0.211221112,0.1252282371,0.2397714182,0.001687121014,0.006987207905,0.05579578588,0.02855030618,0.03362315382,0.41338605,0.01279640122,0.05299626704,0.01279640122,0.05299626704,3.414069123,0.1318433976,0.01110928021,0.04600905913,7.584755994,0.003253970499
Chicago,158,2019-07-29 13:00:00,budget_0.5,0.5,0,greedy_oracle,4.877241604,0.07575727695,431,0.2414585392,0.211221112,0.1252282371,0.2249305657,0.01652797351,0.06845056533,0.5466064755,0.01370945369,0.03362315382,0.41338605,0.01652797351,0.06845056533,0.01652797351,0.06845056533,4.877241604,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_0.5,0.5,0,activated_bottleneck_law,4.877241604,0.07575727695,431,0.2414585392,0.211221112,0.1252282371,0.2249305657,0.01652797351,0.06845056533,0.5466064755,0.01370945369,0.03362315382,0.41338605,0.01652797351,0.06845056533,0.01652797351,0.06845056533,4.877241604,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_0.5,0.5,0,exposure_only,4.877241604,0.06357479399,370,0.2414585392,0.211221112,0.1252282371,0.2298947971,0.01156374202,0.04789121172,0.3824314134,0.01867368518,0.03362315382,0.41338605,0.01652797351,0.06845056533,0.01652797351,0.06845056533,4.877241604,0.6996466939,0.004964231487,0.0205593536,1.429292826,0.001017835877
Chicago,158,2019-07-29 13:00:00,budget_0.5,0.5,0,deficit_only,4.877241604,0.06179224183,368,0.2414585392,0.211221112,0.1252282371,0.2303252096,0.01113332958,0.04610865956,0.3681969867,0.01910409762,0.03362315382,0.41338605,0.01652797351,0.06845056533,0.01652797351,0.06845056533,4.877241604,0.6736052411,0.005394643929,0.02234190577,1.484549019,0.001106085031
Chicago,158,2019-07-29 13:00:00,budget_0.5,0.5,0,structure_only,4.877241604,0.02315117259,355,0.2414585392,0.211221112,0.1252282371,0.2375474417,0.003911097447,0.01619780133,0.1293462378,0.02632632975,0.03362315382,0.41338605,0.01652797351,0.06845056533,0.01652797351,0.06845056533,4.877241604,0.2366350264,0.01261687606,0.05225276399,4.225917081,0.002586887648
Chicago,158,2019-07-29 13:00:00,budget_0.5,0.5,0,random_positive,4.877241604,0.009660342585,583,0.2414585392,0.211221112,0.1252282371,0.239125967,0.002332572208,0.009660342585,0.07714188754,0.02790485499,0.03362315382,0.41338605,0.01652797351,0.06845056533,0.01652797351,0.06845056533,4.877241604,0.141128748,0.0141954013,0.05879022274,7.085728557,0.002910538877
Chicago,158,2019-07-29 13:00:00,budget_0.75,0.75,0,greedy_oracle,7.315862406,0.1040292652,660,0.2414585392,0.211221112,0.1252282371,0.2196677304,0.0217908088,0.09024658592,0.7206568422,0.008446618396,0.03362315382,0.41338605,0.0217908088,0.09024658592,0.0217908088,0.09024658592,7.315862406,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_0.75,0.75,0,activated_bottleneck_law,7.315862406,0.1040292652,660,0.2414585392,0.211221112,0.1252282371,0.2196677304,0.0217908088,0.09024658592,0.7206568422,0.008446618396,0.03362315382,0.41338605,0.0217908088,0.09024658592,0.0217908088,0.09024658592,7.315862406,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_0.75,0.75,0,exposure_only,7.315862406,0.08786595114,575,0.2414585392,0.211221112,0.1252282371,0.2256109412,0.015847598,0.06563279168,0.5241053711,0.0143898292,0.03362315382,0.41338605,0.0217908088,0.09024658592,0.0217908088,0.09024658592,7.315862406,0.7272606605,0.0059432108,0.02461379424,1.375022814,0.0008123732338
Chicago,158,2019-07-29 13:00:00,budget_0.75,0.75,0,deficit_only,7.315862406,0.08583006477,574,0.2414585392,0.211221112,0.1252282371,0.2260931056,0.01536543359,0.06363590885,0.5081594241,0.01487199361,0.03362315382,0.41338605,0.0217908088,0.09024658592,0.0217908088,0.09024658592,7.315862406,0.7051336979,0.006425375211,0.02661067707,1.418170771,0.0008782799423
Chicago,158,2019-07-29 13:00:00,budget_0.75,0.75,0,structure_only,7.315862406,0.03320040042,539,0.2414585392,0.211221112,0.1252282371,0.2359058108,0.005552728343,0.02299661201,0.1836375928,0.02468469886,0.03362315382,0.41338605,0.0217908088,0.09024658592,0.0217908088,0.09024658592,7.315862406,0.254819745,0.01623808046,0.06724997391,3.924342676,0.002219571605
Chicago,158,2019-07-29 13:00:00,budget_0.75,0.75,0,random_positive,7.315862406,0.01435782368,859,0.2414585392,0.211221112,0.1252282371,0.23799172,0.00346681913,0.01435782368,0.1146532444,0.02677060807,0.03362315382,0.41338605,0.0217908088,0.09024658592,0.0217908088,0.09024658592,7.315862406,0.1590954774,0.01832398967,0.07588876225,6.285533794,0.002504693043
Chicago,158,2019-07-29 13:00:00,budget_1,1,0,greedy_oracle,9.754483208,0.129677583,932,0.2414585392,0.211221112,0.1252282371,0.2149294722,0.02652906697,0.1098700715,0.8773586058,0.00370836023,0.03362315382,0.41338605,0.02652906697,0.1098700715,0.02652906697,0.1098700715,9.754483208,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_1,1,0,activated_bottleneck_law,9.754483208,0.129677583,932,0.2414585392,0.211221112,0.1252282371,0.2149294722,0.02652906697,0.1098700715,0.8773586058,0.00370836023,0.03362315382,0.41338605,0.02652906697,0.1098700715,0.02652906697,0.1098700715,9.754483208,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_1,1,0,exposure_only,9.754483208,0.1096398027,784,0.2414585392,0.211221112,0.1252282371,0.2218044811,0.01965405811,0.08139723771,0.6499910849,0.01058336909,0.03362315382,0.41338605,0.02652906697,0.1098700715,0.02652906697,0.1098700715,9.754483208,0.7408499565,0.00687500886,0.02847283382,1.349800984,0.0007048050331
Chicago,158,2019-07-29 13:00:00,budget_1,1,0,deficit_only,9.754483208,0.1063379153,788,0.2414585392,0.211221112,0.1252282371,0.222601632,0.01885690715,0.07809583878,0.6236280297,0.01138052005,0.03362315382,0.41338605,0.02652906697,0.1098700715,0.02652906697,0.1098700715,9.754483208,0.710801747,0.007672159821,0.03177423274,1.406862046,0.0007865265292
Chicago,158,2019-07-29 13:00:00,budget_1,1,0,structure_only,9.754483208,0.04311524112,725,0.2414585392,0.211221112,0.1252282371,0.23426876,0.00718977914,0.02977645423,0.2377774767,0.02304764806,0.03362315382,0.41338605,0.02652906697,0.1098700715,0.02652906697,0.1098700715,9.754483208,0.2710151529,0.01933928783,0.0800936173,3.689830585,0.001982605067
Chicago,158,2019-07-29 13:00:00,budget_1,1,0,random_positive,9.754483208,0.01970215789,1121,0.2414585392,0.211221112,0.1252282371,0.2367012849,0.004757254263,0.01970215789,0.1573299948,0.02548017293,0.03362315382,0.41338605,0.02652906697,0.1098700715,0.02652906697,0.1098700715,9.754483208,0.1793223361,0.02177181271,0.09016791363,5.576550148,0.002231980131
Chicago,158,2019-07-29 13:00:00,budget_1.25,1.25,0,greedy_oracle,12.19310401,0.153216674,1206,0.2414585392,0.211221112,0.1252282371,0.210962721,0.03049581813,0.1262983626,1.008545401,-0.0002583909316,0.03362315382,0.41338605,0.03049581813,0.1262983626,0.03049581813,0.1262983626,12.19310401,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_1.25,1.25,0,activated_bottleneck_law,12.19310401,0.153216674,1206,0.2414585392,0.211221112,0.1252282371,0.210962721,0.03049581813,0.1262983626,1.008545401,-0.0002583909316,0.03362315382,0.41338605,0.03049581813,0.1262983626,0.03049581813,0.1262983626,12.19310401,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_1.25,1.25,0,exposure_only,12.19310401,0.1292487765,999,0.2414585392,0.211221112,0.1252282371,0.2183420783,0.02311646087,0.095736771,0.7644982729,0.007120966329,0.03362315382,0.41338605,0.03049581813,0.1262983626,0.03049581813,0.1262983626,12.19310401,0.7580206824,0.00737935726,0.03056159159,1.319225218,0.0006052074398
Chicago,158,2019-07-29 13:00:00,budget_1.25,1.25,0,deficit_only,12.19310401,0.1246909389,1001,0.2414585392,0.211221112,0.1252282371,0.2194419125,0.02201662662,0.09118180993,0.7281249982,0.008220800573,0.03362315382,0.41338605,0.03049581813,0.1262983626,0.03049581813,0.1262983626,12.19310401,0.7219555983,0.008479191505,0.03511655266,1.385126734,0.0006954087735
Chicago,158,2019-07-29 13:00:00,budget_1.25,1.25,0,structure_only,12.19310401,0.05269150724,891,0.2414585392,0.211221112,0.1252282371,0.2327427495,0.008715789709,0.03609642359,0.2882450829,0.02152163749,0.03362315382,0.41338605,0.03049581813,0.1262983626,0.03049581813,0.1262983626,12.19310401,0.2858027836,0.02178002842,0.090201939,3.498916237,0.001786257905
Chicago,158,2019-07-29 13:00:00,budget_1.25,1.25,0,random_positive,12.19310401,0.02429994,1399,0.2414585392,0.211221112,0.1252282371,0.2355919639,0.005866575267,0.02429640835,0.1940170117,0.02437085193,0.03362315382,0.41338605,0.03049581813,0.1262983626,0.03049581813,0.1262983626,12.19310401,0.1923731065,0.02462924286,0.1020019542,5.198231803,0.002019932155
Chicago,158,2019-07-29 13:00:00,budget_1.5,1.5,0,greedy_oracle,14.63172481,0.1751368264,1509,0.2414585392,0.211221112,0.1252282371,0.2071163144,0.0343422248,0.1422282472,1.135752211,-0.004104797598,0.03362315382,0.41338605,0.0343422248,0.1422282472,0.0343422248,0.1422282472,14.63172481,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_1.5,1.5,0,activated_bottleneck_law,14.63172481,0.1751368264,1509,0.2414585392,0.211221112,0.1252282371,0.2071163144,0.0343422248,0.1422282472,1.135752211,-0.004104797598,0.03362315382,0.41338605,0.0343422248,0.1422282472,0.0343422248,0.1422282472,14.63172481,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_1.5,1.5,0,exposure_only,14.63172481,0.147571763,1220,0.2414585392,0.211221112,0.1252282371,0.2151792189,0.02627932031,0.1088357463,0.869099085,0.003958106886,0.03362315382,0.41338605,0.0343422248,0.1422282472,0.0343422248,0.1422282472,14.63172481,0.7652189242,0.008062904484,0.03339250089,1.306815564,0.0005510563237
Chicago,158,2019-07-29 13:00:00,budget_1.5,1.5,0,deficit_only,14.63172481,0.1422261774,1220,0.2414585392,0.211221112,0.1252282371,0.2164693959,0.02498914329,0.1034924811,0.8264308709,0.005248283906,0.03362315382,0.41338605,0.0343422248,0.1422282472,0.0343422248,0.1422282472,14.63172481,0.7276506819,0.009353081504,0.03873576613,1.374285801,0.0006392330108
Chicago,158,2019-07-29 13:00:00,budget_1.5,1.5,0,structure_only,14.63172481,0.062309736,1063,0.2414585392,0.211221112,0.1252282371,0.2312538897,0.01020464948,0.04226253299,0.3374840528,0.02003277772,0.03362315382,0.41338605,0.0343422248,0.1422282472,0.0343422248,0.1422282472,14.63172481,0.2971458471,0.02413757532,0.0999657142,3.365350752,0.001649673954
Chicago,158,2019-07-29 13:00:00,budget_1.5,1.5,0,random_positive,14.63172481,0.02876450343,1671,0.2414585392,0.211221112,0.1252282371,0.2345141555,0.006944383671,0.02876014945,0.2296618567,0.02329304353,0.03362315382,0.41338605,0.0343422248,0.1422282472,0.0343422248,0.1422282472,14.63172481,0.2022112345,0.02739784112,0.1134680977,4.945323649,0.001872495654
Chicago,158,2019-07-29 13:00:00,budget_2,2,0,greedy_oracle,19.50896642,0.2156299704,2054,0.2414585392,0.211221112,0.1252282371,0.2002236941,0.04123484506,0.1707740186,1.363702169,-0.01099741787,0.03362315382,0.41338605,0.04123484506,0.1707740186,0.04123484506,0.1707740186,19.50896642,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_2,2,0,activated_bottleneck_law,19.50896642,0.2156299704,2054,0.2414585392,0.211221112,0.1252282371,0.2002236941,0.04123484506,0.1707740186,1.363702169,-0.01099741787,0.03362315382,0.41338605,0.04123484506,0.1707740186,0.04123484506,0.1707740186,19.50896642,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_2,2,0,exposure_only,19.50896642,0.1815930749,1663,0.2414585392,0.211221112,0.1252282371,0.2091918925,0.0322666467,0.1336322451,1.067109529,-0.002029219498,0.03362315382,0.41338605,0.04123484506,0.1707740186,0.04123484506,0.1707740186,19.50896642,0.782509226,0.008968198367,0.03714177348,1.277940204,0.0004596962328
Chicago,158,2019-07-29 13:00:00,budget_2,2,0,deficit_only,19.50896642,0.175029738,1668,0.2414585392,0.211221112,0.1252282371,0.2107845135,0.03067402571,0.1270364089,1.01443901,-0.0004365985124,0.03362315382,0.41338605,0.04123484506,0.1707740186,0.04123484506,0.1707740186,19.50896642,0.7438860426,0.01056081935,0.04373760974,1.344291925,0.0005413315667
Chicago,158,2019-07-29 13:00:00,budget_2,2,0,structure_only,19.50896642,0.08068022954,1327,0.2414585392,0.211221112,0.1252282371,0.228761636,0.01269690316,0.05258419603,0.4199068616,0.01754052404,0.03362315382,0.41338605,0.04123484506,0.1707740186,0.04123484506,0.1707740186,19.50896642,0.3079168392,0.02853794191,0.1181898226,3.247630115,0.001462811576
Chicago,158,2019-07-29 13:00:00,budget_2,2,0,random_positive,19.50896642,0.03913874557,2191,0.2414585392,0.211221112,0.1252282371,0.2320094644,0.009449074802,0.03913332216,0.3124959918,0.0207883524,0.03362315382,0.41338605,0.04123484506,0.1707740186,0.04123484506,0.1707740186,19.50896642,0.229152669,0.03178577026,0.1316406965,4.363902914,0.001629290327
Chicago,158,2019-07-29 13:00:00,budget_3,3,0,greedy_oracle,29.26344962,0.2865500474,3118,0.2414585392,0.211221112,0.1252282371,0.188795203,0.05266333621,0.2181050891,1.74166062,-0.02242590901,0.03362315382,0.41338605,0.05266333621,0.2181050891,0.05266333621,0.2181050891,29.26344962,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_3,3,0,activated_bottleneck_law,29.26344962,0.2865500474,3118,0.2414585392,0.211221112,0.1252282371,0.188795203,0.05266333621,0.2181050891,1.74166062,-0.02242590901,0.03362315382,0.41338605,0.05266333621,0.2181050891,0.05266333621,0.2181050891,29.26344962,1,0,0,1,0
Chicago,158,2019-07-29 13:00:00,budget_3,3,0,exposure_only,29.26344962,0.2399263559,2582,0.2414585392,0.211221112,0.1252282371,0.1990528697,0.04240566943,0.1756229851,1.402423201,-0.01216824223,0.03362315382,0.41338605,0.05266333621,0.2181050891,0.05266333621,0.2181050891,29.26344962,0.805221858,0.01025766678,0.04248210403,1.241893759,0.000350528284
Chicago,158,2019-07-29 13:00:00,budget_3,3,0,deficit_only,29.26344962,0.2305647391,2588,0.2414585392,0.211221112,0.1252282371,0.2013233734,0.04013516574,0.1662196992,1.327334018,-0.00989773854,0.03362315382,0.41338605,0.05266333621,0.2181050891,0.05266333621,0.2181050891,29.26344962,0.762108302,0.01252817047,0.05188538999,1.312149464,0.0004281166654
Chicago,158,2019-07-29 13:00:00,budget_3,3,0,structure_only,29.26344962,0.1108610574,2079,0.2414585392,0.211221112,0.1252282371,0.2244639644,0.01699457472,0.07038299322,0.5620377228,0.01324285247,0.03362315382,0.41338605,0.05266333621,0.2181050891,0.05266333621,0.2181050891,29.26344962,0.3227022051,0.03566876148,0.1477220959,3.098832249,0.001218884374
Chicago,158,2019-07-29 13:00:00,budget_3,3,0,random_positive,29.26344962,0.05776754741,3234,0.2414585392,0.211221112,0.1252282371,0.2275135717,0.0139449675,0.05775305174,0.4611823424,0.01629245969,0.03362315382,0.41338605,0.05266333621,0.2181050891,0.05266333621,0.2181050891,29.26344962,0.2647946087,0.0387183687,0.1603520374,3.776511935,0.001323096532
Chicago,159,2019-07-29 17:00:00,budget_0.1,0.1,0,greedy_oracle,0.6007195289,0.02387366405,99,0.125480708,0.1076472383,0.1421212074,0.1225270219,0.002953686156,0.02353896628,0.1656259943,0.01487978358,0.01848159911,0.18110246,0.002953686156,0.02353896628,0.002953686156,0.02353896628,0.6007195289,1,0,0,1,0
Chicago,159,2019-07-29 17:00:00,budget_0.1,0.1,0,activated_bottleneck_law,0.6007195289,0.02387366405,99,0.125480708,0.1076472383,0.1421212074,0.1225270219,0.002953686156,0.02353896628,0.1656259943,0.01487978358,0.01848159911,0.18110246,0.002953686156,0.02353896628,0.002953686156,0.02353896628,0.6007195289,1,0,0,1,0
Chicago,159,2019-07-29 17:00:00,budget_0.1,0.1,0,exposure_only,0.6007195289,0.01827033171,70,0.125480708,0.1076472383,0.1421212074,0.1238456473,0.001635060721,0.01303037532,0.09168494665,0.01619840901,0.01848159911,0.18110246,0.002953686156,0.02353896628,0.002953686156,0.02353896628,0.6007195289,0.5535661661,0.001318625435,0.01050859096,1.806468786,0.002195076689
Chicago,159,2019-07-29 17:00:00,budget_0.1,0.1,0,deficit_only,0.6007195289,0.01757374225,73,0.125480708,0.1076472383,0.1421212074,0.1239328279,0.00154788012,0.01233560237,0.08679635221,0.01628558961,0.01848159911,0.18110246,0.002953686156,0.02353896628,0.002953686156,0.02353896628,0.6007195289,0.5240503013,0.001405806036,0.01120336391,1.908213768,0.002340203653
Chicago,159,2019-07-29 17:00:00,budget_0.1,0.1,0,structure_only,0.6007195289,0.006018139447,67,0.125480708,0.1076472383,0.1421212074,0.1250055154,0.0004751926021,0.003786977373,0.02664611033,0.01735827713,0.01848159911,0.18110246,0.002953686156,0.02353896628,0.002953686156,0.02353896628,0.6007195289,0.1608812098,0.002478493554,0.01975198891,6.215766286,0.004125874779
Chicago,159,2019-07-29 17:00:00,budget_0.1,0.1,0,random_positive,0.6007195289,0.002145543884,111,0.125480708,0.1076472383,0.1421212074,0.1252114837,0.0002692243657,0.002145543884,0.01509657794,0.01756424537,0.01848159911,0.18110246,0.002953686156,0.02353896628,0.002953686156,0.02353896628,0.6007195289,0.09114860262,0.00268446179,0.0213934224,10.97109524,0.004468743999
Chicago,159,2019-07-29 17:00:00,budget_0.2,0.2,0,greedy_oracle,1.201439058,0.04285926099,187,0.125480708,0.1076472383,0.1421212074,0.1204388936,0.00504181441,0.04017999651,0.2827164027,0.01279165532,0.01848159911,0.18110246,0.00504181441,0.04017999651,0.00504181441,0.04017999651,1.201439058,1,0,0,1,0
Chicago,159,2019-07-29 17:00:00,budget_0.2,0.2,0,activated_bottleneck_law,1.201439058,0.04285926099,187,0.125480708,0.1076472383,0.1421212074,0.1204388936,0.00504181441,0.04017999651,0.2827164027,0.01279165532,0.01848159911,0.18110246,0.00504181441,0.04017999651,0.00504181441,0.04017999651,1.201439058,1,0,0,1,0
Chicago,159,2019-07-29 17:00:00,budget_0.2,0.2,0,exposure_only,1.201439058,0.03494708065,139,0.125480708,0.1076472383,0.1421212074,0.1223830247,0.003097683368,0.02468653084,0.1737005426,0.01473578636,0.01848159911,0.18110246,0.00504181441,0.04017999651,0.00504181441,0.04017999651,1.201439058,0.6143985313,0.001944131042,0.01549346567,1.627608058,0.00161816867
Chicago,159,2019-07-29 17:00:00,budget_0.2,0.2,0,deficit_only,1.201439058,0.03370697174,138,0.125480708,0.1076472383,0.1421212074,0.1225320857,0.002948622372,0.02349861121,0.165342046,0.01488484736,0.01848159911,0.18110246,0.00504181441,0.04017999651,0.00504181441,0.04017999651,1.201439058,0.5848335802,0.002093192038,0.0166813853,1.709888136,0.001742237381
Chicago,159,2019-07-29 17:00:00,budget_0.2,0.2,0,structure_only,1.201439058,0.01191103726,135,0.125480708,0.1076472383,0.1421212074,0.1245428056,0.0009379024161,0.007474475008,0.05259225659,0.01689556732,0.01848159911,0.18110246,0.00504181441,0.04017999651,0.00504181441,0.04017999651,1.201439058,0.1860247799,0.004103911994,0.0327055215,5.375627916,0.003415830347
Chicago,159,2019-07-29 17:00:00,budget_0.2,0.2,0,random_positive,1.201439058,0.004770335809,235,0.125480708,0.1076472383,0.1421212074,0.1248821229,0.0005985851148,0.004770335809,0.03356526373,0.01723488462,0.01848159911,0.18110246,0.00504181441,0.04017999651,0.00504181441,0.04017999651,1.201439058,0.1187241469,0.004443229295,0.0354096607,8.422886379,0.003698256076
