city,event_id,event_start,budget_scale,activated_bottleneck_law,deficit_only,exposure_only,greedy_oracle,random_positive,structure_only,replay_gain_activated_bottleneck_law,replay_gain_deficit_only,replay_gain_exposure_only,replay_gain_greedy_oracle,replay_gain_random_positive,replay_gain_structure_only,proxy_leverage_vs_random_positive,proxy_ratio_vs_random_positive,replay_gain_leverage_vs_random_positive,replay_gain_ratio_vs_random_positive,proxy_leverage_vs_exposure_only,proxy_ratio_vs_exposure_only,replay_gain_leverage_vs_exposure_only,replay_gain_ratio_vs_exposure_only,proxy_leverage_vs_deficit_only,proxy_ratio_vs_deficit_only,replay_gain_leverage_vs_deficit_only,replay_gain_ratio_vs_deficit_only,proxy_leverage_vs_structure_only,proxy_ratio_vs_structure_only,replay_gain_leverage_vs_structure_only,replay_gain_ratio_vs_structure_only,law_fraction_of_oracle_proxy,law_fraction_of_oracle_replay_gain,baseline_objective,recoverable_fraction,top_5pct_value_share,marginal_value_gini,decision_criticality_score,event_peak_positive_abnormal_deficit,event_total_precip
Chicago,157,2019-07-29 10:00:00,0.75,0.1099319766,0.09046995515,0.09285154198,0.1099319766,0.01477887329,0.03508422015,0.02882693985,0.02126732819,0.0219379497,0.02882693985,0.004181018289,0.007908051568,0.09515310335,7.438454506,0.02464592156,6.894717472,0.01708043466,1.183954238,0.006888990147,1.314021604,0.01946202149,1.215121379,0.00755961166,1.355456576,0.07484775649,3.133373812,0.02091888828,3.645264525,1,1,0.2829050771,0.1347009082,0.1722164847,0.4584960653,0.01063606192,0.03362315382,0.09055123
Chicago,158,2019-07-29 13:00:00,0.75,0.1040292652,0.08583006477,0.08786595114,0.1040292652,0.01435782368,0.03320040042,0.0217908088,0.01536543359,0.015847598,0.0217908088,0.00346681913,0.005552728343,0.08967144156,7.245475887,0.01832398967,6.285533794,0.0161633141,1.183954238,0.0059432108,1.375022814,0.01819920046,1.212037594,0.006425375211,1.418170771,0.07082886481,3.133373812,0.01623808046,3.924342676,1,1,0.2414585392,0.1252282371,0.1722164847,0.4584960653,0.009888094314,0.03362315382,0.41338605
Chicago,159,2019-07-29 17:00:00,0.75,0.1232788642,0.1015399223,0.1041246868,0.1232788642,0.01670395466,0.0393438101,0.01200298812,0.008585699043,0.00891375831,0.01200298812,0.002094419753,0.003094620478,0.1065749096,7.38022024,0.009908568362,5.730937219,0.01915417743,1.183954238,0.003089229805,1.34656872,0.02173894197,1.214092561,0.003417289072,1.398021064,0.08393505414,3.133373812,0.008908367638,3.878662409,1,1,0.125480708,0.1421212074,0.1722164847,0.4584960653,0.01122197306,0.01848159911,0.18110246
Dallas,55,2019-04-17 11:00:00,0.75,0.05038248872,0.03809042494,0.03842207424,0.05038248872,0.008128760663,0.02224529417,0.0317270279,0.02398642873,0.02419527603,0.0317270279,0.005118870126,0.01400838043,0.04225372805,6.198052914,0.02660815778,6.198052914,0.01196041448,1.311290182,0.007531751874,1.311290182,0.01229206378,1.322707447,0.007740599173,1.322707447,0.02813719455,2.264860529,0.01771864748,2.264860529,1,1,0.6297233168,0.06413741853,0.1419750557,0.4123877827,0.003755167506,0.04385983862,0.01574804
Dallas,56,2019-04-18 02:00:00,0.75,0.06672670212,0.04997954868,0.05088629736,0.06672670212,0.01324769248,0.02946172679,0.02850367431,0.02135914156,0.02174664753,0.02850367431,0.005661502483,0.01259069379,0.05347900964,5.0368547,0.02284217183,5.034648381,0.01584040476,1.311290182,0.006757026782,1.310715791,0.01674715344,1.335080125,0.007144532752,1.334495313,0.03726497534,2.264860529,0.01591298053,2.263868441,1,1,0.4273576317,0.08490103523,0.1419750557,0.4123877827,0.004970851899,0.04562321539,0.171259935
Dallas,57,2019-04-18 12:00:00,0.75,0.04895710752,0.03687025745,0.03733506755,0.04895710752,0.0100254683,0.02161594804,0.02786376582,0.02098457755,0.02124912259,0.02786376582,0.005705960074,0.01230264092,0.03893163923,4.883273886,0.02215780575,4.883273886,0.01162203997,1.311290182,0.006614643234,1.311290182,0.01208685007,1.327821146,0.00687918827,1.327821146,0.02734115948,2.264860529,0.0155611249,2.264860529,1,1,0.5691464883,0.06232289383,0.1419750557,0.4123877827,0.003648929301,0.04057741584,0.09448824
Dallas,58,2019-04-18 22:00:00,0.75,0.0739337018,0.05569410986,0.05638241087,0.0739337018,0.01204898521,0.03264382104,0.03165607391,0.02416543216,0.02446409363,0.03165607391,0.005228188648,0.01402299976,0.06188471659,6.136093665,0.02642788526,6.054883639,0.01755129093,1.311290182,0.007191980281,1.293981064,0.01823959194,1.327495888,0.007490641744,1.309973424,0.04128988076,2.264860529,0.01763307414,2.257439524,1,1,0.4339111185,0.09364614235,0.1419750557,0.4123877827,0.005482867238,0.03655756319,0.009842525
Dallas,59,2019-04-23 19:00:00,0.75,0.05159961526,0.03881370981,0.03935026433,0.05159961526,0.009643951974,0.02278268997,0.03254827454,0.02448311439,0.02482156504,0.03254827454,0.006083262344,0.01437098405,0.04195566329,5.350463731,0.02646501219,5.350463731,0.01224935094,1.311290182,0.007726709495,1.311290182,0.01278590545,1.329417247,0.00806516015,1.329417247,0.02881692529,2.264860529,0.01817729049,2.264860529,1,1,0.6307852175,0.06568683295,0.1419750557,0.4123877827,0.003845883828,0.06215555493,2.210631115
Dallas,60,2019-04-24 11:00:00,0.75,0.05686752581,0.04285898238,0.04336761351,0.05686752581,0.01244166189,0.02510862151,0.03659073505,0.02757710392,0.02790437659,0.03659073505,0.008005439786,0.01615584473,0.04442586392,4.570733905,0.02858529526,4.570733905,0.0134999123,1.311290182,0.008686358462,1.311290182,0.01400854343,1.326851984,0.009013631135,1.326851984,0.0317589043,2.264860529,0.02043489032,2.264860529,1,1,0.6434381403,0.07239293644,0.1419750557,0.4123877827,0.004238517995,0.06215555493,0.041338605
Dallas,61,2019-04-24 15:00:00,0.75,0.04706481469,0.0352381544,0.03589199046,0.04706481469,0.009315581198,0.02078044722,0.03269319556,0.02447790096,0.02493208293,0.03269319556,0.006470993668,0.01443497078,0.03774923349,5.052268204,0.02622220189,5.052268204,0.01117282423,1.311290182,0.007761112629,1.311290182,0.01182666029,1.335620877,0.008215294596,1.335620877,0.02628436747,2.264860529,0.01825822478,2.264860529,1,1,0.6946419693,0.05991398588,0.1419750557,0.4123877827,0.003507890684,0.06215555493,0.352362395
Dallas,62,2019-04-28 01:00:00,0.75,0.07013756736,0.05241030541,0.05348744948,0.07013756736,0.01317631285,0.03096772029,0.01194128897,0.008955136807,0.009139184057,0.01194128897,0.002251383259,0.005291329055,0.05696125451,5.323004102,0.009689905708,5.303978751,0.01665011787,1.311290182,0.00280210491,1.306603401,0.01772726195,1.338240005,0.00298615216,1.3334569,0.03916984707,2.264860529,0.006649959912,2.25676552,1,1,0.1708659535,0.08906290776,0.1419750557,0.4123877827,0.005214524452,0.01786907333,0.053149635
Dallas,63,2019-04-28 09:00:00,0.75,0.05813000396,0.04382370571,0.04433038909,0.05813000396,0.01102719538,0.02566604134,0.01963631361,0.01480364649,0.01497480412,0.01963631361,0.003724986271,0.008669988002,0.04710280859,5.271513016,0.01591132734,5.271513016,0.01379961488,1.311290182,0.004661509496,1.311290182,0.01430629826,1.32645113,0.004832667126,1.32645113,0.03246396263,2.264860529,0.01096632561,2.264860529,1,1,0.3377999703,0.07400008392,0.1419750557,0.4123877827,0.004332614517,0.02141410712,0.005905515
Dallas,64,2019-04-30 18:00:00,0.75,0.04310037289,0.03207458211,0.03286867658,0.04310037289,0.008692766786,0.01903003401,0.02679511603,0.01994048059,0.02043416202,0.02679511603,0.005404215301,0.0118308018,0.0344076061,4.958188106,0.02139090073,4.958188106,0.01023169631,1.311290182,0.00636095401,1.311290182,0.01102579078,1.343754776,0.006854635437,1.343754776,0.02407033888,2.264860529,0.01496431423,2.264860529,1,1,0.6216910488,0.05486721131,0.1419750557,0.4123877827,0.003212408198,0.05493827201,0.005905515
Houston,52,2019-04-04 01:00:00,0.75,0.09274240104,0.07491047724,0.07817239574,0.09274240104,0.012741022,0.03534593585,0.007043417596,0.006303419567,0.006572059395,0.007043417596,0.001135551819,0.002877212798,0.08000137905,7.279039395,0.005907865777,6.202638643,0.0145700053,1.186382996,0.0004713582013,1.071721537,0.01783192381,1.238043121,0.0007399980287,1.117396283,0.05739646519,2.623849074,0.004166204798,2.448000231,1,1,0.08955559994,0.1091826237,0.1544004335,0.4273693615,0.007204526209,0.01393183624,0.58267748
Houston,60,2019-04-18 05:00:00,0.75,0.07537157303,0.06090972619,0.063536001,0.07537157303,0.01243420408,0.0283569679,0.03348203735,0.02526626326,0.0265577752,0.03348203735,0.005684284061,0.01141879612,0.06293736895,6.061632295,0.02779775329,5.890282222,0.01183557203,1.18628135,0.006924262152,1.260724481,0.01446184684,1.23743083,0.008215774091,1.325167755,0.04701460513,2.657956002,0.02206324123,2.932186283,1,1,0.457149008,0.09387180327,0.1544004335,0.4273693615,0.006194226188,0.0527549075,0.86220519
Houston,61,2019-04-24 21:00:00,0.75,0.09915107419,0.08085019269,0.08358141532,0.09915107419,0.01624711297,0.03730350469,0.03116174134,0.02717692973,0.02814287043,0.03116174134,0.005833149704,0.01220926448,0.08290396122,6.102688791,0.02532859164,5.34218097,0.01556965887,1.18628135,0.003018870911,1.107269474,0.0183008815,1.226355447,0.003984811613,1.14662479,0.0618475695,2.657956002,0.01895247686,2.552302916,1,1,0.3590268447,0.1188566112,0.1544004335,0.4273693615,0.007842874089,0.03057047768,0.01181103
Houston,62,2019-04-30 03:00:00,0.75,0.09516881972,0.07686718934,0.08022449289,0.09516881972,0.01622021455,0.03580526527,0.03731815892,0.03106148445,0.03242594734,0.03731815892,0.006592159577,0.01433071072,0.07894860518,5.867297221,0.03072599935,5.660991438,0.01494432683,1.18628135,0.004892211583,1.150873359,0.01830163038,1.23809418,0.00625667447,1.201428701,0.05936355445,2.657956002,0.02298744821,2.604068958,1,1,0.4064162998,0.1178913158,0.1544004335,0.4273693615,0.007779178095,0.03738240115,0.01181103
New York,98,2019-06-02 18:00:00,0.75,0.2664405115,0.2024715045,0.2106011646,0.2664405115,0.02509149216,0.08440142847,0.001888001273,0.001008635753,0.00111246114,0.001888001273,0.0002349118125,0.000348178001,0.2413490193,10.61875913,0.00165308946,8.037064004,0.05583934691,1.265142631,0.0007755401333,1.697139078,0.06396900697,1.315940789,0.0008793655197,1.871836555,0.182039083,3.156824669,0.001539823272,5.422517411,1,1,0.01550511148,0.2564749584,0.2366578348,0.5866248192,0.03560625421,0.01284042645,0.12598432
New York,99,2019-06-02 22:00:00,0.75,0.1559493153,0.1236690374,0.1282089895,0.1559493153,0.01954251658,0.05297808642,0.005518456553,0.005715565957,0.006048416978,0.005518456553,0.001358060627,0.002456032649,0.1364067987,7.980001685,0.004160395926,4.063483209,0.02774032579,1.216368025,-0.0005299604253,0.9123803092,0.03228027783,1.261021501,-0.000197109404,0.9655135807,0.1029712288,2.943657006,0.003062423904,2.246898695,1,1,0.07896785276,0.1476755773,0.1972551994,0.4920405068,0.01433302948,0.01581179532,0.37401595
New York,100,2019-06-05 21:00:00,0.75,0.1925252843,0.1525008243,0.1578681628,0.1925252843,0.02266927523,0.06567058904,0.004875215825,0.005177219242,0.005519269635,0.004875215825,0.001307947931,0.002258275218,0.169856009,8.49278516,0.003567267894,3.727377603,0.03465712141,1.21953205,-0.0006440538097,0.8833081454,0.04002445999,1.262454057,-0.0003020034167,0.9416668674,0.1268546952,2.931682007,0.002616940607,2.158822709,1,1,0.06728818434,0.169567208,0.2044100421,0.5110312076,0.0177129754,0.01875161061,0.01049869333
New York,101,2019-06-06 02:00:00,0.75,0.1055450184,0.08459809943,0.08800265976,0.1055450184,0.01303335454,0.03658425884,0.0139837257,0.01157444909,0.01204513327,0.0139837257,0.001800695329,0.004964417999,0.09251166389,8.098070079,0.01218303037,7.765736646,0.01754235867,1.19933896,0.001938592437,1.160944042,0.020946919,1.247605078,0.002409276614,1.208154755,0.06896075959,2.884984465,0.009019307705,2.81679055,1,1,0.1381608698,0.1280051421,0.1889654176,0.4737875565,0.01146023169,0.01875161061,0.1036745967
New York,102,2019-06-10 12:00:00,0.75,0.09070257615,0.07278694461,0.07562714059,0.09070257615,0.01216077097,0.03143953711,0.02734520434,0.02176789414,0.02264544783,0.02734520434,0.003757391913,0.009192495417,0.07854180517,7.458620538,0.02358781242,7.277708838,0.01507543555,1.19933896,0.004699756507,1.207536479,0.01791563153,1.24613798,0.005577310196,1.25621726,0.05926303904,2.884984465,0.01815270892,2.974731354,1,1,0.3089764556,0.1118956433,0.1889654176,0.4737875565,0.01001795691,0.0432816613,0.6207352433
New York,103,2019-06-11 01:00:00,0.75,0.111887324,0.08977606154,0.0932908275,0.111887324,0.01447562549,0.0387826435,0.03823573096,0.03151012787,0.0327542816,0.03823573096,0.005124069063,0.0135799465,0.09741169854,7.729360235,0.0331116619,7.461985873,0.01859649653,1.19933896,0.005481449362,1.167350621,0.02211126249,1.246293523,0.006725603096,1.213442583,0.07310468053,2.884984465,0.02465578446,2.815602474,1,1,0.3539791125,0.1360233972,0.1889654176,0.4737875565,0.01217810177,0.0432816613,0.00393701
New York,104,2019-06-11 05:00:00,0.75,0.1255085835,0.1006151886,0.1046481335,0.1255085835,0.01574586121,0.04350407604,0.05654906898,0.0496139838,0.05168790417,0.05654906898,0.008097225076,0.02107709531,0.1097627223,7.97089355,0.0484518439,6.983759059,0.02086045009,1.19933896,0.004861164811,1.094048402,0.02489339496,1.2474119,0.006935085183,1.139780857,0.08200450751,2.884984465,0.03547197366,2.6829631,1,1,0.514244662,0.1487545945,0.1889654176,0.4737875565,0.01331791903,0.04681591781,0.3412075333
New York,105,2019-06-13 08:00:00,0.75,0.0805551836,0.06462189537,0.06716631935,0.0805551836,0.01076523853,0.02792222439,0.01965586235,0.01526060932,0.01591238645,0.01965586235,0.002757612854,0.00632912595,0.06978994507,7.482898161,0.0168982495,7.127854198,0.01338886424,1.19933896,0.003743475906,1.235255467,0.01593328822,1.246561759,0.004395253036,1.288012945,0.05263295921,2.884984465,0.0133267364,3.105620351,1,1,0.2561590109,0.09878326619,0.1889654176,0.4737875565,0.00884401282,0.03122607429,0.4317587633
New York,106,2019-06-13 22:00:00,0.75,0.1429685509,0.1146400958,0.1192072359,0.1429685509,0.01918482612,0.04949745628,0.007760258424,0.007507258569,0.007919712143,0.007760258424,0.001787846004,0.003180920514,0.1237837248,7.452168189,0.00597241242,4.340563117,0.02376131504,1.199327791,-0.000159453719,0.9798662229,0.02832845518,1.247107742,0.0002529998554,1.033700698,0.09347109467,2.888401985,0.00457933791,2.43962664,1,1,0.0931906285,0.1475271351,0.1889654176,0.4737875565,0.01320802525,0.01413909782,0.1994751733
New York,107,2019-06-16 03:00:00,0.75,0.1110707329,0.08904217045,0.0926099598,0.1110707329,0.01367372788,0.03849959478,0.03842914752,0.03310329454,0.03443872281,0.03842914752,0.005118094418,0.01416649275,0.09739700498,8.122929884,0.03331105311,7.508487414,0.01846077307,1.19933896,0.003990424711,1.115870287,0.02202856242,1.247394715,0.005325852981,1.160885889,0.07257113809,2.884984465,0.02426265477,2.712679009,1,1,0.3743013216,0.1341549552,0.1889654176,0.4737875565,0.01201082115,0.02734209638,0.03412075333
New York,108,2019-06-16 19:00:00,0.75,0.1307401736,0.1049194954,0.1090101947,0.1307401736,0.01630581442,0.04531746189,0.03161682102,0.02688353911,0.02803146218,0.03161682102,0.004575701828,0.01128910491,0.1144343591,8.018009417,0.02704111919,6.909720565,0.02172997884,1.19933896,0.003585358839,1.12790481,0.0258206782,1.246099908,0.004733281909,1.176066175,0.08542271167,2.884984465,0.02032771612,2.800649058,1,1,0.2806178036,0.1540652389,0.1889654176,0.4737875565,0.01379337817,0.02595726488,0.03018374333
New York,109,2019-06-18 07:00:00,0.75,0.1226125461,0.0984147526,0.1022334388,0.1226125461,0.01501265625,0.04250024483,0.08227863957,0.07211750438,0.07492265265,0.08227863957,0.01102806699,0.03087433658,0.1075998899,8.167278597,0.07125057258,7.460839662,0.02037910735,1.19933896,0.007355986921,1.09818108,0.02419779351,1.245875673,0.01016113519,1.140896933,0.08011230128,2.884984465,0.05140430299,2.664952471,1,1,0.7345846597,0.1478550483,0.1889654176,0.4737875565,0.01323738314,0.06813897394,0.1036745967
New York,110,2019-06-18 13:00:00,0.75,0.09268790293,0.07439164991,0.07728249146,0.09268790293,0.01214890481,0.03212769567,0.0613172838,0.04892738895,0.05087175436,0.0613172838,0.008171291952,0.0207605765,0.08053899811,7.629321684,0.05314599185,7.503988862,0.01540541147,1.19933896,0.01044552944,1.205330631,0.01829625301,1.245944982,0.01238989485,1.253230248,0.06056020725,2.884984465,0.0405567073,2.953544368,1,1,0.672594944,0.114527596,0.1889654176,0.4737875565,0.01025359422,0.06813897394,0.80708705
New York,111,2019-06-18 23:00:00,0.75,0.09606215571,0.07700794897,0.0800959186,0.09606215571,0.01357312004,0.03329728699,0.02671004493,0.02106527559,0.02199033945,0.02671004493,0.004066103081,0.008770192172,0.08248903567,7.07738202,0.02264394184,6.568954203,0.01596623711,1.19933896,0.004719705477,1.214626313,0.01905420674,1.247431687,0.005644769338,1.267965606,0.06276486872,2.884984465,0.01793985275,3.045548421,1,1,0.2995702587,0.1167509254,0.1889654176,0.4737875565,0.01045264771,0.007086730324,0.00787402
New York,112,2019-06-19 07:00:00,0.75,0.1137927905,0.08994147849,0.09376399865,0.1137927905,0.01147127973,0.03800358033,0.004365359179,0.003298066546,0.003504341376,0.004365359179,0.0005446810103,0.001171748906,0.1023215107,9.919799112,0.003820678169,8.014524274,0.02002879181,1.21360855,0.0008610178033,1.245700322,0.02385131197,1.265187012,0.001067292633,1.323611612,0.07578921013,2.994265,0.003193610273,3.725507366,1,1,0.05163031833,0.1317235814,0.1889654176,0.4737875565,0.01179314156,0.007086730324,0.00393701
New York,113,2019-06-19 10:00:00,0.75,0.09778784467,0.07719111618,0.08083922847,0.09778784467,0.01037906882,0.03262962439,0.004827289324,0.003105167608,0.003320511966,0.004827289324,0.0006126658763,0.00107152737,0.08740877585,9.421639492,0.004214623448,7.879154871,0.0169486162,1.209658312,0.001506777358,1.453778626,0.02059672848,1.266827706,0.001722121716,1.554598635,0.06515822027,2.99690378,0.003755761954,4.505054617,1,1,0.05902898295,0.1179948876,0.1889654176,0.4737875565,0.01056401898,0.007086730324,0.00393701
New York,115,2019-06-20 01:00:00,0.75,0.1367223804,0.106815357,0.1116396295,0.1367223804,0.01313402982,0.03708315761,0.001469022984,0.0008553195784,0.0009441691317,0.001469022984,0.0001870587238,0.0002212015033,0.1235883506,10.40978148,0.001281964261,7.853271715,0.02508275092,1.224676049,0.0005248538526,1.555889655,0.02990702337,1.279988049,0.0006137034059,1.717513572,0.09963922281,3.686913123,0.001247821481,6.641107598,1,1,0.01889311455,0.1517437935,0.2131626348,0.5339913536,0.01727254137,0.00338160594,0.00787402
New York,116,2019-06-20 04:00:00,0.75,0.1271784055,0.09958025757,0.1043593049,0.1271784055,0.01131817543,0.03451077884,0.001946899499,0.001135326475,0.001253315795,0.001946899499,0.000276319976,0.0002870521736,0.1158602301,11.23665262,0.001670579523,7.045815243,0.02281910066,1.218658994,0.0006935837044,1.553398997,0.02759814795,1.277144774,0.000811573024,1.714836694,0.09266762668,3.685179233,0.001659847326,6.782388982,1,1,0.02443910888,0.145082664,0.1918391509,0.4791551984,0.01333610387,0.00338160594,0.01181103
New York,117,2019-06-20 07:00:00,0.75,0.1100938691,0.08676781915,0.09171775263,0.1100938691,0.009290592665,0.03026899655,0.001829953206,0.001044007735,0.00117144035,0.001829953206,0.0002660425972,0.0002585319046,0.1008032764,11.85003725,0.001563910609,6.878421821,0.01837611648,1.200355067,0.0006585128559,1.562139469,0.02332604996,1.268832964,0.0007859454709,1.752815755,0.07982487256,3.637182651,0.001571421301,7.07824904,1,1,0.02864635885,0.1233006801,0.1889654176,0.4737875565,0.01103904373,0.00338160594,0.02362206
New York,119,2019-06-20 21:00:00,0.75,0.1189247009,0.08214860369,0.08501697032,0.1189247009,0.009878079126,0.03397781661,0.001298721552,0.00056345662,0.0006164117114,0.001298721552,7.863078789e-05,0.000236328093,0.1090466218,12.03925372,0.001220090764,16.51670531,0.03390773055,1.398834849,0.0006823098406,2.106906031,0.03677609719,1.447677691,0.000735264932,2.304918437,0.08494688427,3.500068949,0.001062393459,5.49541756,1,1,0.01783321113,0.1276266689,0.301990445,0.6747150476,0.02600489068,0.009006987358,0.03805776333
New York,120,2019-06-21 04:00:00,0.75,0.1060719395,0.0825381627,0.08621562167,0.1060719395,0.01184396461,0.03457586963,0.005051862486,0.003783330835,0.00399805414,0.005051862486,0.0006299788878,0.00137710433,0.09422797491,8.955779842,0.004421883598,8.019098075,0.01985631785,1.230309977,0.001053808346,1.263580309,0.02353377681,1.285126008,0.001268531651,1.335294931,0.07149606989,3.067802507,0.003674758156,3.668467505,1,1,0.05966038473,0.1261122136,0.1972551994,0.4920405068,0.01224014226,0.009006987358,0.48031522
New York,121,2019-06-25 07:00:00,0.75,0.1016590718,0.08154223141,0.08476258606,0.1016590718,0.0127591498,0.03523730302,0.05139807901,0.04323569392,0.04495520849,0.05139807901,0.006812772616,0.01846958141,0.08889992201,7.967542774,0.04458530639,7.544370245,0.01689648575,1.19933896,0.006442870521,1.143317554,0.0201168404,1.246704561,0.008162385091,1.188788114,0.06642176879,2.884984465,0.0329284976,2.782850237,1,1,0.5339519264,0.1237967923,0.1889654176,0.4737875565,0.01108346039,0.04783041442,0.4973755967
New York,122,2019-06-29 18:00:00,0.75,0.08800525968,0.07063291494,0.07337813797,0.08800525968,0.01159919484,0.03050458702,0.03577648428,0.02836839146,0.02951311617,0.03577648428,0.004836723566,0.01195986869,0.07640606484,7.587186947,0.03093976072,7.396842883,0.01462712171,1.19933896,0.006263368119,1.212223206,0.01737234474,1.245952539,0.007408092826,1.261138981,0.05750067266,2.884984465,0.02381661559,2.991377682,1,1,0.4169878714,0.10857205,0.1889654176,0.4737875565,0.009720397386,0.03686080824,0.04986879333
New York,123,2019-06-30 15:00:00,0.75,0.09426149392,0.07564579349,0.07859454005,0.09426149392,0.01135611987,0.03267313743,0.02538430007,0.0202868785,0.02109177278,0.02538430007,0.003099783518,0.008624477794,0.08290537405,8.300501845,0.02228451655,8.189055759,0.01566695387,1.19933896,0.004292527284,1.203516666,0.01861570043,1.246090358,0.005097421569,1.251266925,0.06158835649,2.884984465,0.01675982227,2.943285457,1,1,0.2729615004,0.1165328165,0.1889654176,0.4737875565,0.01043312053,0.02021357153,0.04724412
Philadelphia,640,2023-07-04 01:00:00,0.75,0.1701633343,0.1089358342,0.1187336638,0.1701633343,0.01551552713,0.03807198109,0.0006095454956,0.0001687494653,0.0002066887232,0.0006095454956,7.776346366e-05,3.797662049e-05,0.1546478072,10.96729315,0.000531782032,7.838456094,0.05142967053,1.43315155,0.0004028567724,2.949098945,0.0612275001,1.562051051,0.0004407960303,3.612132901,0.1320913532,4.469516149,0.0005715688751,16.05054604,1,1,0.009872386696,0.1650111764,0.1535494671,0.4372857976,0.01107967564,0.002905801377,0.005905515
Philadelphia,641,2023-07-07 11:00:00,0.75,0.1977912324,0.1185862351,0.1319920004,0.1977912324,0.02119877989,0.04102163164,0.0003500641407,0.0001163363525,0.0001157243176,0.0003500641407,7.443469977e-05,2.67146897e-05,0.1765924525,9.330312095,0.0002756294409,4.702969741,0.06579923203,1.498509242,0.0002343398231,3.024983409,0.07920499735,1.667910549,0.0002337277882,3.009069247,0.1567696008,4.821632502,0.000323349451,13.1038071,1,1,0.004974469552,0.1859515315,0.1535494671,0.4372857976,0.01248571581,0.001487792359,0.009842525
Philadelphia,642,2023-07-07 17:00:00,0.75,0.2164494983,0.1341310751,0.1416173643,0.2164494983,0.01705643102,0.04473471226,0.0002628525774,7.650953223e-05,0.0001006540657,0.0002628525774,3.260991125e-05,2.209208461e-05,0.1993930673,12.69019867,0.0002302426661,8.060511891,0.07483213408,1.528410725,0.0001621985117,2.611445207,0.08231842328,1.613716272,0.0001863430452,3.435553319,0.1717147861,4.838513257,0.0002407604928,11.89804321,1,1,0.004404859881,0.1964426113,0.1535494671,0.4372857976,0.01319013938,0.0008256984963,0.01574804
Philadelphia,643,2023-07-08 16:00:00,0.75,0.1515293973,0.1084747024,0.1139799427,0.1515293973,0.01957159331,0.04348725797,0.002450258759,0.0009244437974,0.001039077913,0.002450258759,0.0004160774855,0.000289893105,0.131957804,7.742312796,0.002034181274,5.8889482,0.03754945465,1.329439143,0.001411180846,2.358108789,0.04305469487,1.396910007,0.001525814962,2.650522148,0.1080421394,3.484455089,0.002160365654,8.452283676,1,1,0.0234280212,0.1703569651,0.1535494671,0.4372857976,0.01143861863,0.003739478326,0.549212895
Philadelphia,644,2023-07-09 11:00:00,0.75,0.1292710473,0.09870258686,0.1031103973,0.1292710473,0.01921437639,0.04076724362,0.01179444832,0.007565130111,0.008036798146,0.01179444832,0.002102621545,0.003000347251,0.1100566709,6.727829448,0.009691826771,5.609401438,0.02616065,1.253714957,0.00375765017,1.467555624,0.03056846045,1.309702728,0.004229318205,1.559054259,0.08850380369,3.17095383,0.008794101065,3.931027754,1,1,0.1110530288,0.1481494643,0.1535494671,0.4372857976,0.009947495959,0.02620668832,0.809055555
Philadelphia,645,2023-07-09 18:00:00,0.75,0.1212438928,0.09299121506,0.09670770233,0.1212438928,0.0187916011,0.03823577994,0.007497975617,0.003557132467,0.003875244126,0.007497975617,0.001642728874,0.001323495535,0.1024522917,6.452025679,0.005855246743,4.564341527,0.02453619052,1.253714957,0.003622731491,1.934839554,0.02825267779,1.303820934,0.00394084315,2.107870788,0.08300811291,3.17095383,0.006174480081,5.66528214,1,1,0.09158145415,0.1343933078,0.1535494671,0.4372857976,0.009023838818,0.02620668832,0.592520005
Philadelphia,646,2023-07-14 06:00:00,0.75,0.1505865094,0.1059468408,0.1120878295,0.1505865094,0.01836119864,0.0422658474,0.002522624867,0.0009219670372,0.001031201889,0.002522624867,0.0003746202531,0.0002631645787,0.1322253108,8.201344169,0.002148004614,6.733818704,0.03849867996,1.343468868,0.001491422977,2.446295815,0.04463966864,1.421340252,0.00160065783,2.736133468,0.108320662,3.562841365,0.002259460288,9.585731026,1,1,0.0218368079,0.1736460156,0.1535494671,0.4372857976,0.01165946193,0.003129179863,0.15354339
Philadelphia,647,2023-07-14 08:00:00,0.75,0.1685943846,0.1123601344,0.1180179799,0.1685943846,0.01294132713,0.03913875338,0.001238800873,0.0003534786584,0.000414919319,0.001238800873,0.0001327394614,0.0001013749707,0.1556530574,13.02759624,0.001106061411,9.332574198,0.05057640464,1.4285483,0.0008238815538,2.985642789,0.05623425014,1.500482226,0.0008853222144,3.504598774,0.1294556312,4.307607423,0.001137425902,12.21998749,1,1,0.01199311988,0.1843734931,0.1535494671,0.4372857976,0.01237975842,0.001727634009,0.005905515
Philadelphia,648,2023-07-16 04:00:00,0.75,0.1421788542,0.1089545121,0.1134060445,0.1421788542,0.02158235236,0.04483788218,0.01023361543,0.007287035947,0.007673154243,0.01023361543,0.001757905971,0.002929811084,0.1205965019,6.587736677,0.008475709462,5.821480557,0.02877280969,1.253714957,0.00256046119,1.333690828,0.03322434209,1.304937734,0.002946579487,1.404359126,0.09734097204,3.17095383,0.00730380435,3.492926725,1,1,0.08146607583,0.1693919213,0.1535494671,0.4372857976,0.01137382076,0.01069273532,0.50787429
