model_id,family,description,heldout_city,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,658,1386,91.83634687,0.4764517784,0.6237037898,0.5740416255,0.1428571429,0.3762962102,0.6440995139,0.6185910863,0.1857142857,0.3559004861,0.6831710498,0.6534950487,0.2302158273,0.3168289502
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,659,1619,89.42180204,0.7121940189,0.6511827715,0.652970629,0,0.3488172285,0.7448724637,0.7222662513,0.3580246914,0.2551275363,0.8554772378,0.8108606479,0.524691358,0.1445227622
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,San Antonio,San Antonio,491,1205,92.94227661,0.6402179489,0.6340511796,0.6102502201,0,0.3659488204,0.725789047,0.6949510446,0.3278688525,0.274210953,0.7825252627,0.7461983573,0.4958677686,0.2174747373
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,San Antonio,San Antonio,492,1259,59.10501874,0.7131343585,0.5634918276,0.5517413548,0,0.4365081724,0.7463046397,0.7033825895,0.3333333333,0.2536953603,0.7864891677,0.7442394797,0.3571428571,0.2135108323
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,San Antonio,San Antonio,493,1258,76.7174194,0.7419393903,0.7336101714,0.7566335893,0.3846153846,0.2663898286,0.7638864131,0.7665363342,0.3333333333,0.2361135869,0.8267452252,0.8112996213,0.3968253968,0.1732547748
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,San Antonio,San Antonio,494,1200,50.00318665,0.7273785342,0.7276839364,0.734390043,0.25,0.2723160636,0.7573242045,0.7531969013,0.3166666667,0.2426757955,0.8323456952,0.808512798,0.4,0.1676543048
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,San Antonio,San Antonio,495,1200,161.590779,0.7606566819,0.731010958,0.6861664339,0.25,0.268989042,0.8391539954,0.7925358911,0.45,0.1608460046,0.8934100463,0.8474632454,0.575,0.1065899537
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,San Antonio,San Antonio,496,1200,47.24113587,0.7034095132,0.6526792262,0.6408977927,0.25,0.3473207738,0.7463076448,0.7218455736,0.3166666667,0.2536923552,0.8060368636,0.7712011247,0.4,0.1939631364
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,San Antonio,San Antonio,497,1200,78.96833936,0.5874020278,0.2642515395,0.2339450096,0,0.7357484605,0.4553360201,0.3774626106,0.1833333333,0.5446639799,0.6267964294,0.5280036881,0.3083333333,0.3732035706
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,San Antonio,San Antonio,498,1205,98.11009511,0.5747070102,0.581667428,0.5834575658,0,0.418332572,0.6791976499,0.6535384845,0.131147541,0.3208023501,0.7458824129,0.7099488176,0.3636363636,0.2541175871
