city,event_id,event_start,event_total_precip,event_peak_precip,event_peak_positive_abnormal_deficit,footprint_available,n_units,n_footprint_zones,footprint_signal_total,footprint_zone_hhi,footprint_effective_zone_count,footprint_gini,footprint_top_1pct_zone_share,footprint_top_5pct_zone_share,footprint_top_10pct_zone_share,template_top_5pct_captures_footprint_share,footprint_top_5pct_template_mass,footprint_template_cosine,footprint_template_spearman,footprint_template_pearson,top10_footprint_template_jaccard,top20_footprint_template_jaccard,top5pct_footprint_template_jaccard,mean_mapping_distance_km,max_mapping_distance_km
Chicago,150,2019-07-16 04:00:00,0.05905515,0.05905515,0.0144179002132126,True,882,814,1442.4224215583693,0.009046028597241657,110.5457482529873,0.6439329332344028,0.2298255575852906,0.4378718526419116,0.5376428780890027,0.06791105220457641,0.052627521033638144,0.36053439869232295,0.27606273366280953,0.11418991184811261,0.0,0.0,0.046511627906976744,0.5484943342295561,6.890848204477834
Chicago,152,2019-07-17 19:00:00,0.27952771,0.27952771,0.0133421014371372,True,882,814,1184.9458177445895,0.00704211373218405,142.0028187601933,0.6046731210200826,0.19751005837620483,0.39378760113762973,0.49676889527341056,0.08237907378667413,0.05347714458053594,0.4094624558435019,0.30719961197087065,0.14544720410480916,0.0,0.0,0.0975609756097561,0.5446580824299793,7.159574506475409
Chicago,153,2019-07-18 08:00:00,1.42913463,0.48031522,0.041306707548312,True,882,814,3728.525277578307,0.010047478109571939,99.52746242336465,0.6479828786032054,0.2474936996489843,0.4470253159536298,0.548883537260062,0.08291474691807356,0.05338037935126955,0.3441325789532278,0.32702688493207654,0.13903032704804708,0.0,0.0,0.08433734939759036,0.5465665624339873,6.9684981360262945
Chicago,154,2019-07-20 05:00:00,0.01181103,0.01181103,0.0057067660278796,True,882,814,1165.880945734394,0.008349701591916964,119.76475913439383,0.6217893614247418,0.2217239502460402,0.4140384596131045,0.5158526778057345,0.0774267406339301,0.05330828430554506,0.3759289681394517,0.2795566312158153,0.12992752162145824,0.0,0.0,0.0975609756097561,0.5470582057398887,7.3554112296154175
Chicago,155,2019-07-21 12:00:00,0.2519686399999999,0.24015761,0.0261878837719278,True,882,814,1296.2861494456833,0.007603452464864645,131.51920191794107,0.6308430414875215,0.19859512917645972,0.42457136559952147,0.5294352046414998,0.08717243617260792,0.05413479078308531,0.3948782732287464,0.30757342958505296,0.1519221221331039,0.0,0.0,0.13924050632911392,0.5476605250050465,6.884981560203567
Chicago,156,2019-07-21 15:00:00,0.07086618,0.05118113,0.0046350419280006,True,882,814,941.893615116655,0.00758787107519702,131.7892713370904,0.6266014121276997,0.19721706362082422,0.4194930078318394,0.5235763305243013,0.08874211452165533,0.05381309788676715,0.39540891729878835,0.31220366690978674,0.15408249390000758,0.0,0.0,0.1111111111111111,0.5443133294321031,6.908763338389152
Chicago,157,2019-07-29 10:00:00,0.09055123,0.0787402,0.0336231538179615,True,882,814,2202.3528452942105,0.0106227286917878,94.13777090749556,0.6641853995301812,0.25232518841963497,0.4705789684351975,0.5746331378706877,0.08204252257117901,0.05258225655027643,0.33487001527869636,0.3057819424751836,0.13759588534239972,0.0,0.02564102564102564,0.058823529411764705,0.5480455290592612,6.808330133023251
Chicago,158,2019-07-29 13:00:00,0.41338605,0.38188997,0.0336231538179615,True,882,814,1781.548339957892,0.010391320927593853,96.23415607774453,0.6651101545431242,0.24855890434247502,0.468995477462122,0.5760828175944658,0.08561118390831664,0.0528894788364314,0.33898810426255344,0.3228494656588711,0.1456196010871988,0.0,0.02564102564102564,0.07142857142857142,0.5455390195268257,6.765184895156488
Chicago,159,2019-07-29 17:00:00,0.18110246,0.14960638,0.0184815991140099,True,882,814,1290.4793534726589,0.009421903751605397,106.13566285153466,0.6599219966010201,0.23238389603194057,0.45503405404308905,0.5660691125419411,0.08896974071931786,0.05312563322289514,0.35617358284445916,0.3267139445371069,0.1565846251889456,0.0,0.02564102564102564,0.08433734939759036,0.544811075607032,6.805433431270726
Houston,52,2019-04-04 01:00:00,0.5826774800000001,0.25984266,0.0139318362359163,True,393,386,2324.695331484295,0.010606250323875304,94.28402776322751,0.6151012180235289,0.12052004052051021,0.3882698719314605,0.5310622485393839,0.04330832971922038,0.04923726031648038,0.48450877275520204,0.05918043683118372,-0.06217500612220773,0.0,0.0,0.0,0.9318461242566975,7.178047385218211
