city,unit,intervention,total_u,total_e,total_cost,event_count,origin_exposure_p,destination_importance,initial_deficit_b0,local_disturbance_h,out_degree,in_degree,origin_exposure_p_rank_pct,origin_exposure_p_top10,origin_exposure_p_top25,destination_importance_rank_pct,destination_importance_top10,destination_importance_top25,initial_deficit_b0_rank_pct,initial_deficit_b0_top10,initial_deficit_b0_top25,local_disturbance_h_rank_pct,local_disturbance_h_top10,local_disturbance_h_top25,out_degree_rank_pct,out_degree_top10,out_degree_top25,in_degree_rank_pct,in_degree_top10,in_degree_top25
Chicago,823,S,0.2991257678288447,0.11341994991150081,0.21607523560947892,13,0.0032033702792185273,0.004483501747188248,0.04434665925895396,0.06268767729443558,626,731,0.9909297052154195,True,True,0.9852607709750567,True,True,0.9852607709750567,True,True,0.9852607709750567,True,True,0.9648526077097506,True,True,0.9450113378684807,True,True
Chicago,825,C,0.4402654796079204,0.12735760323125453,0.39075317480903987,12,0.0019359193030091873,0.0027253007051799595,0.03968330376638549,0.0560956379139643,719,861,0.8696145124716553,False,True,0.937641723356009,True,True,0.937641723356009,True,True,0.937641723356009,True,True,0.981859410430839,True,True,0.981859410430839,True,True
Chicago,825,S,0.0046743896719886975,0.0016902275239803388,0.0031725408685445928,1,0.0019359193030091873,0.0027253007051799595,0.03968330376638549,0.0560956379139643,719,861,0.8696145124716553,False,True,0.937641723356009,True,True,0.937641723356009,True,True,0.937641723356009,True,True,0.981859410430839,True,True,0.981859410430839,True,True
Chicago,826,C,0.0070188396665317,0.0019669000570372783,0.005972590896776452,1,0.0008478247844763183,0.0015978173809893365,0.036692865926031416,0.05186840624786456,371,524,0.42290249433106575,False,False,0.8140589569160998,False,True,0.8140589569160998,False,True,0.8140589569160998,False,True,0.49943310657596374,False,False,0.81859410430839,False,True
Chicago,827,C,0.0018383820074515,0.0005152130391099,0.0015645112085719,1,0.0018916932004221934,0.001602399680548649,0.03670014538043475,0.05187869635981755,447,327,0.8616780045351474,False,True,0.8151927437641724,False,True,0.8151927437641724,False,True,0.8151927437641724,False,True,0.7284580498866213,False,False,0.44727891156462585,False,False
Chicago,827,S,0.0063011588683949,0.0022074024858146357,0.004100697924341434,1,0.0018916932004221934,0.001602399680548649,0.03670014538043475,0.05187869635981755,447,327,0.8616780045351474,False,True,0.8151927437641724,False,True,0.8151927437641724,False,True,0.8151927437641724,False,True,0.7284580498866213,False,False,0.44727891156462585,False,False
Chicago,828,C,0.0018376256342964,0.0005148799484694,0.0015633772902782,1,0.002838760830001106,0.0015947896156634968,0.03667835029023016,0.05184788719393721,495,307,0.9829931972789115,True,True,0.8117913832199547,False,True,0.8106575963718821,False,True,0.8106575963718821,False,True,0.8463718820861678,False,True,0.3798185941043084,False,False
Chicago,828,S,0.26224431697952083,0.09184701299655916,0.17061109683639264,12,0.002838760830001106,0.0015947896156634968,0.03667835029023016,0.05184788719393721,495,307,0.9829931972789115,True,True,0.8117913832199547,False,True,0.8106575963718821,False,True,0.8106575963718821,False,True,0.8463718820861678,False,True,0.3798185941043084,False,False
Chicago,83,S,0.2804692818791957,0.09778918928808325,0.18152255142524454,13,0.0030037550931229463,0.0014582466972876715,0.03631823956184155,0.05133884084165913,525,341,0.9863945578231292,True,True,0.7687074829931972,False,True,0.7698412698412699,False,True,0.7698412698412699,False,True,0.8996598639455783,False,True,0.4875283446712018,False,False
Chicago,831,C,0.0102083902093285,0.002877724789876579,0.0087555564473342,1,0.00031657330229507586,0.0018055764943684946,0.03724395540783786,0.0526474168920286,196,598,0.047619047619047616,False,False,0.86281179138322,False,True,0.86281179138322,False,True,0.86281179138322,False,True,0.03968253968253968,False,False,0.8866213151927438,False,True
Chicago,837,S,0.0162755703853887,0.005605007546481605,0.010352692722072107,2,0.002053080166046152,0.0010098848860484438,0.0351299614453372,0.04965911126680003,520,352,0.8934240362811792,False,True,0.5793650793650794,False,False,0.5793650793650794,False,False,0.5793650793650794,False,False,0.8877551020408163,False,True,0.5164399092970522,False,False
Chicago,838,S,0.0069069638459754,0.0023562194474394363,0.0043379393222697715,1,0.0017401828634678782,0.0006865312282440581,0.034271532263898764,0.04844565049195544,419,276,0.8276643990929705,False,True,0.3344671201814059,False,False,0.3356009070294785,False,False,0.3356009070294785,False,False,0.6468253968253969,False,False,0.27494331065759636,False,False
Chicago,841,S,0.0058736945707236,0.0020157706531957528,0.0037187982699707096,1,0.0013976356767923905,0.000894634203699562,0.03481369543235642,0.049212043052593246,564,423,0.7074829931972789,False,False,0.5090702947845805,False,False,0.5068027210884354,False,False,0.5068027210884354,False,False,0.9331065759637188,True,True,0.6865079365079365,False,False
Chicago,842,S,0.0069028885457913,0.002344202753629224,0.004309066681208262,1,0.0014738409011385146,0.0005435307767565521,0.033864276127744,0.047869960199472046,452,236,0.7346938775510204,False,False,0.24149659863945577,False,False,0.23696145124716553,False,False,0.23696145124716553,False,False,0.7426303854875284,False,False,0.17970521541950113,False,False
Chicago,845,C,0.7278840614689681,0.20432975561143582,0.6761121058146734,13,0.002048977774811969,0.004001901083625351,0.04306023387104693,0.06086920841925865,512,582,0.8922902494331065,False,True,0.9795918367346939,True,True,0.9795918367346939,True,True,0.9795918367346939,True,True,0.8758503401360545,False,True,0.8741496598639455,False,True
Chicago,845,R,0.4214170284094674,0.0811341324837317,0.5756515389380249,9,0.002048977774811969,0.004001901083625351,0.04306023387104693,0.06086920841925865,512,582,0.8922902494331065,False,True,0.9795918367346939,True,True,0.9795918367346939,True,True,0.9795918367346939,True,True,0.8758503401360545,False,True,0.8741496598639455,False,True
Chicago,845,S,0.0048854111556251925,0.0018288924855624363,0.0034701804043405504,1,0.002048977774811969,0.004001901083625351,0.04306023387104693,0.06086920841925865,512,582,0.8922902494331065,False,True,0.9795918367346939,True,True,0.9795918367346939,True,True,0.9795918367346939,True,True,0.8758503401360545,False,True,0.8741496598639455,False,True
Chicago,846,C,0.0018262903347321,0.0005099046509622,0.0015464508495302,1,0.001371813618137018,0.0014814677125795025,0.036352550692415934,0.05138734246764396,525,729,0.6904761904761905,False,False,0.7777777777777778,False,True,0.7732426303854876,False,True,0.7732426303854876,False,True,0.8996598639455783,False,True,0.9433106575963719,True,True
Chicago,846,S,0.0056981845944069996,0.0019886835429945814,0.003689752587198473,1,0.001371813618137018,0.0014814677125795025,0.036352550692415934,0.05138734246764396,525,729,0.6904761904761905,False,False,0.7777777777777778,False,True,0.7732426303854876,False,True,0.7732426303854876,False,True,0.8996598639455783,False,True,0.9433106575963719,True,True
Chicago,849,C,1.062899099186003,0.295701341046843,1.084157081169722,13,0.006780866893558355,0.006803501208190148,0.05050525130271255,0.07139335743085456,873,881,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,0.9982993197278912,True,True
Chicago,849,R,0.7474672650527466,0.1422219951359121,1.1212008975791214,12,0.006780866893558355,0.006803501208190148,0.05050525130271255,0.07139335743085456,873,881,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,0.9982993197278912,True,True
Chicago,849,S,0.6098614545481108,0.19660830618905514,0.475691934547526,13,0.006780866893558355,0.006803501208190148,0.05050525130271255,0.07139335743085456,873,881,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,0.9982993197278912,True,True
Chicago,851,C,0.0102245425465856,0.002884608557590121,0.0087788428210942,1,0.0007938307945269329,0.0018341852431235674,0.037319328613455195,0.05275396316336767,335,649,0.3843537414965986,False,False,0.8673469387755102,False,True,0.8673469387755102,False,True,0.8673469387755102,False,True,0.358843537414966,False,False,0.9087301587301587,True,True
Chicago,856,C,0.0102178325836494,0.0028888668089507834,0.0087979797565773,1,0.0021090848029276348,0.0019097858047593052,0.0375184090024868,0.053035379788471046,466,520,0.9070294784580499,True,True,0.8832199546485261,False,True,0.8854875283446711,False,True,0.8854875283446711,False,True,0.778344671201814,False,True,0.8163265306122449,False,True
Chicago,856,S,0.0157548681805715,0.005567926880975882,0.010373692742340259,2,0.0021090848029276348,0.0019097858047593052,0.0375184090024868,0.053035379788471046,466,520,0.9070294784580499,True,True,0.8832199546485261,False,True,0.8854875283446711,False,True,0.8854875283446711,False,True,0.778344671201814,False,True,0.8163265306122449,False,True
Chicago,862,S,0.004770070012569795,0.0016430110768427299,0.003034893211363456,1,0.0013545259727796445,0.0010169897935478143,0.035145854529725636,0.049681577458436633,384,441,0.6836734693877551,False,False,0.5816326530612245,False,False,0.5827664399092971,False,False,0.5827664399092971,False,False,0.5430839002267573,False,False,0.7210884353741497,False,False
Chicago,863,S,0.0073599906120499995,0.002512688558389869,0.004627230845306892,1,0.0016454482670177537,0.0007132512334262794,0.03434072603648191,0.048543461622691304,449,296,0.7902494331065759,False,True,0.35941043083900226,False,False,0.35827664399092973,False,False,0.35827664399092973,False,False,0.731859410430839,False,False,0.3492063492063492,False,False
Chicago,864,C,0.2471750358828127,0.07097989900323645,0.2172666643701201,8,0.002601821008750835,0.0024655009897599084,0.038985534141048106,0.05510928273344014,570,557,0.9682539682539683,True,True,0.9240362811791383,True,True,0.9240362811791383,True,True,0.9240362811791383,True,True,0.9365079365079365,True,True,0.8565759637188208,False,True
Chicago,864,S,0.2390825568069329,0.08582003272995012,0.16070552707075753,12,0.002601821008750835,0.0024655009897599084,0.038985534141048106,0.05510928273344014,570,557,0.9682539682539683,True,True,0.9240362811791383,True,True,0.9240362811791383,True,True,0.9240362811791383,True,True,0.9365079365079365,True,True,0.8565759637188208,False,True
Chicago,865,S,0.00513554106006,0.0017660105876668628,0.0032602780350188,1,0.0012297592405297558,0.0009595515508698118,0.034997290637042704,0.04947157008656832,452,362,0.645124716553288,False,False,0.5476190476190477,False,False,0.5487528344671202,False,False,0.5487528344671202,False,False,0.7426303854875284,False,False,0.550453514739229,False,False
Chicago,867,C,0.0018234762395031,0.0005086742745582,0.0015422680815431,1,0.0011440453636723798,0.0014424436378573612,0.0362719085950145,0.051273348181203396,249,205,0.5895691609977324,False,False,0.7596371882086168,False,True,0.7607709750566893,False,True,0.7607709750566893,False,True,0.1326530612244898,False,False,0.11621315192743764,False,False
Chicago,869,S,0.0062225359789248,0.002172399225247743,0.004031058143275091,1,0.0015384000905170005,0.001483659594372187,0.03638296907977996,0.051430341378559855,376,334,0.7619047619047619,False,True,0.780045351473923,False,True,0.7789115646258503,False,True,0.7789115646258503,False,True,0.5124716553287982,False,False,0.4688208616780045,False,False
Chicago,871,S,0.0062516728116023,0.002154216000607101,0.003979720035180249,1,0.0017322320615044103,0.0010303929616210599,0.03518305617483319,0.049734165066213504,479,314,0.8242630385487528,False,True,0.5850340136054422,False,False,0.5873015873015873,False,False,0.5873015873015873,False,False,0.8089569160997733,False,True,0.40192743764172334,False,False
Chicago,875,C,0.0369684970995309,0.01056290813371795,0.0322802206487552,3,0.0022791096103312843,0.0022843225749232545,0.03851025662871838,0.05443743858968512,495,547,0.9387755102040817,True,True,0.9104308390022676,True,True,0.9104308390022676,True,True,0.9104308390022676,True,True,0.8463718820861678,False,True,0.8463718820861678,False,True
Chicago,875,S,0.10680357707065931,0.038145869505882224,0.0713156637444977,7,0.0022791096103312843,0.0022843225749232545,0.03851025662871838,0.05443743858968512,495,547,0.9387755102040817,True,True,0.9104308390022676,True,True,0.9104308390022676,True,True,0.9104308390022676,True,True,0.8463718820861678,False,True,0.8463718820861678,False,True
Chicago,876,C,0.5905054437175618,0.17403911772269393,0.5371341722052317,13,0.001343013981952665,0.003405971348073906,0.041487049346679496,0.05864538174468825,324,741,0.6802721088435374,False,False,0.9671201814058957,True,True,0.9671201814058957,True,True,0.9671201814058957,True,True,0.32936507936507936,False,False,0.9478458049886621,True,True
Chicago,876,R,0.1080574451832337,0.0204735020539553,0.1445455279695394,6,0.001343013981952665,0.003405971348073906,0.041487049346679496,0.05864538174468825,324,741,0.6802721088435374,False,False,0.9671201814058957,True,True,0.9671201814058957,True,True,0.9671201814058957,True,True,0.32936507936507936,False,False,0.9478458049886621,True,True
Chicago,876,S,0.0033292435631810165,0.0012265310561155132,0.0023157884145497227,1,0.001343013981952665,0.003405971348073906,0.041487049346679496,0.05864538174468825,324,741,0.6802721088435374,False,False,0.9671201814058957,True,True,0.9671201814058957,True,True,0.9671201814058957,True,True,0.32936507936507936,False,False,0.9478458049886621,True,True
Chicago,88,C,0.5985542467622812,0.17664039942671705,0.5453826753826615,13,0.0018017650304660113,0.003455478264938635,0.04161360341543283,0.058824276406763736,506,667,0.8435374149659864,False,True,0.9693877551020408,True,True,0.9693877551020408,True,True,0.9693877551020408,True,True,0.8690476190476191,False,True,0.9195011337868481,True,True
Chicago,88,R,0.1535535220277661,0.029131361168509402,0.2057541914561138,6,0.0018017650304660113,0.003455478264938635,0.04161360341543283,0.058824276406763736,506,667,0.8435374149659864,False,True,0.9693877551020408,True,True,0.9693877551020408,True,True,0.9693877551020408,True,True,0.8690476190476191,False,True,0.9195011337868481,True,True
Chicago,88,S,0.004790238975660123,0.001767069840760096,0.0033377163990607416,1,0.0018017650304660113,0.003455478264938635,0.04161360341543283,0.058824276406763736,506,667,0.8435374149659864,False,True,0.9693877551020408,True,True,0.9693877551020408,True,True,0.9693877551020408,True,True,0.8690476190476191,False,True,0.9195011337868481,True,True
Chicago,880,C,0.0018273791976365,0.0005103812328006,0.0015480713601009,1,0.0011714252130842365,0.0014823244852322013,0.03638377934790501,0.051431486759690996,323,387,0.6145124716553289,False,False,0.7789115646258503,False,True,0.780045351473923,False,True,0.780045351473923,False,True,0.3253968253968254,False,False,0.6213151927437641,False,False
Chicago,880,S,0.0030648872775531997,0.0010700166590600353,0.001985506150393207,1,0.0011714252130842365,0.0014823244852322013,0.03638377934790501,0.051431486759690996,323,387,0.6145124716553289,False,False,0.7789115646258503,False,True,0.780045351473923,False,True,0.780045351473923,False,True,0.3253968253968254,False,False,0.6213151927437641,False,False
Chicago,881,C,0.5311080998838333,0.1550074495363285,0.4769304769656914,12,0.003150296716071859,0.0030501617577537578,0.040537184304243586,0.05730266880422104,628,565,0.9886621315192744,True,True,0.9546485260770975,True,True,0.9523809523809523,True,True,0.9523809523809523,True,True,0.9671201814058957,True,True,0.86281179138322,False,True
Chicago,881,S,0.2892356425596779,0.10551919486349384,0.1986179028216725,13,0.003150296716071859,0.0030501617577537578,0.040537184304243586,0.05730266880422104,628,565,0.9886621315192744,True,True,0.9546485260770975,True,True,0.9523809523809523,True,True,0.9523809523809523,True,True,0.9671201814058957,True,True,0.86281179138322,False,True
Chicago,9,C,0.0018241607457099,0.0005089733789355,0.0015432847986926,1,0.0014887811685771217,0.0014471346479509597,0.03629151534166094,0.051301063942144655,416,359,0.7403628117913832,False,False,0.7653061224489796,False,True,0.7653061224489796,False,True,0.7653061224489796,False,True,0.6377551020408163,False,False,0.5413832199546486,False,False
Chicago,9,S,0.0063438761832151,0.002212568234538217,0.00410423388392203,1,0.0014887811685771217,0.0014471346479509597,0.03629151534166094,0.051301063942144655,416,359,0.7403628117913832,False,False,0.7653061224489796,False,True,0.7653061224489796,False,True,0.7653061224489796,False,True,0.6377551020408163,False,False,0.5413832199546486,False,False
Chicago,94,C,0.0018442222846853,0.0005177896336744,0.0015732855365926,1,0.0023847355956808794,0.0016651389586262706,0.03686866826320198,0.05211691741791242,516,401,0.9478458049886621,True,True,0.828798185941043,False,True,0.828798185941043,False,True,0.828798185941043,False,True,0.8815192743764172,False,True,0.6473922902494331,False,False
Chicago,94,S,0.1896139236525819,0.06654574999102224,0.12369693556733133,10,0.0023847355956808794,0.0016651389586262706,0.03686866826320198,0.05211691741791242,516,401,0.9478458049886621,True,True,0.828798185941043,False,True,0.828798185941043,False,True,0.828798185941043,False,True,0.8815192743764172,False,True,0.6473922902494331,False,False
Chicago,98,C,0.0163094012386111,0.004643964675546991,0.0141760028596091,2,0.0013342452998340462,0.0021630825196363775,0.038184296192352786,0.05397666650477289,432,453,0.6780045351473923,False,False,0.9047619047619048,True,True,0.9036281179138322,True,True,0.9036281179138322,True,True,0.6836734693877551,False,False,0.7352607709750567,False,False
Chicago,98,S,0.0044158279289571705,0.0015717122762011078,0.0029350962517002382,1,0.0013342452998340462,0.0021630825196363775,0.038184296192352786,0.05397666650477289,432,453,0.6780045351473923,False,False,0.9047619047619048,True,True,0.9036281179138322,True,True,0.9036281179138322,True,True,0.6836734693877551,False,False,0.7352607709750567,False,False
Dallas,101,C,0.19374752847253268,0.0599398538067551,0.1877185609125086,10,0.004005821235459111,0.006893623876823603,0.06235461908645391,0.017081840812165745,289,254,0.8442622950819673,False,True,0.9726775956284153,True,True,0.9726775956284153,True,True,0.9726775956284153,True,True,0.76775956284153,False,True,0.5765027322404371,False,False
Dallas,101,R,0.8672239443486212,0.1724746380973424,1.2356440796449717,10,0.004005821235459111,0.006893623876823603,0.06235461908645391,0.017081840812165745,289,254,0.8442622950819673,False,True,0.9726775956284153,True,True,0.9726775956284153,True,True,0.9726775956284153,True,True,0.76775956284153,False,True,0.5765027322404371,False,False
Dallas,11,C,0.564463501920228,0.1764524382810456,0.55428092464113,10,0.005944478936893201,0.007424298359800086,0.06379271003126209,0.017475801050437285,330,331,0.9808743169398907,True,True,0.9781420765027322,True,True,0.9781420765027322,True,True,0.9781420765027322,True,True,0.9631147540983607,True,True,0.8469945355191257,False,True
Dallas,11,R,0.9019458715110593,0.1798132823939986,1.302463703136075,10,0.005944478936893201,0.007424298359800086,0.06379271003126209,0.017475801050437285,330,331,0.9808743169398907,True,True,0.9781420765027322,True,True,0.9781420765027322,True,True,0.9781420765027322,True,True,0.9631147540983607,True,True,0.8469945355191257,False,True
Dallas,115,R,0.6368759887482618,0.1245170598208641,0.8875707437703072,10,0.00542005165182059,0.006032834811652774,0.06002207180948423,0.016442847232286714,328,268,0.9617486338797814,True,True,0.9453551912568307,True,True,0.9453551912568307,True,True,0.9453551912568307,True,True,0.9576502732240437,True,True,0.6352459016393442,False,False
Dallas,125,C,0.8481103622880946,0.272218714932499,0.861539719697545,10,0.00707711428882973,0.008798332505583777,0.06751749151850985,0.018496192568458608,339,358,0.9918032786885246,True,True,0.9972677595628415,True,True,0.9972677595628415,True,True,0.9972677595628415,True,True,0.9836065573770492,True,True,0.9603825136612022,True,True
Dallas,125,R,1.7621811220447,0.3244016452435898,2.6324768870444673,10,0.00707711428882973,0.008798332505583777,0.06751749151850985,0.018496192568458608,339,358,0.9918032786885246,True,True,0.9972677595628415,True,True,0.9972677595628415,True,True,0.9972677595628415,True,True,0.9836065573770492,True,True,0.9603825136612022,True,True
Dallas,125,S,0.3167822732121712,0.1270973495338568,0.2460810872688203,10,0.00707711428882973,0.008798332505583777,0.06751749151850985,0.018496192568458608,339,358,0.9918032786885246,True,True,0.9972677595628415,True,True,0.9972677595628415,True,True,0.9972677595628415,True,True,0.9836065573770492,True,True,0.9603825136612022,True,True
Dallas,131,C,0.564601136744283,0.1765319103668484,0.5545636008358914,10,0.005892903125456157,0.007434908734709286,0.06382144151139636,0.017483671943999655,299,315,0.9781420765027322,True,True,0.9808743169398907,True,True,0.9808743169398907,True,True,0.9808743169398907,True,True,0.8278688524590164,False,True,0.7896174863387978,False,True
Dallas,131,R,1.0978355436694422,0.2074249946810476,1.5857619304947927,10,0.005892903125456157,0.007434908734709286,0.06382144151139636,0.017483671943999655,299,315,0.9781420765027322,True,True,0.9808743169398907,True,True,0.9808743169398907,True,True,0.9808743169398907,True,True,0.8278688524590164,False,True,0.7896174863387978,False,True
Dallas,139,C,0.6756136309161371,0.2124495454762765,0.6684909648348918,10,0.005241573506269783,0.007728361730699716,0.06461706974771092,0.017701631656968888,263,311,0.9480874316939891,True,True,0.9863387978142076,True,True,0.9863387978142076,True,True,0.9863387978142076,True,True,0.657103825136612,False,False,0.7745901639344263,False,True
Dallas,139,R,1.480286404267875,0.2724287129113231,2.153941859272,10,0.005241573506269783,0.007728361730699716,0.06461706974771092,0.017701631656968888,263,311,0.9480874316939891,True,True,0.9863387978142076,True,True,0.9863387978142076,True,True,0.9863387978142076,True,True,0.657103825136612,False,False,0.7745901639344263,False,True
Dallas,172,R,0.6807107269594032,0.13476567258992359,0.9642008321921455,10,0.005251760719102151,0.0066627760989715745,0.06172913814958114,0.01691049238680064,314,277,0.9508196721311475,True,True,0.9590163934426229,True,True,0.9590163934426229,True,True,0.9590163934426229,True,True,0.9098360655737705,True,True,0.674863387978142,False,False
Dallas,174,C,0.7661299876449703,0.2436502365270632,0.7691331751577555,10,0.0028062287902709785,0.008314511353737354,0.06620736793846758,0.01813728856477096,335,365,0.5765027322404371,False,False,0.9890710382513661,True,True,0.9890710382513661,True,True,0.9890710382513661,True,True,0.976775956284153,True,True,0.9972677595628415,True,True
Dallas,174,R,1.5555496706826866,0.29055635988072,2.296540205935673,10,0.0028062287902709785,0.008314511353737354,0.06620736793846758,0.01813728856477096,335,365,0.5765027322404371,False,False,0.9890710382513661,True,True,0.9890710382513661,True,True,0.9890710382513661,True,True,0.976775956284153,True,True,0.9972677595628415,True,True
Dallas,179,S,0.3725781852648978,0.13887597576187172,0.2631580950791493,10,0.007734043040009403,0.0050568992245119656,0.057380252967173036,0.015719129734207353,195,297,0.9972677595628415,True,True,0.9016393442622951,True,True,0.9016393442622951,True,True,0.9016393442622951,True,True,0.23770491803278687,False,False,0.7336065573770492,False,False
Dallas,196,R,0.2380060920717087,0.0458820807664238,0.32566487614071793,10,0.000984443924278488,0.005333456832199705,0.05812827978274578,0.01592404919605394,189,360,0.07650273224043716,False,False,0.9180327868852459,True,True,0.9180327868852459,True,True,0.9180327868852459,True,True,0.1953551912568306,False,False,0.9685792349726776,True,True
Dallas,202,R,0.6818419612853891,0.1350445440616316,0.9663116278128766,10,0.004191497768154565,0.006683172531102259,0.06178489597340719,0.0169257670574599,349,364,0.8688524590163934,False,True,0.9617486338797814,True,True,0.9617486338797814,True,True,0.9617486338797814,True,True,0.9863387978142076,True,True,0.9918032786885246,True,True
Dallas,218,R,0.6383424111589266,0.1250331231327474,0.8917380984314526,10,0.005187846198608713,0.006123176795924466,0.06027083442248424,0.016510994923949984,208,286,0.9398907103825137,True,True,0.9480874316939891,True,True,0.9480874316939891,True,True,0.9480874316939891,True,True,0.296448087431694,False,False,0.703551912568306,False,False
Dallas,223,R,0.4565987263850554,0.0890626059550719,0.6344042895161592,10,0.005268578047728868,0.005916411845329205,0.05970661944186808,0.016356430103830377,326,317,0.9562841530054644,True,True,0.9426229508196722,True,True,0.9426229508196722,True,True,0.9426229508196722,True,True,0.9480874316939891,True,True,0.7923497267759563,False,True
Dallas,230,S,0.3390403539486384,0.1182668605321338,0.2193925303430856,10,0.007369039053908725,0.0019155606110748866,0.0488650563046516,0.013386419888417028,327,143,0.994535519125683,True,True,0.366120218579235,False,False,0.366120218579235,False,False,0.366120218579235,False,False,0.9521857923497268,True,True,0.10792349726775956,False,False
Dallas,238,R,0.4183371980635394,0.0808424571124666,0.5742341037000737,10,0.0041333422372885975,0.00545381945157797,0.05845381877439613,0.01601322952166565,212,321,0.860655737704918,False,True,0.9207650273224044,True,True,0.9207650273224044,True,True,0.9207650273224044,True,True,0.32650273224043713,False,False,0.8060109289617486,False,True
Dallas,24,C,0.6436924757390646,0.2017929215832699,0.6344013382824167,10,0.002204330494798348,0.007570167662048612,0.0641891465551996,0.017584403519560535,261,348,0.4016393442622951,False,False,0.9836065573770492,True,True,0.9836065573770492,True,True,0.9836065573770492,True,True,0.644808743169399,False,False,0.9193989071038251,True,True
Dallas,24,R,1.315333313123772,0.238821051180084,1.9063935706964819,10,0.002204330494798348,0.007570167662048612,0.0641891465551996,0.017584403519560535,261,348,0.4016393442622951,False,False,0.9836065573770492,True,True,0.9836065573770492,True,True,0.9836065573770492,True,True,0.644808743169399,False,False,0.9193989071038251,True,True
Dallas,249,R,0.4474192545984195,0.087251388241842,0.621458535045501,10,0.002842941958336438,0.0059045366095925025,0.059674586490070736,0.016347654783070462,221,273,0.5901639344262295,False,False,0.9398907103825137,True,True,0.9398907103825137,True,True,0.9398907103825137,True,True,0.3756830601092896,False,False,0.6543715846994536,False,False
Dallas,26,C,0.8496823859423116,0.2708840473627102,0.8556920871178031,10,0.003991230368150928,0.008443329486208084,0.06655406595924439,0.01823226533614039,334,342,0.8415300546448088,False,True,0.9918032786885246,True,True,0.9918032786885246,True,True,0.9918032786885246,True,True,0.9726775956284153,True,True,0.8989071038251366,False,True
Dallas,26,R,1.7387009024251756,0.3177423868532423,2.574997830131791,10,0.003991230368150928,0.008443329486208084,0.06655406595924439,0.01823226533614039,334,342,0.8415300546448088,False,True,0.9918032786885246,True,True,0.9918032786885246,True,True,0.9918032786885246,True,True,0.9726775956284153,True,True,0.8989071038251366,False,True
Dallas,27,R,0.4468773964474059,0.0870622048122092,0.6199326108525623,10,0.0021727756831445995,0.00585611320725919,0.059545196652709874,0.016312208866843377,209,338,0.38524590163934425,False,False,0.9344262295081968,True,True,0.9344262295081968,True,True,0.9344262295081968,True,True,0.3046448087431694,False,False,0.8797814207650273,False,True
Dallas,287,C,0.021194409609955,0.0065405856025796,0.0204687161447642,1,0.003906269195742806,0.006766702697324399,0.06201130020417374,0.016987789744564975,259,322,0.8224043715846995,False,True,0.9699453551912568,True,True,0.9699453551912568,True,True,0.9699453551912568,True,True,0.6256830601092896,False,False,0.8114754098360656,False,True
Dallas,287,R,0.8646048448306625,0.1715250083691724,1.2279425032573557,10,0.003906269195742806,0.006766702697324399,0.06201130020417374,0.016987789744564975,259,322,0.8224043715846995,False,True,0.9699453551912568,True,True,0.9699453551912568,True,True,0.9699453551912568,True,True,0.6256830601092896,False,False,0.8114754098360656,False,True
Dallas,31,C,0.0105921097426183,0.0032674274273849,0.0102242037313875,1,0.002011584216471847,0.00674682458761181,0.06195696697708488,0.016972905337450623,212,321,0.3224043715846995,False,False,0.9672131147540983,True,True,0.9672131147540983,True,True,0.9672131147540983,True,True,0.32650273224043713,False,False,0.8060109289617486,False,True
Dallas,31,R,0.8641891488352064,0.1713747211279688,1.226724161392465,10,0.002011584216471847,0.00674682458761181,0.06195696697708488,0.016972905337450623,212,321,0.3224043715846995,False,False,0.9672131147540983,True,True,0.9672131147540983,True,True,0.9672131147540983,True,True,0.32650273224043713,False,False,0.8060109289617486,False,True
Dallas,310,C,0.4745504113326565,0.1478569967720842,0.4640128465808595,10,0.00492780055172431,0.007255043966506165,0.06333461771955194,0.01735030818301939,319,360,0.9234972677595629,True,True,0.9754098360655737,True,True,0.9754098360655737,True,True,0.9754098360655737,True,True,0.9234972677595629,True,True,0.9685792349726776,True,True
Dallas,310,R,0.8746287824015224,0.17518534200438,1.2576578407066088,10,0.00492780055172431,0.007255043966506165,0.06333461771955194,0.01735030818301939,319,360,0.9234972677595629,True,True,0.9754098360655737,True,True,0.9754098360655737,True,True,0.9754098360655737,True,True,0.9234972677595629,True,True,0.9685792349726776,True,True
Dallas,314,R,0.4207407238789014,0.0816709974508234,0.5809043044099433,10,0.005649640022320127,0.005675067515806227,0.059052901836879376,0.016177346337012,366,366,0.9672131147540983,True,True,0.9262295081967213,True,True,0.9262295081967213,True,True,0.9262295081967213,True,True,1.0,True,True,1.0,True,True
Dallas,316,C,0.8451293928846388,0.2721316645088506,0.8620319807423319,10,0.008017046364193326,0.008967634276666107,0.06797553766363496,0.01862167278869386,363,364,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,0.9972677595628415,True,True,0.9918032786885246,True,True
Dallas,316,R,1.7828762223475747,0.3287256580430818,2.6743143335213637,10,0.008017046364193326,0.008967634276666107,0.06797553766363496,0.01862167278869386,363,364,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,0.9972677595628415,True,True,0.9918032786885246,True,True
