city,event_id,event_start,baseline_objective,recoverable_fraction,event_peak_positive_abnormal_deficit,event_total_precip,weighted_b0,weighted_h_total,budget_fraction_of_baseline,heuristic,heuristic_label,heuristic_interpretation,candidate_action_count,target_top5_count,heuristic_top5_count,total_value,oracle_top5_value,heuristic_top5_value,top5_relative_to_oracle,top5_share_of_total_value,oracle_top5_share_of_total_value,false_positive_count,false_positive_share,zero_value_count,zero_value_share,target_top5_hit_count,target_top5_precision,target_top5_recall,target_top5_missed_by_top20_count,target_top5_missed_by_top20_share
San Antonio,503,2024-07-24 09:00:00,0.0637757722,0.1339534857,0.01448938751,0.00393701,0,0.01843687294,19.39131809,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,85.38429541,9.526944946,9.526944946,1,0.1115772508,0.1115772508,0,0,0,0,60,1,1,0,0
San Antonio,504,2024-07-24 11:00:00,0.06417011406,0.1283785378,0.01448938751,0.1482940433,0.004188405439,0.01401324438,19.02627358,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,84.22709652,9.468399419,7.961043575,0.8408014093,0.09451879387,0.112415123,18,0.3,2,0.03333333333,32,0.5333333333,0.5333333333,13,0.2166666667
San Antonio,504,2024-07-24 11:00:00,0.06417011406,0.1283785378,0.01448938751,0.1482940433,0.004188405439,0.01401324438,19.02627358,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,84.22709652,9.468399419,8.433906961,0.8907426259,0.1001329419,0.112415123,10,0.1666666667,1,0.01666666667,35,0.5833333333,0.5833333333,0,0
San Antonio,504,2024-07-24 11:00:00,0.06417011406,0.1283785378,0.01448938751,0.1482940433,0.004188405439,0.01401324438,19.02627358,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,84.22709652,9.468399419,5.465885945,0.577276655,0.0648946262,0.112415123,38,0.6333333333,1,0.01666666667,2,0.03333333333,0.03333333333,49,0.8166666667
San Antonio,504,2024-07-24 11:00:00,0.06417011406,0.1283785378,0.01448938751,0.1482940433,0.004188405439,0.01401324438,19.02627358,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,84.22709652,9.468399419,9.468399419,1,0.112415123,0.112415123,0,0,0,0,60,1,1,0,0
San Antonio,505,2024-07-25 17:00:00,0.06805121557,0.1487430447,0.009153059049,0.00393701,0.004804291252,0.01766816121,22.15084902,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,79.29485514,8.928397025,7.940179167,0.8893174379,0.1001348594,0.1125974316,14,0.2333333333,0,0,34,0.5666666667,0.5666666667,13,0.2166666667
San Antonio,505,2024-07-25 17:00:00,0.06805121557,0.1487430447,0.009153059049,0.00393701,0.004804291252,0.01766816121,22.15084902,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,79.29485514,8.928397025,8.022430107,0.8985297232,0.101172139,0.1125974316,10,0.1666666667,0,0,35,0.5833333333,0.5833333333,0,0
San Antonio,505,2024-07-25 17:00:00,0.06805121557,0.1487430447,0.009153059049,0.00393701,0.004804291252,0.01766816121,22.15084902,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,79.29485514,8.928397025,5.271169911,0.5903825621,0.06647556013,0.1125974316,36,0.6,3,0.05,2,0.03333333333,0.03333333333,49,0.8166666667
San Antonio,505,2024-07-25 17:00:00,0.06805121557,0.1487430447,0.009153059049,0.00393701,0.004804291252,0.01766816121,22.15084902,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,79.29485514,8.928397025,8.928397025,1,0.1125974316,0.1125974316,0,0,0,0,60,1,1,0,0
San Antonio,506,2024-07-27 11:00:00,0.006043985503,0.1548050783,0.002520241673,0.01443570333,0.001701854991,0,18.88751979,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,892.6992021,100.5277512,84.07750518,0.8363611462,0.09418346626,0.1126110015,19,0.3166666667,1,0.01666666667,31,0.5166666667,0.5166666667,13,0.2166666667
San Antonio,506,2024-07-27 11:00:00,0.006043985503,0.1548050783,0.002520241673,0.01443570333,0.001701854991,0,18.88751979,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,892.6992021,100.5277512,86.74819013,0.8629277898,0.09717516261,0.1126110015,12,0.2,1,0.01666666667,33,0.55,0.55,0,0
San Antonio,506,2024-07-27 11:00:00,0.006043985503,0.1548050783,0.002520241673,0.01443570333,0.001701854991,0,18.88751979,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,892.6992021,100.5277512,58.51433696,0.5820714806,0.06554765236,0.1126110015,38,0.6333333333,2,0.03333333333,2,0.03333333333,0.03333333333,49,0.8166666667
San Antonio,506,2024-07-27 11:00:00,0.006043985503,0.1548050783,0.002520241673,0.01443570333,0.001701854991,0,18.88751979,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,892.6992021,100.5277512,100.5277512,1,0.1126110015,0.1126110015,0,0,0,0,60,1,1,0,0
San Antonio,507,2024-07-28 05:00:00,0.1698329055,0.1430929955,0.02986680471,0.0393701,0.007623958671,0.04545405054,20.96373107,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,31.83813921,3.577565072,3.071414368,0.8585208952,0.09646965696,0.112367279,18,0.3,0,0,32,0.5333333333,0.5333333333,13,0.2166666667
San Antonio,507,2024-07-28 05:00:00,0.1698329055,0.1430929955,0.02986680471,0.0393701,0.007623958671,0.04545405054,20.96373107,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,31.83813921,3.577565072,3.172698104,0.8868316971,0.09965086473,0.112367279,11,0.1833333333,0,0,34,0.5666666667,0.5666666667,0,0
San Antonio,507,2024-07-28 05:00:00,0.1698329055,0.1430929955,0.02986680471,0.0393701,0.007623958671,0.04545405054,20.96373107,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,31.83813921,3.577565072,2.04137076,0.5706033905,0.06411715038,0.112367279,38,0.6333333333,2,0.03333333333,2,0.03333333333,0.03333333333,49,0.8166666667
San Antonio,507,2024-07-28 05:00:00,0.1698329055,0.1430929955,0.02986680471,0.0393701,0.007623958671,0.04545405054,20.96373107,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,31.83813921,3.577565072,3.577565072,1,0.112367279,0.112367279,0,0,0,0,60,1,1,0,0
San Antonio,508,2024-07-28 09:00:00,0.1624977201,0.1374346769,0.02986680471,0.56299243,0.01838812887,0.03026454679,20.08330811,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,33.53879897,3.739057202,3.29064188,0.8800726231,0.09811448176,0.1114845289,15,0.25,0,0,34,0.5666666667,0.5666666667,13,0.2166666667
San Antonio,508,2024-07-28 09:00:00,0.1624977201,0.1374346769,0.02986680471,0.56299243,0.01838812887,0.03026454679,20.08330811,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,33.53879897,3.739057202,3.359853841,0.8985831614,0.1001781204,0.1114845289,10,0.1666666667,0,0,35,0.5833333333,0.5833333333,0,0
San Antonio,508,2024-07-28 09:00:00,0.1624977201,0.1374346769,0.02986680471,0.56299243,0.01838812887,0.03026454679,20.08330811,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,33.53879897,3.739057202,2.195992869,0.5873119212,0.06547619284,0.1114845289,38,0.6333333333,0,0,2,0.03333333333,0.03333333333,49,0.8166666667
San Antonio,508,2024-07-28 09:00:00,0.1624977201,0.1374346769,0.02986680471,0.56299243,0.01838812887,0.03026454679,20.08330811,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,33.53879897,3.739057202,3.739057202,1,0.1114845289,0.1114845289,0,0,0,0,60,1,1,0,0
San Antonio,509,2024-07-28 16:00:00,0.05787973292,0.1448580491,0.004199071565,0.01049869333,0.009817181616,0.008293148491,20.98822164,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,93.48044236,10.49742699,9.216282045,0.8779562889,0.09859048387,0.1122954356,15,0.25,0,0,34,0.5666666667,0.5666666667,13,0.2166666667
San Antonio,509,2024-07-28 16:00:00,0.05787973292,0.1448580491,0.004199071565,0.01049869333,0.009817181616,0.008293148491,20.98822164,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,93.48044236,10.49742699,9.45594888,0.9007872964,0.1011543018,0.1122954356,10,0.1666666667,0,0,35,0.5833333333,0.5833333333,0,0
San Antonio,509,2024-07-28 16:00:00,0.05787973292,0.1448580491,0.004199071565,0.01049869333,0.009817181616,0.008293148491,20.98822164,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,93.48044236,10.49742699,6.243276838,0.594743535,0.06678698432,0.1122954356,36,0.6,1,0.01666666667,2,0.03333333333,0.03333333333,49,0.8166666667
San Antonio,509,2024-07-28 16:00:00,0.05787973292,0.1448580491,0.004199071565,0.01049869333,0.009817181616,0.008293148491,20.98822164,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,93.48044236,10.49742699,10.49742699,1,0.1122954356,0.1122954356,0,0,0,0,60,1,1,0,0
