feature_set,feature_description,objective_id,objective_description,heldout_city,n_features,city,event_id,n_tokens,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,30,Dallas,61,1200,0.949458411,0.7603425094,0.7130071401,0.25,0.2396574906,0.9005295973,0.850744692,0.4666666667,0.09947040274,0.945805875,0.9002696578,0.725,0.054194125
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,30,Dallas,62,1200,0.9505508875,0.7603425094,0.71300714,0.25,0.2396574906,0.9005295972,0.8508033439,0.4666666667,0.09947040279,0.945805875,0.9003110903,0.725,0.05419412502
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,30,Dallas,63,1200,0.9496190386,0.7603425094,0.71300714,0.25,0.2396574906,0.9005295972,0.8507853426,0.4666666667,0.0994704028,0.945805875,0.9002974235,0.725,0.05419412503
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,30,Dallas,64,1200,0.9499560229,0.7603425094,0.71300714,0.25,0.2396574906,0.9005295972,0.8507478526,0.4666666667,0.09947040278,0.945805875,0.900271118,0.725,0.054194125
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Houston,30,Houston,52,1200,0.8154383753,0.9952346713,0.9968091,0.9166666667,0.004765328712,0.8507364241,0.8856729053,0.5166666667,0.1492635759,0.8489574836,0.8729717544,0.375,0.1510425164
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Houston,30,Houston,60,1200,0.9638105921,0.9952346713,0.9968091,0.9166666667,0.004765328747,0.9963473539,0.996087472,0.95,0.003652646054,0.9966000118,0.9962531999,0.925,0.003399988178
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Houston,30,Houston,61,1200,0.9661736618,0.9952346712,0.9968091,0.9166666667,0.004765328765,0.996347354,0.996087472,0.95,0.003652646046,0.9966000118,0.9962531833,0.925,0.003399988186
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Houston,30,Houston,62,1200,0.9647696585,0.9952346712,0.9968091,0.9166666667,0.004765328765,0.996347354,0.996087472,0.95,0.003652646049,0.9966000118,0.9962531833,0.925,0.003399988172
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,98,2833,0.934039852,0.9855440223,0.987568127,0.7931034483,0.01445597769,0.9692477021,0.9740067934,0.7535211268,0.03075229792,0.9697790075,0.9730009816,0.8028169014,0.03022099249
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,99,3324,0.7945582673,0.788984474,0.755726462,0.3529411765,0.211015526,0.9190220561,0.8802851617,0.6167664671,0.08097794393,0.8987493169,0.8776078106,0.6216216216,0.1012506831
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,100,3667,0.8434589186,0.8985815804,0.8497530982,0.5945945946,0.1014184196,0.9491724643,0.9212273825,0.7282608696,0.05082753565,0.9560904093,0.9358431048,0.7438692098,0.04390959074
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,101,2057,0.9339344572,0.8129853851,0.7376545356,0.4761904762,0.1870146149,0.9654256987,0.9069191092,0.8349514563,0.03457430132,0.9767964317,0.9350483945,0.8058252427,0.02320356831
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,102,1960,0.9334518689,0.8036542099,0.7296765464,0.4,0.1963457901,0.9674639181,0.9065724839,0.8673469388,0.03253608194,0.9760072379,0.9332466371,0.8010204082,0.02399276214
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,103,2050,0.9332822808,0.8129853851,0.7376545357,0.4761904762,0.1870146149,0.9654256987,0.9069232279,0.8349514563,0.03457430132,0.9776957649,0.9355751725,0.8097560976,0.02230423514
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,104,2311,0.9297938566,0.8413738733,0.7615677974,0.5416666667,0.1586261267,0.9677867768,0.912528543,0.8103448276,0.03221322325,0.9779721587,0.9387620617,0.8232758621,0.02202784126
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,105,2026,0.9613063883,0.9679991678,0.9439955945,0.619047619,0.03200083223,0.9932275269,0.9793556626,0.9019607843,0.006772473092,0.9899968437,0.9814875854,0.842364532,0.01000315634
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,106,3249,0.8671654523,0.8055708797,0.746160472,0.5151515152,0.1944291203,0.931351853,0.8841007022,0.6503067485,0.06864814701,0.9495040825,0.914275513,0.7846153846,0.05049591748
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,107,2148,0.934663345,0.8203760573,0.7443621128,0.4545454545,0.1796239427,0.965844604,0.9088233423,0.8333333333,0.03415539604,0.9789016875,0.9376107296,0.8186046512,0.02109831247
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,108,2346,0.9325911384,0.8413738733,0.7615677974,0.5416666667,0.1586261267,0.966604966,0.9122512802,0.8050847458,0.033395034,0.9783484424,0.9393297837,0.8255319149,0.02165155758
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,109,2181,0.9311284816,0.8203760573,0.7443621128,0.4545454545,0.1796239427,0.9678049731,0.9107996312,0.8363636364,0.0321950269,0.9780966743,0.937481209,0.8219178082,0.02190332569
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,110,1947,0.9326656478,0.8036542099,0.7296765464,0.4,0.1963457901,0.9674639181,0.9065724839,0.8673469388,0.03253608194,0.9759192737,0.9330547804,0.8,0.02408072628
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,111,2098,0.9350393831,0.8129853851,0.7376545356,0.4761904762,0.1870146149,0.9647072746,0.9070848713,0.8380952381,0.03529272535,0.9784907377,0.9367353862,0.8095238095,0.02150926229
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,112,1462,0.9702178929,0.9513720939,0.9290833407,0.4,0.04862790607,0.9942352131,0.9769791258,0.8783783784,0.005764786892,0.9907942701,0.9801652244,0.8639455782,0.009205729934
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,113,1360,0.9679830896,0.9383119585,0.920206291,0.3571428571,0.06168804155,0.9904246785,0.9735222097,0.8529411765,0.009575321474,0.9898061306,0.9789957668,0.8455882353,0.01019386937
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,115,1320,0.9519081637,0.9790814377,0.9830888153,0.5714285714,0.0209185623,0.9589220384,0.966664654,0.696969697,0.04107796156,0.9635172961,0.9677448173,0.7348484848,0.0364827039
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,116,1230,0.9647134851,0.9533096393,0.955323414,0.5384615385,0.04669036072,0.9750613498,0.9711309109,0.8064516129,0.0249386502,0.9733892384,0.9711638058,0.7723577236,0.02661076163
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,117,1284,0.9689011379,0.9364653864,0.9182983123,0.3076923077,0.06353461359,0.9911929755,0.9735643696,0.8769230769,0.008807024509,0.9908029018,0.9793563258,0.8527131783,0.009197098174
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,119,2182,0.933360303,0.9832653132,0.9879016465,0.8181818182,0.01673468685,0.982156665,0.9850289378,0.8181818182,0.01784333503,0.9804156254,0.9829155732,0.8538812785,0.01958437457
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,120,1439,0.9599634956,0.9661652593,0.9534351869,0.4666666667,0.03383474075,0.9733952141,0.9671229332,0.8194444444,0.02660478588,0.9774258939,0.9721105857,0.7708333333,0.02257410606
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,121,2076,0.9340297531,0.8129853851,0.7376545356,0.4761904762,0.1870146149,0.9654224259,0.9072536398,0.8365384615,0.03457757406,0.9776206637,0.9358784709,0.8125,0.02237933627
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,122,1959,0.9339240822,0.8036542098,0.7296765464,0.4,0.1963457902,0.9674639181,0.9065724839,0.8673469388,0.03253608194,0.9760072379,0.9332450749,0.8010204082,0.02399276214
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,30,New York,123,1945,0.9338926526,0.8036542099,0.7296765464,0.4,0.1963457901,0.9674639181,0.9065724839,0.8673469388,0.03253608193,0.9759192737,0.9330556645,0.8,0.02408072628
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,640,1286,0.9551896093,1,0.9999710439,1,-2.220446049e-16,0.9931108036,0.994978742,0.9384615385,0.006889196356,0.9879052224,0.9904997947,0.9069767442,0.01209477755
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,641,1200,0.969605414,0.9997916778,0.9998431933,0.9166666667,0.0002083221787,0.9955647482,0.9966775395,0.9333333333,0.004435251831,0.9885746322,0.9911287822,0.8833333333,0.01142536782
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,642,1200,0.9686503467,0.9997916779,0.9998431933,0.9166666667,0.0002083221281,0.9955647481,0.9966716982,0.9333333333,0.004435251859,0.9885746322,0.9911241135,0.8833333333,0.01142536781
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,643,1265,0.9699757367,1,0.9999710439,1,0,0.993266445,0.9950989091,0.953125,0.006733555009,0.9887708145,0.9911801114,0.905511811,0.01122918548
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,644,1925,0.9176409423,0.9999687392,0.9998684274,0.95,3.126083007e-05,0.9896651987,0.9922287059,0.9072164948,0.01033480134,0.9829591755,0.9863648813,0.8341968912,0.01704082448
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,645,2307,0.8920641401,0.9970962776,0.9979895109,0.9166666667,0.002903722449,0.9857667477,0.9892515646,0.8534482759,0.01423325231,0.9802861198,0.984141681,0.8268398268,0.01971388017
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,646,1200,0.967131344,0.9997916779,0.9998431933,0.9166666667,0.0002083221373,0.9955647482,0.9966762559,0.9333333333,0.004435251837,0.9885746322,0.9911268985,0.8833333333,0.01142536782
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,647,1200,0.9685154334,0.9997916779,0.9998431933,0.9166666667,0.0002083221472,0.9955647482,0.9966740419,0.9333333333,0.004435251838,0.9885746322,0.9911216958,0.8833333333,0.01142536782
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,648,1764,0.9315327737,0.9990511858,0.9993045554,0.9444444444,0.0009488141641,0.9935535542,0.9949721491,0.9438202247,0.006446445833,0.9851586851,0.9880685511,0.8474576271,0.01484131495
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,649,1768,0.9312055981,0.9990511858,0.9993045554,0.9444444444,0.0009488141627,0.9935535542,0.9949721491,0.9438202247,0.006446445834,0.9851586851,0.9880682392,0.8474576271,0.01484131494
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,650,1368,0.9640911703,1,0.9999722488,1,2.220446049e-16,0.9926548665,0.9946087231,0.9275362319,0.007345133455,0.9859568875,0.9891366497,0.8905109489,0.01404311251
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,651,1705,0.93104548,0.9990511858,0.999310016,0.9444444444,0.000948814169,0.9926854683,0.9944227207,0.9418604651,0.007314531673,0.9846108162,0.9877489516,0.8421052632,0.01538918375
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,652,1898,0.9232449219,0.9990997857,0.9993326289,0.9473684211,0.000900214303,0.9899777655,0.9924741149,0.9157894737,0.01002223449,0.9820757599,0.9857787625,0.8263157895,0.01792424014
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,653,2136,0.9373940286,0.9969910859,0.9979840388,0.9090909091,0.00300891406,0.988984158,0.9915560456,0.8878504673,0.01101584198,0.977729511,0.9824175917,0.8411214953,0.02227048904
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,654,2425,0.8811300112,0.9985109868,0.9988628215,0.92,0.001489013176,0.9850414732,0.9886441781,0.8442622951,0.0149585268,0.9785764672,0.9828023913,0.8148148148,0.02142353276
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,655,2041,0.8988355708,0.9978169832,0.998517858,0.9523809524,0.00218301682,0.987304294,0.9905335036,0.8834951456,0.01269570599,0.9758079581,0.9811305224,0.8146341463,0.02419204189
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,656,1966,0.9160063664,0.9999687392,0.9998735667,0.95,3.126084195e-05,0.9892657796,0.9919240691,0.898989899,0.01073422041,0.9833408371,0.9865933656,0.8375634518,0.01665916286
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,657,2060,0.8866317283,0.7150232711,0.6893530652,0.09523809524,0.2849767289,0.8122839631,0.779353333,0.213592233,0.1877160369,0.8955367093,0.851759059,0.5970873786,0.1044632907
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,658,1386,0.9123122638,0.9773181744,0.9848711568,0.8571428571,0.02268182564,0.9399594912,0.9507596298,0.6857142857,0.06004050876,0.9305252393,0.9408283119,0.6474820144,0.06947476069
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,30,Philadelphia,659,1619,0.9438696052,0.920868509,0.9102534761,0.5294117647,0.07913149103,0.9495470375,0.9393433195,0.8765432099,0.0504529625,0.97603166,0.9620658513,0.8765432099,0.02396834
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,491,1205,0.9253422775,0.7739716106,0.7623011366,0,0.2260283894,0.8463864453,0.8233152846,0.4918032787,0.1536135547,0.9083555543,0.8754595612,0.6859504132,0.09164444569
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,492,1259,0.9836253259,0.9974735799,0.9983616476,0.9230769231,0.002526420144,0.9838443511,0.9881714379,0.8571428571,0.01615564893,0.9823555467,0.9855977073,0.8412698413,0.01764445333
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,493,1258,0.9572423222,0.9974735799,0.9983616477,0.9230769231,0.002526420105,0.9744688802,0.9813169115,0.7936507937,0.02553111978,0.9614451975,0.969493975,0.7142857143,0.03855480245
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,494,1200,0.9641825453,0.9964010516,0.9977515846,0.9166666667,0.003598948375,0.9731631838,0.9806530722,0.8,0.02683681616,0.9593667624,0.9683107617,0.7083333333,0.04063323764
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,495,1200,0.9337779744,0.9964010516,0.9977515846,0.9166666667,0.003598948363,0.9825652147,0.9866759484,0.85,0.01743478528,0.9763601308,0.9808899638,0.8166666667,0.02363986923
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,496,1200,0.9643613141,0.9964010516,0.9977515846,0.9166666667,0.003598948368,0.9731631838,0.9806510719,0.8,0.02683681616,0.9593667624,0.9683138049,0.7083333333,0.04063323764
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,497,1200,0.9590592357,0.9964010516,0.9977515845,0.9166666667,0.003598948398,0.9731631839,0.9806510719,0.8,0.02683681614,0.9445462113,0.9567875673,0.675,0.05545378873
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,498,1205,0.9108573152,0.7680073787,0.7619333094,0,0.2319926213,0.8236776012,0.8053409434,0.3278688525,0.1763223988,0.8816383032,0.8532535337,0.5537190083,0.1183616968
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,499,1200,0.93572365,0.9964010516,0.9977515845,0.9166666667,0.003598948383,0.9825652147,0.9866759484,0.85,0.01743478528,0.9796879256,0.9831592821,0.825,0.0203120744
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,500,2715,0.8866513894,0.9982834888,0.9985753067,0.9285714286,0.001716511155,0.9594634502,0.967658059,0.7058823529,0.04053654979,0.9722446052,0.9747054624,0.7573529412,0.02775539482
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,501,1792,0.9319095342,0.9993711111,0.999452493,0.9444444444,0.0006288888583,0.9680995932,0.9755579529,0.7555555556,0.03190040682,0.9664538747,0.9714204118,0.7388888889,0.0335461253
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,502,1242,0.9595172781,0.9974735799,0.9983616476,0.9230769231,0.002526420128,0.9744688802,0.9813149652,0.7936507937,0.02553111978,0.9613095329,0.9694374652,0.72,0.03869046714
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,503,1200,0.7807189501,0.8397249768,0.8719591441,0.5833333333,0.1602750232,0.7963996373,0.8180709972,0.3,0.2036003627,0.8130230141,0.8231824574,0.2666666667,0.1869769859
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,504,1200,0.7931415126,0.8524551588,0.8980967936,0.5833333333,0.1475448412,0.7991173808,0.8278232827,0.35,0.2008826192,0.8147987858,0.8294056906,0.275,0.1852012142
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,505,1200,0.9644393052,0.9964010516,0.9977515846,0.9166666667,0.003598948351,0.9731631838,0.9806551577,0.8,0.02683681615,0.9593667624,0.9683087,0.7083333333,0.04063323764
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,506,1200,0.9335203582,0.9964010517,0.9977515846,0.9166666667,0.003598948347,0.9825652147,0.9866759484,0.85,0.01743478529,0.9796879256,0.9831592821,0.825,0.0203120744
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,507,1200,0.9617017837,0.9964010516,0.9977515846,0.9166666667,0.003598948367,0.9731631838,0.9806510719,0.8,0.02683681615,0.9577871909,0.9671463279,0.7083333333,0.04221280909
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,508,1200,0.9617914922,0.9964010516,0.9977515846,0.9166666667,0.003598948369,0.9731631838,0.9806530722,0.8,0.02683681616,0.9593667624,0.9683083648,0.7083333333,0.04063323764
full_additive,full additive action-value features,O3_top_tail_weighted_log,log-value regression with top-tail action weights,San Antonio,30,San Antonio,509,1200,0.7993824266,0.8475865389,0.8950551606,0.5833333333,0.1524134611,0.7798034997,0.813249929,0.2833333333,0.2201965003,0.8009209676,0.8181271761,0.2,0.1990790324
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,478,1200,0.927936763,0.9831715301,0.989569326,0.8333333333,0.01682846991,0.9466962117,0.9600797937,0.4666666667,0.0533037883,0.9561453545,0.9626390494,0.7916666667,0.04385464547
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,479,1200,0.9278165551,0.9831715301,0.989569326,0.8333333333,0.01682846992,0.9480121044,0.9609309547,0.4666666667,0.05198789562,0.9561453545,0.962637878,0.7916666667,0.04385464547
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,480,1200,0.9264867915,0.9831715301,0.989569326,0.8333333333,0.01682846993,0.9480121044,0.9609300217,0.4666666667,0.0519878956,0.9561453545,0.9626399517,0.7916666667,0.04385464547
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,481,1200,0.9355432676,0.9831715301,0.989569326,0.8333333333,0.01682846992,0.9480121044,0.9609701756,0.4666666667,0.0519878956,0.9561453545,0.9626933245,0.7916666667,0.04385464547
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,482,1200,0.9288346018,0.9831715301,0.989569326,0.8333333333,0.01682846993,0.9466962117,0.9600797936,0.4666666667,0.05330378831,0.9561453545,0.9626326991,0.7916666667,0.04385464547
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,483,1200,0.929386898,0.9831715301,0.989569326,0.8333333333,0.01682846992,0.9466962117,0.9600797937,0.4666666667,0.05330378829,0.9561453545,0.9626352953,0.7916666667,0.04385464549
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,484,1200,0.9306829274,0.9831715301,0.989569326,0.8333333333,0.01682846994,0.9480121044,0.9609335273,0.4666666667,0.05198789563,0.9561453545,0.962639027,0.7916666667,0.04385464549
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,485,1207,0.925003378,0.9782876483,0.9863341069,0.7692307692,0.02171235174,0.945599459,0.9592656553,0.4590163934,0.054400541,0.9559293358,0.9624612164,0.7933884298,0.04407066424
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,486,1200,0.9245279705,0.9831715301,0.989569326,0.8333333333,0.01682846993,0.9480121044,0.960940356,0.4666666667,0.05198789562,0.9561453545,0.9626456048,0.7916666667,0.04385464547
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,487,1200,0.9259345824,0.9831715301,0.989569326,0.8333333333,0.01682846992,0.9466962117,0.9600797936,0.4666666667,0.05330378831,0.9561453545,0.9626379626,0.7916666667,0.04385464547
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,488,1200,0.9292695316,0.9831715301,0.989569326,0.8333333333,0.01682846992,0.9466962117,0.9600797936,0.4666666667,0.05330378832,0.9561453545,0.9626326991,0.7916666667,0.04385464548
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,489,1200,0.9357221978,0.9831715301,0.989569326,0.8333333333,0.01682846993,0.9480121044,0.9609655992,0.4666666667,0.05198789562,0.9561453545,0.9627007778,0.7916666667,0.04385464548
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,490,1200,0.9254345387,0.9831715301,0.989569326,0.8333333333,0.01682846992,0.9480121044,0.960940356,0.4666666667,0.05198789563,0.9561453545,0.9626453543,0.7916666667,0.04385464548
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,491,1200,0.9310279674,0.9831715301,0.989569326,0.8333333333,0.01682846993,0.9480121044,0.9609669479,0.4666666667,0.05198789562,0.9561453545,0.9626932105,0.7916666667,0.04385464547
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Austin,30,Austin,492,1200,0.9270772319,0.9831715301,0.989569326,0.8333333333,0.01682846991,0.9480121044,0.9609297416,0.4666666667,0.05198789561,0.9561453545,0.9626407757,0.7916666667,0.04385464547
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Chicago,30,Chicago,145,1896,0.9218108662,0.9986371632,0.9990974518,0.9473684211,0.001362836774,0.9776551792,0.9832345736,0.8,0.02234482084,0.9801317874,0.9830210882,0.8736842105,0.01986821258
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Chicago,30,Chicago,146,1331,0.9539798011,0.9996285724,0.9997375042,0.9285714286,0.000371427613,0.9826311533,0.9875141973,0.8507462687,0.0173688467,0.9741017621,0.9795785194,0.8208955224,0.02589823791
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Chicago,30,Chicago,147,1332,0.9529234834,0.9996285724,0.9997375042,0.9285714286,0.0003714275669,0.9826311533,0.9875141973,0.8507462687,0.01736884669,0.9741017621,0.9795785194,0.8208955224,0.02589823789
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Chicago,30,Chicago,149,1200,0.959772185,0.9998162802,0.9998610329,0.9166666667,0.0001837198438,0.9873773542,0.9909691454,0.9166666667,0.01262264583,0.9708946013,0.9777367467,0.8083333333,0.02910539874
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Chicago,30,Chicago,150,1593,0.9407554188,1,0.9999647385,1,-2.220446049e-16,0.9853093198,0.9889036676,0.8375,0.01469068021,0.9784416758,0.9821474288,0.85,0.02155832418
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Chicago,30,Chicago,152,5711,0.8972556225,0.9852201067,0.9895988253,0.9137931034,0.01477989334,0.9715314128,0.975906581,0.8216783217,0.02846858719,0.969503571,0.9729408193,0.8024475524,0.03049642899
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Chicago,30,Chicago,153,1793,0.9271297509,1,0.9999671814,1,-4.440892099e-16,0.9798074602,0.9848721716,0.8222222222,0.02019253979,0.9796151132,0.9827456295,0.8666666667,0.0203848868
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Chicago,30,Chicago,154,2226,0.9172274745,0.9996028727,0.999683343,0.9565217391,0.0003971273164,0.9719217764,0.9787098447,0.8214285714,0.02807822361,0.9771521886,0.9806332928,0.869955157,0.02284781135
full_additive,full additive action-value features,O4_rank_percentile,within-event target rank-percentile regression,Chicago,30,Chicago,155,1900,0.92190178,0.9986371632,0.9990974518,0.9473684211,0.001362836763,0.9776551792,0.9832345736,0.8,0.02234482084,0.9801317874,0.9830210882,0.8736842105,0.01986821259
