city,hour,mean_deficit,p90_deficit,observation_count,precipitation,hour_of_week,hour_of_day,expected_deficit,abnormal_deficit,positive_abnormal_deficit,rain_hour,rain_influence_hour
Philadelphia,2023-07-06 01:00:00,0.0260245984331411,0.0944457898310839,77154,0.0,73,1,0.02639059829017405,-0.00036599985703295035,0.0,False,False
Philadelphia,2023-07-06 02:00:00,0.0229826719846168,0.0851196767144049,77154,0.0,74,2,0.023114538633869898,-0.00013186664925309705,0.0,False,False
Philadelphia,2023-07-06 03:00:00,0.0207440278825885,0.0685822347303642,77154,0.0,75,3,0.021766107404628747,-0.0010220795220402465,0.0,False,False
Philadelphia,2023-07-06 04:00:00,0.0225661869569361,0.0765262249827467,77139,0.0,76,4,0.023229824873976,-0.0006636379170399005,0.0,False,False
Philadelphia,2023-07-06 05:00:00,0.0349735667421765,0.1276444992718573,77076,0.0,77,5,0.0359422627703284,-0.0009686960281519025,0.0,False,False
Philadelphia,2023-07-06 06:00:00,0.0485381855202616,0.1864858925388338,77075,0.0,78,6,0.0505539295003034,-0.002015743980041798,0.0,False,False
Philadelphia,2023-07-06 07:00:00,0.0605858647844052,0.2237551907862254,77058,0.0,79,7,0.06326671691723776,-0.002680852132832562,0.0,False,False
Philadelphia,2023-07-06 08:00:00,0.0698738093876527,0.2432002211728249,77050,0.0,80,8,0.0725505243528118,-0.002676714965159102,0.0,False,False
Philadelphia,2023-07-06 09:00:00,0.0756702709617237,0.2564882712735293,76851,0.0,81,9,0.07854897487456255,-0.0028787039128388564,0.0,False,False
Philadelphia,2023-07-06 10:00:00,0.0789353571517614,0.2606212019523528,76812,0.0,82,10,0.07837954989764835,0.0005558072541130554,0.0005558072541130554,False,False
Philadelphia,2023-07-06 11:00:00,0.0780556464949974,0.2565134998605181,76812,0.0,83,11,0.07937845953821045,-0.0013228130432130503,0.0,False,False
Philadelphia,2023-07-06 12:00:00,0.0779353543575173,0.2613610271210272,76814,0.0,84,12,0.0790123325369279,-0.0010769781794105898,0.0,False,False
Philadelphia,2023-07-06 13:00:00,0.0759579401068299,0.2550138461538461,76806,0.0,85,13,0.0779871843717761,-0.0020292442649462034,0.0,False,False
Philadelphia,2023-07-06 14:00:00,0.0737393702547217,0.2501375,76776,0.0,86,14,0.0771607501476381,-0.0034213798929163958,0.0,False,False
Philadelphia,2023-07-06 15:00:00,0.0672425324227478,0.2375881476050831,77026,0.0,87,15,0.0726611679626525,-0.005418635539904695,0.0,False,False
Philadelphia,2023-07-06 16:00:00,0.0694846775535849,0.2472860805860806,77166,0.0,88,16,0.0743005731709113,-0.004815895617326399,0.0,False,False
Philadelphia,2023-07-06 17:00:00,0.0701271118934059,0.2499193837924681,77166,0.0,89,17,0.0740235131259839,-0.003896401232578006,0.0,False,False
Philadelphia,2023-07-06 18:00:00,0.0664247704299563,0.2393055531796989,77166,0.0,90,18,0.0686033995312341,-0.002178629101277793,0.0,False,False
Philadelphia,2023-07-06 19:00:00,0.0587274189904011,0.2126944444444444,77165,0.0,91,19,0.060770741038609,-0.002043322048207903,0.0,False,False
Philadelphia,2023-07-06 20:00:00,0.0563924768775278,0.2008789857526699,77166,0.0,92,20,0.0584586497519382,-0.0020661728744104033,0.0,False,False
Philadelphia,2023-07-06 21:00:00,0.059039474544051,0.2036192284195844,77166,0.0,93,21,0.062184198126439,-0.003144723582388001,0.0,False,False
Philadelphia,2023-07-06 22:00:00,0.0507628734407711,0.1835463355881196,77166,0.0,94,22,0.0530971554657886,-0.002334282025017502,0.0,False,False
Philadelphia,2023-07-06 23:00:00,0.0402700255606425,0.1473481166699238,77166,0.0,95,23,0.0409293980898047,-0.0006593725291621985,0.0,False,False
Philadelphia,2023-07-07 00:00:00,0.0304252508593603,0.1130803463595583,77166,0.0,96,0,0.031505538097007,-0.0010802872376467001,0.0,False,False
Philadelphia,2023-07-07 01:00:00,0.0255891560735259,0.092728480994481,77166,0.0,97,1,0.02637837868032365,-0.0007892226067977501,0.0,False,False
Philadelphia,2023-07-07 02:00:00,0.0228059050215868,0.0822901035494848,77166,0.0,98,2,0.0226773408104784,0.00012856421110839927,0.00012856421110839927,False,False
Philadelphia,2023-07-07 03:00:00,0.0219897068754378,0.0749646751978633,77166,0.0,99,3,0.02190261891310545,8.70879623323488e-05,8.70879623323488e-05,False,False
Philadelphia,2023-07-07 04:00:00,0.0235300492847448,0.0799367446039272,77166,0.0,100,4,0.02304240768711415,0.0004876415976306503,0.0004876415976306503,False,False
Philadelphia,2023-07-07 05:00:00,0.0356424822921259,0.1295257695735637,77166,0.0,101,5,0.0361362427465631,-0.000493760454437199,0.0,False,True
Philadelphia,2023-07-07 06:00:00,0.0495116127221436,0.1861610411800743,77166,0.0,102,6,0.0492200394892339,0.0002915732329097018,0.0002915732329097018,False,True
Philadelphia,2023-07-07 07:00:00,0.06014443597376,0.217567339941046,77096,0.0,103,7,0.0626246351394413,-0.0024801991656813044,0.0,False,True
Philadelphia,2023-07-07 08:00:00,0.0692121028934288,0.2378531242811134,77062,0.0,104,8,0.0692797166731551,-6.761377972630545e-05,0.0,False,True
Philadelphia,2023-07-07 09:00:00,0.0717193558834118,0.2407399553571428,76839,0.0,105,9,0.076377256326144,-0.004657900442732205,0.0,False,True
Philadelphia,2023-07-07 10:00:00,0.0737959698410982,0.2478769787504164,76776,0.0,106,10,0.0801659222588175,-0.006369952417719302,0.0,False,True
Philadelphia,2023-07-07 11:00:00,0.0771080755700654,0.2577353505291005,76776,0.009842525,107,11,0.0814574570280659,-0.004349381458000498,0.0,True,True
Philadelphia,2023-07-07 12:00:00,0.0779898807401003,0.2609361725120346,76776,0.0,108,12,0.079227125250831,-0.0012372445107307062,0.0,False,True
Philadelphia,2023-07-07 13:00:00,0.0777097006909418,0.2580795849695991,76776,0.0,109,13,0.0808826156435832,-0.003172914952641409,0.0,False,True
Philadelphia,2023-07-07 14:00:00,0.0744182770632488,0.2552743377703952,76788,0.0,110,14,0.0774725755765158,-0.0030542985132669953,0.0,False,True
Philadelphia,2023-07-07 15:00:00,0.0696320958556396,0.2446048990088544,77026,0.0,111,15,0.0700336944504708,-0.0004015985948311873,0.0,False,True
Philadelphia,2023-07-07 16:00:00,0.0731273259143868,0.2540898440354403,77142,0.0,112,16,0.0716395335558669,0.001487792358519896,0.001487792358519896,False,True
Philadelphia,2023-07-07 17:00:00,0.0686281210358076,0.247532725312445,77142,0.01574804,113,17,0.0718658455009425,-0.0032377244651349,0.0,True,True
Philadelphia,2023-07-07 18:00:00,0.060807058198645,0.2205865507151118,77142,0.0,114,18,0.0686033995312341,-0.0077963413325890935,0.0,False,True
Philadelphia,2023-07-07 19:00:00,0.05409027900965,0.2019500603504725,77142,0.0,115,19,0.05996793868307285,-0.005877659673422846,0.0,False,True
Philadelphia,2023-07-07 20:00:00,0.0515669307680538,0.1905572827665756,77142,0.0,116,20,0.0561416201245002,-0.0045746893564464,0.0,False,True
Philadelphia,2023-07-07 21:00:00,0.0569643500936931,0.1992843295133734,77142,0.0,117,21,0.05923270107122605,-0.0022683509775329527,0.0,False,True
Philadelphia,2023-07-07 22:00:00,0.0570814325008386,0.1987198944300337,77142,0.0,118,22,0.05846372417578995,-0.0013822916749513456,0.0,False,True
Philadelphia,2023-07-07 23:00:00,0.0457900964681747,0.1655188668425802,77142,0.0,119,23,0.048549506495072545,-0.002759410026897842,0.0,False,True
Philadelphia,2023-07-08 00:00:00,0.0352450461375063,0.125326879099958,77142,0.0,120,0,0.0344193476411617,0.0008256984963445971,0.0008256984963445971,False,True
Philadelphia,2023-07-08 01:00:00,0.0263221474643481,0.0937574824991866,77142,0.0,121,1,0.027302434308911,-0.0009802868445629026,0.0,False,True
Philadelphia,2023-07-08 02:00:00,0.0228809889916617,0.0813251848767818,77142,0.0,122,2,0.0224730371038835,0.0004079518877781983,0.0004079518877781983,False,True
Philadelphia,2023-07-08 03:00:00,0.0204042759684841,0.0709168584052859,77142,0.0,123,3,0.0203948759930378,9.399975446300335e-06,9.399975446300335e-06,False,True
Philadelphia,2023-07-08 04:00:00,0.0190212986517477,0.0582889417487883,77142,0.0,124,4,0.0194987995808006,-0.00047750092905289934,0.0,False,True
Philadelphia,2023-07-08 05:00:00,0.025840238020107,0.0922555635687111,77142,0.0,125,5,0.0261870820393281,-0.00034684401922109934,0.0,False,True
Philadelphia,2023-07-08 06:00:00,0.0385121835688596,0.1417361638128671,77142,0.0,126,6,0.035795499068825995,0.002716684500033602,0.002716684500033602,False,False
Philadelphia,2023-07-08 07:00:00,0.0528368043575861,0.1922357129013018,77072,0.0,127,7,0.051016719157475895,0.0018200852001102052,0.0018200852001102052,False,False
Philadelphia,2023-07-08 08:00:00,0.0579552128392149,0.2094341650692797,77038,0.0,128,8,0.05981260965306775,-0.0018573968138528504,0.0,False,False
Philadelphia,2023-07-08 09:00:00,0.0622849602737445,0.2265465134368583,76839,0.0,129,9,0.0627561860285482,-0.00047122575480369744,0.0,False,False
Philadelphia,2023-07-08 10:00:00,0.0650390348967861,0.2379845915032681,76800,0.0,130,10,0.0664161393156018,-0.0013771044188156945,0.0,False,True
Philadelphia,2023-07-08 11:00:00,0.0678091642915521,0.2513104426065554,76800,0.0,131,11,0.0714040010728924,-0.003594836781340302,0.0,False,True
Philadelphia,2023-07-08 12:00:00,0.0673278155239971,0.2472285116969327,76800,0.0,132,12,0.0720263080883025,-0.0046984925643054065,0.0,False,True
Philadelphia,2023-07-08 13:00:00,0.0701519425171509,0.2509682812949029,76800,0.0,133,13,0.0726509254079997,-0.0024989828908487943,0.0,False,True
Philadelphia,2023-07-08 14:00:00,0.0762508114058102,0.2658997389745988,76800,0.0,134,14,0.0720653633127312,0.004185448093079011,0.004185448093079011,False,True
Philadelphia,2023-07-08 15:00:00,0.0756796263259548,0.2576451037851038,77034,0.0,135,15,0.0718380793445742,0.003841546981380603,0.003841546981380603,False,True
Philadelphia,2023-07-08 16:00:00,0.0739282632602333,0.2502524441014987,77142,0.529527845,136,16,0.0708860564483613,0.003042206811872006,0.003042206811872006,True,True
Philadelphia,2023-07-08 17:00:00,0.072001648596808,0.2478334285714286,77142,0.01968505,137,17,0.0708676286405084,0.001134019956299595,0.001134019956299595,True,True
Philadelphia,2023-07-08 18:00:00,0.0697512551725456,0.2408333708762318,77142,0.0,138,18,0.0660117768462342,0.003739478326311399,0.003739478326311399,False,True
Philadelphia,2023-07-08 19:00:00,0.0536915570240548,0.2018018894875212,77142,0.0,139,19,0.0548730236182941,-0.0011814665942393027,0.0,False,True
Philadelphia,2023-07-08 20:00:00,0.0488168632768005,0.1801241956241957,77142,0.0,140,20,0.0535097636611723,-0.004692900384371798,0.0,False,True
Philadelphia,2023-07-08 21:00:00,0.0535804845489993,0.1898896730513277,77124,0.0,141,21,0.057601100843714,-0.004020616294714695,0.0,False,True
Philadelphia,2023-07-08 22:00:00,0.0534731795692541,0.1932736383837584,77124,0.0,142,22,0.05720151718459015,-0.003728337615336051,0.0,False,True
Philadelphia,2023-07-08 23:00:00,0.0437646568458695,0.1592928251722301,77134,0.0,143,23,0.0474647226742763,-0.003700065828406804,0.0,False,True
Philadelphia,2023-07-09 00:00:00,0.0342386425208871,0.1319562745098039,77130,0.0,144,0,0.034837615610219946,-0.0005989730893328493,0.0,False,True
Philadelphia,2023-07-09 01:00:00,0.0265951937222084,0.0973254551171599,77138,0.0,145,1,0.0260034264988213,0.0005917672233871005,0.0005917672233871005,False,True
Philadelphia,2023-07-09 02:00:00,0.0222053576021761,0.0750005241935484,77142,0.0,146,2,0.0211603701391677,0.0010449874630083997,0.0010449874630083997,False,True
Philadelphia,2023-07-09 03:00:00,0.017860956628129,0.0532355140791205,77142,0.0,147,3,0.01742544872019705,0.00043550790793195,0.00043550790793195,False,True
Philadelphia,2023-07-09 04:00:00,0.0156279889083457,0.0392922796965676,77142,0.0,148,4,0.015161118302247,0.0004668706060987002,0.0004668706060987002,False,True
Philadelphia,2023-07-09 05:00:00,0.0211825509789436,0.0725750006982265,77142,0.0,149,5,0.0205094004151425,0.0006731505638011004,0.0006731505638011004,False,True
Philadelphia,2023-07-09 06:00:00,0.0270106565587324,0.0944109619332535,77142,0.0,150,6,0.025957724740227,0.0010529318185054024,0.0010529318185054024,False,True
Philadelphia,2023-07-09 07:00:00,0.03937448808006,0.1420081144210405,77072,0.0,151,7,0.03900619923279895,0.0003682888472610474,0.0003682888472610474,False,True
Philadelphia,2023-07-09 08:00:00,0.0492027176972021,0.1770563461410025,77038,0.0,152,8,0.0492226001410835,-1.988244388139576e-05,0.0,False,True
Philadelphia,2023-07-09 09:00:00,0.0529341768025588,0.1978347905618493,76833,0.0,153,9,0.0539722391431848,-0.0010380623406260059,0.0,False,True
Philadelphia,2023-07-09 10:00:00,0.0570930182277806,0.2138527741634657,76800,0.0,154,10,0.0592041972669031,-0.0021111790391224947,0.0,False,True
Philadelphia,2023-07-09 11:00:00,0.0643627635325923,0.2318990271881826,76800,0.009842525,155,11,0.0631492909345733,0.0012134725980189887,0.0012134725980189887,True,True
Philadelphia,2023-07-09 12:00:00,0.0717706527918389,0.2554498921911424,76790,0.11023628,156,12,0.065514646841384,0.006256005950454904,0.006256005950454904,True,True
Philadelphia,2023-07-09 13:00:00,0.0717000491471251,0.2518646547786015,76770,0.494094755,157,13,0.0686090336374247,0.0030910155097004094,0.0030910155097004094,True,True
Philadelphia,2023-07-09 14:00:00,0.0702768600891923,0.2483486655268845,76800,0.1555118949999999,158,14,0.0688924232403481,0.001384436848844206,0.001384436848844206,True,True
Philadelphia,2023-07-09 15:00:00,0.0657342760127968,0.2374159471788506,77034,0.0393701,159,15,0.0671175943945876,-0.0013833183817908018,0.0,True,True
Philadelphia,2023-07-09 16:00:00,0.0624076310663422,0.2283794736842107,77142,0.0,160,16,0.066567451525469,-0.004159820459126801,0.0,False,True
Philadelphia,2023-07-09 17:00:00,0.0730452947568826,0.2564080232323795,77118,0.0,161,17,0.0642849258281637,0.008760368928718898,0.008760368928718898,False,True
Philadelphia,2023-07-09 18:00:00,0.0907879317035697,0.2814222213912496,77122,0.265748175,162,18,0.0645812433786954,0.0262066883248743,0.0262066883248743,True,True
Philadelphia,2023-07-09 19:00:00,0.0686524631944144,0.2271962967032967,77118,0.155511895,163,19,0.0576850209975485,0.0109674421968659,0.0109674421968659,True,True
Philadelphia,2023-07-09 20:00:00,0.053550624267859,0.1905017636017934,77118,0.16535442,164,20,0.0550665449950194,-0.0015159207271604053,0.0,True,True
Philadelphia,2023-07-09 21:00:00,0.0522979234623895,0.1885706071083698,77120,0.005905515,165,21,0.0574793382817542,-0.005181414819364703,0.0,True,True
Philadelphia,2023-07-09 22:00:00,0.0390941693354318,0.1454519358777423,77120,0.0,166,22,0.0432517140071367,-0.004157544671704899,0.0,False,True
Philadelphia,2023-07-09 23:00:00,0.0309246494014068,0.1141953729000317,77130,0.0,167,23,0.0334129296882228,-0.0024882802868160005,0.0,False,True
Philadelphia,2023-07-10 00:00:00,0.0256173792004221,0.0898221661490683,77130,0.0,0,0,0.0255158045620827,0.00010157463833940228,0.00010157463833940228,False,True
Philadelphia,2023-07-10 01:00:00,0.0209151184712311,0.071812996842314,77130,0.0,1,1,0.0217660956991348,-0.0008509772279037021,0.0,False,True
Philadelphia,2023-07-10 02:00:00,0.0189892192916021,0.0646982262993174,77130,0.0,2,2,0.0206654177588692,-0.0016761984672670968,0.0,False,True
Philadelphia,2023-07-10 03:00:00,0.0185208174473851,0.0587253042729028,77130,0.0,3,3,0.0190764752643366,-0.0005556578169515006,0.0,False,True
Philadelphia,2023-07-10 04:00:00,0.0208298107275566,0.0638768382293274,77128,0.0,4,4,0.0205516317947128,0.0002781789328437992,0.0002781789328437992,False,True
Philadelphia,2023-07-10 05:00:00,0.0347192492619774,0.126318235930736,77126,0.0,5,5,0.0336137554481729,0.001105493813804502,0.001105493813804502,False,True
Philadelphia,2023-07-10 06:00:00,0.0497969150536453,0.1861012680196148,77128,0.0,6,6,0.0498119061502834,-1.4991096638099222e-05,0.0,False,True
Philadelphia,2023-07-10 07:00:00,0.0665016086579127,0.2363505261710174,77060,0.0,7,7,0.0660632271520851,0.0004383815058276036,0.0004383815058276036,False,True
Philadelphia,2023-07-10 08:00:00,0.080584584150943,0.266611874303815,77026,0.0,8,8,0.07569947588346615,0.004885108267476845,0.004885108267476845,False,True
Philadelphia,2023-07-10 09:00:00,0.0791356165064651,0.2582068477645728,76807,0.0,9,9,0.0796095138460696,-0.0004738973396044982,0.0,False,True
Philadelphia,2023-07-10 10:00:00,0.0765911863867598,0.2517277555098591,76754,0.0,10,10,0.0765911863867598,0.0,0.0,False,False
Philadelphia,2023-07-10 11:00:00,0.0795845310825561,0.2584389403998779,76650,0.0,11,11,0.0786773597516468,0.0009071713309092982,0.0009071713309092982,False,False
Philadelphia,2023-07-10 12:00:00,0.0785482832584599,0.2581826719576719,76650,0.0,12,12,0.0785482832584599,0.0,0.0,False,False
Philadelphia,2023-07-10 13:00:00,0.0794708916617303,0.2597622779519331,76674,0.0,13,13,0.0794708916617303,0.0,0.0,False,False
Philadelphia,2023-07-10 14:00:00,0.0790083696072008,0.2639021592182883,76674,0.0,14,14,0.0790083696072008,0.0,0.0,False,False
Philadelphia,2023-07-10 15:00:00,0.0759952953443651,0.2568467342342342,76954,0.0,15,15,0.0759952953443651,0.0,0.0,False,False
Philadelphia,2023-07-10 16:00:00,0.0802729113130427,0.2700147474876239,77132,0.0,16,16,0.0765582460277241,0.003714665285318608,0.003714665285318608,False,False
Philadelphia,2023-07-10 17:00:00,0.0844499667242305,0.282438482062975,77142,0.0,17,17,0.0782743549849315,0.0061756117392989945,0.0061756117392989945,False,False
Philadelphia,2023-07-10 18:00:00,0.0733576566834281,0.2525988973838873,77142,0.0,18,18,0.0714148741286791,0.0019427825547490007,0.0019427825547490007,False,False
Philadelphia,2023-07-10 19:00:00,0.0634783748293551,0.2252720110732179,77142,0.0,19,19,0.061720001352471,0.0017583734768841022,0.0017583734768841022,False,False
Philadelphia,2023-07-10 20:00:00,0.0590087198254704,0.2138958081450254,77142,0.0,20,20,0.0574862618144415,0.0015224580110289043,0.0015224580110289043,False,False
Philadelphia,2023-07-10 21:00:00,0.0605071808617266,0.2123430672268907,77142,0.0,21,21,0.05913538645528555,0.00137179440644105,0.00137179440644105,False,False
Philadelphia,2023-07-10 22:00:00,0.0486598673460168,0.1731657239819005,77142,0.0,22,22,0.04813479220938045,0.0005250751366363479,0.0005250751366363479,False,False
