split_role,split_id,heldout,model_id,family,feature_set,description,n_features,n_train_tokens,n_test_tokens,n_train_events,n_test_events,full_event_eval,train_loss,city,event_id,n_tokens,spearman,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision
leave_city,leave_austin,Austin,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,152130,18007,90,15,True,,Austin,492,1200,0.9546109652,0.958337158,0.9659082373,0.7833333333
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,145,1896,0.9505057728,0.9952763551,0.9957973972,0.9052631579
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,146,1331,0.9848934827,0.997404532,0.9973194227,0.9402985075
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,147,1332,0.9846778685,0.997404532,0.9973194227,0.9402985075
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,149,1200,0.9868013598,0.9988118583,0.9982470002,0.9666666667
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,150,1593,0.7161642139,0.9234364537,0.8810614302,0.6875
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,152,5711,0.9155217836,0.9258427546,0.8870234643,0.7342657343
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,153,1793,0.9506149031,0.9956447978,0.9960592774,0.9222222222
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,154,2226,0.9670133241,0.9917621414,0.993314124,0.9017857143
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,155,1900,0.9493184909,0.9952763551,0.9957973972,0.9052631579
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,156,1753,0.8876539251,0.7587017483,0.7365717446,0.04545454545
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,157,1615,0.9564331958,0.9973889601,0.997271033,0.9012345679
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,158,1723,0.9551922616,0.9956888593,0.9960988132,0.9195402299
leave_city,leave_chicago,Chicago,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,144056,26081,92,13,True,,Chicago,159,2008,0.9396913564,0.9938417204,0.9947910385,0.900990099
leave_city,leave_dallas,Dallas,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,158137,12000,95,10,True,,Dallas,55,1200,0.9600481684,0.919817513,0.870027492,0.5333333333
leave_city,leave_dallas,Dallas,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,158137,12000,95,10,True,,Dallas,56,1200,0.9612916468,0.919817513,0.8700073034,0.5333333333
leave_city,leave_dallas,Dallas,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,158137,12000,95,10,True,,Dallas,57,1200,0.9593958835,0.919817513,0.8700277703,0.5333333333
leave_city,leave_dallas,Dallas,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,158137,12000,95,10,True,,Dallas,58,1200,0.9574328621,0.9198175129,0.8700073035,0.5333333333
leave_city,leave_dallas,Dallas,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,158137,12000,95,10,True,,Dallas,59,1200,0.9606044532,0.919817513,0.8700277703,0.5333333333
leave_city,leave_dallas,Dallas,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,158137,12000,95,10,True,,Dallas,60,1200,0.9581982033,0.9198175129,0.8700083477,0.5333333333
leave_city,leave_dallas,Dallas,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,158137,12000,95,10,True,,Dallas,61,1200,0.9603685259,0.919817513,0.8700139326,0.5333333333
leave_city,leave_dallas,Dallas,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,158137,12000,95,10,True,,Dallas,62,1200,0.9611229308,0.919817513,0.8700083477,0.5333333333
leave_city,leave_dallas,Dallas,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,158137,12000,95,10,True,,Dallas,63,1200,0.9604709478,0.919817513,0.8700083477,0.5333333333
leave_city,leave_dallas,Dallas,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,158137,12000,95,10,True,,Dallas,64,1200,0.9606820372,0.919817513,0.8700277703,0.5333333333
leave_city,leave_houston,Houston,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,165337,4800,101,4,True,,Houston,52,1200,0.83553043,0.9182650527,0.9393166526,0.7
leave_city,leave_houston,Houston,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,165337,4800,101,4,True,,Houston,60,1200,0.9681317159,0.9976117859,0.9973963437,0.95
leave_city,leave_houston,Houston,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,165337,4800,101,4,True,,Houston,61,1200,0.970407826,0.997611786,0.9973963437,0.95
leave_city,leave_houston,Houston,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,165337,4800,101,4,True,,Houston,62,1200,0.9690669605,0.9976117859,0.9973963437,0.95
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,98,2833,0.9612659497,0.98089402,0.9830802559,0.8098591549
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,99,3324,0.8356775512,0.9452941933,0.9093708022,0.6886227545
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,100,3667,0.8670556329,0.9646545526,0.9365164127,0.7717391304
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,101,2057,0.9621103295,0.9801078688,0.9239763323,0.9029126214
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,102,1960,0.9614390029,0.9776703195,0.9206237273,0.8979591837
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,103,2050,0.9615349792,0.9801078688,0.9239763323,0.9029126214
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,104,2311,0.9594913515,0.9777472089,0.9260831009,0.8620689655
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,105,2026,0.9834275502,0.9988041435,0.9980739903,0.9607843137
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,106,3249,0.9103498545,0.9424407653,0.9052223194,0.6932515337
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,107,2148,0.9634541851,0.9786950393,0.924529736,0.8888888889
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,108,2346,0.9619769465,0.9788139324,0.927341255,0.8728813559
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,109,2181,0.498386903,0.9778179176,0.9244992331,0.8818181818
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,110,1947,0.9601841895,0.9776703195,0.9206237273,0.8979591837
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,111,2098,0.9633930956,0.9773372584,0.9226859167,0.8857142857
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,112,1462,0.9888618692,0.9984849948,0.9976742831,0.9324324324
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,113,1360,0.9872749941,0.9989321487,0.9979324996,0.9411764706
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,115,1320,0.9695129484,0.9741479196,0.9782803697,0.7575757576
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,116,1230,0.9781081444,0.9920294222,0.9902273647,0.8870967742
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,117,1284,0.9876138384,0.9986356393,0.9977069059,0.9538461538
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,119,2182,0.9481252156,0.9859961308,0.9883620516,0.8545454545
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,120,1439,0.9772463293,0.9829351535,0.9849351811,0.8472222222
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,121,2076,0.961765768,0.978699474,0.9233191601,0.8942307692
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,122,1959,0.9619225602,0.9776703195,0.9206237273,0.8979591837
leave_city,leave_new_york,New York,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,119683,50454,81,24,True,,New York,123,1945,0.9619215736,0.9776703195,0.9206237273,0.8979591837
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,640,1286,0.959945373,0.9926402503,0.9946616196,0.9384615385
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,641,1200,0.973290572,0.9954632021,0.9966294121,0.9333333333
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,642,1200,0.9726900862,0.9954632021,0.9966248889,0.9333333333
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,643,1265,0.9739360084,0.9936349053,0.9953690894,0.953125
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,644,1925,0.9139781124,0.9899634379,0.9924696145,0.9072164948
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,645,2307,0.8857494001,0.9857667477,0.9893078988,0.8534482759
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,646,1200,0.971023109,0.9954632021,0.9966294121,0.9333333333
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,647,1200,0.9724548047,0.9954632021,0.9966294121,0.9333333333
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,648,1764,0.9289735848,0.9937639017,0.995140483,0.9438202247
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,649,1768,0.9285406131,0.9937639017,0.995140483,0.9438202247
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,650,1368,0.9690717159,0.9921910665,0.9943212792,0.9130434783
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,651,1705,0.9292151205,0.9926854683,0.9944435197,0.9418604651
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,652,1898,0.9198422991,0.9910837829,0.9932583605,0.9157894737
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,653,2136,0.9489482313,0.988984158,0.991595382,0.8878504673
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,654,2425,0.8741782809,0.9857449022,0.9891917926,0.8524590164
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,655,2041,0.8954155202,0.9879387524,0.9910106506,0.8834951456
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,656,1966,0.9118447098,0.9899455329,0.9924302393,0.898989899
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,657,2060,0.9073440231,0.8440874964,0.823359877,0.2815533981
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,658,1386,0.925024869,0.9482036646,0.9575634576,0.7285714286
leave_city,leave_philadelphia,Philadelphia,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,136418,33719,85,20,True,,Philadelphia,659,1619,0.9528881519,0.9495470375,0.9394691742,0.8765432099
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,491,1205,0.939059071,0.8836695009,0.8501589904,0.5573770492
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,492,1259,0.9835270578,0.9869194677,0.9902379933,0.873015873
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,493,1258,0.95764014,0.9744688802,0.9813231321,0.7936507937
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,494,1200,0.9647611938,0.9731631838,0.980662638,0.8
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,495,1200,0.9422555562,0.9861245565,0.9891574168,0.8666666667
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,496,1200,0.9649749705,0.9731631838,0.980662638,0.8
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,497,1200,0.9602379344,0.9684114549,0.9775254319,0.7833333333
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,498,1205,0.9271608033,0.8569808943,0.8314224087,0.3770491803
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,499,1200,0.9440526194,0.9861245565,0.9891574168,0.8666666667
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,500,2715,0.8864559416,0.9617724389,0.9693533532,0.7205882353
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,501,1792,0.9314218914,0.9659940251,0.9740795323,0.7555555556
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,502,1242,0.9601192053,0.9744688802,0.9813231321,0.7936507937
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,503,1200,0.8007761646,0.8481928964,0.8716139532,0.4
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,504,1200,0.8127693051,0.8329621306,0.8660589106,0.4166666667
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,505,1200,0.9650250142,0.9731631838,0.980662638,0.8
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,506,1200,0.942488778,0.9861245565,0.9891574168,0.8666666667
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,507,1200,0.9624551315,0.9731631838,0.980662638,0.8
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,508,1200,0.9622626075,0.9731631838,0.980662638,0.8
leave_city,leave_san_antonio,San Antonio,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,145061,25076,86,19,True,,San Antonio,509,1200,0.8197918546,0.834571293,0.8665248087,0.4
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Austin,478,1200,0.9597028575,0.9784240542,0.9804111728,0.8666666667
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Austin,479,1200,0.9602817808,0.9791724033,0.9808911735,0.8833333333
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Austin,481,1200,0.961981487,0.9627289844,0.9706129945,0.7166666667
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Chicago,146,1331,0.9861273045,0.9983126405,0.9986708134,0.9552238806
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Chicago,154,2226,0.9739678788,0.9902627407,0.9927784431,0.8839285714
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Chicago,157,1615,0.9536265972,0.9956204597,0.9967747232,0.8888888889
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Dallas,55,1200,0.9623509265,0.922483245,0.8727451659,0.55
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Dallas,63,1200,0.9630266697,0.9224832449,0.8727411134,0.55
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Houston,61,1200,0.9708357776,0.997611786,0.9972608312,0.95
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,New York,103,2050,0.9515139164,0.9802807255,0.9842620171,0.8932038835
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,New York,110,1947,0.94907265,0.9843490301,0.9871751161,0.9285714286
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,New York,111,2098,0.9553891724,0.9799053959,0.9839548907,0.8857142857
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,New York,116,1230,0.9773730049,0.9978708924,0.9955461285,0.935483871
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,New York,120,1439,0.9732370886,0.997394583,0.9949615544,0.9583333333
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Philadelphia,641,1200,0.9754410546,0.9954632021,0.9964375042,0.9333333333
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Philadelphia,647,1200,0.9747802293,0.9954632021,0.9964383634,0.9333333333
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Philadelphia,655,2041,0.8933164775,0.9895802519,0.9921104051,0.8932038835
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,Philadelphia,657,2060,0.9148871539,0.8543748832,0.8460180015,0.3106796117
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,San Antonio,496,1200,0.963236488,0.975037519,0.9818596363,0.8
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,San Antonio,505,1200,0.9632665187,0.975037519,0.9818596363,0.8
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,San Antonio,508,1200,0.960348521,0.9750375189,0.9818596363,0.8
random_event,fold_0,random_event_fold_0,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,137700,32437,83,22,True,,San Antonio,509,1200,0.855814401,0.8984069313,0.9246355621,0.55
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Austin,484,1200,0.9633285443,0.9806555455,0.981552549,0.8666666667
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Austin,487,1200,0.9601201796,0.9806555455,0.981552549,0.8666666667
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Austin,491,1200,0.9534391903,0.9624687084,0.9707764917,0.7
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Chicago,145,1896,0.9392076713,0.9957142545,0.9961794504,0.9157894737
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Chicago,149,1200,0.9864207202,0.9979875197,0.997718967,0.95
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Chicago,156,1753,0.8957917844,0.7862470691,0.7562622064,0.1022727273
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Dallas,58,1200,0.948388309,0.8987971677,0.8503480707,0.4833333333
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Dallas,64,1200,0.9526538559,0.90597115,0.8551237569,0.5
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Houston,52,1200,0.8330011233,0.9020260144,0.9273831873,0.65
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,New York,100,3667,0.7842071572,0.917408082,0.9131026718,0.7010869565
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,New York,105,2026,0.9622802456,0.9951892779,0.9918771886,0.931372549
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,New York,106,3249,0.8497348953,0.8967816297,0.8514798613,0.5950920245
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,New York,119,2182,0.9504964882,0.9692139562,0.9728336763,0.7909090909
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,New York,121,2076,0.9377038201,0.9714059222,0.9731669954,0.8461538462
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Philadelphia,648,1764,0.927726726,0.9926667581,0.9943315642,0.9325842697
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Philadelphia,652,1898,0.918023613,0.990387438,0.9927064781,0.9157894737
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Philadelphia,653,2136,0.9481392135,0.9887430639,0.9913914965,0.8878504673
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,Philadelphia,659,1619,0.9505997803,0.949200953,0.939015731,0.8641975309
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,San Antonio,492,1259,0.9715370854,0.9805204075,0.9856345098,0.8571428571
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,San Antonio,493,1258,0.9547268914,0.9715150648,0.9790943828,0.7777777778
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,San Antonio,499,1200,0.9275131087,0.9821298402,0.9861186282,0.85
random_event,fold_1,random_event_fold_1,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,132554,37583,83,22,True,,San Antonio,504,1200,0.8286383348,0.8758220222,0.902362092,0.5
random_event,fold_2,random_event_fold_2,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,134836,35301,83,22,True,,Austin,483,1200,0.9621982408,0.9805899876,0.9816831664,0.8666666667
random_event,fold_2,random_event_fold_2,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,134836,35301,83,22,True,,Austin,488,1200,0.9523322688,0.9388843144,0.8937958549,0.7333333333
random_event,fold_2,random_event_fold_2,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,134836,35301,83,22,True,,Austin,490,1200,0.9623337489,0.9805899876,0.9816831664,0.8666666667
random_event,fold_2,random_event_fold_2,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,134836,35301,83,22,True,,Chicago,147,1332,0.9858016404,0.9982834359,0.9983204814,0.9552238806
random_event,fold_2,random_event_fold_2,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,134836,35301,83,22,True,,Chicago,150,1593,0.7085006304,0.9080744918,0.8706374463,0.65
random_event,fold_2,random_event_fold_2,R2_full_ridge,ridge,full_additive,ridge on full additive action features,30,134836,35301,83,22,True,,Chicago,158,1723,0.9507343452,0.9958063359,0.9965945636,0.9195402299
