split_family,heldout_period,split_role,model_id,family,description,n_features,n_train_events,n_test_events,n_train_cities,n_test_cities,city,event_id,event_start,n_tokens,spearman,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision
within_city_order_half,late_half,main_within_city_chronological,R3_full_interaction,trained_surrogate,full additive surrogate plus explicit interaction terms,39,54,51,7,7,San Antonio,507,2024-07-28 05:00:00,1200,0.9657974938,0.9807140433,0.9858120421,0.85
within_city_order_half,late_half,main_within_city_chronological,R3_full_interaction,trained_surrogate,full additive surrogate plus explicit interaction terms,39,54,51,7,7,San Antonio,508,2024-07-28 09:00:00,1200,0.9639544072,0.9807140433,0.9858310025,0.85
within_city_order_half,late_half,main_within_city_chronological,R3_full_interaction,trained_surrogate,full additive surrogate plus explicit interaction terms,39,54,51,7,7,San Antonio,509,2024-07-28 16:00:00,1200,0.8219099411,0.8275643032,0.8605537495,0.3833333333
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Austin,486,2024-07-23 03:00:00,1200,0.9667280392,0.9804044223,0.9811467657,0.8666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Austin,487,2024-07-23 11:00:00,1200,0.9682386726,0.9731384144,0.9729737646,0.8666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Austin,488,2024-07-23 15:00:00,1200,0.9622969282,0.9804044223,0.9811467657,0.8666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Austin,489,2024-07-23 19:00:00,1200,0.973541418,0.9804044223,0.9811467657,0.8666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Austin,490,2024-07-25 21:00:00,1200,0.9732420843,0.9804044223,0.9811467657,0.8666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Austin,491,2024-07-27 07:00:00,1200,0.9726547385,0.9804044223,0.9811467657,0.8666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Austin,492,2024-07-28 09:00:00,1200,0.9682915278,0.9731384144,0.9729737646,0.8666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Chicago,154,2019-07-20 05:00:00,2226,0.8170541816,0.9856468159,0.9829173551,0.8660714286
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Chicago,155,2019-07-21 12:00:00,1900,0.8436158944,0.9775758041,0.9759299466,0.8631578947
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Chicago,156,2019-07-21 15:00:00,1753,0.8553260118,0.985976767,0.9827689738,0.8863636364
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Chicago,157,2019-07-29 10:00:00,1615,0.863067688,0.9892612181,0.9848273686,0.9012345679
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Chicago,158,2019-07-29 13:00:00,1723,0.8566268197,0.9793423004,0.9766105687,0.8850574713
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Chicago,159,2019-07-29 17:00:00,2008,0.8346738304,0.984953563,0.982288085,0.8712871287
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Dallas,60,2019-04-24 11:00:00,1200,0.622849204,0.8331768228,0.7905765254,0.1666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Dallas,61,2019-04-24 15:00:00,1200,0.6283294965,0.8331768229,0.7905765254,0.1666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Dallas,62,2019-04-28 01:00:00,1200,0.6304982512,0.8228078798,0.7836922427,0.1666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Dallas,63,2019-04-28 09:00:00,1200,0.642220853,0.8331768229,0.7905765254,0.1666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Dallas,64,2019-04-30 18:00:00,1200,0.6295790705,0.8331768228,0.7905765254,0.1666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Houston,61,2019-04-24 21:00:00,1200,0.8628064968,0.9600270599,0.9701253709,0.8
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Houston,62,2019-04-30 03:00:00,1200,0.8626756168,0.9600270599,0.9701253709,0.8
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,110,2019-06-18 13:00:00,1947,0.6938477903,0.8492795225,0.8253224364,0.4897959184
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,111,2019-06-18 23:00:00,2098,0.6848227828,0.8573867566,0.8319501326,0.5047619048
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,112,2019-06-19 07:00:00,1462,0.7683776065,0.8368014523,0.8124850266,0.472972973
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,113,2019-06-19 10:00:00,1360,0.7904333136,0.8255964038,0.8036769864,0.4411764706
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,115,2019-06-20 01:00:00,1320,0.8087163324,0.9030539317,0.8896400349,0.4848484848
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,116,2019-06-20 04:00:00,1230,0.8014917449,0.8221527872,0.7989849352,0.435483871
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,117,2019-06-20 07:00:00,1284,0.7934302296,0.8279833364,0.8046628845,0.4615384615
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,119,2019-06-20 21:00:00,2182,0.9029216858,0.8457707631,0.8340631575,0.5272727273
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,120,2019-06-21 04:00:00,1439,0.756598188,0.8402985081,0.8247702952,0.4583333333
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,121,2019-06-25 07:00:00,2076,0.6942567953,0.8559039073,0.8307803265,0.5
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,122,2019-06-29 18:00:00,1959,0.6998787543,0.8492795225,0.8253224364,0.4897959184
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,New York,123,2019-06-30 15:00:00,1945,0.7004551947,0.8492795225,0.8253224364,0.4897959184
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Philadelphia,650,2023-07-16 19:00:00,1368,0.9394097244,0.995036177,0.9959042824,0.9130434783
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Philadelphia,651,2023-07-18 11:00:00,1705,0.9245228157,0.9948484621,0.9957051115,0.9302325581
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Philadelphia,652,2023-07-19 06:00:00,1898,0.9183052327,0.9887203191,0.9914449669,0.8947368421
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Philadelphia,653,2023-07-19 11:00:00,2136,0.9063819572,0.9893499971,0.9917106975,0.8691588785
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Philadelphia,654,2023-07-20 18:00:00,2425,0.8925647634,0.9838879394,0.9876322687,0.8442622951
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Philadelphia,655,2023-07-21 04:00:00,2041,0.9111027741,0.9890247017,0.9915413182,0.8737864078
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Philadelphia,656,2023-07-25 15:00:00,1966,0.9143066905,0.9895260473,0.991936434,0.8888888889
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Philadelphia,657,2023-07-28 22:00:00,2060,0.9125405421,0.9890247017,0.9915413182,0.8737864078
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Philadelphia,658,2023-07-29 09:00:00,1386,0.9189210664,0.8677161545,0.8560399559,0.6
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,Philadelphia,659,2023-07-29 19:00:00,1619,0.9315289953,0.9883073543,0.983171026,0.9135802469
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,San Antonio,501,2024-07-23 03:00:00,1792,0.9546764828,0.9779110318,0.9831861677,0.8222222222
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,San Antonio,502,2024-07-23 11:00:00,1242,0.9706520815,0.9833990335,0.9875162198,0.8888888889
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,San Antonio,503,2024-07-24 09:00:00,1200,0.9691420567,0.9951700777,0.9954897394,0.9
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,San Antonio,504,2024-07-24 11:00:00,1200,0.9722021206,0.9951700777,0.9954897394,0.9
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,San Antonio,505,2024-07-25 17:00:00,1200,0.9730929045,0.9951700777,0.9954897394,0.9
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,San Antonio,506,2024-07-27 11:00:00,1200,0.9654176449,0.9752736672,0.9736411198,0.8666666667
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,San Antonio,507,2024-07-28 05:00:00,1200,0.9714141174,0.9951700777,0.9954897394,0.9
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,San Antonio,508,2024-07-28 09:00:00,1200,0.9737260773,0.9951700777,0.9954897394,0.9
within_city_order_half,late_half,main_within_city_chronological,R4_factorized_interaction,trained_surrogate,factorized law plus compact interaction terms,12,54,51,7,7,San Antonio,509,2024-07-28 16:00:00,1200,0.9715151269,0.9832392314,0.9875262468,0.8833333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Austin,478,2024-07-06 17:00:00,1200,0.5056566877,0.8150794042,0.8420091557,0.4333333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Austin,479,2024-07-12 13:00:00,1200,0.5220088541,0.8186736222,0.835872249,0.4333333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Austin,480,2024-07-12 15:00:00,1200,0.4954608791,0.7850657813,0.8233368151,0.4333333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Austin,481,2024-07-13 14:00:00,1200,0.5019480572,0.8251458329,0.8523829198,0.4333333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Austin,482,2024-07-18 08:00:00,1200,0.5229913088,0.7790140024,0.7802514782,0.4333333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Chicago,145,2019-07-02 20:00:00,1896,0.7404354482,0.8732495014,0.8654107773,0.5368421053
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Chicago,146,2019-07-02 23:00:00,1331,0.8216470195,0.8506320781,0.8499787688,0.4776119403
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Chicago,147,2019-07-03 02:00:00,1332,0.8204251719,0.8290397978,0.8323261648,0.4626865672
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Chicago,149,2019-07-13 20:00:00,1200,0.8430932463,0.8263112685,0.8309413155,0.4166666667
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Dallas,55,2019-04-17 11:00:00,1200,0.7797888113,0.8207337216,0.7905789757,0.3333333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Dallas,56,2019-04-18 02:00:00,1200,0.7936522223,0.8370719132,0.8024048471,0.35
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Dallas,57,2019-04-18 12:00:00,1200,0.7753688988,0.8279958338,0.7962222219,0.35
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Houston,52,2019-04-04 01:00:00,1200,0.8032184496,0.8148888428,0.8153903619,0.5666666667
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,New York,98,2019-06-02 18:00:00,2833,0.5767369084,0.8309896018,0.7933910779,0.4788732394
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,New York,99,2019-06-02 22:00:00,3324,0.6213920166,0.8875581631,0.8761677945,0.6167664671
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,New York,100,2019-06-05 21:00:00,3667,0.5891433076,0.8557436089,0.843301271,0.5760869565
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,New York,101,2019-06-06 02:00:00,2057,0.7530615135,0.9393685649,0.9277151078,0.7378640777
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,New York,102,2019-06-10 12:00:00,1960,0.7697384607,0.93745317,0.9237666847,0.7346938776
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,New York,103,2019-06-11 01:00:00,2050,0.758984603,0.9269367295,0.9154672346,0.7184466019
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,New York,104,2019-06-11 05:00:00,2311,0.7402450378,0.929729231,0.9181927523,0.7327586207
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,New York,105,2019-06-13 08:00:00,2026,0.7672779458,0.9367880421,0.9249518634,0.7352941176
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Philadelphia,640,2023-07-04 01:00:00,1286,0.7432353197,0.8399500317,0.8453136089,0.5538461538
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Philadelphia,641,2023-07-07 11:00:00,1200,0.7449471054,0.820201894,0.8207463884,0.5166666667
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Philadelphia,642,2023-07-07 17:00:00,1200,0.7488825111,0.8358463518,0.8426602995,0.5333333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Philadelphia,643,2023-07-08 16:00:00,1265,0.7589065521,0.8437301887,0.8473716004,0.546875
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Philadelphia,644,2023-07-09 11:00:00,1925,0.6480240062,0.8371496306,0.8350538268,0.5154639175
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Philadelphia,645,2023-07-09 18:00:00,2307,0.6106536734,0.8352579454,0.7908732157,0.4913793103
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,Philadelphia,646,2023-07-14 06:00:00,1200,0.7606897291,0.8330810019,0.8395114574,0.5333333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,San Antonio,491,2024-07-06 20:00:00,1205,0.7300799907,0.8833107441,0.8745022182,0.5573770492
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,San Antonio,492,2024-07-09 16:00:00,1259,0.7050309351,0.8761367503,0.8723805841,0.5555555556
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,San Antonio,493,2024-07-10 17:00:00,1258,0.7220836658,0.8670626145,0.8685769945,0.5555555556
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,San Antonio,494,2024-07-12 13:00:00,1200,0.6939889347,0.8543236065,0.8590411198,0.55
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,San Antonio,495,2024-07-13 13:00:00,1200,0.7072696765,0.8578959044,0.8605267683,0.55
within_city_order_tertile,early_tertile,main_within_city_chronological,H1_deficit_only,heuristic,deficit-only one-factor score,0,71,34,7,7,San Antonio,496,2024-07-18 12:00:00,1200,0.6694797956,0.8609040667,0.8022624161,0.5666666667
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Austin,478,2024-07-06 17:00:00,1200,0.8925719917,0.9267438645,0.9273791995,0.7
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Austin,479,2024-07-12 13:00:00,1200,0.8978781519,0.9267438645,0.9273791995,0.7
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Austin,480,2024-07-12 15:00:00,1200,0.8722529917,0.8930997072,0.9031777802,0.65
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Austin,481,2024-07-13 14:00:00,1200,0.8843594939,0.9267438645,0.9273791995,0.7
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Austin,482,2024-07-18 08:00:00,1200,0.9040446809,0.9115074442,0.9161895792,0.6833333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Chicago,145,2019-07-02 20:00:00,1896,0.9049191577,0.8887632605,0.8934632338,0.5157894737
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Chicago,146,2019-07-02 23:00:00,1331,0.8985032693,0.8837721594,0.8913735867,0.5223880597
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Chicago,147,2019-07-03 02:00:00,1332,0.8983699054,0.8723849515,0.8817405597,0.5223880597
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Chicago,149,2019-07-13 20:00:00,1200,0.8985685426,0.8616026056,0.8755419238,0.5
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Dallas,55,2019-04-17 11:00:00,1200,0.8729452298,0.8602611516,0.8312784836,0.3166666667
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Dallas,56,2019-04-18 02:00:00,1200,0.8795434837,0.8730022698,0.8398275421,0.3333333333
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Dallas,57,2019-04-18 12:00:00,1200,0.8733701128,0.8586964838,0.8302712474,0.3166666667
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Houston,52,2019-04-04 01:00:00,1200,0.9209903378,0.9251545434,0.9198535005,0.65
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,New York,98,2019-06-02 18:00:00,2833,0.8691866581,0.9029890368,0.8585373511,0.6126760563
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,New York,99,2019-06-02 22:00:00,3324,0.8769305047,0.8978600183,0.8797606259,0.6047904192
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,New York,100,2019-06-05 21:00:00,3667,0.9001045588,0.9049637217,0.8955283154,0.6576086957
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,New York,101,2019-06-06 02:00:00,2057,0.8723030639,0.9005459053,0.8935320028,0.5825242718
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,New York,102,2019-06-10 12:00:00,1960,0.873709693,0.8964977972,0.8905377062,0.5816326531
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,New York,103,2019-06-11 01:00:00,2050,0.8688460454,0.8894943236,0.8841736468,0.572815534
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,New York,104,2019-06-11 05:00:00,2311,0.8731405677,0.8867371918,0.8822028826,0.5603448276
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,New York,105,2019-06-13 08:00:00,2026,0.8740914269,0.891417713,0.8869455105,0.5784313725
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Philadelphia,640,2023-07-04 01:00:00,1286,0.9015409702,0.7972372048,0.8030178597,0.3538461538
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Philadelphia,641,2023-07-07 11:00:00,1200,0.8865088934,0.8002834861,0.8054448579,0.3666666667
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Philadelphia,642,2023-07-07 17:00:00,1200,0.8894182924,0.7888086984,0.797683347,0.35
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Philadelphia,643,2023-07-08 16:00:00,1265,0.8994597424,0.8020124762,0.8064047433,0.359375
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Philadelphia,644,2023-07-09 11:00:00,1925,0.9228042355,0.8242108608,0.8203175141,0.3711340206
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Philadelphia,645,2023-07-09 18:00:00,2307,0.9211747319,0.8170843857,0.7732410243,0.3534482759
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,Philadelphia,646,2023-07-14 06:00:00,1200,0.8919342105,0.7896990328,0.7974297512,0.35
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,San Antonio,491,2024-07-06 20:00:00,1205,0.9097035886,0.8889323187,0.8863904399,0.5573770492
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,San Antonio,492,2024-07-09 16:00:00,1259,0.9043358331,0.8970454444,0.8919174924,0.5714285714
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,San Antonio,493,2024-07-10 17:00:00,1258,0.9170234966,0.8970454445,0.8919174924,0.5714285714
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,San Antonio,494,2024-07-12 13:00:00,1200,0.893506341,0.8948687747,0.8903364546,0.5666666667
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,San Antonio,495,2024-07-13 13:00:00,1200,0.9125186536,0.8915193963,0.888058612,0.5666666667
within_city_order_tertile,early_tertile,main_within_city_chronological,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,7,7,San Antonio,496,2024-07-18 12:00:00,1200,0.8854039406,0.8725269633,0.8117754273,0.5666666667
