model_id,family,description,heldout_city,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,108,2346,12.14497868,0.5623938438,0.4492658645,0.4493147893,0,0.5507341355,0.5253745727,0.5066524274,0.05084745763,0.4746254273,0.6720145111,0.623167387,0.2255319149,0.3279854889
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,109,2181,4.356316252,0.359553568,0.443208975,0.4482311092,0,0.556791025,0.537216246,0.517852563,0.06363636364,0.462783754,0.7086443992,0.6537648239,0.2648401826,0.2913556008
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,110,1947,4.297576751,0.6398318166,0.5172121514,0.5042709208,0,0.4827878486,0.5854287827,0.5639648784,0.1224489796,0.4145712173,0.7396683121,0.6875834464,0.2717948718,0.2603316879
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,111,2098,10.32711235,0.5902119684,0.4539468433,0.4550565885,0,0.5460531567,0.5348029335,0.5170985798,0.05714285714,0.4651970665,0.700069737,0.6479692409,0.2428571429,0.299930263
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,112,1462,41.73852972,0.7381708144,0.5242686613,0.5085565059,0,0.4757313387,0.6138520068,0.5863898074,0.1756756757,0.3861479932,0.757653592,0.7031635731,0.2993197279,0.242346408
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,113,1360,33.97658186,0.7594631044,0.5543381004,0.5285943634,0,0.4456618996,0.7079969288,0.6591788139,0.2647058824,0.2920030712,0.7996667449,0.7444854881,0.3455882353,0.2003332551
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,115,1320,83.78960429,0.7180843683,0.5674087526,0.5680054438,0.07142857143,0.4325912474,0.6092658024,0.5990312995,0.06060606061,0.3907341976,0.7182281851,0.6827570626,0.2424242424,0.2817718149
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,116,1230,70.27419101,0.7913020156,0.5555130116,0.5288604424,0,0.4444869884,0.7224334445,0.6662273906,0.3064516129,0.2775665555,0.7973191863,0.7397846675,0.3495934959,0.2026808137
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,117,1284,65.59132311,0.75786122,0.486241925,0.4808860188,0,0.513758075,0.6621039371,0.617479458,0.2615384615,0.3378960629,0.7775382517,0.7184506231,0.3333333333,0.2224617483
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,119,2182,59.98645777,0.7876774022,0.5383408447,0.5100916156,0.09090909091,0.4616591553,0.7270310134,0.6703530166,0.2545454545,0.2729689866,0.74479315,0.700413373,0.3424657534,0.25520685
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,120,1439,32.79672496,0.7102718345,0.5563987654,0.5397102615,0,0.4436012346,0.5705747962,0.5636370569,0.08333333333,0.4294252038,0.717896743,0.675811496,0.25,0.282103257
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,121,2076,5.721431884,0.619157798,0.4714455596,0.4690207151,0,0.5285544404,0.5670619401,0.544199128,0.08653846154,0.4329380599,0.7267486728,0.6727750937,0.2692307692,0.2732513272
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,122,1959,6.943060282,0.6442394976,0.5215137603,0.5101047885,0,0.4784862397,0.5955545465,0.5741685685,0.1326530612,0.4044454535,0.7456860525,0.6946535517,0.2806122449,0.2543139475
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,123,1945,10.55420474,0.6419761106,0.5206824987,0.509074714,0,0.4793175013,0.5846385832,0.5647655359,0.1224489796,0.4153614168,0.7372392349,0.6866818721,0.2717948718,0.2627607651
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,640,1286,333.5612098,0.8324282339,0.5192083766,0.5294553584,0,0.4807916234,0.5688556856,0.5586241487,0.01538461538,0.4311443144,0.7631615986,0.7040620772,0.2480620155,0.2368384014
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,641,1200,609.6209153,0.8588964515,0.5519214267,0.550781561,0,0.4480785733,0.5941904285,0.5799691911,0.03333333333,0.4058095715,0.7701903473,0.7130989829,0.2583333333,0.2298096527
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,642,1200,690.1435943,0.8514700498,0.5519214267,0.550781561,0,0.4480785733,0.5961951211,0.5817472081,0.03333333333,0.4038048789,0.7658720479,0.7106593686,0.25,0.2341279521
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,643,1265,138.0021825,0.838668718,0.5428858165,0.5446947358,0,0.4571141835,0.5863101312,0.5736149043,0.03125,0.4136898688,0.7646206457,0.7078044467,0.2519685039,0.2353793543
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,644,1925,44.19607821,0.7276826901,0.5115083295,0.5215980817,0,0.4884916705,0.5406170536,0.5370297952,0,0.4593829464,0.7076166671,0.6613126013,0.1761658031,0.2923833329
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,645,2307,62.95283571,0.6788365913,0.5145940284,0.5226536333,0,0.4854059716,0.5228957844,0.524019232,0,0.4771042156,0.6810438192,0.641591471,0.1818181818,0.3189561808
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,646,1200,140.4955235,0.8599145891,0.5519214267,0.550781561,0,0.4480785733,0.6200385996,0.5990657587,0.06666666667,0.3799614004,0.7751814509,0.7178963841,0.2666666667,0.2248185491
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,647,1200,253.678079,0.8493319249,0.5519214267,0.550781561,0,0.4480785733,0.6195494385,0.5972049162,0.06666666667,0.3804505615,0.7706390766,0.7139745638,0.2666666667,0.2293609234
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,648,1764,55.41184987,0.753218428,0.5071410829,0.5195553804,0,0.4928589171,0.5528399541,0.5460435454,0,0.4471600459,0.7401105845,0.6867630124,0.2259887006,0.2598894155
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,649,1768,62.06591403,0.7392037608,0.5071410829,0.5195553804,0,0.4928589171,0.5447486846,0.5400088978,0,0.4552513154,0.7247086083,0.6744960149,0.2033898305,0.2752913917
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,650,1368,144.1344109,0.7807405887,0.5130705399,0.5251945254,0,0.4869294601,0.5490122126,0.5440765701,0,0.4509877874,0.7393332721,0.6855265604,0.2116788321,0.2606667279
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,651,1705,48.16895975,0.7498779609,0.5071410829,0.5195553804,0,0.4928589171,0.5493173173,0.5437892813,0,0.4506826827,0.7260872118,0.6762693839,0.2046783626,0.2739127882
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,652,1898,55.74681261,0.7108147403,0.5092302999,0.520487802,0,0.4907697001,0.5319478363,0.5309668833,0,0.4680521637,0.6956063425,0.6521743451,0.1631578947,0.3043936575
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,653,2136,140.5924093,0.6890510513,0.5155210602,0.5236156823,0,0.4844789398,0.5173706808,0.5203506444,0,0.4826293192,0.6636565962,0.6278330321,0.1542056075,0.3363434038
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,654,2425,89.14410741,0.6714823422,0.5161026752,0.5234266026,0,0.4838973248,0.5178900506,0.5200188377,0,0.4821099494,0.6750881354,0.6368820452,0.1769547325,0.3249118646
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,655,2041,77.50686962,0.6970860004,0.51355141,0.5226086338,0,0.48644859,0.5222489857,0.5239159947,0,0.4777510143,0.6925838524,0.6495456404,0.1609756098,0.3074161476
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,656,1966,31.08141769,0.7086436553,0.5115083294,0.5215980816,0,0.4884916706,0.5335567288,0.531694338,0,0.4664432712,0.691569133,0.6491022922,0.1573604061,0.308430867
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Philadelphia,Philadelphia,657,2060,92.34449849,0.7059495502,0.51355141,0.5226086338,0,0.48644859,0.5221463459,0.523931738,0,0.4778536541,0.6865367887,0.6453102506,0.1553398058,0.3134632113
