comparison,observed_model,baseline_or_shuffled_model,city,event_id,top_5pct_value_capture_observed,top_5pct_value_capture_baseline,delta_top5_capture,top_5pct_ndcg_observed,top_5pct_ndcg_baseline,delta_top5_ndcg
full_od_graph_alignment,G6_local_plus_observed_od_graph,G7_local_plus_shuffled_od_graph,San Antonio,506,0.9861245565,0.6957016253,0.2904229312,0.9891574168,0.7035113133,0.2856461035
full_od_graph_alignment,G6_local_plus_observed_od_graph,G7_local_plus_shuffled_od_graph,San Antonio,507,0.9731631838,0.7019771433,0.2711860406,0.980662638,0.7153721144,0.2652905236
full_od_graph_alignment,G6_local_plus_observed_od_graph,G7_local_plus_shuffled_od_graph,San Antonio,508,0.9731631838,0.707739946,0.2654232378,0.980662638,0.7196011054,0.2610615325
full_od_graph_alignment,G6_local_plus_observed_od_graph,G7_local_plus_shuffled_od_graph,San Antonio,509,0.834571293,0.5490260063,0.2855452867,0.8665248087,0.5260496461,0.3404751627
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,478,0.9596157869,0.6478268147,0.3117889722,0.9634544686,0.6666032803,0.2968511883
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,479,0.9596157869,0.6401451665,0.3194706204,0.9634544686,0.6613849346,0.302069534
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,480,0.9596157869,0.6469625129,0.312653274,0.9634544686,0.6660287243,0.2974257443
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,481,0.9596157869,0.6492728632,0.3103429237,0.9634544686,0.6673315935,0.2961228751
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,482,0.9596157869,0.6478838008,0.3117319861,0.9634544686,0.6669701593,0.2964843093
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,483,0.9596157869,0.6324964518,0.3271193351,0.9634544686,0.6573276792,0.3061267895
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,484,0.9596157869,0.6465757129,0.313040074,0.9634544687,0.6653440714,0.2981103972
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,485,0.9596305576,0.6308285398,0.3288020178,0.9634295109,0.6537617067,0.3096678043
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,486,0.9596157869,0.6336713763,0.3259444106,0.9634544686,0.6523729657,0.3110815029
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,487,0.9596157869,0.6579596051,0.3016561818,0.9634544686,0.6736947693,0.2897596993
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,488,0.9596157869,0.6408055577,0.3188102292,0.9634544687,0.6640703842,0.2993840844
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,489,0.9596157869,0.6508092432,0.3088065437,0.9634544686,0.6673283473,0.2961261213
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,490,0.9596157869,0.6618395004,0.2977762865,0.9634544686,0.6763678376,0.287086631
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,491,0.9596157869,0.6467591383,0.3128566486,0.9634544686,0.6664777416,0.296976727
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Austin,492,0.9596157869,0.6547002073,0.3049155796,0.9634544686,0.671229695,0.2922247736
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,145,0.9731293477,0.8085078541,0.1646214936,0.978038015,0.8120930144,0.1659450006
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,146,0.9772519791,0.8072585053,0.1699934738,0.9816561176,0.8157663102,0.1658898074
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,147,0.9772519791,0.8081881911,0.169063788,0.9816561176,0.815808845,0.1658472725
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,149,0.9733152507,0.7917368965,0.1815783542,0.9793483466,0.8074718363,0.1718765103
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,150,0.9752824487,0.8025523424,0.1727301063,0.9799509776,0.8095958685,0.170355109
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,152,0.9578615054,0.723491853,0.2343696523,0.9620900409,0.723018044,0.2390719969
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,153,0.974127131,0.817312735,0.156814396,0.9788684741,0.8183388927,0.1605295814
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,154,0.9611907487,0.8052232513,0.1559674974,0.967951255,0.8103662271,0.1575850279
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,155,0.9696705602,0.8099353442,0.1597352161,0.9752188194,0.8139576713,0.1612611481
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,156,0.9756122409,0.7866746201,0.1889376209,0.9799398485,0.7959426845,0.1839971639
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,157,0.9757438587,0.8013907842,0.1743530745,0.9802323643,0.8088324136,0.1713999507
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,158,0.9751091449,0.8181625302,0.1569466147,0.979625625,0.8199450672,0.1596805578
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Chicago,159,0.9630454614,0.7876579928,0.1753874686,0.9698098263,0.7947374447,0.1750723815
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Dallas,55,0.8297309824,0.6664827914,0.1632481911,0.7829067157,0.6607285202,0.1221781955
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Dallas,56,0.8297309824,0.6444216763,0.185309306,0.7829067156,0.645049868,0.1378568477
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Dallas,57,0.8297309824,0.6353360437,0.1943949388,0.7829067157,0.6367453623,0.1461613534
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Dallas,58,0.8249194729,0.663174835,0.161744638,0.7795266481,0.6582417571,0.1212848909
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Dallas,59,0.8297309824,0.6671058551,0.1626251273,0.7829067157,0.661256251,0.1216504647
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Dallas,60,0.8297309824,0.6631036967,0.1666272857,0.7829067157,0.6572324925,0.1256742231
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Dallas,61,0.8297309825,0.6668994403,0.1628315422,0.7829067157,0.6610694267,0.1218372891
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Dallas,62,0.8297309824,0.6489480096,0.1807829728,0.7829067157,0.6479082708,0.1349984449
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Dallas,63,0.8297309824,0.6677344679,0.1619965146,0.7829067157,0.661745849,0.1211608667
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Dallas,64,0.8297309824,0.647033151,0.1826978314,0.7829067157,0.6444142116,0.1384925041
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Houston,52,0.9497992813,0.5706742532,0.379125028,0.9605456983,0.5189660474,0.4415796509
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Houston,60,0.9497992813,0.5726759445,0.3771233368,0.9605456983,0.5244623214,0.4360833769
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Houston,61,0.9497992813,0.5726759445,0.3771233368,0.9605456983,0.5244623214,0.4360833769
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Houston,62,0.9497992813,0.5717629289,0.3780363524,0.9605456983,0.5223693939,0.4381763044
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,98,0.9328036718,0.6446958564,0.2881078154,0.9440428552,0.5898527646,0.3541900906
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,99,0.8948937864,0.6384082495,0.2564855369,0.8991901998,0.5871615176,0.3120286821
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,100,0.9031027022,0.615244689,0.2878580132,0.9125835359,0.5693382486,0.3432452873
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,101,0.9060657658,0.8108689053,0.09519686055,0.9067959958,0.7514440968,0.1553518989
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,102,0.9085927125,0.8641846306,0.04440808183,0.9085538881,0.7979047964,0.1106490916
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,103,0.9060657658,0.8184332931,0.08763247271,0.9067959958,0.7673215706,0.1394744252
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,104,0.9035039074,0.768684722,0.1348191854,0.9049404993,0.7217136615,0.1832268378
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,105,0.9067814604,0.8116499356,0.0951315248,0.9072948694,0.7473185186,0.1599763508
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,106,0.9070272741,0.7135529059,0.1934743681,0.9071726883,0.6613197975,0.2458528908
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,107,0.9043842794,0.7802095149,0.1241747645,0.9055995265,0.7316227253,0.1739768012
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,108,0.9036433246,0.7635193679,0.1401239567,0.9050241695,0.7062214208,0.1988027487
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,109,0.9055184618,0.7812622005,0.1242562613,0.906375681,0.7317102911,0.1746653899
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,110,0.9085927125,0.8611832618,0.04740945071,0.9085538881,0.7994828765,0.1090710116
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,111,0.903985886,0.7821459139,0.1218399721,0.9053444347,0.7325081847,0.1728362499
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,112,0.9309442365,0.8610218962,0.06992234037,0.9233548493,0.7915235895,0.1318312597
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,113,0.9317010966,0.8505681498,0.08113294681,0.9234563423,0.7802245549,0.1432317874
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,115,0.9210817512,0.8150484362,0.106033315,0.9376335571,0.7740017987,0.1636317584
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,116,0.9091703784,0.8419545754,0.06721580306,0.902615474,0.7711072271,0.1315082468
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,117,0.9323697535,0.8256960159,0.1066737376,0.923679114,0.7476506683,0.1760284457
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,119,0.8946001692,0.6731169768,0.2214831924,0.9104814675,0.6109247139,0.2995567536
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,120,0.8880140766,0.8407820843,0.04723199227,0.8982184861,0.7827407492,0.1154777369
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,121,0.9055154379,0.8046133326,0.1009021053,0.9064103281,0.7534586592,0.1529516689
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,122,0.9085927125,0.865436085,0.04315662748,0.9085538881,0.8022234238,0.1063304643
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,New York,123,0.9085927125,0.8650308287,0.04356188382,0.9085538881,0.8022801858,0.1062737023
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,640,0.9775747402,0.5903145502,0.3872601901,0.9803342582,0.5685482989,0.4117859594
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,641,0.981676153,0.6123269781,0.3693491749,0.9831787211,0.5868486413,0.3963300798
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,642,0.981676153,0.6371012279,0.3445749251,0.9831787211,0.6039927203,0.3791860008
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,643,0.9765705646,0.6399919864,0.3365785782,0.9796923081,0.6054072527,0.3742850554
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,644,0.9674571401,0.5807624192,0.3866947209,0.9715637695,0.5617491307,0.4098146388
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,645,0.9575184368,0.5679035661,0.3896148708,0.9640085451,0.5514152653,0.4125932798
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,646,0.981676153,0.6374480226,0.3442281304,0.9831787211,0.6037062506,0.3794724706
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,647,0.981676153,0.6331375252,0.3485386278,0.9831787211,0.6008361984,0.3823425228
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,648,0.9638347974,0.6207708769,0.3430639204,0.9693585722,0.5912648444,0.3780937278
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,649,0.9638347974,0.6100142994,0.353820498,0.9693585722,0.5829108113,0.3864477609
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,650,0.9807861825,0.6119384216,0.3688477609,0.9824019528,0.583986271,0.3984156818
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,651,0.9675039795,0.6034195803,0.3640843992,0.9719330095,0.5788963925,0.393036617
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,652,0.9651716692,0.5700415465,0.3951301227,0.9700636033,0.5547072982,0.4153563051
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,653,0.9603262946,0.5504266308,0.4098996638,0.9663329487,0.538835663,0.4274972857
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,654,0.9602448857,0.5794828079,0.3807620778,0.96570607,0.5599308846,0.4057751854
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,655,0.9669553903,0.5567345211,0.4102208692,0.9710845297,0.5438729306,0.4272115992
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,656,0.9663112702,0.5633387538,0.4029725164,0.9707378301,0.5494194584,0.4213183717
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,657,0.9669553903,0.5583271295,0.4086282608,0.9710845297,0.5451341195,0.4259504102
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,658,0.8699049679,0.6162167012,0.2536882668,0.878824534,0.5952080676,0.2836164664
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,Philadelphia,659,0.9683855444,0.5909007655,0.3774847789,0.9726735599,0.5685826004,0.4040909595
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,491,0.9505627426,0.7336150944,0.2169476482,0.9606685776,0.6711043626,0.289564215
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,492,0.9614452223,0.7276104703,0.233834752,0.9680133853,0.6675702904,0.3004430949
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,493,0.9614452223,0.7425473527,0.2188978696,0.9680133853,0.6772554765,0.2907579088
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,494,0.9573749683,0.7354964598,0.2218785086,0.9655437493,0.672083661,0.2934600882
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,495,0.9494820951,0.7489458481,0.2005362469,0.9600558078,0.681201494,0.2788543138
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,496,0.9573749683,0.7561442831,0.2012306852,0.9655437493,0.6869692083,0.2785745409
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,497,0.9573749684,0.7293830135,0.2279919549,0.9655437493,0.6671718369,0.2983719124
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,498,0.9588422526,0.7483388152,0.2105034374,0.9664327301,0.6817848556,0.2846478745
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,499,0.9573749684,0.7494142261,0.2079607423,0.9655437493,0.6815768756,0.2839668736
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,500,0.9608209173,0.6805884802,0.2802324371,0.9635021253,0.6370187558,0.3264833695
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,501,0.9668696839,0.6961588996,0.2707107843,0.9684471041,0.6461212322,0.3223258719
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,502,0.9614452223,0.7201687629,0.2412764594,0.9680133853,0.6613020702,0.3067113151
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,503,0.9573749684,0.7476319136,0.2097430548,0.9655437493,0.6801589302,0.2853848191
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,504,0.9573749684,0.7504749308,0.2069000376,0.9655437493,0.6825445732,0.2829991761
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,505,0.9573749684,0.7283452433,0.2290297251,0.9655437493,0.6665350838,0.2990086654
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,506,0.9573749683,0.7126478079,0.2447271605,0.9655437493,0.6559505028,0.3095932465
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,507,0.9419524497,0.7345219631,0.2074304866,0.9533993909,0.6713058028,0.2820935881
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,508,0.9573749683,0.754931215,0.2024437533,0.9655437493,0.685996931,0.2795468183
factorized_od_alignment,G8_factorized_observed_od,G9_factorized_shuffled_od,San Antonio,509,0.9573749684,0.7343785516,0.2229964167,0.9655437493,0.6708200663,0.2947236829
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,478,0.958337158,0.7513734493,0.2069637087,0.9659395679,0.6613416578,0.30459791
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,479,0.958337158,0.7542796966,0.2040574614,0.9659395679,0.6682437451,0.2976958228
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,480,0.958337158,0.7627641746,0.1955729834,0.9659082374,0.6819653379,0.2839428995
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,481,0.9624687084,0.73958402,0.2228846884,0.9695947709,0.6686121144,0.3009826565
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,482,0.958337158,0.7587629713,0.1995741867,0.9659395679,0.6680038221,0.2979357458
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,483,0.958337158,0.7587604522,0.1995767058,0.9659395679,0.6842479216,0.2816916462
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,484,0.958337158,0.7532499382,0.2050872198,0.9659082374,0.6731068466,0.2928013907
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,485,0.9595564631,0.7473968059,0.2121596572,0.9666539354,0.6648654346,0.3017885008
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,486,0.958337158,0.7358646254,0.2224725326,0.9659082373,0.6426327518,0.3232754855
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,487,0.958337158,0.7306929325,0.2276442255,0.9659395679,0.6468543006,0.3190852672
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,488,0.9310821038,0.7292658802,0.2018162235,0.8829726464,0.6600900014,0.222882645
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,489,0.9624687084,0.742233779,0.2202349293,0.9696029144,0.6680125015,0.3015904129
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,490,0.958337158,0.7729285243,0.1854086337,0.9659082373,0.6884352259,0.2774730114
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,491,0.9624687084,0.7615865197,0.2008821887,0.9696029144,0.6803645487,0.2892383657
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Austin,492,0.958337158,0.761482818,0.19685434,0.9659082373,0.6848805134,0.281027724
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,145,0.9952763551,0.6475574778,0.3477188773,0.9957973972,0.6913698347,0.3044275624
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,146,0.997404532,0.633738253,0.3636662789,0.9973194227,0.6930331564,0.3042862662
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,147,0.997404532,0.6331326201,0.3642719118,0.9973194227,0.6921318557,0.305187567
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,149,0.9988118583,0.6444306592,0.3543811991,0.9982470002,0.7047483844,0.2934986158
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,150,0.9234364537,0.4910095869,0.4324268668,0.8810614302,0.4851865533,0.3958748769
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,152,0.9258427546,0.5062249417,0.419617813,0.8870234643,0.4856813779,0.4013420863
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,153,0.9956447978,0.6344360721,0.3612087258,0.9960592774,0.6825936373,0.3134656401
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,154,0.9917621414,0.6389568454,0.3528052961,0.993314124,0.6814976583,0.3118164656
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,155,0.9952763551,0.6475574778,0.3477188773,0.9957973972,0.6913218032,0.304475594
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,156,0.7587017483,0.5471418618,0.2115598865,0.7365717446,0.5310611071,0.2055106375
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,157,0.9973889601,0.6246969792,0.3726919809,0.997271033,0.6782053551,0.3190656779
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,158,0.9956888593,0.6320348375,0.3636540218,0.9960988132,0.6823470183,0.313751795
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Chicago,159,0.9938417204,0.6423054348,0.3515362856,0.9947910385,0.6848272239,0.3099638146
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Dallas,55,0.919817513,0.6507477242,0.2690697888,0.870027492,0.6507510407,0.2192764513
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Dallas,56,0.919817513,0.6589173582,0.2609001547,0.8700073034,0.6560398084,0.2139674951
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Dallas,57,0.919817513,0.6485576675,0.2712598455,0.8700277703,0.6482210047,0.2218067656
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Dallas,58,0.9198175129,0.652183915,0.267633598,0.8700073035,0.651416628,0.2185906755
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Dallas,59,0.919817513,0.6609594579,0.258858055,0.8700277703,0.6585595327,0.2114682376
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Dallas,60,0.9198175129,0.6389176917,0.2808998213,0.8700083477,0.6416417761,0.2283665716
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Dallas,61,0.919817513,0.6606276539,0.2591898591,0.8700139326,0.6584095779,0.2116043547
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Dallas,62,0.919817513,0.6569997808,0.2628177322,0.8700083477,0.6552062295,0.2148021182
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Dallas,63,0.919817513,0.6531283115,0.2666892015,0.8700083477,0.6519573389,0.2180510088
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Dallas,64,0.919817513,0.6475408608,0.2722766522,0.8700277703,0.6469442737,0.2230834965
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Houston,52,0.9182650527,0.5103047148,0.4079603379,0.9393166526,0.476831223,0.4624854296
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Houston,60,0.9976117859,0.6228307204,0.3747810656,0.9973963437,0.5582822655,0.4391140782
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Houston,61,0.997611786,0.6228307204,0.3747810655,0.9973963437,0.5583383552,0.4390579885
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,Houston,62,0.9976117859,0.620957688,0.376654098,0.9973963437,0.5555142493,0.4418820944
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,98,0.98089402,0.5693001442,0.4115938758,0.9830802559,0.5292118364,0.4538684195
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,99,0.9452941933,0.5082022888,0.4370919045,0.9093708022,0.4751816432,0.434189159
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,100,0.9646545526,0.4934048599,0.4712496927,0.9365164127,0.4580014943,0.4785149184
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,101,0.9801078688,0.5907086342,0.3893992346,0.9239763323,0.5495680224,0.3744083099
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,102,0.9776703195,0.6438454241,0.3338248954,0.9206237273,0.6042479994,0.3163757279
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,103,0.9801078688,0.6284484229,0.3516594459,0.9239763323,0.5857250967,0.3382512356
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,104,0.9777472089,0.5669477513,0.4107994576,0.9260831009,0.5355381718,0.390544929
observed_graph_over_no_graph,G6_local_plus_observed_od_graph,G1_local_dynamic_no_graph,New York,105,0.9988041435,0.7154508953,0.2833532482,0.9980739903,0.6534794561,0.3445945342
