city,event_id,event_start,candidate_action_count,positive_action_count,total_marginal_value_proxy,marginal_value_gini,top_1pct_value_share,top_5pct_value_share,top_10pct_value_share,recoverable_fraction,baseline_objective,event_peak_positive_abnormal_deficit,event_total_precip,top_5pct_value_share_R,total_value_share_R,top_5pct_value_share_C,total_value_share_C,top_5pct_value_share_S,total_value_share_S,optimizer_selected_value_share,optimizer_selected_action_share,calibration,footprint_blend,baseline_objective_recomputed,finite_top_5pct_value_share,finite_marginal_value_gini,finite_total_marginal_value_proxy,footprint_relative_max,footprint_relative_gini,hybrid_relative_max,hybrid_relative_gini,od_footprint_relative_cosine,od_hybrid_relative_cosine
New York,116,2019-06-20 04:00:00,69840,63965,1012.5451368652895,0.4791551984229163,0.05759966188553095,0.19183915088463524,0.3073546954250409,,0.023977196889956507,0.0033816059403336,0.01181103,0.2318883895950437,0.25260754712360894,0.20843749818662774,0.35746928724758187,0.1497172565409,0.38992316562880913,0.0,0.0,hybrid_footprint,0.5,0.023977196889956507,0.3148665209852618,0.651231018938361,6.217733517199571,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,117,2019-06-20 07:00:00,69840,63965,916.2151504294088,0.4737875564979974,0.05632756319064301,0.18896541755795065,0.30359399108161456,,0.028040390410595393,0.0033816059403336,0.02362206,0.23188838959504374,0.2387138396809497,0.20372504243986128,0.3717685737996853,0.14580487694046634,0.3895175865193649,0.0,0.0,hybrid_footprint,0.5,0.028040390410595393,0.3320897955161107,0.6660898682963465,4.324263658469676,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,119,2019-06-20 21:00:00,69840,63965,324.69530114876903,0.6747150475700541,0.09894543599189048,0.301990445034277,0.4612508341562452,,0.017649171235348572,0.0090069873575401,0.0380577633333333,0.21334585512426643,0.3311437078549056,0.3335602783411908,0.32593033484103934,0.34051057520082356,0.3429259573040552,0.0,0.0,hybrid_footprint,0.5,0.017649171235348572,0.28709242140147145,0.6030285560528446,9.081791020287607,17.190407177987282,0.7241116849201312,9.164565624503158,0.36026514773478513,0.39678932022800956,0.6607631816185349
New York,120,2019-06-21 04:00:00,69840,63965,382.57085482032073,0.49204050680353206,0.05944662407850341,0.1972551994070539,0.3150891751010414,,0.05925155603661241,0.0090069873575401,0.4803152199999999,0.22983930667350488,0.2642007268670265,0.21518319917818968,0.35275809070977604,0.15784743835169046,0.3830411824231975,0.0,0.0,hybrid_footprint,0.5,0.05925155603661241,0.3189031657359265,0.6516115713721184,6.3927198855351905,16.73050848504388,0.7387158702410128,8.934616278031456,0.36923597628908644,0.3956172852361773,0.6575477173672244
New York,121,2019-06-25 07:00:00,69840,63965,49.3854856124353,0.47378755649799764,0.05632756319064302,0.18896541755795065,0.3035939910816145,,0.5202141924807557,0.0478304144212824,0.4973755966666666,0.23188838959504374,0.2387138396809497,0.20372504243986128,0.37176857379968525,0.14580487694046632,0.3895175865193649,0.0,0.0,hybrid_footprint,0.5,0.5202141924807557,0.2763484067005082,0.5968546746943539,4.305110653429399,15.228393695089377,0.66386309565198,8.183558883054202,0.33011878214979684,0.4650299080295579,0.7305525080756277
New York,122,2019-06-29 18:00:00,69840,63965,61.523539980587074,0.4737875564979974,0.05632756319064301,0.18896541755795063,0.3035939910816145,,0.41758049888302057,0.0368608082401553,0.0498687933333333,0.23188838959504374,0.2387138396809497,0.20372504243986125,0.37176857379968525,0.14580487694046634,0.3895175865193649,0.0,0.0,hybrid_footprint,0.5,0.41758049888302057,0.31018933922356284,0.6390342519390939,4.57305144936916,15.357087835309178,0.6640771054436547,8.247905953164105,0.33169355407192413,0.46178969087533095,0.726012387899205
New York,123,2019-06-30 15:00:00,69840,63965,92.91965758041009,0.4737875564979974,0.056327563190643005,0.18896541755795063,0.3035939910816145,,0.27648649583012835,0.0202135715285449,0.0472441199999999,0.23188838959504374,0.23871383968094972,0.20372504243986123,0.3717685737996854,0.14580487694046634,0.38951758651936497,0.0,0.0,hybrid_footprint,0.5,0.27648649583012835,0.3090924777192405,0.6332143171412254,4.942507071624408,15.583225997704215,0.6712164842783812,8.360975034361623,0.332999898322047,0.4553806189526965,0.7218720646397883
Philadelphia,640,2023-07-04 01:00:00,23112,21175,2285.239991038744,0.43728579762502484,0.043930234032650936,0.15354946714855697,0.2612197853228014,,0.010155463882204582,0.0029058013771324,0.005905515,0.17198098441085463,0.15928304895006087,0.1647295330532413,0.41072447211120333,0.11164427037029631,0.42999247893873577,0.0,0.0,hybrid_footprint,0.5,0.010155463882204582,0.407590485483217,0.7447487458683217,1.681528796305408,13.579021088459914,0.7006556977862826,7.316634998431625,0.37818297211698004,0.40820072578891736,0.6421597681184251
Philadelphia,641,2023-07-07 11:00:00,23112,21175,4592.829380872412,0.4372857976250244,0.043930234032650936,0.15354946714855697,0.2612197853228014,,0.005053022933491853,0.0014877923585198,0.009842525,0.17198098441085463,0.15928304895006087,0.16472953305324128,0.4107244721112033,0.11164427037029628,0.4299924789387357,0.0,0.0,hybrid_footprint,0.5,0.005053022933491853,0.3201159771049774,0.6728881595395235,5.9455045059479925,14.373493772803194,0.7044177424118321,7.713871340603265,0.38208228667599275,0.3914368935653977,0.621077376197914
Philadelphia,642,2023-07-07 17:00:00,23112,21175,5128.562526329042,0.4372857976250246,0.043930234032650936,0.15354946714855697,0.2612197853228014,,0.004525180705513447,0.0008256984963445,0.01574804,0.17198098441085463,0.1592830489500609,0.16472953305324126,0.41072447211120344,0.11164427037029627,0.4299924789387358,0.0,0.0,hybrid_footprint,0.5,0.004525180705513447,0.2716161865657084,0.6101442149638032,7.00276319584582,14.019837548545917,0.7090037612245268,7.5370432284746265,0.3851341653015501,0.3966505675481451,0.6269771199959122
Philadelphia,643,2023-07-08 16:00:00,23112,21175,954.8637113440211,0.43728579762502484,0.04393023403265094,0.15354946714855697,0.2612197853228014,,0.024304695963885212,0.0037394783263113,0.549212895,0.17198098441085466,0.1592830489500609,0.1647295330532413,0.4107244721112033,0.11164427037029628,0.42999247893873577,0.0,0.0,hybrid_footprint,0.5,0.024304695963885212,0.324628482063587,0.6507463854684623,3.446043343941974,14.394318391957425,0.7139399170139209,7.72428365018038,0.38916783705814106,0.39967977019512474,0.6283752749729016
Philadelphia,644,2023-07-09 11:00:00,23112,21175,203.7220736258207,0.4372857976250244,0.04393023403265094,0.15354946714855697,0.26121978532280143,,0.11391829946611162,0.0262066883248743,0.8090555549999998,0.17198098441085466,0.15928304895006093,0.16472953305324126,0.4107244721112034,0.1116442703702963,0.4299924789387358,0.0,0.0,hybrid_footprint,0.5,0.11391829946611162,0.2869646533115163,0.6283504144961838,5.979083618483442,14.024578907560215,0.7434337517530676,7.539413907981776,0.40321042358089354,0.38607483677737564,0.6150266675757935
Philadelphia,645,2023-07-09 18:00:00,23112,21175,246.31368059615633,0.4372857976250246,0.043930234032650936,0.15354946714855694,0.2612197853228014,,0.09421998865427873,0.0262066883248743,0.592520005,0.17198098441085463,0.1592830489500609,0.16472953305324128,0.4107244721112034,0.11164427037029628,0.42999247893873577,0.0,0.0,hybrid_footprint,0.5,0.09421998865427873,0.37918181202515217,0.7043345504273983,1.8996629790919808,13.94189121491032,0.7282423972529224,7.498070061656829,0.39355122534057596,0.39474158093433653,0.6261591329446614
Philadelphia,646,2023-07-14 06:00:00,23112,21175,1049.8445635999603,0.4372857976250246,0.04393023403265094,0.15354946714855694,0.2612197853228014,,0.02210581737127201,0.0031291798629221,0.15354339,0.1719809844108546,0.1592830489500609,0.16472953305324128,0.41072447211120333,0.1116442703702963,0.42999247893873577,0.0,0.0,hybrid_footprint,0.5,0.02210581737127201,0.3138215433594906,0.6556027076284703,3.8372854928503553,14.009843785787238,0.7118068280462895,7.532046347095287,0.38562328835309523,0.39937102651799916,0.6303718023647712
Philadelphia,647,2023-07-14 08:00:00,23112,21175,1916.7993377612524,0.4372857976250246,0.04393023403265094,0.15354946714855697,0.2612197853228014,,0.012107512630022686,0.0017276340092687,0.005905515,0.17198098441085463,0.15928304895006087,0.16472953305324128,0.4107244721112034,0.11164427037029628,0.4299924789387358,0.0,0.0,hybrid_footprint,0.5,0.012107512630022686,0.32388834345373113,0.6733620156330049,4.248649078812897,13.999972524201691,0.708841599268571,7.527110716302515,0.38415706405634076,0.4006396391975488,0.6316709856677678
Philadelphia,648,2023-07-16 04:00:00,23112,21175,276.7158069325719,0.43728579762502484,0.04393023403265094,0.15354946714855694,0.2612197853228014,,0.08386825620272051,0.0106927353175036,0.50787429,0.17198098441085466,0.1592830489500609,0.16472953305324128,0.4107244721112034,0.1116442703702963,0.4299924789387357,0.0,0.0,hybrid_footprint,0.5,0.08386825620272051,0.2630309787192926,0.5839898066787022,5.998174940226525,13.901286881328586,0.7319733153478591,7.490311840633844,0.3958084709261098,0.4013273020859551,0.6336445054630087
Philadelphia,649,2023-07-16 10:00:00,23112,21175,306.80185021481054,0.43728579762502484,0.04393023403265094,0.15354946714855694,0.2612197853228014,,0.07564384691589827,0.0106927353175036,0.6181105700000001,0.17198098441085466,0.1592830489500609,0.16472953305324128,0.4107244721112034,0.1116442703702963,0.42999247893873577,0.0,0.0,hybrid_footprint,0.5,0.07564384691589827,0.35770876072078667,0.7077203393216747,3.5321364224418113,14.046762515135985,0.7227132807880263,7.563049657537543,0.3920783191227424,0.40237126985531,0.6333667759994478
Philadelphia,650,2023-07-16 19:00:00,23112,21175,913.560356510817,0.4372857976250246,0.04393023403265094,0.15354946714855694,0.2612197853228014,,0.025403545617720437,0.0013189604316347,0.12992133,0.17198098441085463,0.1592830489500609,0.1647295330532413,0.41072447211120333,0.11164427037029628,0.4299924789387358,0.0,0.0,hybrid_footprint,0.5,0.025403545617720437,0.28591504021759945,0.6110281808101192,3.770014913744714,14.194650686578612,0.7133961385863388,7.636993743258857,0.3874671181726286,0.39946737674355126,0.6296161530506748
Philadelphia,651,2023-07-18 11:00:00,23112,21175,245.75463414741168,0.43728579762502484,0.04393023403265094,0.15354946714855697,0.26121978532280143,,0.09443432174403174,0.0102579136245062,0.01574804,0.17198098441085463,0.1592830489500609,0.16472953305324126,0.4107244721112034,0.11164427037029628,0.4299924789387358,0.0,0.0,hybrid_footprint,0.5,0.09443432174403174,0.27702805286180926,0.6102087690937716,5.969224487803368,14.165317495863528,0.7115316082154848,7.6223271479013155,0.3875418249983438,0.40222978452925134,0.6316028422657552
Philadelphia,652,2023-07-19 06:00:00,23112,21175,257.73919274587263,0.43728579762502484,0.04393023403265094,0.15354946714855697,0.2612197853228014,,0.09004324078117969,0.0134316249752228,0.05118113,0.17198098441085463,0.15928304895006085,0.16472953305324128,0.4107244721112033,0.11164427037029628,0.4299924789387357,0.0,0.0,hybrid_footprint,0.5,0.09004324078117969,0.37319090192621607,0.7205261806151944,2.9828223731921737,13.941161052037282,0.7185930019207523,7.497704980220309,0.39055162760729356,0.40264438253399526,0.6328875267142311
Philadelphia,653,2023-07-19 11:00:00,23112,21175,581.1843216858543,0.4372857976250244,0.043930234032650936,0.15354946714855697,0.2612197853228014,,0.03993169004257457,0.0030212971375832,0.005905515,0.17198098441085463,0.1592830489500609,0.1647295330532413,0.41072447211120333,0.11164427037029628,0.4299924789387357,0.0,0.0,hybrid_footprint,0.5,0.03993169004257457,0.288495135079113,0.6022138776994204,2.7945347901020816,14.03182022959507,0.6990033131245439,7.5555785147670855,0.3773374834477701,0.4041306790017669,0.6370621691976774
Philadelphia,654,2023-07-20 18:00:00,23112,21175,331.3437608026526,0.43728579762502484,0.04393023403265094,0.15354946714855694,0.2612197853228014,,0.07004107195181475,0.0143666191196112,0.12992133,0.17198098441085466,0.15928304895006087,0.1647295330532413,0.41072447211120333,0.11164427037029631,0.4299924789387357,0.0,0.0,hybrid_footprint,0.5,0.07004107195181475,0.2439517572383491,0.5389463828403136,5.123218149361697,14.300016019637773,0.7217043625637622,7.689676409788437,0.3915077160356677,0.39537702041906775,0.6252353327349803
Philadelphia,655,2023-07-21 04:00:00,23112,21175,334.4840325422193,0.43728579762502484,0.04393023403265094,0.15354946714855697,0.2612197853228014,,0.06938349796483682,0.0143666191196112,0.2736221949999999,0.17198098441085463,0.15928304895006087,0.1647295330532413,0.4107244721112032,0.11164427037029631,0.42999247893873577,0.0,0.0,hybrid_footprint,0.5,0.06938349796483682,0.3514564194807215,0.6746989627827962,3.0771056865068287,13.940042712232609,0.7127833286465368,7.4971458103179724,0.38538805706958357,0.40681847718156183,0.6394474441492843
Philadelphia,656,2023-07-25 15:00:00,23112,21175,138.52698042372708,0.4372857976250246,0.04393023403265093,0.15354946714855697,0.2612197853228013,,0.16753178420677134,0.0288193833088596,0.5000002699999999,0.17198098441085463,0.1592830489500609,0.16472953305324126,0.4107244721112034,0.1116442703702963,0.4299924789387358,0.0,0.0,hybrid_footprint,0.5,0.16753178420677134,0.36598523890320833,0.7018458780953698,2.561425216778893,13.758367217793145,0.7291008461217698,7.418852008866123,0.3953926656415221,0.4079598521776713,0.6398520938639817
Philadelphia,657,2023-07-28 22:00:00,23112,21175,399.9587047580379,0.43728579762502484,0.043930234032650936,0.15354946714855697,0.2612197853228014,,0.058025170886587846,0.0150781675789114,0.261811165,0.17198098441085463,0.15928304895006087,0.1647295330532413,0.4107244721112033,0.11164427037029627,0.4299924789387357,0.0,0.0,hybrid_footprint,0.5,0.058025170886587846,0.3930738870945328,0.7339190525999013,1.9928051723983349,13.535870487529616,0.7101605759811651,7.307603643734359,0.3838559826775614,0.40757509568695227,0.6407108389243424
Philadelphia,658,2023-07-29 09:00:00,23112,21175,349.81620354270603,0.6622602184361399,0.08100068132974843,0.276754755154767,0.43973655392398964,,0.02030310749328993,0.0087923469497218,0.01574804,0.21930204005605583,0.19333796842330206,0.25875849392311046,0.39285342357194236,0.25872232117122596,0.4138086080047555,0.0,0.0,hybrid_footprint,0.5,0.02030310749328993,0.25757657181500115,0.5685073261602158,8.866020956793193,14.183867564823418,0.7123411960454324,7.619058236613377,0.387069642043139,0.397838558658757,0.6275881123578125
Philadelphia,659,2023-07-29 19:00:00,23112,21175,481.6901242756551,0.43728579762502506,0.04393023403265094,0.15354946714855697,0.2612197853228014,,0.04817967199568848,0.0087923469497218,0.12598432,0.17198098441085463,0.1592830489500609,0.16472953305324128,0.4107244721112034,0.11164427037029628,0.42999247893873577,0.0,0.0,hybrid_footprint,0.5,0.04817967199568848,0.30189916688121604,0.6385529286480571,3.7589515697917215,13.790304297780605,0.7078774647824906,7.434820548859853,0.38342496505390145,0.40489144348763334,0.6367510149111559
San Antonio,491,2024-07-06 20:00:00,10944,10032,416.9224436675599,0.42953308187731576,0.04031857684054415,0.1479586788980822,0.25470145222858925,,0.05575005592435861,0.0163679063769318,0.6548559966666665,0.16169163477604886,0.1630201297659664,0.15302868210466508,0.40884678303450966,0.11061825954960924,0.4281330871995241,0.0,0.0,hybrid_footprint,0.5,0.05575005592435861,0.35811539295499434,0.7134046368587363,1.8209558223478681,12.039943565682037,0.5584314168299089,6.481284402139589,0.28417046835098847,0.541669805833705,0.7915579596787434
San Antonio,492,2024-07-09 16:00:00,10944,10032,254.40645999534084,0.42953308187731554,0.04031857684054415,0.1479586788980822,0.2547014522285892,,0.0913634408144054,0.0267991139265234,0.1666667566666666,0.16169163477604884,0.1630201297659664,0.15302868210466505,0.40884678303450966,0.11061825954960927,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.0913634408144054,0.3707217745956391,0.7218153640418077,1.787621892621134,12.074633987723795,0.5553527411545918,6.511932667855805,0.2789496689914428,0.5299306819032784,0.7857121351582769
San Antonio,493,2024-07-10 17:00:00,10944,10032,329.9059180292784,0.42953308187731576,0.04031857684054416,0.14795867889808223,0.25470145222858925,,0.07045478204644973,0.0160701046007444,0.0669291699999998,0.1616916347760489,0.16302012976596636,0.1530286821046651,0.4088467830345096,0.11061825954960927,0.428133087199524,0.0,0.0,hybrid_footprint,0.5,0.07045478204644973,0.32225048367837356,0.6569831822281205,2.2726747744822338,12.032818029436244,0.5618964520915184,6.477721634016692,0.2846319352989617,0.5555942919624034,0.8026570785536536
San Antonio,494,2024-07-12 13:00:00,10944,10032,222.19907475515373,0.42953308187731576,0.04031857684054416,0.14795867889808223,0.25470145222858925,,0.1046064191590321,0.0198623326420297,0.0301837433333332,0.16169163477604886,0.16302012976596633,0.15302868210466508,0.40884678303450966,0.11061825954960929,0.4281330871995241,0.0,0.0,hybrid_footprint,0.5,0.1046064191590321,0.3514210568428645,0.702333204010763,2.508986561914866,11.550885090608105,0.5949858114818678,6.2500582192979595,0.2939226769456096,0.5193713198615943,0.7817072546847393
San Antonio,495,2024-07-13 13:00:00,10944,10032,727.116437641428,0.42953308187731576,0.04031857684054415,0.1479586788980822,0.2547014522285892,,0.031966612700962,0.0094286453763811,0.1443570333333333,0.16169163477604886,0.1630201297659664,0.1530286821046651,0.4088467830345096,0.11061825954960929,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.031966612700962,0.3679370541538855,0.7199453482445923,1.7873566520477673,12.04197017691265,0.5281597039663013,6.495600762450232,0.2635796620100683,0.5723118319056396,0.8193069067959394
San Antonio,496,2024-07-18 12:00:00,10944,10032,211.63831366282375,0.42953308187731554,0.04031857684054415,0.1479586788980822,0.2547014522285892,,0.10982628404239476,0.0252763158403167,0.0236220599999999,0.16169163477604886,0.1630201297659664,0.1530286821046651,0.4088467830345096,0.11061825954960926,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.10982628404239476,0.2913353323634895,0.6491109737627232,2.856971783523962,12.418156296778763,0.5754288495698454,6.698311404516526,0.2888808933875915,0.5348126952824463,0.7897328055764311
San Antonio,497,2024-07-19 12:00:00,10944,10032,350.6677183899484,0.42953308187731554,0.04031857684054414,0.14795867889808217,0.25470145222858914,,0.066283402582098,0.0160343631500086,0.4540684866666665,0.16169163477604886,0.16302012976596636,0.1530286821046651,0.40884678303450966,0.11061825954960923,0.4281330871995241,0.0,0.0,hybrid_footprint,0.5,0.066283402582098,0.26991881620285324,0.5986168223760628,2.9919010465507485,12.352939472487058,0.5736997301711004,6.651085410237436,0.28064968655855327,0.5493763559517211,0.8085327391900825
San Antonio,498,2024-07-21 19:00:00,10944,10032,434.2071239186606,0.42953308187731554,0.040318576840544164,0.1479586788980822,0.2547014522285892,,0.053530788119775026,0.0119318640061491,0.0879265566666666,0.1616916347760489,0.16302012976596633,0.1530286821046651,0.40884678303450955,0.11061825954960926,0.428133087199524,0.0,0.0,hybrid_footprint,0.5,0.053530788119775026,0.3332788715592018,0.665353142473931,2.2618010855563706,11.757778223779368,0.5567568050111935,6.353504785883591,0.27584593789820855,0.55399804991503,0.808444998641951
San Antonio,499,2024-07-22 20:00:00,10944,10032,1126.2157285113803,0.42953308187731576,0.04031857684054416,0.14795867889808223,0.2547014522285892,,0.020638541055814995,0.0060825252092229,0.1902888166666665,0.16169163477604886,0.16302012976596636,0.15302868210466508,0.40884678303450966,0.11061825954960926,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.020638541055814995,0.3830809194829941,0.7280778410188637,1.788714170274211,12.135862752214905,0.5922293258362443,6.578281203062922,0.290506290820141,0.5045543853930465,0.7725491050120356
San Antonio,500,2024-07-23 00:00:00,10944,10032,224.6164330834112,0.42953308187731554,0.04031857684054416,0.1479586788980822,0.25470145222858914,,0.10348062798217116,0.0397023364821037,0.0170603766666666,0.16169163477604886,0.1630201297659664,0.1530286821046651,0.40884678303450966,0.11061825954960926,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.10348062798217116,0.22127858606497958,0.528582285191944,6.713499553730161,12.093876191905283,0.5586730927436343,6.521553769946548,0.27773572543871095,0.543479501916716,0.8001249054294595
San Antonio,501,2024-07-23 03:00:00,10944,10032,158.56893827662444,0.42953308187731554,0.04031857684054415,0.1479586788980822,0.2547014522285892,,0.14658261449690976,0.0397023364821037,0.0065616833333333,0.16169163477604886,0.1630201297659664,0.1530286821046651,0.40884678303450955,0.11061825954960927,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.14658261449690976,0.23250797771839057,0.5630000060008016,7.218495066633777,12.154050054140821,0.5545425601319456,6.551640701064318,0.2778903200004277,0.5387710204661503,0.7943180448649337
San Antonio,502,2024-07-23 11:00:00,10944,10032,138.0061621923511,0.42953308187731576,0.04031857684054415,0.1479586788980822,0.2547014522285892,,0.1684232731447913,0.0397023364821037,0.4435697933333332,0.1616916347760489,0.16302012976596636,0.15302868210466505,0.4088467830345096,0.11061825954960926,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.1684232731447913,0.3711209626233105,0.7222470343276601,1.924234661177846,12.270512573211661,0.5572863922602631,6.609871960599738,0.2795078849428392,0.5455872806156318,0.7989435163603702
San Antonio,503,2024-07-24 09:00:00,10944,10032,379.1167930156114,0.429533081877316,0.04031857684054414,0.1479586788980822,0.2547014522285892,,0.06130946974335055,0.0144893875091575,0.00393701,0.1616916347760489,0.16302012976596636,0.15302868210466505,0.4088467830345096,0.11061825954960927,0.428133087199524,0.0,0.0,hybrid_footprint,0.5,0.06130946974335055,0.3207780081189095,0.6861904654116702,4.494727588051422,12.62232264079961,0.5795152793101996,6.785776994393712,0.28823279551419057,0.5251029815668803,0.7846274543166553
San Antonio,504,2024-07-24 11:00:00,10944,10032,376.10098262924504,0.42953308187731554,0.04031857684054416,0.1479586788980822,0.2547014522285892,,0.061801087006198484,0.0144893875091575,0.1482940433333331,0.1616916347760489,0.1630201297659664,0.15302868210466508,0.40884678303450966,0.11061825954960926,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.061801087006198484,0.3646808150076149,0.7181155933480152,2.778761064189525,12.580998258891423,0.5633210547414627,6.7651148034396185,0.2803531666746748,0.552819499501791,0.8061090219311827
San Antonio,505,2024-07-25 17:00:00,10944,10032,352.38027034251,0.42953308187731554,0.040318576840544164,0.14795867889808223,0.2547014522285892,,0.06596126828552099,0.0091530590493109,0.00393701,0.16169163477604886,0.1630201297659664,0.1530286821046651,0.40884678303450966,0.11061825954960927,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.06596126828552099,0.23473541034541093,0.56519099927829,4.245327176573705,12.052045310558642,0.538130269788325,6.500638329273228,0.2697648255303555,0.5809496021958803,0.824413330940283
San Antonio,506,2024-07-27 11:00:00,10944,10032,3992.9239824496176,0.42953308187731554,0.04031857684054415,0.14795867889808223,0.2547014522285892,,0.005821160045307725,0.0025202416726382,0.0144357033333333,0.1616916347760489,0.16302012976596636,0.1530286821046651,0.4088467830345096,0.11061825954960926,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.005821160045307725,0.36872896524134924,0.7205458351331231,1.7882618711361489,9.871962251877076,0.5358333207528954,5.410596799932445,0.2686862945117132,0.5872896661442387,0.828241053539546
San Antonio,507,2024-07-28 05:00:00,10944,10032,143.39337734986555,0.429533081877316,0.04031857684054416,0.1479586788980822,0.2547014522285892,,0.16209569772441457,0.0298668047071087,0.0393700999999999,0.1616916347760489,0.16302012976596636,0.1530286821046651,0.40884678303450955,0.11061825954960927,0.42813308719952403,0.0,0.0,hybrid_footprint,0.5,0.16209569772441457,0.25102246278077384,0.5977134024760613,5.2658585544324925,12.303347765955113,0.5733606418829504,6.6262895569714635,0.28659117241352505,0.5140116512129168,0.7757720442051285
San Antonio,508,2024-07-28 09:00:00,10944,10032,150.04481048455762,0.429533081877316,0.04031857684054415,0.1479586788980822,0.25470145222858914,,0.15491005304031427,0.0298668047071087,0.56299243,0.16169163477604886,0.16302012976596633,0.1530286821046651,0.4088467830345095,0.11061825954960927,0.428133087199524,0.0,0.0,hybrid_footprint,0.5,0.15491005304031427,0.28737512224793854,0.6397583032479295,3.2591532624012487,12.33437073623578,0.5657050131457189,6.641801042111797,0.2826889544115663,0.5226184127953659,0.7825598590024823
San Antonio,509,2024-07-28 16:00:00,10944,10032,424.02344926681957,0.42953308187731554,0.04031857684054415,0.1479586788980822,0.2547014522285892,,0.054816424871730676,0.0041990715648535,0.0104986933333333,0.16169163477604886,0.16302012976596636,0.15302868210466514,0.4088467830345096,0.11061825954960926,0.4281330871995241,0.0,0.0,hybrid_footprint,0.5,0.054816424871730676,0.2641776349962422,0.6110302261642053,3.8700406427533434,12.077703574878113,0.5658480062643259,6.513467461432963,0.2800470526814389,0.5205848099431797,0.7832335661355911
Austin,478,2024-07-06 17:00:00,7452,6831,176.6920146991683,0.4289106435528087,0.039438795112047356,0.14939881077818626,0.25502944111768394,0.1077933755172789,0.134268532791844,0.0262351176731197,1.27165423,0.15781775857343117,0.17881426043180457,0.14619878510370507,0.40115737811793273,0.12488624010211818,0.42002836145026273,0.0,0.0,od_template,0.0,0.13426853279184403,0.3135392380143478,0.6722386080355622,2.524154957481481,,,,,,
Austin,479,2024-07-12 13:00:00,7452,6831,152.1342711600877,0.42891064355280917,0.039438795112047356,0.14939881077818623,0.25502944111768394,0.1295473123622105,0.1559423618937761,0.0252175383196645,0.01574804,0.15781775857343117,0.1788142604318046,0.14619878510370501,0.4011573781179328,0.12488624010211816,0.4200283614502628,0.0,0.0,od_template,0.0,0.1559423618937761,0.2221799074177458,0.5438472855325798,3.8502414879883338,,,,,,
Austin,480,2024-07-12 15:00:00,7452,6831,202.5740833426866,0.42891064355280895,0.039438795112047356,0.14939881077818623,0.25502944111768394,0.1248134854254385,0.1171135871786669,0.0164342092020351,0.05118113,0.15781775857343117,0.1788142604318046,0.14619878510370504,0.4011573781179328,0.12488624010211814,0.4200283614502628,0.0,0.0,od_template,0.0,0.11711358717866692,0.21363222857052078,0.5438972468906977,4.506229449057372,,,,,,
Austin,481,2024-07-13 14:00:00,7452,6831,505.2579365233654,0.4289106435528087,0.039438795112047356,0.1493988107781863,0.25502944111768394,0.1386977466390809,0.0469545866670323,0.0057914245983745,0.02755907,0.15781775857343117,0.1788142604318046,0.14619878510370507,0.40115737811793273,0.12488624010211814,0.4200283614502627,0.0,0.0,od_template,0.0,0.046954586667032394,0.22516388685400407,0.5469570834353261,4.403523884421242,,,,,,
Austin,482,2024-07-18 08:00:00,7452,6831,124.96270332533953,0.4289106435528087,0.039438795112047356,0.14939881077818623,0.25502944111768394,0.1102590569756946,0.1898500667669339,0.0429704583315743,0.5137798050000001,0.15781775857343117,0.1788142604318046,0.14619878510370507,0.4011573781179328,0.12488624010211816,0.42002836145026273,0.0,0.0,od_template,0.0,0.1898500667669339,0.2836706966066939,0.6276935108962536,2.5151136359000468,,,,,,
Austin,483,2024-07-21 17:00:00,7452,6831,254.58239464411318,0.4289106435528087,0.039438795112047356,0.14939881077818623,0.25502944111768394,0.1088583470411042,0.0931886024674128,0.021645197405397,0.29133874,0.15781775857343117,0.1788142604318046,0.14619878510370507,0.40115737811793273,0.12488624010211814,0.4200283614502627,0.0,0.0,od_template,0.0,0.09318860246741283,0.3032381181778372,0.6525063806224545,2.37535617200684,,,,,,
Austin,484,2024-07-22 14:00:00,7452,6831,218.7606633405913,0.4289106435528087,0.03943879511204736,0.1493988107781863,0.255029441117684,0.1310122946569232,0.1084480966889179,0.0170421089920781,0.005905515,0.15781775857343117,0.17881426043180457,0.14619878510370507,0.40115737811793273,0.12488624010211816,0.4200283614502628,0.0,0.0,od_template,0.0,0.10844809668891797,0.2059027604672897,0.5299911521622334,6.078649199362651,,,,,,
Austin,485,2024-07-22 23:00:00,7452,6831,225.29329767714307,0.4289106435528087,0.03943879511204738,0.14939881077818626,0.255029441117684,0.1831544337261162,0.1053035212955613,0.0305226229217658,0.3543309,0.15781775857343117,0.17881426043180454,0.1461987851037051,0.40115737811793273,0.12488624010211817,0.4200283614502627,0.0,0.0,od_template,0.0,0.1053035212955613,0.1802267670395305,0.46304000200431816,4.117005108040292,,,,,,
